state	power	likelihood
260	5.9499e-05	-54.8107
270	5.9499e-05	-57.4769
280	5.9499e-05	-49.8157
290	5.9499e-05	-52.5615
300	5.9499e-05	-55.5532
310	5.9499e-05	-60.2693
320	5.9499e-05	-53.9808
330	5.9499e-05	-59.4973
340	5.9499e-05	-58.3991
350	5.9499e-05	-55.7295
360	5.9499e-05	-57.2053
370	5.9499e-05	-52.2438
380	5.9499e-05	-63.612
390	5.9499e-05	-56.8577
400	5.9499e-05	-56.2991
410	5.9499e-05	-49.7969
420	5.9499e-05	-51.5441
430	5.9499e-05	-48.2521
440	5.9499e-05	-52.5843
450	5.9499e-05	-60.3562
460	5.9499e-05	-48.1662
470	5.9499e-05	-48.5635
480	5.9499e-05	-57.5714
490	5.9499e-05	-57.5959
500	5.9499e-05	-52.1467
510	5.9499e-05	-56.7802
520	5.9499e-05	-76.1684
530	5.9499e-05	-52.0434
540	5.9499e-05	-62.8783
550	5.9499e-05	-51.7402
560	5.9499e-05	-54.1071
570	5.9499e-05	-62.7105
580	5.9499e-05	-49.4617
590	5.9499e-05	-58.1111
600	5.9499e-05	-59.2334
610	5.9499e-05	-69.2479
620	5.9499e-05	-53.9185
630	5.9499e-05	-47.4391
640	5.9499e-05	-61.624
650	5.9499e-05	-51.6911
660	5.9499e-05	-47.5097
670	5.9499e-05	-58.9348
680	5.9499e-05	-52.1828
690	5.9499e-05	-55.391
700	5.9499e-05	-46.9502
710	5.9499e-05	-52.5711
720	5.9499e-05	-48.6468
730	5.9499e-05	-61.1653
740	5.9499e-05	-57.8033
750	5.9499e-05	-54.9562
760	5.9499e-05	-55.7978
770	5.9499e-05	-73.5522
780	5.9499e-05	-52.2913
790	5.9499e-05	-59.754
800	5.9499e-05	-48.407
810	5.9499e-05	-52.802
820	5.9499e-05	-49.53
830	5.9499e-05	-61.4641
840	5.9499e-05	-55.6258
850	5.9499e-05	-55.8342
860	5.9499e-05	-51.3249
870	5.9499e-05	-56.6949
880	5.9499e-05	-50.6863
890	5.9499e-05	-55.6143
900	5.9499e-05	-56.9023
910	5.9499e-05	-67.2029
920	5.9499e-05	-49.7147
930	5.9499e-05	-53.706
940	5.9499e-05	-63.57
950	5.9499e-05	-53.4485
960	5.9499e-05	-59.0352
970	5.9499e-05	-51.1771
980	5.9499e-05	-63.6365
990	5.9499e-05	-59.879
1000	5.9499e-05	-53.6741
