state	power	likelihood
260	0.00249497	-58.2028
270	0.00249497	-54.8418
280	0.00249497	-48.9942
290	0.00249497	-48.9104
300	0.00249497	-72.8701
310	0.00249497	-51.6849
320	0.00249497	-55.2603
330	0.00249497	-53.7138
340	0.00249497	-55.6889
350	0.00249497	-59.9105
360	0.00249497	-62.9975
370	0.00249497	-56.4617
380	0.00249497	-65.1896
390	0.00249497	-63.325
400	0.00249497	-46.5538
410	0.00249497	-58.7329
420	0.00249497	-54.508
430	0.00249497	-72.8559
440	0.00249497	-48.7062
450	0.00249497	-57.6015
460	0.00249497	-64.1485
470	0.00249497	-61.4649
480	0.00249497	-54.8505
490	0.00249497	-52.3084
500	0.00249497	-59.9719
510	0.00249497	-49.9869
520	0.00249497	-51.2295
530	0.00249497	-57.2503
540	0.00249497	-56.9267
550	0.00249497	-55.3113
560	0.00249497	-54.958
570	0.00249497	-49.9559
580	0.00249497	-67.4531
590	0.00249497	-50.4482
600	0.00249497	-53.7349
610	0.00249497	-52.6959
620	0.00249497	-48.3337
630	0.00249497	-52.9619
640	0.00249497	-63.2673
650	0.00249497	-64.1484
660	0.00249497	-48.7643
670	0.00249497	-53.851
680	0.00249497	-49.5413
690	0.00249497	-55.2938
700	0.00249497	-50.6411
710	0.00249497	-58.7481
720	0.00249497	-54.9236
730	0.00249497	-58.0831
740	0.00249497	-47.8289
750	0.00249497	-54.9837
760	0.00249497	-56.4818
770	0.00249497	-51.6756
780	0.00249497	-52.3579
790	0.00249497	-52.238
800	0.00249497	-56.0109
810	0.00249497	-59.6496
820	0.00249497	-55.1667
830	0.00249497	-48.3427
840	0.00249497	-54.6336
850	0.00249497	-56.4483
860	0.00249497	-54.902
870	0.00249497	-54.4268
880	0.00249497	-57.1171
890	0.00249497	-54.61
900	0.00249497	-52.1282
910	0.00249497	-60.4859
920	0.00249497	-47.9436
930	0.00249497	-55.1096
940	0.00249497	-48.664
950	0.00249497	-59.5788
960	0.00249497	-51.4284
970	0.00249497	-59.6086
980	0.00249497	-66.1563
990	0.00249497	-68.9045
1000	0.00249497	-59.3527
