state	power	likelihood
260	0.383102	-48.0551
270	0.383102	-49.2098
280	0.383102	-59.143
290	0.383102	-46.3388
300	0.383102	-46.4435
310	0.383102	-47.7207
320	0.383102	-51.8685
330	0.383102	-48.5193
340	0.383102	-46.468
350	0.383102	-51.9057
360	0.383102	-52.2131
370	0.383102	-50.9399
380	0.383102	-46.8779
390	0.383102	-46.9509
400	0.383102	-48.5164
410	0.383102	-46.5544
420	0.383102	-52.1813
430	0.383102	-49.3086
440	0.383102	-47.1874
450	0.383102	-56.2304
460	0.383102	-54.3113
470	0.383102	-51.2795
480	0.383102	-50.3043
490	0.383102	-50.3548
500	0.383102	-46.3628
510	0.383102	-49.5367
520	0.383102	-48.9621
530	0.383102	-49.9107
540	0.383102	-47.9633
550	0.383102	-52.8254
560	0.383102	-46.3202
570	0.383102	-47.2704
580	0.383102	-50.9391
590	0.383102	-52.1476
600	0.383102	-51.7656
610	0.383102	-49.5639
620	0.383102	-48.5106
630	0.383102	-48.7846
640	0.383102	-48.6653
650	0.383102	-47.3182
660	0.383102	-52.0874
670	0.383102	-51.4751
680	0.383102	-46.7294
690	0.383102	-49.1508
700	0.383102	-45.0789
710	0.383102	-49.3848
720	0.383102	-50.6527
730	0.383102	-47.5111
740	0.383102	-49.2762
750	0.383102	-48.1709
760	0.383102	-47.6191
770	0.383102	-53.8254
780	0.383102	-53.4925
790	0.383102	-54.8942
800	0.383102	-50.1818
810	0.383102	-47.0783
820	0.383102	-47.1721
830	0.383102	-52.2814
840	0.383102	-52.259
850	0.383102	-56.1961
860	0.383102	-48.374
870	0.383102	-53.1457
880	0.383102	-45.7259
890	0.383102	-57.2738
900	0.383102	-48.1271
910	0.383102	-49.7595
920	0.383102	-46.4161
930	0.383102	-55.2843
940	0.383102	-50.2795
950	0.383102	-52.6466
960	0.383102	-46.4752
970	0.383102	-46.6889
980	0.383102	-49.9287
990	0.383102	-49.322
1000	0.383102	-47.5666
