state	power	likelihood
260	0.0529221	-59.4688
270	0.0529221	-62.5537
280	0.0529221	-52.6202
290	0.0529221	-60.1498
300	0.0529221	-52.233
310	0.0529221	-47.7324
320	0.0529221	-50.5041
330	0.0529221	-49.1865
340	0.0529221	-57.6689
350	0.0529221	-51.6305
360	0.0529221	-63.2203
370	0.0529221	-49.7092
380	0.0529221	-53.1219
390	0.0529221	-54.7849
400	0.0529221	-55.4459
410	0.0529221	-75.232
420	0.0529221	-53.6011
430	0.0529221	-67.9938
440	0.0529221	-52.7932
450	0.0529221	-56.3098
460	0.0529221	-50.5416
470	0.0529221	-52.3121
480	0.0529221	-51.3211
490	0.0529221	-63.7914
500	0.0529221	-48.37
510	0.0529221	-56.6659
520	0.0529221	-55.1686
530	0.0529221	-51.8818
540	0.0529221	-48.5006
550	0.0529221	-50.9152
560	0.0529221	-60.5471
570	0.0529221	-59.0579
580	0.0529221	-47.7386
590	0.0529221	-53.8118
600	0.0529221	-47.6896
610	0.0529221	-62.4072
620	0.0529221	-50.3443
630	0.0529221	-55.799
640	0.0529221	-55.7582
650	0.0529221	-47.561
660	0.0529221	-55.7475
670	0.0529221	-50.1867
680	0.0529221	-50.1501
690	0.0529221	-60.1269
700	0.0529221	-51.3845
710	0.0529221	-54.1784
720	0.0529221	-54.7732
730	0.0529221	-57.0566
740	0.0529221	-49.4899
750	0.0529221	-57.3563
760	0.0529221	-58.9654
770	0.0529221	-52.4139
780	0.0529221	-54.1426
790	0.0529221	-49.1042
800	0.0529221	-57.0556
810	0.0529221	-58.2043
820	0.0529221	-60.7852
830	0.0529221	-64.7817
840	0.0529221	-57.8199
850	0.0529221	-57.4554
860	0.0529221	-52.9747
870	0.0529221	-54.7496
880	0.0529221	-52.4317
890	0.0529221	-62.1535
900	0.0529221	-51.756
910	0.0529221	-51.7321
920	0.0529221	-50.4621
930	0.0529221	-46.756
940	0.0529221	-49.0874
950	0.0529221	-60.6235
960	0.0529221	-61.6926
970	0.0529221	-52.0146
980	0.0529221	-53.65
990	0.0529221	-51.8676
1000	0.0529221	-55.6203
