state	power	likelihood
260	2.44852e-07	-58.9179
270	2.44852e-07	-59.7401
280	2.44852e-07	-55.7188
290	2.44852e-07	-50.8685
300	2.44852e-07	-55.0522
310	2.44852e-07	-52.6008
320	2.44852e-07	-52.537
330	2.44852e-07	-61.3672
340	2.44852e-07	-69.3147
350	2.44852e-07	-52.7408
360	2.44852e-07	-53.0987
370	2.44852e-07	-64.7752
380	2.44852e-07	-51.0462
390	2.44852e-07	-47.5508
400	2.44852e-07	-57.5879
410	2.44852e-07	-51.709
420	2.44852e-07	-49.1061
430	2.44852e-07	-50.6203
440	2.44852e-07	-66.6949
450	2.44852e-07	-58.2421
460	2.44852e-07	-51.7913
470	2.44852e-07	-59.037
480	2.44852e-07	-54.795
490	2.44852e-07	-54.6933
500	2.44852e-07	-55.9264
510	2.44852e-07	-57.4561
520	2.44852e-07	-70.1858
530	2.44852e-07	-53.5331
540	2.44852e-07	-54.7322
550	2.44852e-07	-56.9243
560	2.44852e-07	-54.842
570	2.44852e-07	-57.1137
580	2.44852e-07	-46.1462
590	2.44852e-07	-55.0486
600	2.44852e-07	-47.9882
610	2.44852e-07	-59.1596
620	2.44852e-07	-52.6693
630	2.44852e-07	-60.4772
640	2.44852e-07	-60.1992
650	2.44852e-07	-49.6617
660	2.44852e-07	-48.6526
670	2.44852e-07	-53.5255
680	2.44852e-07	-63.1734
690	2.44852e-07	-56.0986
700	2.44852e-07	-51.5869
710	2.44852e-07	-50.8846
720	2.44852e-07	-59.1282
730	2.44852e-07	-52.7378
740	2.44852e-07	-54.1038
750	2.44852e-07	-57.5853
760	2.44852e-07	-50.7023
770	2.44852e-07	-58.2314
780	2.44852e-07	-57.0811
790	2.44852e-07	-50.4267
800	2.44852e-07	-62.4856
810	2.44852e-07	-51.2535
820	2.44852e-07	-53.6251
830	2.44852e-07	-61.3184
840	2.44852e-07	-65.4054
850	2.44852e-07	-63.5691
860	2.44852e-07	-54.8882
870	2.44852e-07	-51.4007
880	2.44852e-07	-45.6719
890	2.44852e-07	-52.7275
900	2.44852e-07	-57.5172
910	2.44852e-07	-57.7609
920	2.44852e-07	-63.3285
930	2.44852e-07	-50.0456
940	2.44852e-07	-52.3167
950	2.44852e-07	-48.2795
960	2.44852e-07	-51.7892
970	2.44852e-07	-59.0037
980	2.44852e-07	-56.1491
990	2.44852e-07	-59.7364
1000	2.44852e-07	-59.8549
