state	power	likelihood
260	0.0698724	-60.4935
270	0.0698724	-56.0833
280	0.0698724	-47.2671
290	0.0698724	-57.1009
300	0.0698724	-55.1513
310	0.0698724	-53.9048
320	0.0698724	-51.9807
330	0.0698724	-64.037
340	0.0698724	-52.0279
350	0.0698724	-58.0945
360	0.0698724	-52.6809
370	0.0698724	-53.9264
380	0.0698724	-67.3404
390	0.0698724	-50.62
400	0.0698724	-57.7515
410	0.0698724	-54.9377
420	0.0698724	-54.2248
430	0.0698724	-64.9435
440	0.0698724	-54.1348
450	0.0698724	-47.3565
460	0.0698724	-46.7885
470	0.0698724	-49.9953
480	0.0698724	-55.569
490	0.0698724	-51.0834
500	0.0698724	-67.3862
510	0.0698724	-51.4491
520	0.0698724	-55.4383
530	0.0698724	-48.8976
540	0.0698724	-47.0984
550	0.0698724	-47.3689
560	0.0698724	-51.3883
570	0.0698724	-54.4153
580	0.0698724	-53.0133
590	0.0698724	-51.5306
600	0.0698724	-63.037
610	0.0698724	-50.1488
620	0.0698724	-49.4308
630	0.0698724	-57.8747
640	0.0698724	-49.9455
650	0.0698724	-54.0697
660	0.0698724	-49.1577
670	0.0698724	-47.4088
680	0.0698724	-49.0535
690	0.0698724	-57.1354
700	0.0698724	-60.7822
710	0.0698724	-52.2362
720	0.0698724	-57.8183
730	0.0698724	-55.1054
740	0.0698724	-57.9847
750	0.0698724	-61.5605
760	0.0698724	-57.2181
770	0.0698724	-50.0265
780	0.0698724	-59.2439
790	0.0698724	-49.5655
800	0.0698724	-52.186
810	0.0698724	-60.2391
820	0.0698724	-58.8296
830	0.0698724	-45.0686
840	0.0698724	-55.9089
850	0.0698724	-56.3058
860	0.0698724	-50.9551
870	0.0698724	-50.8928
880	0.0698724	-55.8854
890	0.0698724	-53.9054
900	0.0698724	-51.6944
910	0.0698724	-64.4865
920	0.0698724	-53.7028
930	0.0698724	-57.6922
940	0.0698724	-48.068
950	0.0698724	-53.9405
960	0.0698724	-56.7217
970	0.0698724	-55.1864
980	0.0698724	-57.2203
990	0.0698724	-56.3434
1000	0.0698724	-51.7012
