state	power	likelihood
260	1.0318e-06	-49.0235
270	1.0318e-06	-54.3067
280	1.0318e-06	-57.7409
290	1.0318e-06	-54.2719
300	1.0318e-06	-67.495
310	1.0318e-06	-52.7826
320	1.0318e-06	-46.7979
330	1.0318e-06	-50.1563
340	1.0318e-06	-52.0995
350	1.0318e-06	-65.178
360	1.0318e-06	-59.4339
370	1.0318e-06	-54.8406
380	1.0318e-06	-54.9813
390	1.0318e-06	-49.3684
400	1.0318e-06	-53.5304
410	1.0318e-06	-50.5809
420	1.0318e-06	-56.4283
430	1.0318e-06	-47.9118
440	1.0318e-06	-62.4252
450	1.0318e-06	-52.1317
460	1.0318e-06	-57.5858
470	1.0318e-06	-56.0578
480	1.0318e-06	-53.8078
490	1.0318e-06	-59.1601
500	1.0318e-06	-62.2227
510	1.0318e-06	-49.0521
520	1.0318e-06	-57.9106
530	1.0318e-06	-56.4814
540	1.0318e-06	-48.6462
550	1.0318e-06	-60.2464
560	1.0318e-06	-49.6846
570	1.0318e-06	-48.9696
580	1.0318e-06	-56.8878
590	1.0318e-06	-48.0796
600	1.0318e-06	-48.0747
610	1.0318e-06	-57.5842
620	1.0318e-06	-50.9485
630	1.0318e-06	-58.0527
640	1.0318e-06	-58.8322
650	1.0318e-06	-63.0489
660	1.0318e-06	-54.7167
670	1.0318e-06	-67.9662
680	1.0318e-06	-56.2566
690	1.0318e-06	-51.6474
700	1.0318e-06	-62.9215
710	1.0318e-06	-68.7514
720	1.0318e-06	-55.6655
730	1.0318e-06	-53.5426
740	1.0318e-06	-53.2139
750	1.0318e-06	-58.1483
760	1.0318e-06	-45.4125
770	1.0318e-06	-52.9308
780	1.0318e-06	-53.4265
790	1.0318e-06	-55.5701
800	1.0318e-06	-61.2124
810	1.0318e-06	-51.52
820	1.0318e-06	-50.5026
830	1.0318e-06	-55.2896
840	1.0318e-06	-59.0949
850	1.0318e-06	-48.0497
860	1.0318e-06	-61.3298
870	1.0318e-06	-77.8984
880	1.0318e-06	-49.0936
890	1.0318e-06	-51.5343
900	1.0318e-06	-52.0848
910	1.0318e-06	-54.6397
920	1.0318e-06	-49.2103
930	1.0318e-06	-50.1438
940	1.0318e-06	-51.6086
950	1.0318e-06	-58.7871
960	1.0318e-06	-55.515
970	1.0318e-06	-72.1622
980	1.0318e-06	-58.1192
990	1.0318e-06	-60.443
1000	1.0318e-06	-57.016
