state	power	likelihood
260	0.0909118	-61.9851
270	0.0909118	-50.0479
280	0.0909118	-54.8763
290	0.0909118	-52.5463
300	0.0909118	-51.0266
310	0.0909118	-48.5186
320	0.0909118	-52.5748
330	0.0909118	-61.0455
340	0.0909118	-50.2453
350	0.0909118	-53.4848
360	0.0909118	-52.9866
370	0.0909118	-49.4778
380	0.0909118	-52.8207
390	0.0909118	-55.2176
400	0.0909118	-54.7428
410	0.0909118	-60.3746
420	0.0909118	-50.8822
430	0.0909118	-47.1808
440	0.0909118	-46.953
450	0.0909118	-50.6828
460	0.0909118	-53.8538
470	0.0909118	-53.2448
480	0.0909118	-56.3105
490	0.0909118	-59.7145
500	0.0909118	-54.984
510	0.0909118	-53.5282
520	0.0909118	-48.7625
530	0.0909118	-58.0309
540	0.0909118	-54.061
550	0.0909118	-59.8485
560	0.0909118	-61.3312
570	0.0909118	-60.4273
580	0.0909118	-59.0921
590	0.0909118	-53.1949
600	0.0909118	-54.8876
610	0.0909118	-56.2722
620	0.0909118	-53.8982
630	0.0909118	-47.7299
640	0.0909118	-54.5499
650	0.0909118	-49.3036
660	0.0909118	-52.2523
670	0.0909118	-51.6072
680	0.0909118	-51.2049
690	0.0909118	-52.6352
700	0.0909118	-52.161
710	0.0909118	-49.15
720	0.0909118	-48.053
730	0.0909118	-57.3838
740	0.0909118	-59.7742
750	0.0909118	-62.7716
760	0.0909118	-47.8408
770	0.0909118	-49.2865
780	0.0909118	-58.1528
790	0.0909118	-49.0736
800	0.0909118	-57.6386
810	0.0909118	-52.4917
820	0.0909118	-57.5507
830	0.0909118	-52.0386
840	0.0909118	-56.773
850	0.0909118	-53.8097
860	0.0909118	-50.8459
870	0.0909118	-52.3338
880	0.0909118	-50.3735
890	0.0909118	-56.7633
900	0.0909118	-48.7664
910	0.0909118	-47.8702
920	0.0909118	-49.7186
930	0.0909118	-57.0038
940	0.0909118	-58.7409
950	0.0909118	-52.247
960	0.0909118	-49.6648
970	0.0909118	-53.1154
980	0.0909118	-52.8161
990	0.0909118	-53.5775
1000	0.0909118	-46.3295
