state	power	likelihood
260	0.00190397	-48.5873
270	0.00190397	-51.3525
280	0.00190397	-66.9458
290	0.00190397	-51.518
300	0.00190397	-61.6982
310	0.00190397	-58.0973
320	0.00190397	-47.9016
330	0.00190397	-48.8906
340	0.00190397	-48.6615
350	0.00190397	-49.8531
360	0.00190397	-54.4051
370	0.00190397	-48.5897
380	0.00190397	-56.9908
390	0.00190397	-51.7082
400	0.00190397	-55.651
410	0.00190397	-58.5633
420	0.00190397	-61.9772
430	0.00190397	-65.5393
440	0.00190397	-48.0849
450	0.00190397	-50.8862
460	0.00190397	-53.1881
470	0.00190397	-57.2347
480	0.00190397	-56.533
490	0.00190397	-52.0892
500	0.00190397	-52.194
510	0.00190397	-66.5837
520	0.00190397	-52.3811
530	0.00190397	-56.2408
540	0.00190397	-51.8764
550	0.00190397	-67.7025
560	0.00190397	-48.3936
570	0.00190397	-57.0124
580	0.00190397	-57.4928
590	0.00190397	-73.4435
600	0.00190397	-66.9846
610	0.00190397	-50.9203
620	0.00190397	-51.6242
630	0.00190397	-49.0874
640	0.00190397	-59.0134
650	0.00190397	-56.1185
660	0.00190397	-53.5871
670	0.00190397	-53.083
680	0.00190397	-50.6998
690	0.00190397	-53.0424
700	0.00190397	-52.3714
710	0.00190397	-53.1783
720	0.00190397	-50.1927
730	0.00190397	-50.7409
740	0.00190397	-54.1342
750	0.00190397	-69.0594
760	0.00190397	-61.2821
770	0.00190397	-62.9325
780	0.00190397	-53.2263
790	0.00190397	-57.3812
800	0.00190397	-51.807
810	0.00190397	-55.2565
820	0.00190397	-57.5934
830	0.00190397	-51.7861
840	0.00190397	-57.6796
850	0.00190397	-64.1214
860	0.00190397	-51.5057
870	0.00190397	-54.0181
880	0.00190397	-58.4131
890	0.00190397	-63.7219
900	0.00190397	-86.9824
910	0.00190397	-55.0189
920	0.00190397	-53.4705
930	0.00190397	-49.222
940	0.00190397	-64.4067
950	0.00190397	-65.4278
960	0.00190397	-54.6149
970	0.00190397	-58.7301
980	0.00190397	-62.3326
990	0.00190397	-48.4147
1000	0.00190397	-48.5031
