state	power	likelihood
260	0.231093	-47.5088
270	0.231093	-46.3042
280	0.231093	-47.9985
290	0.231093	-48.0945
300	0.231093	-55.1174
310	0.231093	-50.0597
320	0.231093	-58.2007
330	0.231093	-55.6822
340	0.231093	-64.8513
350	0.231093	-52.9742
360	0.231093	-49.4843
370	0.231093	-48.1317
380	0.231093	-54.76
390	0.231093	-49.0195
400	0.231093	-52.6585
410	0.231093	-50.0942
420	0.231093	-47.3854
430	0.231093	-49.291
440	0.231093	-49.2898
450	0.231093	-51.7318
460	0.231093	-47.6079
470	0.231093	-57.9199
480	0.231093	-50.7549
490	0.231093	-49.4935
500	0.231093	-44.8541
510	0.231093	-48.3391
520	0.231093	-56.4872
530	0.231093	-59.8245
540	0.231093	-51.427
550	0.231093	-48.8064
560	0.231093	-47.9636
570	0.231093	-56.1251
580	0.231093	-49.6391
590	0.231093	-52.9095
600	0.231093	-55.5531
610	0.231093	-50.5591
620	0.231093	-46.1472
630	0.231093	-50.13
640	0.231093	-52.5653
650	0.231093	-50.2399
660	0.231093	-52.6517
670	0.231093	-52.9954
680	0.231093	-50.1476
690	0.231093	-48.3151
700	0.231093	-52.0819
710	0.231093	-48.5208
720	0.231093	-54.9644
730	0.231093	-61.5297
740	0.231093	-56.6781
750	0.231093	-53.1412
760	0.231093	-51.0428
770	0.231093	-47.3857
780	0.231093	-56.708
790	0.231093	-51.8926
800	0.231093	-46.902
810	0.231093	-47.5814
820	0.231093	-50.1471
830	0.231093	-53.3444
840	0.231093	-55.0602
850	0.231093	-49.2852
860	0.231093	-48.2275
870	0.231093	-54.661
880	0.231093	-54.8306
890	0.231093	-51.7091
900	0.231093	-51.8542
910	0.231093	-52.2672
920	0.231093	-50.1276
930	0.231093	-52.0247
940	0.231093	-48.3174
950	0.231093	-51.7202
960	0.231093	-54.6217
970	0.231093	-51.3891
980	0.231093	-48.3645
990	0.231093	-53.9555
1000	0.231093	-51.8651
