state	power	likelihood
260	0.060927	-58.8321
270	0.060927	-60.1759
280	0.060927	-54.5504
290	0.060927	-49.8813
300	0.060927	-49.7551
310	0.060927	-52.6906
320	0.060927	-62.9479
330	0.060927	-59.8889
340	0.060927	-51.9156
350	0.060927	-50.2215
360	0.060927	-47.0156
370	0.060927	-61.8268
380	0.060927	-59.49
390	0.060927	-47.8774
400	0.060927	-54.0077
410	0.060927	-81.5153
420	0.060927	-51.0683
430	0.060927	-55.6781
440	0.060927	-50.3015
450	0.060927	-64.4804
460	0.060927	-53.9542
470	0.060927	-64.4599
480	0.060927	-50.9876
490	0.060927	-55.8496
500	0.060927	-50.102
510	0.060927	-48.4964
520	0.060927	-52.9662
530	0.060927	-49.4436
540	0.060927	-56.2835
550	0.060927	-61.0987
560	0.060927	-53.0511
570	0.060927	-58.1628
580	0.060927	-65.9325
590	0.060927	-53.7115
600	0.060927	-53.1616
610	0.060927	-60.5307
620	0.060927	-53.2514
630	0.060927	-54.5112
640	0.060927	-52.8114
650	0.060927	-62.3623
660	0.060927	-52.8017
670	0.060927	-54.5458
680	0.060927	-54.524
690	0.060927	-53.8969
700	0.060927	-56.9384
710	0.060927	-59.3027
720	0.060927	-53.368
730	0.060927	-47.4766
740	0.060927	-53.7078
750	0.060927	-58.1274
760	0.060927	-49.7996
770	0.060927	-52.4419
780	0.060927	-52.4153
790	0.060927	-49.7576
800	0.060927	-52.1685
810	0.060927	-46.7028
820	0.060927	-47.4848
830	0.060927	-57.2662
840	0.060927	-51.2147
850	0.060927	-55.3743
860	0.060927	-55.378
870	0.060927	-60.8771
880	0.060927	-61.5816
890	0.060927	-51.4697
900	0.060927	-51.4194
910	0.060927	-49.9541
920	0.060927	-51.6346
930	0.060927	-45.9255
940	0.060927	-48.6793
950	0.060927	-53.0795
960	0.060927	-49.121
970	0.060927	-56.8196
980	0.060927	-49.9628
990	0.060927	-50.1501
1000	0.060927	-55.2352
