state	power	likelihood
260	0.00802331	-50.6319
270	0.00802331	-59.91
280	0.00802331	-55.2819
290	0.00802331	-72.3631
300	0.00802331	-46.9757
310	0.00802331	-54.5789
320	0.00802331	-50.8729
330	0.00802331	-48.7825
340	0.00802331	-65.5311
350	0.00802331	-67.4788
360	0.00802331	-64.3248
370	0.00802331	-59.6308
380	0.00802331	-50.7875
390	0.00802331	-51.7661
400	0.00802331	-59.831
410	0.00802331	-58.292
420	0.00802331	-65.0869
430	0.00802331	-64.019
440	0.00802331	-51.8413
450	0.00802331	-53.0689
460	0.00802331	-63.6681
470	0.00802331	-54.572
480	0.00802331	-56.5824
490	0.00802331	-55.1223
500	0.00802331	-46.6987
510	0.00802331	-65.5955
520	0.00802331	-47.9507
530	0.00802331	-64.2817
540	0.00802331	-52.2138
550	0.00802331	-51.7829
560	0.00802331	-51.1627
570	0.00802331	-52.1824
580	0.00802331	-47.2127
590	0.00802331	-51.0712
600	0.00802331	-49.9557
610	0.00802331	-59.9434
620	0.00802331	-47.715
630	0.00802331	-60.5492
640	0.00802331	-58.1688
650	0.00802331	-58.0004
660	0.00802331	-53.4558
670	0.00802331	-55.5997
680	0.00802331	-61.077
690	0.00802331	-53.6596
700	0.00802331	-49.4975
710	0.00802331	-55.7558
720	0.00802331	-61.402
730	0.00802331	-53.226
740	0.00802331	-47.877
750	0.00802331	-48.7016
760	0.00802331	-57.2451
770	0.00802331	-57.3231
780	0.00802331	-50.2455
790	0.00802331	-50.3278
800	0.00802331	-51.0807
810	0.00802331	-59.4915
820	0.00802331	-60.4303
830	0.00802331	-54.652
840	0.00802331	-51.1552
850	0.00802331	-62.417
860	0.00802331	-54.4334
870	0.00802331	-54.3064
880	0.00802331	-54.6013
890	0.00802331	-53.1101
900	0.00802331	-60.9592
910	0.00802331	-59.178
920	0.00802331	-60.2498
930	0.00802331	-51.1598
940	0.00802331	-49.4412
950	0.00802331	-65.9677
960	0.00802331	-56.9787
970	0.00802331	-63.2914
980	0.00802331	-56.134
990	0.00802331	-53.5305
1000	0.00802331	-67.1908
