state	power	likelihood
260	3.30177e-05	-54.556
270	3.30177e-05	-51.6292
280	3.30177e-05	-49.7412
290	3.30177e-05	-50.1606
300	3.30177e-05	-54.7959
310	3.30177e-05	-56.5302
320	3.30177e-05	-58.8757
330	3.30177e-05	-47.6692
340	3.30177e-05	-49.1013
350	3.30177e-05	-62.9368
360	3.30177e-05	-54.4624
370	3.30177e-05	-54.8048
380	3.30177e-05	-57.4644
390	3.30177e-05	-53.2313
400	3.30177e-05	-60.1484
410	3.30177e-05	-58.0993
420	3.30177e-05	-49.3272
430	3.30177e-05	-58.5862
440	3.30177e-05	-57.7794
450	3.30177e-05	-51.1883
460	3.30177e-05	-52.76
470	3.30177e-05	-50.5141
480	3.30177e-05	-54.2663
490	3.30177e-05	-54.8551
500	3.30177e-05	-57.1705
510	3.30177e-05	-47.6873
520	3.30177e-05	-49.7043
530	3.30177e-05	-56.7152
540	3.30177e-05	-48.6332
550	3.30177e-05	-72.0232
560	3.30177e-05	-59.0135
570	3.30177e-05	-57.3949
580	3.30177e-05	-51.5155
590	3.30177e-05	-56.9352
600	3.30177e-05	-50.5503
610	3.30177e-05	-49.3268
620	3.30177e-05	-53.2142
630	3.30177e-05	-54.8364
640	3.30177e-05	-52.0649
650	3.30177e-05	-50.3461
660	3.30177e-05	-55.6818
670	3.30177e-05	-58.9036
680	3.30177e-05	-63.9593
690	3.30177e-05	-59.7523
700	3.30177e-05	-48.0499
710	3.30177e-05	-50.996
720	3.30177e-05	-46.1696
730	3.30177e-05	-57.3509
740	3.30177e-05	-75.3549
750	3.30177e-05	-58.8604
760	3.30177e-05	-53.38
770	3.30177e-05	-48.5027
780	3.30177e-05	-50.1609
790	3.30177e-05	-57.4964
800	3.30177e-05	-58.8242
810	3.30177e-05	-57.4724
820	3.30177e-05	-65.1758
830	3.30177e-05	-51.537
840	3.30177e-05	-50.0424
850	3.30177e-05	-53.1218
860	3.30177e-05	-58.8766
870	3.30177e-05	-55.7416
880	3.30177e-05	-58.971
890	3.30177e-05	-59.6043
900	3.30177e-05	-51.4478
910	3.30177e-05	-58.6499
920	3.30177e-05	-54.6053
930	3.30177e-05	-54.7773
940	3.30177e-05	-59.6642
950	3.30177e-05	-48.2798
960	3.30177e-05	-48.4339
970	3.30177e-05	-66.8142
980	3.30177e-05	-50.9893
990	3.30177e-05	-57.7788
1000	3.30177e-05	-54.9573
