state	power	likelihood
260	0.148129	-49.7289
270	0.148129	-56.5405
280	0.148129	-46.7053
290	0.148129	-51.1081
300	0.148129	-50.6427
310	0.148129	-48.9889
320	0.148129	-48.044
330	0.148129	-48.6338
340	0.148129	-54.285
350	0.148129	-47.3801
360	0.148129	-46.7835
370	0.148129	-56.7247
380	0.148129	-50.4908
390	0.148129	-46.5992
400	0.148129	-52.747
410	0.148129	-52.5905
420	0.148129	-65.1274
430	0.148129	-50.7461
440	0.148129	-53.492
450	0.148129	-54.0119
460	0.148129	-53.0497
470	0.148129	-51.1072
480	0.148129	-58.5401
490	0.148129	-48.1616
500	0.148129	-51.9482
510	0.148129	-51.4768
520	0.148129	-48.4022
530	0.148129	-53.1974
540	0.148129	-51.9861
550	0.148129	-53.2818
560	0.148129	-56.5586
570	0.148129	-54.9522
580	0.148129	-57.5278
590	0.148129	-58.8097
600	0.148129	-54.3777
610	0.148129	-48.6494
620	0.148129	-55.3391
630	0.148129	-52.801
640	0.148129	-55.3078
650	0.148129	-48.4186
660	0.148129	-62.7974
670	0.148129	-52.5089
680	0.148129	-51.9444
690	0.148129	-54.6026
700	0.148129	-55.9552
710	0.148129	-54.9887
720	0.148129	-58.4548
730	0.148129	-52.3201
740	0.148129	-49.8397
750	0.148129	-53.2478
760	0.148129	-48.1933
770	0.148129	-51.6451
780	0.148129	-49.5544
790	0.148129	-58.7632
800	0.148129	-51.0056
810	0.148129	-49.8839
820	0.148129	-50.9346
830	0.148129	-54.2126
840	0.148129	-53.3168
850	0.148129	-54.2063
860	0.148129	-50.7305
870	0.148129	-56.3158
880	0.148129	-52.4773
890	0.148129	-57.3976
900	0.148129	-49.7759
910	0.148129	-46.5575
920	0.148129	-56.7875
930	0.148129	-54.2212
940	0.148129	-55.1615
950	0.148129	-52.6777
960	0.148129	-51.3581
970	0.148129	-49.5263
980	0.148129	-46.4768
990	0.148129	-55.9207
1000	0.148129	-45.1663
