state	power	likelihood
260	0.0119719	-56.8682
270	0.0119719	-60.1409
280	0.0119719	-55.5546
290	0.0119719	-64.4213
300	0.0119719	-57.3848
310	0.0119719	-56.8985
320	0.0119719	-46.3648
330	0.0119719	-52.8022
340	0.0119719	-54.8906
350	0.0119719	-52.2534
360	0.0119719	-61.1633
370	0.0119719	-52.7444
380	0.0119719	-65.2089
390	0.0119719	-51.8477
400	0.0119719	-60.271
410	0.0119719	-46.6645
420	0.0119719	-49.663
430	0.0119719	-52.756
440	0.0119719	-49.374
450	0.0119719	-56.5191
460	0.0119719	-57.9251
470	0.0119719	-56.5371
480	0.0119719	-49.8885
490	0.0119719	-51.9069
500	0.0119719	-59.6417
510	0.0119719	-55.5874
520	0.0119719	-57.9961
530	0.0119719	-59.8095
540	0.0119719	-52.2257
550	0.0119719	-62.9687
560	0.0119719	-55.2714
570	0.0119719	-50.1411
580	0.0119719	-55.7105
590	0.0119719	-57.5475
600	0.0119719	-59.4215
610	0.0119719	-61.2519
620	0.0119719	-62.5227
630	0.0119719	-54.2299
640	0.0119719	-50.2404
650	0.0119719	-59.2955
660	0.0119719	-58.0024
670	0.0119719	-53.5741
680	0.0119719	-58.8435
690	0.0119719	-64.9028
700	0.0119719	-56.4571
710	0.0119719	-64.0543
720	0.0119719	-55.9646
730	0.0119719	-56.4684
740	0.0119719	-56.7101
750	0.0119719	-62.4935
760	0.0119719	-69.276
770	0.0119719	-52.9353
780	0.0119719	-65.3745
790	0.0119719	-52.7774
800	0.0119719	-56.2577
810	0.0119719	-61.198
820	0.0119719	-49.8444
830	0.0119719	-49.8958
840	0.0119719	-62.288
850	0.0119719	-60.8523
860	0.0119719	-63.9595
870	0.0119719	-54.8789
880	0.0119719	-48.6309
890	0.0119719	-50.8781
900	0.0119719	-56.726
910	0.0119719	-60.3041
920	0.0119719	-51.7563
930	0.0119719	-49.8793
940	0.0119719	-67.1698
950	0.0119719	-47.4972
960	0.0119719	-50.8021
970	0.0119719	-57.3914
980	0.0119719	-55.9818
990	0.0119719	-47.2534
1000	0.0119719	-51.6979
