state	power	likelihood
260	0.166173	-48.8375
270	0.166173	-52.1987
280	0.166173	-55.4479
290	0.166173	-56.4403
300	0.166173	-51.6376
310	0.166173	-55.0255
320	0.166173	-62.4729
330	0.166173	-51.2821
340	0.166173	-49.0303
350	0.166173	-45.7467
360	0.166173	-48.3279
370	0.166173	-46.9726
380	0.166173	-55.468
390	0.166173	-50.7628
400	0.166173	-58.7785
410	0.166173	-46.9478
420	0.166173	-53.5486
430	0.166173	-52.6093
440	0.166173	-48.1283
450	0.166173	-49.4537
460	0.166173	-50.6482
470	0.166173	-51.0357
480	0.166173	-57.3891
490	0.166173	-53.4661
500	0.166173	-47.8346
510	0.166173	-53.819
520	0.166173	-56.1046
530	0.166173	-49.3898
540	0.166173	-49.8361
550	0.166173	-57.9998
560	0.166173	-48.7453
570	0.166173	-47.6072
580	0.166173	-59.3914
590	0.166173	-50.6405
600	0.166173	-53.4093
610	0.166173	-48.3009
620	0.166173	-55.7637
630	0.166173	-51.0383
640	0.166173	-46.7689
650	0.166173	-49.7837
660	0.166173	-47.853
670	0.166173	-53.2261
680	0.166173	-55.6932
690	0.166173	-51.0655
700	0.166173	-50.1891
710	0.166173	-52.7778
720	0.166173	-51.9718
730	0.166173	-55.5874
740	0.166173	-52.6515
750	0.166173	-53.3951
760	0.166173	-62.7652
770	0.166173	-53.2005
780	0.166173	-50.4261
790	0.166173	-51.6137
800	0.166173	-53.4572
810	0.166173	-55.219
820	0.166173	-54.3044
830	0.166173	-56.4177
840	0.166173	-48.6511
850	0.166173	-55.6271
860	0.166173	-52.1069
870	0.166173	-47.4675
880	0.166173	-48.3824
890	0.166173	-59.5425
900	0.166173	-47.4701
910	0.166173	-59.8924
920	0.166173	-58.5793
930	0.166173	-48.5577
940	0.166173	-48.0851
950	0.166173	-52.7857
960	0.166173	-57.749
970	0.166173	-50.5745
980	0.166173	-47.9593
990	0.166173	-52.0935
1000	0.166173	-46.9832
