state	power	likelihood
260	0.10318	-59.7243
270	0.10318	-52.0654
280	0.10318	-54.1638
290	0.10318	-55.4651
300	0.10318	-52.7053
310	0.10318	-50.5542
320	0.10318	-50.643
330	0.10318	-56.974
340	0.10318	-52.082
350	0.10318	-48.6735
360	0.10318	-50.491
370	0.10318	-55.1281
380	0.10318	-51.5825
390	0.10318	-47.1228
400	0.10318	-47.6235
410	0.10318	-58.6097
420	0.10318	-54.4385
430	0.10318	-48.9543
440	0.10318	-47.2165
450	0.10318	-55.2025
460	0.10318	-48.3293
470	0.10318	-56.79
480	0.10318	-52.6603
490	0.10318	-47.2037
500	0.10318	-54.5378
510	0.10318	-59.1624
520	0.10318	-51.43
530	0.10318	-50.9654
540	0.10318	-53.2914
550	0.10318	-54.8495
560	0.10318	-59.7949
570	0.10318	-57.9786
580	0.10318	-59.8131
590	0.10318	-51.7876
600	0.10318	-50.125
610	0.10318	-47.3155
620	0.10318	-63.2402
630	0.10318	-53.9073
640	0.10318	-48.954
650	0.10318	-48.8473
660	0.10318	-55.3688
670	0.10318	-52.9277
680	0.10318	-53.7564
690	0.10318	-49.452
700	0.10318	-49.6333
710	0.10318	-48.5333
720	0.10318	-51.108
730	0.10318	-48.2187
740	0.10318	-49.5673
750	0.10318	-59.032
760	0.10318	-56.9819
770	0.10318	-53.6036
780	0.10318	-58.549
790	0.10318	-50.6007
800	0.10318	-61.4066
810	0.10318	-53.9367
820	0.10318	-58.6296
830	0.10318	-46.73
840	0.10318	-50.9128
850	0.10318	-59.6125
860	0.10318	-51.8524
870	0.10318	-49.3149
880	0.10318	-51.2655
890	0.10318	-51.5056
900	0.10318	-49.8585
910	0.10318	-52.1435
920	0.10318	-54.6135
930	0.10318	-51.8506
940	0.10318	-46.9598
950	0.10318	-53.0053
960	0.10318	-53.4107
970	0.10318	-65.4873
980	0.10318	-48.4783
990	0.10318	-54.5984
1000	0.10318	-58.4373
