state	power	likelihood
260	0.347655	-46.8662
270	0.347655	-48.1103
280	0.347655	-47.3433
290	0.347655	-49.6223
300	0.347655	-47.2919
310	0.347655	-49.3847
320	0.347655	-46.9212
330	0.347655	-47.3984
340	0.347655	-45.713
350	0.347655	-51.9284
360	0.347655	-45.0637
370	0.347655	-53.49
380	0.347655	-52.3352
390	0.347655	-48.2921
400	0.347655	-45.7553
410	0.347655	-49.9964
420	0.347655	-52.6339
430	0.347655	-50.0401
440	0.347655	-48.1447
450	0.347655	-47.411
460	0.347655	-49.8644
470	0.347655	-50.5885
480	0.347655	-60.1998
490	0.347655	-46.6191
500	0.347655	-46.8697
510	0.347655	-50.7639
520	0.347655	-54.7836
530	0.347655	-56.0675
540	0.347655	-52.04
550	0.347655	-48.4289
560	0.347655	-47.2789
570	0.347655	-49.9677
580	0.347655	-49.3312
590	0.347655	-46.786
600	0.347655	-49.2969
610	0.347655	-48.2822
620	0.347655	-49.2681
630	0.347655	-54.6744
640	0.347655	-62.9053
650	0.347655	-59.9922
660	0.347655	-51.9175
670	0.347655	-52.3
680	0.347655	-54.2823
690	0.347655	-53.0831
700	0.347655	-46.3425
710	0.347655	-52.5478
720	0.347655	-47.4466
730	0.347655	-51.6507
740	0.347655	-56.8103
750	0.347655	-48.0037
760	0.347655	-49.0247
770	0.347655	-54.7367
780	0.347655	-46.9871
790	0.347655	-55.5797
800	0.347655	-48.1034
810	0.347655	-44.5504
820	0.347655	-49.0599
830	0.347655	-52.3079
840	0.347655	-53.9593
850	0.347655	-51.2208
860	0.347655	-47.7254
870	0.347655	-48.9654
880	0.347655	-57.1179
890	0.347655	-56.8776
900	0.347655	-48.5868
910	0.347655	-47.8631
920	0.347655	-48.6154
930	0.347655	-49.643
940	0.347655	-54.6313
950	0.347655	-46.6086
960	0.347655	-51.9701
970	0.347655	-47.5534
980	0.347655	-46.5508
990	0.347655	-51.8294
1000	0.347655	-52.6094
