state	power	likelihood
260	0.50712	-53.5734
270	0.50712	-49.8958
280	0.50712	-47.3908
290	0.50712	-54.7823
300	0.50712	-54.9153
310	0.50712	-45.9019
320	0.50712	-46.0296
330	0.50712	-47.1751
340	0.50712	-48.1366
350	0.50712	-47.7065
360	0.50712	-46.8668
370	0.50712	-45.0452
380	0.50712	-47.9254
390	0.50712	-50.149
400	0.50712	-52.8265
410	0.50712	-48.7535
420	0.50712	-53.8071
430	0.50712	-47.4903
440	0.50712	-47.9271
450	0.50712	-48.6635
460	0.50712	-52.0945
470	0.50712	-47.5554
480	0.50712	-48.6051
490	0.50712	-49.4065
500	0.50712	-52.911
510	0.50712	-46.9561
520	0.50712	-48.3773
530	0.50712	-49.4533
540	0.50712	-49.6301
550	0.50712	-46.6195
560	0.50712	-48.7975
570	0.50712	-47.2818
580	0.50712	-47.7903
590	0.50712	-48.2018
600	0.50712	-47.7549
610	0.50712	-48.9557
620	0.50712	-49.2054
630	0.50712	-52.2686
640	0.50712	-51.5927
650	0.50712	-48.3595
660	0.50712	-48.3592
670	0.50712	-46.1949
680	0.50712	-47.405
690	0.50712	-51.9332
700	0.50712	-52.2124
710	0.50712	-49.3556
720	0.50712	-47.153
730	0.50712	-46.457
740	0.50712	-46.5125
750	0.50712	-48.741
760	0.50712	-47.7384
770	0.50712	-49.3743
780	0.50712	-46.645
790	0.50712	-47.0505
800	0.50712	-45.437
810	0.50712	-46.741
820	0.50712	-47.056
830	0.50712	-50.3503
840	0.50712	-45.2564
850	0.50712	-45.4841
860	0.50712	-50.4273
870	0.50712	-47.8966
880	0.50712	-52.5028
890	0.50712	-50.8455
900	0.50712	-46.9115
910	0.50712	-46.5456
920	0.50712	-46.744
930	0.50712	-47.1268
940	0.50712	-49.6844
950	0.50712	-49.9749
960	0.50712	-45.6791
970	0.50712	-51.3815
980	0.50712	-50.9452
990	0.50712	-47.1095
1000	0.50712	-47.433
