state	power	likelihood
260	0.000765162	-58.8324
270	0.000765162	-61.7609
280	0.000765162	-52.4849
290	0.000765162	-60.7068
300	0.000765162	-57.2913
310	0.000765162	-48.876
320	0.000765162	-58.204
330	0.000765162	-67.2482
340	0.000765162	-58.7838
350	0.000765162	-52.0323
360	0.000765162	-51.6545
370	0.000765162	-53.5701
380	0.000765162	-56.8383
390	0.000765162	-65.597
400	0.000765162	-57.3854
410	0.000765162	-57.2292
420	0.000765162	-59.106
430	0.000765162	-53.9777
440	0.000765162	-52.244
450	0.000765162	-59.2846
460	0.000765162	-51.328
470	0.000765162	-71.0819
480	0.000765162	-71.5134
490	0.000765162	-56.9706
500	0.000765162	-62.0359
510	0.000765162	-49.7513
520	0.000765162	-62.3175
530	0.000765162	-60.4983
540	0.000765162	-46.4582
550	0.000765162	-49.9593
560	0.000765162	-49.743
570	0.000765162	-56.0563
580	0.000765162	-51.3197
590	0.000765162	-54.1386
600	0.000765162	-54.778
610	0.000765162	-58.1048
620	0.000765162	-67.7666
630	0.000765162	-51.685
640	0.000765162	-66.3274
650	0.000765162	-57.5209
660	0.000765162	-51.5044
670	0.000765162	-52.5707
680	0.000765162	-50.9044
690	0.000765162	-53.9002
700	0.000765162	-67.6872
710	0.000765162	-50.2981
720	0.000765162	-53.8766
730	0.000765162	-57.0731
740	0.000765162	-53.1402
750	0.000765162	-54.5043
760	0.000765162	-50.3674
770	0.000765162	-51.5754
780	0.000765162	-51.0626
790	0.000765162	-58.3402
800	0.000765162	-50.3074
810	0.000765162	-53.8611
820	0.000765162	-51.0231
830	0.000765162	-52.9102
840	0.000765162	-58.9141
850	0.000765162	-54.0356
860	0.000765162	-49.0599
870	0.000765162	-57.7816
880	0.000765162	-57.1063
890	0.000765162	-60.5149
900	0.000765162	-53.8629
910	0.000765162	-50.608
920	0.000765162	-61.8301
930	0.000765162	-58.7656
940	0.000765162	-53.7953
950	0.000765162	-52.4446
960	0.000765162	-57.4206
970	0.000765162	-58.3377
980	0.000765162	-47.9963
990	0.000765162	-47.3463
1000	0.000765162	-56.6582
