state	power	likelihood
260	0.00322439	-58.1475
270	0.00322439	-49.9845
280	0.00322439	-55.017
290	0.00322439	-54.53
300	0.00322439	-49.3685
310	0.00322439	-63.4522
320	0.00322439	-56.1279
330	0.00322439	-47.7211
340	0.00322439	-52.3448
350	0.00322439	-51.7088
360	0.00322439	-48.2993
370	0.00322439	-54.4975
380	0.00322439	-53.8837
390	0.00322439	-53.039
400	0.00322439	-57.5273
410	0.00322439	-52.3599
420	0.00322439	-58.0945
430	0.00322439	-64.7632
440	0.00322439	-58.5945
450	0.00322439	-64.9975
460	0.00322439	-56.4244
470	0.00322439	-49.7605
480	0.00322439	-61.528
490	0.00322439	-56.0002
500	0.00322439	-51.8062
510	0.00322439	-51.115
520	0.00322439	-52.7656
530	0.00322439	-61.0698
540	0.00322439	-61.9654
550	0.00322439	-54.7674
560	0.00322439	-54.0555
570	0.00322439	-51.5045
580	0.00322439	-61.3461
590	0.00322439	-56.7325
600	0.00322439	-57.8247
610	0.00322439	-55.0659
620	0.00322439	-51.5073
630	0.00322439	-48.3474
640	0.00322439	-58.7334
650	0.00322439	-60.0537
660	0.00322439	-56.1785
670	0.00322439	-57.9653
680	0.00322439	-65.7384
690	0.00322439	-59.282
700	0.00322439	-48.7368
710	0.00322439	-58.663
720	0.00322439	-59.633
730	0.00322439	-49.5554
740	0.00322439	-52.5156
750	0.00322439	-56.269
760	0.00322439	-52.3187
770	0.00322439	-58.5096
780	0.00322439	-63.5819
790	0.00322439	-63.0124
800	0.00322439	-57.3295
810	0.00322439	-56.4436
820	0.00322439	-52.0204
830	0.00322439	-59.9077
840	0.00322439	-52.5893
850	0.00322439	-58.4505
860	0.00322439	-55.1205
870	0.00322439	-54.0059
880	0.00322439	-67.1098
890	0.00322439	-48.2935
900	0.00322439	-49.3817
910	0.00322439	-59.5255
920	0.00322439	-58.9654
930	0.00322439	-55.877
940	0.00322439	-50.9875
950	0.00322439	-64.7037
960	0.00322439	-47.9528
970	0.00322439	-60.3846
980	0.00322439	-51.2091
990	0.00322439	-49.568
1000	0.00322439	-58.0173
