state	power	likelihood
260	0.207533	-50.84
270	0.207533	-48.626
280	0.207533	-50.2748
290	0.207533	-55.525
300	0.207533	-57.0893
310	0.207533	-49.9553
320	0.207533	-52.0838
330	0.207533	-51.4221
340	0.207533	-51.5135
350	0.207533	-51.7471
360	0.207533	-48.6318
370	0.207533	-50.6027
380	0.207533	-58.9399
390	0.207533	-50.4788
400	0.207533	-44.6769
410	0.207533	-52.7585
420	0.207533	-51.0437
430	0.207533	-50.3461
440	0.207533	-58.3962
450	0.207533	-51.8295
460	0.207533	-49.1853
470	0.207533	-52.8587
480	0.207533	-49.0143
490	0.207533	-45.6521
500	0.207533	-50.4546
510	0.207533	-48.8292
520	0.207533	-48.0253
530	0.207533	-48.7908
540	0.207533	-58.9778
550	0.207533	-50.7757
560	0.207533	-49.5124
570	0.207533	-59.4059
580	0.207533	-50.9214
590	0.207533	-50.3737
600	0.207533	-61.8194
610	0.207533	-54.2219
620	0.207533	-57.4799
630	0.207533	-57.3808
640	0.207533	-51.6267
650	0.207533	-54.1025
660	0.207533	-51.6998
670	0.207533	-58.5024
680	0.207533	-48.6212
690	0.207533	-47.8374
700	0.207533	-55.2727
710	0.207533	-52.1962
720	0.207533	-53.5835
730	0.207533	-52.9254
740	0.207533	-57.0464
750	0.207533	-56.1751
760	0.207533	-60.385
770	0.207533	-54.4324
780	0.207533	-51.8166
790	0.207533	-47.2697
800	0.207533	-60.5504
810	0.207533	-50.5885
820	0.207533	-49.1824
830	0.207533	-56.1141
840	0.207533	-57.4824
850	0.207533	-55.9665
860	0.207533	-51.0268
870	0.207533	-56.551
880	0.207533	-48.1667
890	0.207533	-63.6198
900	0.207533	-55.412
910	0.207533	-47.2613
920	0.207533	-51.406
930	0.207533	-56.2771
940	0.207533	-51.6016
950	0.207533	-62.2305
960	0.207533	-45.5896
970	0.207533	-51.1094
980	0.207533	-45.7563
990	0.207533	-53.1584
1000	0.207533	-51.5884
