Iteration	Replicate_ID	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]
582	0	-172.9122	-175.9107	2.998469	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711
583	1	-172.955	-175.5784	2.623343	0.01957751	0.01957751	0.01957751	0.01957751	0.01957751	0.01957751	0.01957751	0.01957751	0.01957751	0.01957751	0.01957751	0.01957751	0.01957751
584	0	-172.9122	-175.9107	2.998469	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711
585	1	-172.763	-175.6717	2.908738	0.01679269	0.01679269	0.01679269	0.01679269	0.01679269	0.01679269	0.01679269	0.01679269	0.01679269	0.01679269	0.01679269	0.01679269	0.01679269
586	0	-172.9122	-175.9107	2.998469	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711	0.01591711
587	1	-173.5578	-176.729	3.171157	0.01423205	0.01423205	0.01423205	0.01423205	0.01423205	0.01423205	0.01423205	0.01423205	0.01423205	0.01423205	0.01423205	0.01423205	0.01423205
588	0	-172.7969	-175.5107	2.7138	0.01869485	0.01869485	0.01869485	0.01869485	0.01869485	0.01869485	0.01869485	0.01869485	0.01869485	0.01869485	0.01869485	0.01869485	0.01869485
589	1	-172.9977	-176.0293	3.031685	0.015593	0.015593	0.015593	0.015593	0.015593	0.015593	0.015593	0.015593	0.015593	0.015593	0.015593	0.015593	0.015593
590	0	-172.7969	-175.5107	2.7138	0.01869485	0.01869485	0.01869485	0.01869485	0.01869485	0.01869485	0.01869485	0.01869485	0.01869485	0.01869485	0.01869485	0.01869485	0.01869485
591	1	-172.722	-175.5452	2.823242	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694
592	0	-173.3642	-175.8433	2.479069	0.02098531	0.02098531	0.02098531	0.02098531	0.02098531	0.02098531	0.02098531	0.02098531	0.02098531	0.02098531	0.02098531	0.02098531	0.02098531
593	1	-172.722	-175.5452	2.823242	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694
594	0	-173.4918	-175.9354	2.443513	0.02133226	0.02133226	0.02133226	0.02133226	0.02133226	0.02133226	0.02133226	0.02133226	0.02133226	0.02133226	0.02133226	0.02133226	0.02133226
595	1	-172.722	-175.5452	2.823242	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694	0.01762694
596	0	-173.4918	-175.9354	2.443513	0.02133226	0.02133226	0.02133226	0.02133226	0.02133226	0.02133226	0.02133226	0.02133226	0.02133226	0.02133226	0.02133226	0.02133226	0.02133226
597	1	-173.1194	-175.6768	2.557446	0.02022052	0.02022052	0.02022052	0.02022052	0.02022052	0.02022052	0.02022052	0.02022052	0.02022052	0.02022052	0.02022052	0.02022052	0.02022052
598	0	-172.8489	-175.5274	2.678473	0.01903956	0.01903956	0.01903956	0.01903956	0.01903956	0.01903956	0.01903956	0.01903956	0.01903956	0.01903956	0.01903956	0.01903956	0.01903956
599	1	-173.2665	-176.3756	3.109142	0.01483718	0.01483718	0.01483718	0.01483718	0.01483718	0.01483718	0.01483718	0.01483718	0.01483718	0.01483718	0.01483718	0.01483718	0.01483718
600	0	-172.7577	-175.5073	2.749528	0.01834623	0.01834623	0.01834623	0.01834623	0.01834623	0.01834623	0.01834623	0.01834623	0.01834623	0.01834623	0.01834623	0.01834623	0.01834623
601	1	-174.2806	-176.544	2.26335	0.02309025	0.02309025	0.02309025	0.02309025	0.02309025	0.02309025	0.02309025	0.02309025	0.02309025	0.02309025	0.02309025	0.02309025	0.02309025
602	0	-172.7577	-175.5073	2.749528	0.01834623	0.01834623	0.01834623	0.01834623	0.01834623	0.01834623	0.01834623	0.01834623	0.01834623	0.01834623	0.01834623	0.01834623	0.01834623
603	1	-172.7253	-175.5291	2.803866	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816
604	0	-173.0856	-175.6554	2.569811	0.02009986	0.02009986	0.02009986	0.02009986	0.02009986	0.02009986	0.02009986	0.02009986	0.02009986	0.02009986	0.02009986	0.02009986	0.02009986
605	1	-172.7253	-175.5291	2.803866	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816
606	0	-173.1594	-176.2411	3.081636	0.01510558	0.01510558	0.01510558	0.01510558	0.01510558	0.01510558	0.01510558	0.01510558	0.01510558	0.01510558	0.01510558	0.01510558	0.01510558
607	1	-172.7253	-175.5291	2.803866	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816
608	0	-172.9232	-175.5616	2.638332	0.01943125	0.01943125	0.01943125	0.01943125	0.01943125	0.01943125	0.01943125	0.01943125	0.01943125	0.01943125	0.01943125	0.01943125	0.01943125
609	1	-172.7253	-175.5291	2.803866	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816	0.017816
610	0	-172.9566	-175.9732	3.016554	0.01574064	0.01574064	0.01574064	0.01574064	0.01574064	0.01574064	0.01574064	0.01574064	0.01574064	0.01574064	0.01574064	0.01574064	0.01574064
611	1	-172.7948	-175.7297	2.93494	0.01653701	0.01653701	0.01653701	0.01653701	0.01653701	0.01653701	0.01653701	0.01653701	0.01653701	0.01653701	0.01653701	0.01653701	0.01653701
612	0	-172.7231	-175.5364	2.813331	0.01772365	0.01772365	0.01772365	0.01772365	0.01772365	0.01772365	0.01772365	0.01772365	0.01772365	0.01772365	0.01772365	0.01772365	0.01772365
613	1	-173.0732	-175.6476	2.574469	0.02005441	0.02005441	0.02005441	0.02005441	0.02005441	0.02005441	0.02005441	0.02005441	0.02005441	0.02005441	0.02005441	0.02005441	0.02005441
614	0	-172.7254	-175.5772	2.851807	0.01734821	0.01734821	0.01734821	0.01734821	0.01734821	0.01734821	0.01734821	0.01734821	0.01734821	0.01734821	0.01734821	0.01734821	0.01734821
615	1	-173.384	-175.8574	2.473364	0.02104097	0.02104097	0.02104097	0.02104097	0.02104097	0.02104097	0.02104097	0.02104097	0.02104097	0.02104097	0.02104097	0.02104097	0.02104097
616	0	-172.7254	-175.5772	2.851807	0.01734821	0.01734821	0.01734821	0.01734821	0.01734821	0.01734821	0.01734821	0.01734821	0.01734821	0.01734821	0.01734821	0.01734821	0.01734821
617	1	-172.9286	-175.5643	2.635745	0.01945649	0.01945649	0.01945649	0.01945649	0.01945649	0.01945649	0.01945649	0.01945649	0.01945649	0.01945649	0.01945649	0.01945649	0.01945649
618	0	-172.859	-175.5315	2.67249	0.01909794	0.01909794	0.01909794	0.01909794	0.01909794	0.01909794	0.01909794	0.01909794	0.01909794	0.01909794	0.01909794	0.01909794	0.01909794
619	1	-172.7283	-175.5231	2.794755	0.01790491	0.01790491	0.01790491	0.01790491	0.01790491	0.01790491	0.01790491	0.01790491	0.01790491	0.01790491	0.01790491	0.01790491	0.01790491
620	0	-172.9103	-175.9079	2.997634	0.01592525	0.01592525	0.01592525	0.01592525	0.01592525	0.01592525	0.01592525	0.01592525	0.01592525	0.01592525	0.01592525	0.01592525	0.01592525
621	1	-172.7225	-175.561	2.838457	0.01747847	0.01747847	0.01747847	0.01747847	0.01747847	0.01747847	0.01747847	0.01747847	0.01747847	0.01747847	0.01747847	0.01747847	0.01747847
622	0	-173.4301	-176.576	3.145821	0.01447928	0.01447928	0.01447928	0.01447928	0.01447928	0.01447928	0.01447928	0.01447928	0.01447928	0.01447928	0.01447928	0.01447928	0.01447928
623	1	-173.1835	-175.7187	2.535257	0.02043704	0.02043704	0.02043704	0.02043704	0.02043704	0.02043704	0.02043704	0.02043704	0.02043704	0.02043704	0.02043704	0.02043704	0.02043704
624	0	-173.9265	-176.2645	2.33797	0.02236212	0.02236212	0.02236212	0.02236212	0.02236212	0.02236212	0.02236212	0.02236212	0.02236212	0.02236212	0.02236212	0.02236212	0.02236212
625	1	-173.7064	-176.9044	3.197949	0.01397062	0.01397062	0.01397062	0.01397062	0.01397062	0.01397062	0.01397062	0.01397062	0.01397062	0.01397062	0.01397062	0.01397062	0.01397062
626	0	-173.5355	-175.9675	2.431926	0.02144531	0.02144531	0.02144531	0.02144531	0.02144531	0.02144531	0.02144531	0.02144531	0.02144531	0.02144531	0.02144531	0.02144531	0.02144531
627	1	-173.0267	-175.6194	2.592615	0.01987735	0.01987735	0.01987735	0.01987735	0.01987735	0.01987735	0.01987735	0.01987735	0.01987735	0.01987735	0.01987735	0.01987735	0.01987735
628	0	-173.3269	-175.817	2.490035	0.0208783	0.0208783	0.0208783	0.0208783	0.0208783	0.0208783	0.0208783	0.0208783	0.0208783	0.0208783	0.0208783	0.0208783	0.0208783
629	1	-172.8977	-175.5489	2.651187	0.01930581	0.01930581	0.01930581	0.01930581	0.01930581	0.01930581	0.01930581	0.01930581	0.01930581	0.01930581	0.01930581	0.01930581	0.01930581
630	0	-173.3269	-175.817	2.490035	0.0208783	0.0208783	0.0208783	0.0208783	0.0208783	0.0208783	0.0208783	0.0208783	0.0208783	0.0208783	0.0208783	0.0208783	0.0208783
631	1	-173.1274	-175.682	2.554599	0.0202483	0.0202483	0.0202483	0.0202483	0.0202483	0.0202483	0.0202483	0.0202483	0.0202483	0.0202483	0.0202483	0.0202483	0.0202483
632	0	-173.7407	-176.1214	2.380727	0.0219449	0.0219449	0.0219449	0.0219449	0.0219449	0.0219449	0.0219449	0.0219449	0.0219449	0.0219449	0.0219449	0.0219449	0.0219449
633	1	-173.0353	-176.0798	3.044513	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782
634	0	-173.7407	-176.1214	2.380727	0.0219449	0.0219449	0.0219449	0.0219449	0.0219449	0.0219449	0.0219449	0.0219449	0.0219449	0.0219449	0.0219449	0.0219449	0.0219449
635	1	-173.0353	-176.0798	3.044513	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782
636	0	-172.8642	-175.8403	2.976133	0.01613506	0.01613506	0.01613506	0.01613506	0.01613506	0.01613506	0.01613506	0.01613506	0.01613506	0.01613506	0.01613506	0.01613506	0.01613506
637	1	-173.0353	-176.0798	3.044513	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782	0.01546782
638	0	-172.8642	-175.8403	2.976133	0.01613506	0.01613506	0.01613506	0.01613506	0.01613506	0.01613506	0.01613506	0.01613506	0.01613506	0.01613506	0.01613506	0.01613506	0.01613506
639	1	-174.4218	-176.6573	2.235531	0.02336169	0.02336169	0.02336169	0.02336169	0.02336169	0.02336169	0.02336169	0.02336169	0.02336169	0.02336169	0.02336169	0.02336169	0.02336169
640	0	-172.8731	-175.5375	2.664462	0.01917628	0.01917628	0.01917628	0.01917628	0.01917628	0.01917628	0.01917628	0.01917628	0.01917628	0.01917628	0.01917628	0.01917628	0.01917628
641	1	-172.7519	-175.6491	2.897177	0.01690549	0.01690549	0.01690549	0.01690549	0.01690549	0.01690549	0.01690549	0.01690549	0.01690549	0.01690549	0.01690549	0.01690549	0.01690549
642	0	-172.7387	-175.5131	2.774363	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389
643	1	-173.5281	-175.962	2.43387	0.02142634	0.02142634	0.02142634	0.02142634	0.02142634	0.02142634	0.02142634	0.02142634	0.02142634	0.02142634	0.02142634	0.02142634	0.02142634
644	0	-172.7387	-175.5131	2.774363	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389
645	1	-173.2368	-175.7546	2.517818	0.0206072	0.0206072	0.0206072	0.0206072	0.0206072	0.0206072	0.0206072	0.0206072	0.0206072	0.0206072	0.0206072	0.0206072	0.0206072
646	0	-172.7387	-175.5131	2.774363	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389	0.01810389
647	1	-173.329	-175.8184	2.489412	0.02088438	0.02088438	0.02088438	0.02088438	0.02088438	0.02088438	0.02088438	0.02088438	0.02088438	0.02088438	0.02088438	0.02088438	0.02088438
648	0	-173.9669	-177.2065	3.239661	0.0135636	0.0135636	0.0135636	0.0135636	0.0135636	0.0135636	0.0135636	0.0135636	0.0135636	0.0135636	0.0135636	0.0135636	0.0135636
649	1	-172.8717	-175.8515	2.979855	0.01609874	0.01609874	0.01609874	0.01609874	0.01609874	0.01609874	0.01609874	0.01609874	0.01609874	0.01609874	0.01609874	0.01609874	0.01609874
650	0	-173.9669	-177.2065	3.239661	0.0135636	0.0135636	0.0135636	0.0135636	0.0135636	0.0135636	0.0135636	0.0135636	0.0135636	0.0135636	0.0135636	0.0135636	0.0135636
651	1	-172.8717	-175.8515	2.979855	0.01609874	0.01609874	0.01609874	0.01609874	0.01609874	0.01609874	0.01609874	0.01609874	0.01609874	0.01609874	0.01609874	0.01609874	0.01609874
652	0	-173.8313	-176.1908	2.359518	0.02215186	0.02215186	0.02215186	0.02215186	0.02215186	0.02215186	0.02215186	0.02215186	0.02215186	0.02215186	0.02215186	0.02215186	0.02215186
653	1	-173.0603	-175.6397	2.579398	0.02000632	0.02000632	0.02000632	0.02000632	0.02000632	0.02000632	0.02000632	0.02000632	0.02000632	0.02000632	0.02000632	0.02000632	0.02000632
654	0	-173.4129	-175.8781	2.465176	0.02112087	0.02112087	0.02112087	0.02112087	0.02112087	0.02112087	0.02112087	0.02112087	0.02112087	0.02112087	0.02112087	0.02112087	0.02112087
655	1	-173.0603	-175.6397	2.579398	0.02000632	0.02000632	0.02000632	0.02000632	0.02000632	0.02000632	0.02000632	0.02000632	0.02000632	0.02000632	0.02000632	0.02000632	0.02000632
656	0	-172.8022	-175.512	2.70976	0.01873427	0.01873427	0.01873427	0.01873427	0.01873427	0.01873427	0.01873427	0.01873427	0.01873427	0.01873427	0.01873427	0.01873427	0.01873427
657	1	-173.1477	-176.2261	3.078413	0.01513703	0.01513703	0.01513703	0.01513703	0.01513703	0.01513703	0.01513703	0.01513703	0.01513703	0.01513703	0.01513703	0.01513703	0.01513703
658	0	-172.9298	-175.9357	3.005884	0.01584475	0.01584475	0.01584475	0.01584475	0.01584475	0.01584475	0.01584475	0.01584475	0.01584475	0.01584475	0.01584475	0.01584475	0.01584475
659	1	-174.6127	-176.812	2.199326	0.02371498	0.02371498	0.02371498	0.02371498	0.02371498	0.02371498	0.02371498	0.02371498	0.02371498	0.02371498	0.02371498	0.02371498	0.02371498
660	0	-173.0368	-175.6254	2.588602	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651
661	1	-173.3382	-176.4641	3.125898	0.01467368	0.01467368	0.01467368	0.01467368	0.01467368	0.01467368	0.01467368	0.01467368	0.01467368	0.01467368	0.01467368	0.01467368	0.01467368
662	0	-173.0368	-175.6254	2.588602	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651
663	1	-172.967	-175.5849	2.617931	0.01963032	0.01963032	0.01963032	0.01963032	0.01963032	0.01963032	0.01963032	0.01963032	0.01963032	0.01963032	0.01963032	0.01963032	0.01963032
664	0	-173.0368	-175.6254	2.588602	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651	0.01991651
665	1	-172.8803	-175.5408	2.66047	0.01921523	0.01921523	0.01921523	0.01921523	0.01921523	0.01921523	0.01921523	0.01921523	0.01921523	0.01921523	0.01921523	0.01921523	0.01921523
666	0	-173.0777	-176.1356	3.057969	0.01533652	0.01533652	0.01533652	0.01533652	0.01533652	0.01533652	0.01533652	0.01533652	0.01533652	0.01533652	0.01533652	0.01533652	0.01533652
667	1	-172.7701	-175.6854	2.9153	0.01672866	0.01672866	0.01672866	0.01672866	0.01672866	0.01672866	0.01672866	0.01672866	0.01672866	0.01672866	0.01672866	0.01672866	0.01672866
668	0	-173.0777	-176.1356	3.057969	0.01533652	0.01533652	0.01533652	0.01533652	0.01533652	0.01533652	0.01533652	0.01533652	0.01533652	0.01533652	0.01533652	0.01533652	0.01533652
669	1	-173.0853	-175.6552	2.569911	0.02009888	0.02009888	0.02009888	0.02009888	0.02009888	0.02009888	0.02009888	0.02009888	0.02009888	0.02009888	0.02009888	0.02009888	0.02009888
670	0	-172.7219	-175.5518	2.829906	0.01756191	0.01756191	0.01756191	0.01756191	0.01756191	0.01756191	0.01756191	0.01756191	0.01756191	0.01756191	0.01756191	0.01756191	0.01756191
671	1	-173.0853	-175.6552	2.569911	0.02009888	0.02009888	0.02009888	0.02009888	0.02009888	0.02009888	0.02009888	0.02009888	0.02009888	0.02009888	0.02009888	0.02009888	0.02009888
672	0	-173.3786	-175.8535	2.474941	0.02102559	0.02102559	0.02102559	0.02102559	0.02102559	0.02102559	0.02102559	0.02102559	0.02102559	0.02102559	0.02102559	0.02102559	0.02102559
673	1	-172.8461	-175.5263	2.680216	0.01902256	0.01902256	0.01902256	0.01902256	0.01902256	0.01902256	0.01902256	0.01902256	0.01902256	0.01902256	0.01902256	0.01902256	0.01902256
674	0	-173.1898	-175.723	2.53313	0.02045779	0.02045779	0.02045779	0.02045779	0.02045779	0.02045779	0.02045779	0.02045779	0.02045779	0.02045779	0.02045779	0.02045779	0.02045779
675	1	-172.7579	-175.6615	2.903636	0.01684247	0.01684247	0.01684247	0.01684247	0.01684247	0.01684247	0.01684247	0.01684247	0.01684247	0.01684247	0.01684247	0.01684247	0.01684247
676	0	-174.2541	-176.5228	2.268682	0.02303822	0.02303822	0.02303822	0.02303822	0.02303822	0.02303822	0.02303822	0.02303822	0.02303822	0.02303822	0.02303822	0.02303822	0.02303822
677	1	-172.7579	-175.6615	2.903636	0.01684247	0.01684247	0.01684247	0.01684247	0.01684247	0.01684247	0.01684247	0.01684247	0.01684247	0.01684247	0.01684247	0.01684247	0.01684247
678	0	-174.1071	-176.4061	2.29895	0.02274287	0.02274287	0.02274287	0.02274287	0.02274287	0.02274287	0.02274287	0.02274287	0.02274287	0.02274287	0.02274287	0.02274287	0.02274287
679	1	-172.7893	-175.5092	2.719929	0.01863504	0.01863504	0.01863504	0.01863504	0.01863504	0.01863504	0.01863504	0.01863504	0.01863504	0.01863504	0.01863504	0.01863504	0.01863504
680	0	-174.7523	-176.9261	2.173736	0.02396468	0.02396468	0.02396468	0.02396468	0.02396468	0.02396468	0.02396468	0.02396468	0.02396468	0.02396468	0.02396468	0.02396468	0.02396468
681	1	-173.4029	-176.5429	3.140074	0.01453536	0.01453536	0.01453536	0.01453536	0.01453536	0.01453536	0.01453536	0.01453536	0.01453536	0.01453536	0.01453536	0.01453536	0.01453536
682	0	-172.7223	-175.5589	2.836553	0.01749705	0.01749705	0.01749705	0.01749705	0.01749705	0.01749705	0.01749705	0.01749705	0.01749705	0.01749705	0.01749705	0.01749705	0.01749705
683	1	-172.935	-175.5677	2.632646	0.01948673	0.01948673	0.01948673	0.01948673	0.01948673	0.01948673	0.01948673	0.01948673	0.01948673	0.01948673	0.01948673	0.01948673	0.01948673
684	0	-172.7461	-175.6364	2.890224	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334
685	1	-172.935	-175.5677	2.632646	0.01948673	0.01948673	0.01948673	0.01948673	0.01948673	0.01948673	0.01948673	0.01948673	0.01948673	0.01948673	0.01948673	0.01948673	0.01948673
686	0	-172.7461	-175.6364	2.890224	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334
687	1	-172.9409	-175.5708	2.62986	0.01951391	0.01951391	0.01951391	0.01951391	0.01951391	0.01951391	0.01951391	0.01951391	0.01951391	0.01951391	0.01951391	0.01951391	0.01951391
688	0	-172.7461	-175.6364	2.890224	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334	0.01697334
689	1	-172.9496	-175.9634	3.013836	0.01576716	0.01576716	0.01576716	0.01576716	0.01576716	0.01576716	0.01576716	0.01576716	0.01576716	0.01576716	0.01576716	0.01576716	0.01576716
690	0	-172.7292	-175.5915	2.862327	0.01724555	0.01724555	0.01724555	0.01724555	0.01724555	0.01724555	0.01724555	0.01724555	0.01724555	0.01724555	0.01724555	0.01724555	0.01724555
691	1	-172.7276	-175.586	2.858419	0.01728368	0.01728368	0.01728368	0.01728368	0.01728368	0.01728368	0.01728368	0.01728368	0.01728368	0.01728368	0.01728368	0.01728368	0.01728368
692	0	-172.8636	-175.5334	2.669803	0.01912417	0.01912417	0.01912417	0.01912417	0.01912417	0.01912417	0.01912417	0.01912417	0.01912417	0.01912417	0.01912417	0.01912417	0.01912417
693	1	-173.6906	-176.8858	3.195218	0.01399728	0.01399728	0.01399728	0.01399728	0.01399728	0.01399728	0.01399728	0.01399728	0.01399728	0.01399728	0.01399728	0.01399728	0.01399728
694	0	-172.8636	-175.5334	2.669803	0.01912417	0.01912417	0.01912417	0.01912417	0.01912417	0.01912417	0.01912417	0.01912417	0.01912417	0.01912417	0.01912417	0.01912417	0.01912417
695	1	-173.355	-175.8367	2.481772	0.02095893	0.02095893	0.02095893	0.02095893	0.02095893	0.02095893	0.02095893	0.02095893	0.02095893	0.02095893	0.02095893	0.02095893	0.02095893
696	0	-172.8663	-175.8434	2.977165	0.01612499	0.01612499	0.01612499	0.01612499	0.01612499	0.01612499	0.01612499	0.01612499	0.01612499	0.01612499	0.01612499	0.01612499	0.01612499
697	1	-173.4853	-175.9305	2.445279	0.02131502	0.02131502	0.02131502	0.02131502	0.02131502	0.02131502	0.02131502	0.02131502	0.02131502	0.02131502	0.02131502	0.02131502	0.02131502
698	0	-172.8663	-175.8434	2.977165	0.01612499	0.01612499	0.01612499	0.01612499	0.01612499	0.01612499	0.01612499	0.01612499	0.01612499	0.01612499	0.01612499	0.01612499	0.01612499
699	1	-173.1376	-176.2131	3.075571	0.01516476	0.01516476	0.01516476	0.01516476	0.01516476	0.01516476	0.01516476	0.01516476	0.01516476	0.01516476	0.01516476	0.01516476	0.01516476
700	0	-172.7697	-175.5069	2.737207	0.01846644	0.01846644	0.01846644	0.01846644	0.01846644	0.01846644	0.01846644	0.01846644	0.01846644	0.01846644	0.01846644	0.01846644	0.01846644
701	1	-172.8638	-175.8398	2.97595	0.01613684	0.01613684	0.01613684	0.01613684	0.01613684	0.01613684	0.01613684	0.01613684	0.01613684	0.01613684	0.01613684	0.01613684	0.01613684
702	0	-172.7531	-175.6517	2.898537	0.01689222	0.01689222	0.01689222	0.01689222	0.01689222	0.01689222	0.01689222	0.01689222	0.01689222	0.01689222	0.01689222	0.01689222	0.01689222
703	1	-172.7489	-175.6425	2.893601	0.01694039	0.01694039	0.01694039	0.01694039	0.01694039	0.01694039	0.01694039	0.01694039	0.01694039	0.01694039	0.01694039	0.01694039	0.01694039
704	0	-172.806	-175.513	2.70694	0.01876179	0.01876179	0.01876179	0.01876179	0.01876179	0.01876179	0.01876179	0.01876179	0.01876179	0.01876179	0.01876179	0.01876179	0.01876179
705	1	-172.7489	-175.6425	2.893601	0.01694039	0.01694039	0.01694039	0.01694039	0.01694039	0.01694039	0.01694039	0.01694039	0.01694039	0.01694039	0.01694039	0.01694039	0.01694039
706	0	-172.806	-175.513	2.70694	0.01876179	0.01876179	0.01876179	0.01876179	0.01876179	0.01876179	0.01876179	0.01876179	0.01876179	0.01876179	0.01876179	0.01876179	0.01876179
707	1	-172.966	-175.9862	3.020142	0.01570563	0.01570563	0.01570563	0.01570563	0.01570563	0.01570563	0.01570563	0.01570563	0.01570563	0.01570563	0.01570563	0.01570563	0.01570563
708	0	-173.5024	-175.9431	2.440695	0.02135975	0.02135975	0.02135975	0.02135975	0.02135975	0.02135975	0.02135975	0.02135975	0.02135975	0.02135975	0.02135975	0.02135975	0.02135975
709	1	-173.4099	-175.8759	2.466034	0.0211125	0.0211125	0.0211125	0.0211125	0.0211125	0.0211125	0.0211125	0.0211125	0.0211125	0.0211125	0.0211125	0.0211125	0.0211125
710	0	-172.8292	-175.7864	2.957155	0.01632024	0.01632024	0.01632024	0.01632024	0.01632024	0.01632024	0.01632024	0.01632024	0.01632024	0.01632024	0.01632024	0.01632024	0.01632024
711	1	-173.4099	-175.8759	2.466034	0.0211125	0.0211125	0.0211125	0.0211125	0.0211125	0.0211125	0.0211125	0.0211125	0.0211125	0.0211125	0.0211125	0.0211125	0.0211125
712	0	-172.9659	-175.5843	2.618425	0.0196255	0.0196255	0.0196255	0.0196255	0.0196255	0.0196255	0.0196255	0.0196255	0.0196255	0.0196255	0.0196255	0.0196255	0.0196255
713	1	-173.1395	-175.6898	2.55033	0.02028996	0.02028996	0.02028996	0.02028996	0.02028996	0.02028996	0.02028996	0.02028996	0.02028996	0.02028996	0.02028996	0.02028996	0.02028996
714	0	-172.7331	-175.5174	2.784273	0.01800718	0.01800718	0.01800718	0.01800718	0.01800718	0.01800718	0.01800718	0.01800718	0.01800718	0.01800718	0.01800718	0.01800718	0.01800718
715	1	-175.4308	-178.8392	3.408372	0.01191736	0.01191736	0.01191736	0.01191736	0.01191736	0.01191736	0.01191736	0.01191736	0.01191736	0.01191736	0.01191736	0.01191736	0.01191736
716	0	-172.7331	-175.5174	2.784273	0.01800718	0.01800718	0.01800718	0.01800718	0.01800718	0.01800718	0.01800718	0.01800718	0.01800718	0.01800718	0.01800718	0.01800718	0.01800718
717	1	-172.7835	-175.71	2.926478	0.01661958	0.01661958	0.01661958	0.01661958	0.01661958	0.01661958	0.01661958	0.01661958	0.01661958	0.01661958	0.01661958	0.01661958	0.01661958
718	0	-174.5464	-176.7582	2.211725	0.02359399	0.02359399	0.02359399	0.02359399	0.02359399	0.02359399	0.02359399	0.02359399	0.02359399	0.02359399	0.02359399	0.02359399	0.02359399
719	1	-172.7724	-175.6898	2.917366	0.01670849	0.01670849	0.01670849	0.01670849	0.01670849	0.01670849	0.01670849	0.01670849	0.01670849	0.01670849	0.01670849	0.01670849	0.01670849
720	0	-173.3877	-176.5245	3.136824	0.01456707	0.01456707	0.01456707	0.01456707	0.01456707	0.01456707	0.01456707	0.01456707	0.01456707	0.01456707	0.01456707	0.01456707	0.01456707
721	1	-173.1092	-175.6703	2.561107	0.02018479	0.02018479	0.02018479	0.02018479	0.02018479	0.02018479	0.02018479	0.02018479	0.02018479	0.02018479	0.02018479	0.02018479	0.02018479
722	0	-173.3877	-176.5245	3.136824	0.01456707	0.01456707	0.01456707	0.01456707	0.01456707	0.01456707	0.01456707	0.01456707	0.01456707	0.01456707	0.01456707	0.01456707	0.01456707
