Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]	rf[1]	rf[2]	rf[3]	rf[4]
2950	-126.1773	-166.2908	40.11352	5.259183e-05	0.02776352	0.01131973	0.005799405	0.003137262	0.008346916	0.02858218	0.007297768	0.02118635	0.007826647	0.0222908	0.02456763	0.0562188	0.137625	0.728666	0.0774901
2951	-127.0634	-168.1961	41.13267	0.002808197	0.0269383	0.001795927	0.005799405	0.003137262	0.008346916	0.02858218	0.007297768	0.02118635	0.007826647	0.01993949	0.02456763	0.101365	0.131041	0.69381	0.0737833
2952	-130.2989	-164.7769	34.47802	0.002808197	0.0269383	0.01879989	0.005799405	0.01406621	0.004277764	0.02775728	0.007297768	0.03127911	0.007826647	0.01993949	0.0563707	0.190959	0.0467393	0.735985	0.0263167
2953	-129.0034	-163.7534	34.75002	0.002808197	0.0269383	0.008926138	0.005799405	0.006120603	0.01715934	0.0296039	0.007297768	0.03127911	0.007826647	0.0203766	0.0563707	0.0819688	0.0200628	0.886672	0.0112964
2954	-128.8503	-164.9759	36.12555	0.0007688127	0.0269383	0.008926138	0.005799405	0.01505179	0.01715934	0.04651363	0.007297768	0.01161013	0.005530213	0.02083185	0.04065716	0.115074	0.0281656	0.840902	0.0158587
2955	-124.5125	-165.0491	40.53656	0.0007688127	0.00661364	0.008926138	0.005799405	0.00300625	0.01715934	0.01882863	0.007297768	0.01273047	0.01806144	0.01819879	0.04665211	0.0587444	0.0469369	0.429276	0.465043
2956	-122.8607	-164.5684	41.70772	0.005455498	0.00661364	0.008926138	0.005799405	0.009894238	0.001421738	0.01882863	0.003185827	0.01273047	0.006091935	0.0270153	0.04665211	0.053557	0.0427922	0.391369	0.512282
2957	-129.5384	-167.074	37.5356	0.005455498	0.02302651	0.01235232	0.009545711	0.001364245	0.03251808	0.01882863	0.0009633494	0.009511916	0.006091935	0.0270153	0.04665211	0.341173	0.101716	0.299631	0.257481
2958	-125.2112	-164.9656	39.75438	0.005455498	0.01950583	0.01200612	0.002742775	0.007457837	0.01158944	0.02566266	0.004831159	0.009511916	0.006091935	0.0270153	0.0398047	0.203239	0.0890394	0.178493	0.529229
2959	-126.2523	-164.3301	38.07771	0.005455498	0.01526646	0.01200612	0.002742775	0.007457837	0.01596953	0.02566266	0.01132821	0.01205544	0.002708166	0.02544656	0.05193651	0.203239	0.0890394	0.178493	0.529229
2960	-127.0807	-163.0298	35.94911	0.001466943	0.01526646	0.01121544	0.003768229	0.007457837	0.005882781	0.04637838	0.01266834	0.01547844	0.01184033	0.02544656	0.05193651	0.119089	0.0711586	0.386803	0.422949
2961	-125.4446	-165.2027	39.75804	0.001466943	0.00552067	0.01304745	0.003768229	0.007457837	0.005008377	0.04299739	0.01153026	0.006317934	0.006015345	0.01657253	0.05193651	0.138041	0.108293	0.109997	0.643669
2962	-127.0777	-164.7343	37.65664	0.001466943	0.01989988	0.01352429	0.003768229	0.007457837	0.005008377	0.04224143	0.01153026	0.007206692	0.006015345	0.01657253	0.05745263	0.135221	0.12651	0.10775	0.630519
2963	-124.9178	-164.133	39.21522	0.003086189	0.01640764	0.01139006	0.003768229	0.003366121	0.005008377	0.01512081	0.01153026	0.007206692	0.006015345	0.03060422	0.06343229	0.135221	0.12651	0.10775	0.630519
2964	-126.2751	-167.2572	40.9821	0.003086189	0.01934693	0.01520511	0.00289578	0.0005478557	0.005008377	0.01512081	0.01153026	0.007206692	0.01362951	0.00945703	0.05666078	0.135221	0.12651	0.10775	0.630519
2965	-126.9911	-169.4839	42.49271	0.001276657	0.01934693	0.01520511	0.001702575	0.0005478557	0.001439011	0.006617002	0.01421311	0.007206692	0.01362951	0.007109909	0.05666078	0.135253	0.126539	0.107542	0.630666
2966	-127.0335	-170.5766	43.54308	2.045366e-05	0.02072744	0.007296377	0.001702575	0.0004327655	0.000970608	0.005053371	0.01421311	0.007206692	0.01362951	0.00679215	0.05666078	0.523483	0.0789585	0.0579165	0.339642
2967	-123.8342	-167.0599	43.22563	0.0001186732	0.01347365	0.006440694	0.007512468	6.393934e-05	0.000970608	0.005053371	0.007157717	0.003258417	0.01362951	0.02346356	0.05666078	0.576329	0.0869294	0.105621	0.231121
2968	-122.603	-164.4588	41.8558	0.0001186732	0.01145842	0.007055952	0.007512468	0.003264586	0.001045559	0.007228217	0.002202588	0.00713321	0.01701375	0.03047579	0.05666078	0.150933	0.174213	0.211671	0.463182
2969	-127.3062	-165.1916	37.88544	0.0001186732	0.0278994	0.01426085	0.007512468	0.002539885	0.001045559	0.007228217	0.001026861	0.02412967	0.01701375	0.03047579	0.05666078	0.0988186	0.211559	0.0971486	0.592473
2970	-125.0864	-167.7952	42.70882	0.0001225325	0.007788899	0.01426085	0.007512468	0.002539885	0.002059802	0.007228217	0.004536434	0.007546996	0.01025728	0.03038981	0.04860322	0.17898	0.383175	0.175955	0.261889
2971	-127.7792	-170.9107	43.13147	8.672065e-05	0.01604936	0.01426085	0.007512468	0.002539885	0.002059802	0.008604457	0.008158041	0.009417406	0.02664358	0.01996564	0.02342402	0.0909494	0.403722	0.372248	0.13308
2972	-125.3913	-167.6669	42.27561	8.672065e-05	0.01604936	0.01003929	0.001044293	0.007279642	0.002059802	0.01403888	0.008158041	0.009417406	0.02664358	0.02883253	0.02342402	0.245497	0.231916	0.384961	0.137625
2973	-127.368	-167.3626	39.99457	8.672065e-05	0.01604936	0.01003929	0.001321576	0.007279642	0.00582706	0.02147006	0.01698748	0.01654241	0.02147127	0.02883253	0.02342402	0.208601	0.466314	0.208144	0.116941
2974	-123.4845	-167.0257	43.54126	0.001551144	0.007980021	0.01003929	0.0001425137	0.004837199	0.00582706	0.02833102	0.01200572	0.01506348	0.006465186	0.01905697	0.02342402	0.141577	0.316486	0.46257	0.0793676
2975	-126.133	-168.4794	42.34644	0.001551144	0.0109626	0.01016214	0.001116498	0.003844008	0.005421634	0.039383	0.01200572	0.02919809	0.001204601	0.01905697	0.01247601	0.141577	0.316486	0.46257	0.0793676
2976	-123.8718	-166.311	42.43921	0.001551144	0.008592938	0.008560678	0.000144396	0.003844008	0.005421634	0.02027062	0.01200572	0.02919809	0.001204601	0.02424331	0.03044	0.246302	0.0692372	0.673698	0.0107631
2977	-124.3569	-168.8846	44.52762	0.001551144	0.008592938	0.0156702	0.0001149615	0.003844008	0.005539145	0.01792612	0.01200572	0.01409512	0.001204601	0.01411489	0.03044	0.22122	0.0715413	0.696117	0.0111213
2978	-124.5438	-165.8411	41.29731	0.001551144	0.01427498	0.0156702	0.002885544	0.003844008	0.0008646575	0.01345821	0.01428735	0.01662863	0.00190184	0.01879243	0.0524606	0.22122	0.0715413	0.696117	0.0111213
2979	-126.3268	-164.1334	37.80666	0.001551144	0.01427498	0.01758195	0.01130438	7.476422e-05	0.01220101	0.01922513	0.006411851	0.01662863	0.02017375	0.01879243	0.0524606	0.22122	0.0715413	0.696117	0.0111213
2980	-121.4718	-163.518	42.04619	0.002179145	0.01427498	0.01758195	0.001096924	7.476422e-05	0.002395957	0.01922513	0.006411851	0.01048156	0.009644443	0.01879243	0.04715304	0.127824	0.105014	0.760736	0.00642603
2981	-121.2283	-161.6869	40.45862	0.002540612	0.01427498	0.0108978	0.001096924	0.00596855	0.002395957	0.02381773	0.004669781	0.01048156	0.009644443	0.03379751	0.04521751	0.127824	0.105014	0.760736	0.00642603
2982	-123.1544	-163.2415	40.08711	0.002540612	0.01427498	0.0108978	0.007472723	0.00596855	0.01014137	0.02381773	0.008068402	0.01145234	0.009644443	0.01921576	0.04493378	0.127824	0.105014	0.760736	0.00642603
2983	-125.7396	-165.6367	39.89705	0.004416722	0.01353322	0.005590858	0.007472723	0.00596855	0.01014137	0.02381773	0.013219	0.02122625	0.0007470833	0.01921576	0.04493378	0.253949	0.0898277	0.650727	0.00549677
2984	-126.8022	-166.2413	39.4391	0.004416722	0.01353322	0.005590858	0.004914203	0.02025201	0.01014137	0.02381773	0.013219	0.0131683	0.0005378333	0.01614645	0.04901394	0.349744	0.0127166	0.631867	0.00567197
2985	-126.7995	-168.6037	41.80422	0.004416722	0.005438776	0.009883733	0.004914203	0.02025201	0.01377735	0.02381773	0.008233217	0.0131683	0.0005378333	0.01614645	0.0310869	0.20043	0.00463845	0.787859	0.00707223
2986	-128.6726	-162.3943	33.72169	0.004819465	0.01180144	0.009883733	0.01283737	0.02078207	0.00890796	0.02381773	0.008233217	0.0131683	0.007809185	0.05068527	0.05779517	0.111449	0.00515465	0.875537	0.00785927
2987	-129.5654	-162.8668	33.30141	0.004819465	0.01704709	0.009883733	0.01283737	0.02078207	0.004028298	0.02755272	0.008233217	0.0131683	0.007809185	0.05068527	0.05779517	0.460217	0.0312035	0.461003	0.0475759
2988	-124.8445	-162.3201	37.47559	0.0003631636	0.01058167	0.007971017	0.005925013	0.005649334	0.005532908	0.02755272	0.005177512	0.009368138	0.007309197	0.05068527	0.05779517	0.445122	0.0629799	0.445882	0.0460154
2989	-123.2321	-163.3896	40.15746	0.0003631636	0.00633921	0.007607541	0.005925013	0.004114635	0.005532908	0.02217604	0.006333171	0.02026616	0.007309197	0.03318335	0.04859157	0.0451988	0.602786	0.203463	0.148552
2990	-127.8208	-165.9071	38.08629	0.0003631636	0.0254878	0.007607541	0.02820023	0.001440869	0.005532908	0.02701579	0.01062523	0.009904714	0.008318321	0.02966034	0.03379519	0.0451988	0.602786	0.203463	0.148552
2991	-122.3928	-164.8784	42.48565	0.003623375	0.01068629	0.007607541	0.002586902	0.001440869	0.005532908	0.01574042	0.006762606	0.009904714	0.008318321	0.03432292	0.03849711	0.0637801	0.439491	0.287106	0.209622
2992	-126.1702	-166.2563	40.08605	0.002596507	0.006055053	0.007607541	0.002586902	0.001440869	0.02841597	0.01574042	0.0117587	0.009904714	0.008318321	0.03432292	0.03969089	0.0583455	0.487251	0.262642	0.191761
2993	-123.5763	-164.4448	40.86856	0.002596507	0.004872313	0.007607541	0.006065609	0.001440869	0.004036414	0.02272355	0.0117587	0.01873912	0.008318321	0.02787029	0.044774	0.217081	0.357757	0.245741	0.179421
2994	-126.4691	-165.2677	38.79857	0.002596507	0.004872313	0.007607541	0.01027471	0.0107074	0.009645266	0.02805047	0.0117587	0.01873912	0.01166821	0.02030752	0.044774	0.217081	0.357757	0.245741	0.179421
2995	-124.8817	-164.257	39.37527	0.002596507	0.01651977	0.007607541	0.0003237169	0.0107074	0.009645266	0.02805047	0.00618676	0.01098996	0.01766554	0.02030752	0.044774	0.217081	0.357757	0.245741	0.179421
2996	-122.524	-163.9207	41.39676	0.002596507	0.01651977	0.007607541	0.0003870372	0.003467345	0.009645266	0.02550404	0.004099656	0.01098996	0.0005753991	0.02801971	0.04623693	0.138438	0.22815	0.518991	0.114421
2997	-128.3583	-166.9943	38.63593	0.01487521	0.01651977	0.007607541	0.0002030736	0.001073107	0.01808212	0.02550404	0.01237087	0.01098996	0.0005753991	0.02855073	0.04623693	0.138438	0.22815	0.518991	0.114421
2998	-127.3081	-167.5172	40.20911	0.01534936	0.01095282	0.003030813	0.0006941443	0.001073107	0.01808212	0.02297359	0.007012343	0.01098996	0.002292044	0.02855073	0.04623693	0.0897147	0.499804	0.336331	0.0741504
2999	-128.9648	-167.9357	38.9709	0.01534936	0.01095282	0.004185195	0.0006941443	0.01305296	0.003490776	0.02528795	0.007012343	0.02302448	0.001482506	0.02855073	0.04623693	0.120722	0.636521	0.142979	0.0997782
3000	-127.6937	-167.6645	39.97079	0.01196467	0.01042174	0.001661292	0.004599902	0.0007441694	0.003490776	0.02528795	0.007012343	0.02302448	0.009240366	0.02855073	0.04356504	0.120722	0.636521	0.142979	0.0997782
3001	-127.1314	-169.2804	42.14905	0.01196467	0.01042174	0.001837605	0.004599902	0.001294068	0.003490776	0.0139737	0.007012343	0.006746649	0.003952887	0.03047416	0.05254001	0.0674829	0.355812	0.52093	0.0557755
3002	-126.2653	-169.5433	43.27804	0.01196467	0.01042174	0.00299102	0.004599902	0.004826407	6.578049e-05	0.01023018	0.004823476	0.01687439	0.01249018	0.01730736	0.04069696	0.0780093	0.255328	0.602188	0.0644757
3003	-121.2324	-163.9492	42.71683	0.0002739233	0.006768669	0.007691185	0.001844449	0.00304238	0.0001080442	0.03067659	0.008763302	0.01518285	0.01249018	0.01522965	0.04069696	0.0780093	0.255328	0.602188	0.0644757
3004	-123.4633	-165.4475	41.98419	0.0002287733	0.005519142	0.007691185	0.002166438	0.01335817	0.0002698576	0.0192396	0.008763302	0.009506604	0.01249018	0.01522965	0.05545425	0.180067	0.390818	0.280287	0.148828
3005	-128.2166	-168.3152	40.09865	3.759676e-05	0.003132399	0.007543665	0.002166438	0.01335817	0.0004876462	0.02850242	0.001416792	0.009506604	0.01305341	0.05441203	0.03469867	0.49088	0.335325	0.0487023	0.125093
3006	-128.2166	-166.8794	38.66284	8.923181e-05	0.01241623	0.007543665	0.003477501	0.01022951	0.001276146	0.02850242	0.004965099	0.007401969	0.01305341	0.05867235	0.03469867	0.320424	0.406969	0.0317907	0.240816
3007	-129.205	-166.3209	37.11595	8.923181e-05	0.01241623	0.01401556	0.003477501	0.01022951	0.004139639	0.02850242	0.003754052	0.03217783	0.0227104	0.0291992	0.0367088	0.203873	0.258938	0.0787526	0.458437
3008	-127.3156	-166.301	38.98546	0.0004833703	0.01241623	0.01401556	0.003477501	0.01022951	0.001476246	0.02817649	0.002195392	0.01808943	0.0227104	0.0291992	0.0367088	0.155107	0.659653	0.043108	0.142133
3009	-125.927	-161.4982	35.57118	0.0004833703	0.02228783	0.01401556	0.003477501	0.01022951	0.000136761	0.02817649	0.009123105	0.01516071	0.01457643	0.03343863	0.06138803	0.178226	0.185577	0.472879	0.163318
3010	-126.8331	-163.7685	36.93544	0.0004833703	0.02782551	0.01400302	0.003477501	0.01022951	0.001847364	0.01063022	0.009123105	0.01215908	0.01457643	0.03343863	0.06138803	0.209185	0.0441059	0.555022	0.191688
3011	-127.6226	-165.5609	37.93829	0.006344011	0.008715333	0.004068922	0.02944387	0.005599188	0.001847364	0.03480129	0.002687985	0.01215908	0.004748947	0.03225201	0.04672817	0.102778	0.0216703	0.272696	0.602856
3012	-129.2699	-165.3167	36.0468	0.004986971	0.008715333	0.004068922	0.02944387	0.005599188	0.008717505	0.03480129	0.002719093	0.006765279	0.006204321	0.03443436	0.06139682	0.0460243	0.185056	0.626858	0.142061
3013	-124.9317	-163.1107	38.17904	0.004986971	0.01284334	0.006050129	0.008923099	0.00382511	0.001426282	0.01630627	0.008691005	0.02195931	0.006204321	0.03443436	0.06139682	0.0460243	0.185056	0.626858	0.142061
3014	-124.9371	-163.3195	38.38243	0.004986971	0.01445509	0.01500232	0.008923099	0.001551971	0.001426282	0.01630627	0.008691005	0.02195931	0.006204321	0.03443436	0.05112137	0.0506776	0.10266	0.690237	0.156425
3015	-126.858	-165.4964	38.6384	0.01071526	0.01445509	0.003669832	0.001357062	0.0008665008	0.001426282	0.0361579	0.01336847	0.01377917	0.00121338	0.03443436	0.05112137	0.0283964	0.0575241	0.386764	0.527316
3016	-128.732	-167.0484	38.3164	0.01071526	0.01445509	0.00363013	0.001357062	0.02744428	0.001426282	0.03109891	0.01198309	0.006911179	0.002883155	0.03443436	0.03936786	0.134107	0.0538975	0.36238	0.449616
3017	-125.6957	-165.7545	40.05876	0.0008893262	0.011219	0.00363013	5.073861e-05	0.008432761	0.006446908	0.01033619	0.01198309	0.01859506	0.01062284	0.04117941	0.04531964	0.202442	0.0813611	0.547032	0.169165
3018	-128.8114	-164.8023	35.9909	0.003560084	0.02593564	0.01019336	5.073861e-05	0.008432761	0.006446908	0.01734804	0.01198309	0.01058304	0.01062284	0.05792227	0.04531964	0.326825	0.0374591	0.557253	0.0784634
3019	-124.6965	-163.5129	38.81645	0.0006406383	0.02011483	0.01019336	5.626844e-05	0.008432761	0.006446908	0.03800777	0.001912938	0.01058304	0.01062284	0.02849629	0.04531964	0.277419	0.049667	0.473013	0.199901
3020	-127.2271	-170.0702	42.84313	0.005205937	0.02011483	0.01019336	5.626844e-05	0.01593373	0.006446908	0.01742195	0.001266138	0.01058304	0.01062284	0.02100083	0.02269	0.436063	0.0780696	0.171651	0.314216
3021	-126.1482	-166.8506	40.70236	0.005205937	0.007922929	0.01019336	1.898347e-05	0.01593373	0.0007932136	0.02123955	0.001266138	0.005944041	0.01580403	0.04308021	0.03502289	0.0547575	0.147444	0.20436	0.593438
3022	-128.4177	-168.2373	39.81962	0.005205937	0.001732506	0.01019336	6.266718e-05	0.01593373	0.009898978	0.02123955	0.009399256	0.01349584	0.01142184	0.04308021	0.02937472	0.0547575	0.147444	0.20436	0.593438
3023	-131.5081	-166.3516	34.84344	0.004302049	0.001732506	0.01656739	6.266718e-05	0.01593373	0.02103388	0.02123955	0.01496859	0.00406094	0.01142184	0.04308021	0.06519181	0.134798	0.147439	0.204353	0.513409
3024	-129.9904	-170.1293	40.1389	0.005444634	0.006463437	0.01656739	0.0001624911	0.01593373	0.002297586	0.02123955	0.01395786	0.003518444	0.01142184	0.04308021	0.02783596	0.0711878	0.549758	0.10792	0.271134
3025	-127.1682	-167.5194	40.35111	0.004255256	0.00933976	0.005531804	0.001621018	0.003982525	0.002297586	0.02123955	0.01395786	0.003518444	0.01586177	0.04308021	0.04116662	0.0438895	0.338943	0.160578	0.45659
3026	-124.4171	-164.7047	40.28766	0.004255256	0.00933976	0.008499174	0.001621018	0.002550827	0.002297586	0.02690148	0.01395786	0.01632083	0.01586177	0.01920713	0.04565886	0.046202	0.304112	0.169039	0.480648
3027	-129.7261	-164.5578	34.83167	0.002750657	0.00826965	0.008499174	0.01222626	0.007942478	0.01785646	0.02689524	0.01395786	0.01632083	0.01586177	0.04347074	0.04565886	0.046202	0.304112	0.169039	0.480648
3028	-130.2409	-170.1853	39.94437	0.002750657	0.00826965	0.008499174	0.0111671	0.007942478	0.01785646	0.02689524	0.01395786	0.01632083	0.01586177	0.009577028	0.03072308	0.046202	0.304112	0.169039	0.480648
3029	-122.9716	-165.4887	42.51707	0.0002059848	0.005083083	0.008499174	0.003573189	0.002383908	0.003578135	0.02689524	0.01395786	0.01632083	0.004368286	0.02452297	0.03532878	0.046202	0.304112	0.169039	0.480648
3030	-137.209	-167.0993	29.89035	0.01208325	0.01779286	0.001258481	0.003573189	0.01720577	0.03342222	0.02689524	0.008820133	0.01632083	0.004368286	0.05477946	0.07140663	0.35492	0.378108	0.210169	0.0568031
3031	-132.8819	-167.1412	34.25931	0.01208325	0.01512787	0.002686185	0.002216661	0.01720577	0.03342222	0.02931952	0.004365496	0.01632083	0.001739636	0.01940091	0.07140663	0.227304	0.354451	0.364996	0.0532491
3032	-126.9898	-165.5744	38.58462	0.001657536	0.00406724	0.004993625	0.002216661	0.01720577	0.006933158	0.01828627	0.006532276	0.01632083	0.01406854	0.01940091	0.07140663	0.246478	0.299998	0.395784	0.0577408
3033	-127.7319	-164.3141	36.58219	0.007328577	0.009897043	0.01341615	0.002216661	0.008804664	0.006530586	0.02173886	0.006532276	0.01632083	0.01406854	0.02436791	0.07140663	0.60299	0.180716	0.103078	0.113216
3034	-129.0912	-166.7335	37.64231	0.00809236	0.02189304	0.001334561	0.01168764	0.008804664	0.01113851	0.02575512	0.006532276	0.01632083	0.01406854	0.02436791	0.04228882	0.0481708	0.379961	0.333828	0.238041
3035	-125.5572	-162.3859	36.8287	0.001741815	0.01203473	0.0128825	0.003390463	0.008804664	0.0005387309	0.02575512	0.006532276	0.02608899	0.01406854	0.02436791	0.0640176	0.0428405	0.337917	0.296889	0.322354
3036	-126.1094	-164.8622	38.75279	0.001741815	0.01203473	0.01400889	0.003390463	0.006689692	0.002634748	0.01225212	0.006532276	0.02608899	0.007689236	0.02436791	0.0640176	0.196517	0.242529	0.195003	0.365951
3037	-128.0512	-162.7063	34.65505	0.001741815	0.01203473	0.01400889	0.003390463	0.00499345	0.002634748	0.02601633	0.006532276	0.0280645	0.01885715	0.02416254	0.07899646	0.0913578	0.119632	0.0961893	0.69282
3038	-126.2797	-166.0392	39.75949	0.009652346	0.01203473	0.01336188	0.003390463	0.002078739	0.002634748	0.008750199	0.006532276	0.01499447	0.01885715	0.02416254	0.05517577	0.277635	0.11766	0.134482	0.470223
3039	-125.7172	-165.4206	39.7034	0.006504256	0.01203473	0.004533314	0.003390463	0.003232111	0.00444674	0.008750199	0.006532276	0.01499447	0.01885715	0.03372117	0.05517577	0.277355	0.0747544	0.178141	0.469749
3040	-129.0721	-165.2812	36.20912	0.001746995	0.01187514	0.005331048	0.003390463	0.003675146	0.01110822	0.008543325	0.002461412	0.0352172	0.02529623	0.03372117	0.06390272	0.277355	0.0747544	0.178141	0.469749
3041	-126.359	-164.1377	37.77865	0.001389614	0.02359072	0.005331048	0.003390463	0.004053441	0.01110822	0.01218989	0.001272086	0.003427963	0.02529623	0.0360015	0.06390272	0.475999	0.203265	0.173174	0.147562
3042	-127.1887	-167.1185	39.92977	0.001389614	0.02359072	0.01052092	0.005800219	0.004053441	0.003565622	0.01435394	0.002131907	0.01544186	0.02529623	0.0360015	0.02781774	0.327943	0.214105	0.247261	0.210691
3043	-130.3559	-164.1462	33.79033	0.006809042	0.02359072	0.01501582	0.005800219	0.004053441	0.003565622	0.02256133	0.002131907	0.01779486	0.02529623	0.0360015	0.06725042	0.270667	0.281574	0.325178	0.122581
3044	-132.5493	-168.8879	36.33864	0.006809042	0.01146787	0.004680554	0.005800219	0.004053441	0.008210501	0.01317289	0.02195585	0.017701	0.01793484	0.05349184	0.03972725	0.0103076	0.382091	0.441261	0.16634
3045	-125.1412	-166.3187	41.17751	0.0002762403	0.02335862	0.00904146	0.005800219	0.004053441	0.008210501	0.01317289	0.009326961	0.017701	0.008940894	0.01629669	0.04160969	0.00679434	0.386526	0.29086	0.315819
3046	-125.2981	-163.9192	38.62108	0.001240533	0.02466224	0.00904146	0.0008893251	0.004053441	0.008210501	0.02172017	0.009326961	0.017701	0.004628008	0.04472185	0.03653819	0.0096451	0.548705	0.412899	0.0287508
3047	-122.9322	-163.886	40.95386	0.001240533	0.01328465	0.00904146	0.0008893251	0.004053441	0.008210501	0.03341266	0.006473653	0.01573764	0.004628008	0.01875318	0.0442458	0.134827	0.592011	0.242142	0.03102
3048	-121.6746	-161.981	40.30644	0.0005712609	0.01099453	0.00904146	0.0008893251	0.004053441	0.008210501	0.02325728	0.007152398	0.009059376	0.003762474	0.0260608	0.06323546	0.0467923	0.205461	0.736981	0.0107657
3049	-123.3499	-163.9402	40.59024	0.0008218605	0.01099453	0.00904146	0.003999806	0.004053441	0.008210501	0.02325728	0.007152398	0.00397585	0.006726009	0.02205042	0.06323546	0.0375561	0.164906	0.59151	0.206029
3050	-126.3575	-162.3167	35.95917	0.00116047	0.01013633	0.01794563	0.003999806	0.01436652	0.008210501	0.04014091	0.007152398	0.01271425	0.006726009	0.03168608	0.05446912	0.0183217	0.0804488	0.288567	0.612663
3051	-124.4997	-163.0747	38.57492	0.00116047	0.01013633	0.006055256	0.003999806	0.01436652	0.01457838	0.0235506	0.004002558	0.01073403	0.00872298	0.03168608	0.05419107	0.0183217	0.0804488	0.288567	0.612663
3052	-127.5976	-165.7949	38.19733	0.005577172	0.01198161	0.006055256	0.008634209	0.01436652	0.02491167	0.0235506	0.004002558	0.01073403	0.004054575	0.02643371	0.0465666	0.121929	0.64194	0.170739	0.0653919
3053	-122.1758	-165.1022	42.92646	0.002872735	0.005202666	0.006055256	0.003557083	0.0002915337	0.005144047	0.0235506	0.003911632	0.01073403	0.006402768	0.02643371	0.0465666	0.06589	0.522609	0.139	0.272501
3054	-127.115	-167.7941	40.67913	0.002872735	0.0009543938	0.02750288	0.006999196	4.332514e-05	0.005144047	0.0235506	0.003730142	0.004100833	0.006402768	0.02643371	0.05491707	0.0378958	0.300572	0.504807	0.156725
3055	-127.8622	-169.0135	41.15129	0.002872735	0.0005920001	0.01947252	0.006999196	0.0003640568	0.008591988	0.02187458	0.00489013	0.004100833	0.01812663	0.02975694	0.04040276	0.0430539	0.341483	0.573517	0.0419459
3056	-128.1755	-169.2271	41.05158	0.002872735	0.0004885292	0.01947252	0.006999196	0.0003640568	0.008591988	0.02978641	0.00406707	0.004100833	0.01812663	0.02930365	0.0348437	0.100447	0.108019	0.737588	0.0539457
3057	-128.727	-170.1345	41.40748	0.002436412	0.0007390765	0.01947252	0.006949938	0.0003640568	0.02305977	0.01766293	0.001913295	0.01501371	0.001562281	0.02930365	0.03706693	0.100447	0.108019	0.737588	0.0539457
3058	-127.5581	-166.4142	38.85612	0.002436412	0.01794666	0.005688623	0.006949938	0.0003640568	0.02305977	0.01767582	0.001913295	0.03353552	0.003928187	0.02930365	0.03763824	0.088842	0.291639	0.509444	0.110075
3059	-127.5947	-169.5997	42.00497	0.008675228	0.01067057	0.005688623	0.006949938	0.0006145258	0.02305977	0.01696896	0.0005916921	0.01531435	0.003928187	0.02930365	0.02794889	0.324888	0.216087	0.377467	0.0815586
3060	-127.1675	-165.903	38.7355	0.004031882	0.01067057	0.003896614	0.003067841	0.0006145258	0.02305977	0.01696896	0.001333361	0.01531435	0.0123812	0.05068612	0.03959198	0.289264	0.302042	0.336078	0.0726158
3061	-125.1514	-164.5948	39.44339	0.004031882	0.01067057	0.01517965	0.003067841	0.008999768	0.0008710016	0.01696896	0.001333361	0.01750637	0.0123812	0.04410718	0.03959198	0.27963	0.325289	0.324885	0.0701972
3062	-127.9433	-168.8826	40.93936	0.008768661	0.02734115	0.00286782	0.003067841	0.008999768	0.0008545658	0.01639729	0.008929643	0.01750637	0.0123812	0.01340613	0.03959198	0.161295	0.269413	0.269078	0.300215
3063	-128.5921	-167.0411	38.44895	0.008768661	0.01084306	0.007074899	0.003067841	0.006070928	0.009089637	0.009757248	0.008929643	0.01750637	0.01973186	0.0439812	0.03959198	0.0278548	0.295261	0.526401	0.150483
3064	-128.6911	-164.0145	35.32334	0.008768661	0.02340575	0.007902622	0.001153459	0.006070928	0.009089637	0.01385997	0.008929643	0.01812888	0.01973186	0.03533766	0.06253324	0.0144027	0.21009	0.697698	0.0778097
3065	-123.9613	-167.1881	43.2268	0.002260081	0.02340575	0.004979951	0.001153459	0.006070928	0.0008212079	0.01385997	0.008929643	0.00673152	0.007005156	0.03533766	0.02723668	0.0144027	0.21009	0.697698	0.0778097
3066	-125.7654	-166.993	41.22753	0.002260081	0.02283692	0.01213132	8.802647e-05	0.003763807	0.008595537	0.02261092	0.009220013	0.01174161	0.00147793	0.03533766	0.02723668	0.032564	0.475005	0.316507	0.175925
3067	-129.3756	-168.9033	39.52775	0.002260081	0.02283692	0.01213132	0.002109508	0.02731922	0.008595537	0.02261092	0.001653727	0.02075814	0.00147793	0.02489657	0.02723668	0.428328	0.33535	0.223452	0.0128694
3068	-126.3304	-165.2166	38.88615	0.002254929	0.01097203	0.006925674	0.002109508	0.02731922	0.008595537	0.02464237	0.005499075	0.01280019	0.00377195	0.04606128	0.02919539	0.335453	0.389832	0.259754	0.0149602
3069	-127.1677	-168.7787	41.61105	0.002254929	0.007409096	0.006925674	0.002109508	0.02731922	0.005241416	0.02464237	0.01688115	0.01280019	0.00377195	0.01500728	0.02919539	0.339848	0.394941	0.263158	0.00205287
3070	-128.9042	-168.7634	39.85917	0.002254929	0.01593164	0.006925674	0.002109508	0.0008970293	0.03013521	0.0333914	0.01688115	0.01504161	0.00377195	0.01998595	0.02332664	0.39309	0.309385	0.295151	0.00237448
3071	-127.929	-167.2438	39.31475	0.002254929	0.01119597	0.01057625	0.005915298	0.0008087115	0.02218144	0.0333914	0.01481173	0.01610132	0.00368716	0.03171414	0.02332664	0.562414	0.0119021	0.422287	0.00339729
