Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]
1710	-173.4573	-175.9102	2.452868	0.02124097	0.02124097	0.02124097	0.02124097	0.02124097	0.02124097	0.02124097	0.02124097	0.02124097	0.02124097	0.02124097	0.02124097	0.02124097
1711	-173.4573	-175.9102	2.452868	0.02124097	0.02124097	0.02124097	0.02124097	0.02124097	0.02124097	0.02124097	0.02124097	0.02124097	0.02124097	0.02124097	0.02124097	0.02124097
1712	-172.8324	-175.7914	2.958999	0.01630225	0.01630225	0.01630225	0.01630225	0.01630225	0.01630225	0.01630225	0.01630225	0.01630225	0.01630225	0.01630225	0.01630225	0.01630225
1713	-172.8583	-175.5312	2.672882	0.01909412	0.01909412	0.01909412	0.01909412	0.01909412	0.01909412	0.01909412	0.01909412	0.01909412	0.01909412	0.01909412	0.01909412	0.01909412
1714	-172.7416	-175.5116	2.769997	0.01814649	0.01814649	0.01814649	0.01814649	0.01814649	0.01814649	0.01814649	0.01814649	0.01814649	0.01814649	0.01814649	0.01814649	0.01814649
1715	-172.7416	-175.5116	2.769997	0.01814649	0.01814649	0.01814649	0.01814649	0.01814649	0.01814649	0.01814649	0.01814649	0.01814649	0.01814649	0.01814649	0.01814649	0.01814649
1716	-172.9159	-175.5579	2.641931	0.01939613	0.01939613	0.01939613	0.01939613	0.01939613	0.01939613	0.01939613	0.01939613	0.01939613	0.01939613	0.01939613	0.01939613	0.01939613
1717	-172.9159	-175.5579	2.641931	0.01939613	0.01939613	0.01939613	0.01939613	0.01939613	0.01939613	0.01939613	0.01939613	0.01939613	0.01939613	0.01939613	0.01939613	0.01939613
1718	-173.6031	-176.0176	2.414528	0.02161508	0.02161508	0.02161508	0.02161508	0.02161508	0.02161508	0.02161508	0.02161508	0.02161508	0.02161508	0.02161508	0.02161508	0.02161508
1719	-173.3894	-176.5265	3.137177	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362
1720	-173.3894	-176.5265	3.137177	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362
1721	-173.3894	-176.5265	3.137177	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362	0.01456362
1722	-173.4502	-176.6002	3.149965	0.01443884	0.01443884	0.01443884	0.01443884	0.01443884	0.01443884	0.01443884	0.01443884	0.01443884	0.01443884	0.01443884	0.01443884	0.01443884
1723	-173.1659	-175.7071	2.541193	0.02037911	0.02037911	0.02037911	0.02037911	0.02037911	0.02037911	0.02037911	0.02037911	0.02037911	0.02037911	0.02037911	0.02037911	0.02037911
1724	-172.866	-175.8431	2.977045	0.01612616	0.01612616	0.01612616	0.01612616	0.01612616	0.01612616	0.01612616	0.01612616	0.01612616	0.01612616	0.01612616	0.01612616	0.01612616
1725	-172.8426	-175.525	2.682341	0.01900182	0.01900182	0.01900182	0.01900182	0.01900182	0.01900182	0.01900182	0.01900182	0.01900182	0.01900182	0.01900182	0.01900182	0.01900182
1726	-172.8426	-175.525	2.682341	0.01900182	0.01900182	0.01900182	0.01900182	0.01900182	0.01900182	0.01900182	0.01900182	0.01900182	0.01900182	0.01900182	0.01900182	0.01900182
1727	-172.7239	-175.5699	2.846009	0.01740478	0.01740478	0.01740478	0.01740478	0.01740478	0.01740478	0.01740478	0.01740478	0.01740478	0.01740478	0.01740478	0.01740478	0.01740478
1728	-172.7444	-175.6324	2.888	0.01699505	0.01699505	0.01699505	0.01699505	0.01699505	0.01699505	0.01699505	0.01699505	0.01699505	0.01699505	0.01699505	0.01699505	0.01699505
1729	-172.996	-176.027	3.031083	0.01559887	0.01559887	0.01559887	0.01559887	0.01559887	0.01559887	0.01559887	0.01559887	0.01559887	0.01559887	0.01559887	0.01559887	0.01559887
1730	-172.996	-176.027	3.031083	0.01559887	0.01559887	0.01559887	0.01559887	0.01559887	0.01559887	0.01559887	0.01559887	0.01559887	0.01559887	0.01559887	0.01559887	0.01559887
1731	-172.7219	-175.5523	2.830377	0.01755732	0.01755732	0.01755732	0.01755732	0.01755732	0.01755732	0.01755732	0.01755732	0.01755732	0.01755732	0.01755732	0.01755732	0.01755732
1732	-175.6448	-179.0724	3.427581	0.01172992	0.01172992	0.01172992	0.01172992	0.01172992	0.01172992	0.01172992	0.01172992	0.01172992	0.01172992	0.01172992	0.01172992	0.01172992
1733	-175.6448	-179.0724	3.427581	0.01172992	0.01172992	0.01172992	0.01172992	0.01172992	0.01172992	0.01172992	0.01172992	0.01172992	0.01172992	0.01172992	0.01172992	0.01172992
1734	-172.8891	-175.8773	2.988155	0.01601775	0.01601775	0.01601775	0.01601775	0.01601775	0.01601775	0.01601775	0.01601775	0.01601775	0.01601775	0.01601775	0.01601775	0.01601775
1735	-174.8031	-176.9677	2.164593	0.0240539	0.0240539	0.0240539	0.0240539	0.0240539	0.0240539	0.0240539	0.0240539	0.0240539	0.0240539	0.0240539	0.0240539	0.0240539
1736	-173.0424	-175.6288	2.586365	0.01993834	0.01993834	0.01993834	0.01993834	0.01993834	0.01993834	0.01993834	0.01993834	0.01993834	0.01993834	0.01993834	0.01993834	0.01993834
1737	-172.7731	-175.5071	2.733966	0.01849807	0.01849807	0.01849807	0.01849807	0.01849807	0.01849807	0.01849807	0.01849807	0.01849807	0.01849807	0.01849807	0.01849807	0.01849807
1738	-172.9497	-175.5755	2.625791	0.01955362	0.01955362	0.01955362	0.01955362	0.01955362	0.01955362	0.01955362	0.01955362	0.01955362	0.01955362	0.01955362	0.01955362	0.01955362
1739	-174.7889	-176.9561	2.167143	0.02402902	0.02402902	0.02402902	0.02402902	0.02402902	0.02402902	0.02402902	0.02402902	0.02402902	0.02402902	0.02402902	0.02402902	0.02402902
1740	-173.162	-176.2444	3.082356	0.01509856	0.01509856	0.01509856	0.01509856	0.01509856	0.01509856	0.01509856	0.01509856	0.01509856	0.01509856	0.01509856	0.01509856	0.01509856
1741	-172.9465	-175.5738	2.627266	0.01953923	0.01953923	0.01953923	0.01953923	0.01953923	0.01953923	0.01953923	0.01953923	0.01953923	0.01953923	0.01953923	0.01953923	0.01953923
1742	-172.7665	-175.5069	2.740366	0.01843563	0.01843563	0.01843563	0.01843563	0.01843563	0.01843563	0.01843563	0.01843563	0.01843563	0.01843563	0.01843563	0.01843563	0.01843563
1743	-173.1385	-176.2144	3.075842	0.01516212	0.01516212	0.01516212	0.01516212	0.01516212	0.01516212	0.01516212	0.01516212	0.01516212	0.01516212	0.01516212	0.01516212	0.01516212
1744	-173.1385	-176.2144	3.075842	0.01516212	0.01516212	0.01516212	0.01516212	0.01516212	0.01516212	0.01516212	0.01516212	0.01516212	0.01516212	0.01516212	0.01516212	0.01516212
1745	-173.6016	-176.0165	2.414897	0.02161148	0.02161148	0.02161148	0.02161148	0.02161148	0.02161148	0.02161148	0.02161148	0.02161148	0.02161148	0.02161148	0.02161148	0.02161148
1746	-172.7235	-175.5679	2.844399	0.01742049	0.01742049	0.01742049	0.01742049	0.01742049	0.01742049	0.01742049	0.01742049	0.01742049	0.01742049	0.01742049	0.01742049	0.01742049
1747	-172.7295	-175.5926	2.863078	0.01723823	0.01723823	0.01723823	0.01723823	0.01723823	0.01723823	0.01723823	0.01723823	0.01723823	0.01723823	0.01723823	0.01723823	0.01723823
1748	-173.2511	-175.7644	2.513253	0.02065175	0.02065175	0.02065175	0.02065175	0.02065175	0.02065175	0.02065175	0.02065175	0.02065175	0.02065175	0.02065175	0.02065175	0.02065175
1749	-173.2511	-175.7644	2.513253	0.02065175	0.02065175	0.02065175	0.02065175	0.02065175	0.02065175	0.02065175	0.02065175	0.02065175	0.02065175	0.02065175	0.02065175	0.02065175
1750	-173.6005	-176.0157	2.415175	0.02160877	0.02160877	0.02160877	0.02160877	0.02160877	0.02160877	0.02160877	0.02160877	0.02160877	0.02160877	0.02160877	0.02160877	0.02160877
1751	-175.053	-177.1738	2.120804	0.02448118	0.02448118	0.02448118	0.02448118	0.02448118	0.02448118	0.02448118	0.02448118	0.02448118	0.02448118	0.02448118	0.02448118	0.02448118
1752	-173.5179	-175.9545	2.436566	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004
1753	-173.5179	-175.9545	2.436566	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004
1754	-173.5179	-175.9545	2.436566	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004
1755	-173.5179	-175.9545	2.436566	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004	0.02140004
1756	-173.9961	-177.2401	3.244005	0.01352122	0.01352122	0.01352122	0.01352122	0.01352122	0.01352122	0.01352122	0.01352122	0.01352122	0.01352122	0.01352122	0.01352122	0.01352122
1757	-172.7867	-175.7157	2.928969	0.01659527	0.01659527	0.01659527	0.01659527	0.01659527	0.01659527	0.01659527	0.01659527	0.01659527	0.01659527	0.01659527	0.01659527	0.01659527
1758	-172.7867	-175.7157	2.928969	0.01659527	0.01659527	0.01659527	0.01659527	0.01659527	0.01659527	0.01659527	0.01659527	0.01659527	0.01659527	0.01659527	0.01659527	0.01659527
1759	-172.7812	-175.7059	2.924686	0.01663707	0.01663707	0.01663707	0.01663707	0.01663707	0.01663707	0.01663707	0.01663707	0.01663707	0.01663707	0.01663707	0.01663707	0.01663707
1760	-172.7338	-175.5168	2.78299	0.01801971	0.01801971	0.01801971	0.01801971	0.01801971	0.01801971	0.01801971	0.01801971	0.01801971	0.01801971	0.01801971	0.01801971	0.01801971
1761	-172.7338	-175.5168	2.78299	0.01801971	0.01801971	0.01801971	0.01801971	0.01801971	0.01801971	0.01801971	0.01801971	0.01801971	0.01801971	0.01801971	0.01801971	0.01801971
1762	-172.9412	-175.5709	2.629737	0.01951512	0.01951512	0.01951512	0.01951512	0.01951512	0.01951512	0.01951512	0.01951512	0.01951512	0.01951512	0.01951512	0.01951512	0.01951512
1763	-173.6308	-176.8154	3.184629	0.0141006	0.0141006	0.0141006	0.0141006	0.0141006	0.0141006	0.0141006	0.0141006	0.0141006	0.0141006	0.0141006	0.0141006	0.0141006
1764	-172.863	-175.5332	2.670162	0.01912066	0.01912066	0.01912066	0.01912066	0.01912066	0.01912066	0.01912066	0.01912066	0.01912066	0.01912066	0.01912066	0.01912066	0.01912066
1765	-172.863	-175.5332	2.670162	0.01912066	0.01912066	0.01912066	0.01912066	0.01912066	0.01912066	0.01912066	0.01912066	0.01912066	0.01912066	0.01912066	0.01912066	0.01912066
1766	-172.7541	-175.6537	2.899606	0.01688179	0.01688179	0.01688179	0.01688179	0.01688179	0.01688179	0.01688179	0.01688179	0.01688179	0.01688179	0.01688179	0.01688179	0.01688179
1767	-172.9153	-175.5575	2.642274	0.01939279	0.01939279	0.01939279	0.01939279	0.01939279	0.01939279	0.01939279	0.01939279	0.01939279	0.01939279	0.01939279	0.01939279	0.01939279
1768	-173.7731	-176.9823	3.209198	0.01386086	0.01386086	0.01386086	0.01386086	0.01386086	0.01386086	0.01386086	0.01386086	0.01386086	0.01386086	0.01386086	0.01386086	0.01386086
1769	-173.7731	-176.9823	3.209198	0.01386086	0.01386086	0.01386086	0.01386086	0.01386086	0.01386086	0.01386086	0.01386086	0.01386086	0.01386086	0.01386086	0.01386086	0.01386086
1770	-172.885	-175.8712	2.986241	0.01603643	0.01603643	0.01603643	0.01603643	0.01603643	0.01603643	0.01603643	0.01603643	0.01603643	0.01603643	0.01603643	0.01603643	0.01603643
1771	-175.2282	-177.3194	2.091151	0.02477053	0.02477053	0.02477053	0.02477053	0.02477053	0.02477053	0.02477053	0.02477053	0.02477053	0.02477053	0.02477053	0.02477053	0.02477053
1772	-175.3686	-177.4365	2.067957	0.02499685	0.02499685	0.02499685	0.02499685	0.02499685	0.02499685	0.02499685	0.02499685	0.02499685	0.02499685	0.02499685	0.02499685	0.02499685
1773	-175.3686	-177.4365	2.067957	0.02499685	0.02499685	0.02499685	0.02499685	0.02499685	0.02499685	0.02499685	0.02499685	0.02499685	0.02499685	0.02499685	0.02499685	0.02499685
1774	-173.9642	-176.2938	2.329649	0.02244331	0.02244331	0.02244331	0.02244331	0.02244331	0.02244331	0.02244331	0.02244331	0.02244331	0.02244331	0.02244331	0.02244331	0.02244331
1775	-173.0054	-175.6067	2.601398	0.01979164	0.01979164	0.01979164	0.01979164	0.01979164	0.01979164	0.01979164	0.01979164	0.01979164	0.01979164	0.01979164	0.01979164	0.01979164
1776	-173.0054	-175.6067	2.601398	0.01979164	0.01979164	0.01979164	0.01979164	0.01979164	0.01979164	0.01979164	0.01979164	0.01979164	0.01979164	0.01979164	0.01979164	0.01979164
1777	-172.8797	-175.5405	2.660783	0.01921218	0.01921218	0.01921218	0.01921218	0.01921218	0.01921218	0.01921218	0.01921218	0.01921218	0.01921218	0.01921218	0.01921218	0.01921218
1778	-174.6848	-176.8708	2.186021	0.02384481	0.02384481	0.02384481	0.02384481	0.02384481	0.02384481	0.02384481	0.02384481	0.02384481	0.02384481	0.02384481	0.02384481	0.02384481
1779	-173.2678	-175.7758	2.508031	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027
1780	-173.2678	-175.7758	2.508031	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027
1781	-173.2678	-175.7758	2.508031	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027	0.0207027
1782	-174.0461	-177.2974	3.251297	0.01345006	0.01345006	0.01345006	0.01345006	0.01345006	0.01345006	0.01345006	0.01345006	0.01345006	0.01345006	0.01345006	0.01345006	0.01345006
1783	-174.0691	-176.3761	2.306977	0.02266454	0.02266454	0.02266454	0.02266454	0.02266454	0.02266454	0.02266454	0.02266454	0.02266454	0.02266454	0.02266454	0.02266454	0.02266454
1784	-173.3329	-176.4576	3.124693	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544
1785	-173.3329	-176.4576	3.124693	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544
1786	-173.3329	-176.4576	3.124693	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544	0.01468544
1787	-173.388	-176.5249	3.13689	0.01456643	0.01456643	0.01456643	0.01456643	0.01456643	0.01456643	0.01456643	0.01456643	0.01456643	0.01456643	0.01456643	0.01456643	0.01456643
1788	-173.8317	-177.0505	3.218747	0.01376768	0.01376768	0.01376768	0.01376768	0.01376768	0.01376768	0.01376768	0.01376768	0.01376768	0.01376768	0.01376768	0.01376768	0.01376768
1789	-173.8317	-177.0505	3.218747	0.01376768	0.01376768	0.01376768	0.01376768	0.01376768	0.01376768	0.01376768	0.01376768	0.01376768	0.01376768	0.01376768	0.01376768	0.01376768
1790	-172.8577	-175.5309	2.67324	0.01909062	0.01909062	0.01909062	0.01909062	0.01909062	0.01909062	0.01909062	0.01909062	0.01909062	0.01909062	0.01909062	0.01909062	0.01909062
1791	-172.764	-175.5069	2.74284	0.01841148	0.01841148	0.01841148	0.01841148	0.01841148	0.01841148	0.01841148	0.01841148	0.01841148	0.01841148	0.01841148	0.01841148	0.01841148
1792	-173.5066	-176.6678	3.161271	0.01432852	0.01432852	0.01432852	0.01432852	0.01432852	0.01432852	0.01432852	0.01432852	0.01432852	0.01432852	0.01432852	0.01432852	0.01432852
1793	-173.0395	-176.0854	3.045904	0.01545424	0.01545424	0.01545424	0.01545424	0.01545424	0.01545424	0.01545424	0.01545424	0.01545424	0.01545424	0.01545424	0.01545424	0.01545424
1794	-172.8502	-175.5279	2.67771	0.01904701	0.01904701	0.01904701	0.01904701	0.01904701	0.01904701	0.01904701	0.01904701	0.01904701	0.01904701	0.01904701	0.01904701	0.01904701
1795	-172.8502	-175.5279	2.67771	0.01904701	0.01904701	0.01904701	0.01904701	0.01904701	0.01904701	0.01904701	0.01904701	0.01904701	0.01904701	0.01904701	0.01904701	0.01904701
1796	-172.7343	-175.607	2.87268	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453
1797	-172.7343	-175.607	2.87268	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453
1798	-172.7343	-175.607	2.87268	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453	0.01714453
1799	-172.7566	-175.5074	2.750834	0.01833348	0.01833348	0.01833348	0.01833348	0.01833348	0.01833348	0.01833348	0.01833348	0.01833348	0.01833348	0.01833348	0.01833348	0.01833348
1800	-172.7566	-175.5074	2.750834	0.01833348	0.01833348	0.01833348	0.01833348	0.01833348	0.01833348	0.01833348	0.01833348	0.01833348	0.01833348	0.01833348	0.01833348	0.01833348
1801	-173.1096	-175.6706	2.560981	0.02018603	0.02018603	0.02018603	0.02018603	0.02018603	0.02018603	0.02018603	0.02018603	0.02018603	0.02018603	0.02018603	0.02018603	0.02018603
1802	-173.5839	-176.0033	2.4194	0.02156754	0.02156754	0.02156754	0.02156754	0.02156754	0.02156754	0.02156754	0.02156754	0.02156754	0.02156754	0.02156754	0.02156754	0.02156754
1803	-172.7273	-175.5248	2.797457	0.01787854	0.01787854	0.01787854	0.01787854	0.01787854	0.01787854	0.01787854	0.01787854	0.01787854	0.01787854	0.01787854	0.01787854	0.01787854
1804	-172.9491	-175.9628	3.013643	0.01576905	0.01576905	0.01576905	0.01576905	0.01576905	0.01576905	0.01576905	0.01576905	0.01576905	0.01576905	0.01576905	0.01576905	0.01576905
1805	-172.9491	-175.9628	3.013643	0.01576905	0.01576905	0.01576905	0.01576905	0.01576905	0.01576905	0.01576905	0.01576905	0.01576905	0.01576905	0.01576905	0.01576905	0.01576905
1806	-172.7219	-175.5521	2.830225	0.01755879	0.01755879	0.01755879	0.01755879	0.01755879	0.01755879	0.01755879	0.01755879	0.01755879	0.01755879	0.01755879	0.01755879	0.01755879
1807	-172.7339	-175.5166	2.782752	0.01802203	0.01802203	0.01802203	0.01802203	0.01802203	0.01802203	0.01802203	0.01802203	0.01802203	0.01802203	0.01802203	0.01802203	0.01802203
1808	-172.9152	-175.5575	2.642279	0.01939273	0.01939273	0.01939273	0.01939273	0.01939273	0.01939273	0.01939273	0.01939273	0.01939273	0.01939273	0.01939273	0.01939273	0.01939273
1809	-172.7771	-175.6984	2.921335	0.01666976	0.01666976	0.01666976	0.01666976	0.01666976	0.01666976	0.01666976	0.01666976	0.01666976	0.01666976	0.01666976	0.01666976	0.01666976
1810	-172.7515	-175.5083	2.756747	0.01827578	0.01827578	0.01827578	0.01827578	0.01827578	0.01827578	0.01827578	0.01827578	0.01827578	0.01827578	0.01827578	0.01827578	0.01827578
1811	-174.4894	-176.7119	2.222542	0.02348844	0.02348844	0.02348844	0.02348844	0.02348844	0.02348844	0.02348844	0.02348844	0.02348844	0.02348844	0.02348844	0.02348844	0.02348844
1812	-172.802	-175.5119	2.709904	0.01873286	0.01873286	0.01873286	0.01873286	0.01873286	0.01873286	0.01873286	0.01873286	0.01873286	0.01873286	0.01873286	0.01873286	0.01873286
1813	-173.2604	-176.3681	3.107676	0.01485149	0.01485149	0.01485149	0.01485149	0.01485149	0.01485149	0.01485149	0.01485149	0.01485149	0.01485149	0.01485149	0.01485149	0.01485149
1814	-173.7233	-176.1082	2.384889	0.02190429	0.02190429	0.02190429	0.02190429	0.02190429	0.02190429	0.02190429	0.02190429	0.02190429	0.02190429	0.02190429	0.02190429	0.02190429
1815	-173.1895	-175.7228	2.533225	0.02045687	0.02045687	0.02045687	0.02045687	0.02045687	0.02045687	0.02045687	0.02045687	0.02045687	0.02045687	0.02045687	0.02045687	0.02045687
1816	-173.8123	-177.0279	3.215611	0.01379828	0.01379828	0.01379828	0.01379828	0.01379828	0.01379828	0.01379828	0.01379828	0.01379828	0.01379828	0.01379828	0.01379828	0.01379828
1817	-174.7695	-178.1114	3.341928	0.01256571	0.01256571	0.01256571	0.01256571	0.01256571	0.01256571	0.01256571	0.01256571	0.01256571	0.01256571	0.01256571	0.01256571	0.01256571
1818	-172.9239	-175.5619	2.638006	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443
1819	-172.9239	-175.5619	2.638006	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443
1820	-172.9239	-175.5619	2.638006	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443	0.01943443
1821	-173.0682	-175.6445	2.576375	0.02003582	0.02003582	0.02003582	0.02003582	0.02003582	0.02003582	0.02003582	0.02003582	0.02003582	0.02003582	0.02003582	0.02003582	0.02003582
1822	-172.7934	-175.51	2.716562	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679
1823	-172.7934	-175.51	2.716562	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679
1824	-172.7934	-175.51	2.716562	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679	0.0186679
1825	-174.2721	-177.5544	3.282319	0.01314736	0.01314736	0.01314736	0.01314736	0.01314736	0.01314736	0.01314736	0.01314736	0.01314736	0.01314736	0.01314736	0.01314736	0.01314736
1826	-172.7765	-175.6972	2.920793	0.01667505	0.01667505	0.01667505	0.01667505	0.01667505	0.01667505	0.01667505	0.01667505	0.01667505	0.01667505	0.01667505	0.01667505	0.01667505
1827	-173.2262	-175.7474	2.521202	0.02057418	0.02057418	0.02057418	0.02057418	0.02057418	0.02057418	0.02057418	0.02057418	0.02057418	0.02057418	0.02057418	0.02057418	0.02057418
1828	-173.3852	-176.5215	3.136275	0.01457243	0.01457243	0.01457243	0.01457243	0.01457243	0.01457243	0.01457243	0.01457243	0.01457243	0.01457243	0.01457243	0.01457243	0.01457243
1829	-173.5566	-175.983	2.426441	0.02149883	0.02149883	0.02149883	0.02149883	0.02149883	0.02149883	0.02149883	0.02149883	0.02149883	0.02149883	0.02149883	0.02149883	0.02149883
1830	-173.8413	-176.1985	2.357215	0.02217433	0.02217433	0.02217433	0.02217433	0.02217433	0.02217433	0.02217433	0.02217433	0.02217433	0.02217433	0.02217433	0.02217433	0.02217433
1831	-172.7751	-175.6947	2.919622	0.01668648	0.01668648	0.01668648	0.01668648	0.01668648	0.01668648	0.01668648	0.01668648	0.01668648	0.01668648	0.01668648	0.01668648	0.01668648
1832	-173.0489	-175.6327	2.583797	0.01996339	0.01996339	0.01996339	0.01996339	0.01996339	0.01996339	0.01996339	0.01996339	0.01996339	0.01996339	0.01996339	0.01996339	0.01996339
1833	-173.0489	-175.6327	2.583797	0.01996339	0.01996339	0.01996339	0.01996339	0.01996339	0.01996339	0.01996339	0.01996339	0.01996339	0.01996339	0.01996339	0.01996339	0.01996339
1834	-172.7576	-175.5073	2.749692	0.01834462	0.01834462	0.01834462	0.01834462	0.01834462	0.01834462	0.01834462	0.01834462	0.01834462	0.01834462	0.01834462	0.01834462	0.01834462
1835	-172.8519	-175.5286	2.676659	0.01905726	0.01905726	0.01905726	0.01905726	0.01905726	0.01905726	0.01905726	0.01905726	0.01905726	0.01905726	0.01905726	0.01905726	0.01905726
1836	-173.3752	-175.8511	2.475918	0.02101605	0.02101605	0.02101605	0.02101605	0.02101605	0.02101605	0.02101605	0.02101605	0.02101605	0.02101605	0.02101605	0.02101605	0.02101605
1837	-172.8035	-175.7446	2.941032	0.01647757	0.01647757	0.01647757	0.01647757	0.01647757	0.01647757	0.01647757	0.01647757	0.01647757	0.01647757	0.01647757	0.01647757	0.01647757
1838	-173.2008	-176.2935	3.092671	0.0149979	0.0149979	0.0149979	0.0149979	0.0149979	0.0149979	0.0149979	0.0149979	0.0149979	0.0149979	0.0149979	0.0149979	0.0149979
1839	-172.7669	-175.6793	2.912402	0.01675693	0.01675693	0.01675693	0.01675693	0.01675693	0.01675693	0.01675693	0.01675693	0.01675693	0.01675693	0.01675693	0.01675693	0.01675693
1840	-172.7977	-175.5109	2.71319	0.0187008	0.0187008	0.0187008	0.0187008	0.0187008	0.0187008	0.0187008	0.0187008	0.0187008	0.0187008	0.0187008	0.0187008	0.0187008
1841	-173.0566	-175.6374	2.580795	0.01999268	0.01999268	0.01999268	0.01999268	0.01999268	0.01999268	0.01999268	0.01999268	0.01999268	0.01999268	0.01999268	0.01999268	0.01999268
1842	-173.2724	-175.779	2.506588	0.02071678	0.02071678	0.02071678	0.02071678	0.02071678	0.02071678	0.02071678	0.02071678	0.02071678	0.02071678	0.02071678	0.02071678	0.02071678
1843	-172.9446	-175.9565	3.011863	0.01578641	0.01578641	0.01578641	0.01578641	0.01578641	0.01578641	0.01578641	0.01578641	0.01578641	0.01578641	0.01578641	0.01578641	0.01578641
1844	-172.9446	-175.9565	3.011863	0.01578641	0.01578641	0.01578641	0.01578641	0.01578641	0.01578641	0.01578641	0.01578641	0.01578641	0.01578641	0.01578641	0.01578641	0.01578641
1845	-172.7261	-175.5272	2.801148	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252
1846	-172.7261	-175.5272	2.801148	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252
1847	-172.7261	-175.5272	2.801148	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252	0.01784252
1848	-176.1951	-179.6681	3.47303	0.01128644	0.01128644	0.01128644	0.01128644	0.01128644	0.01128644	0.01128644	0.01128644	0.01128644	0.01128644	0.01128644	0.01128644	0.01128644
1849	-172.7908	-175.7228	2.932012	0.01656558	0.01656558	0.01656558	0.01656558	0.01656558	0.01656558	0.01656558	0.01656558	0.01656558	0.01656558	0.01656558	0.01656558	0.01656558
1850	-172.7923	-175.7254	2.933115	0.01655482	0.01655482	0.01655482	0.01655482	0.01655482	0.01655482	0.01655482	0.01655482	0.01655482	0.01655482	0.01655482	0.01655482	0.01655482
1851	-173.3463	-175.8306	2.484293	0.02093433	0.02093433	0.02093433	0.02093433	0.02093433	0.02093433	0.02093433	0.02093433	0.02093433	0.02093433	0.02093433	0.02093433	0.02093433
