Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-45.45991	-59.48662	14.02671	0.0401018	0.0478649	0.0124643	0.0823688	0.0319778	0.00705411	0.0523239	0.349841	0.597835
1	-36.88636	-53.44238	16.55602	0.0401018	0.0119797	0.0857227	0.00405466	0.0136533	0.00137634	0.543531	0.327425	0.129045
2	-34.5356	-52.32843	17.79283	0.00924122	0.0119797	0.00905164	0.0207098	0.0095473	0.0646023	0.370055	0.508407	0.121537
3	-34.56934	-54.21868	19.64934	0.00924122	0.0119797	0.00905164	0.028364	0.00648909	0.0123381	0.146547	0.805323	0.0481303
4	-55.85198	-66.74199	10.89001	0.0206534	0.0119797	0.0421342	0.164025	0.00421024	0.0593678	0.70887	0.0583154	0.232814
5	-61.58382	-72.45993	10.87611	0.00162436	0.0119797	0.0155937	0.164025	0.0886578	0.0208467	0.10914	0.40369	0.48717
6	-60.65375	-71.59487	10.94112	0.00126275	0.0489672	0.000741963	0.140581	0.0886578	0.0208467	0.0992909	0.442395	0.458314
7	-51.0378	-63.91071	12.87292	0.0215582	0.0335294	0.000337189	0.140581	0.0494637	0.00598675	0.0509082	0.14671	0.802382
8	-52.47552	-65.47654	13.00102	0.0215582	0.0335294	0.000641695	0.140581	0.0494637	0.002393	0.00826081	0.273202	0.718537
9	-32.6129	-50.00948	17.39658	0.0629685	0.0185049	0.0014225	0.000553545	0.0494637	0.002393	0.0200586	0.918884	0.0610576
10	-32.86479	-49.9826	17.11781	0.0629685	0.0185049	4.0745e-05	0.000888213	0.0547578	0.00530373	0.0201772	0.924316	0.0555067
11	-39.11342	-57.88146	18.76804	0.00206772	0.0185049	0.000997508	0.0121907	0.0113789	0.0549527	0.0201772	0.924316	0.0555067
12	-41.08129	-60.35027	19.26897	0.00315389	0.0290622	0.000997508	0.041224	0.0113789	0.0014137	0.179727	0.644461	0.175812
13	-42.46945	-61.08856	18.61911	0.00315389	0.0290622	0.0187176	0.041224	0.010345	0.0014137	0.699379	0.0935957	0.207025
14	-27.03637	-46.29826	19.26189	0.0362987	0.0290622	0.00712808	0.00504645	0.00100437	0.00887243	0.49896	0.0667743	0.434266
15	-29.19314	-48.3816	19.18845	0.0177003	0.0290622	0.0119248	0.0127273	0.00901058	0.00887243	0.466125	0.155563	0.378313
16	-40.25092	-57.25036	16.99944	0.00508626	0.0591499	0.0469197	0.0127273	0.00901058	0.0126095	0.29296	0.660486	0.0465538
17	-33.9043	-50.90118	16.99688	0.0592035	0.0189429	0.0469197	0.00680292	0.0106561	0.00304371	0.47828	0.487368	0.0343517
18	-41.0453	-55.44847	14.40317	0.0119898	0.0189429	0.0441179	0.0370041	0.0274922	0.0726186	0.435809	0.44409	0.120101
19	-42.34133	-56.56359	14.22226	0.0119898	0.0231492	0.0576931	0.0370041	0.0143559	0.0726186	0.425248	0.457561	0.117191
20	-38.05853	-54.48914	16.43062	0.0119898	0.0110859	0.0200486	0.0370041	0.00736141	0.0726186	0.373933	0.523018	0.103049
21	-42.1504	-55.85071	13.70031	0.0508951	0.00192047	0.0200486	0.0158625	0.068867	0.0726186	0.158637	0.676158	0.165204
22	-36.89836	-56.63197	19.73361	0.0165219	0.00192047	0.0200486	0.00260133	0.00579334	0.0284144	0.116498	0.496551	0.386951
23	-36.90452	-57.73041	20.82589	0.00464802	0.00489633	0.0200486	0.00260133	0.00579334	0.00926682	0.417262	0.473325	0.109413
24	-36.13469	-53.19212	17.05743	0.0306342	0.0218338	0.0200028	0.0503798	0.0118968	0.00926682	0.206131	0.233827	0.560041
25	-32.91269	-51.801	18.88831	0.0173074	0.02678	0.0153658	0.0207105	0.00757375	0.00926682	0.0573643	0.259282	0.683354
26	-38.42047	-53.37054	14.95007	0.0668922	0.0110384	0.0153658	0.0207105	0.057116	0.0270003	0.0521955	0.530142	0.417662
27	-36.09016	-51.85658	15.76642	0.0647495	0.0277523	0.00856705	0.0207105	0.0283827	0.0270003	0.097985	0.789362	0.112653
28	-33.91156	-50.60853	16.69696	0.0647495	0.0277523	0.00748924	0.0207105	0.0251451	0.00742293	0.258834	0.210383	0.530783
29	-33.31421	-49.88909	16.57488	0.0559075	0.0277523	0.00748924	0.0207105	0.0371217	0.00742293	0.188204	0.425853	0.385944
30	-38.84449	-56.42722	17.58274	0.00076789	0.0277523	0.00476064	0.00410203	0.0371217	0.0560218	0.0684456	0.277422	0.654133
31	-41.07958	-55.58404	14.50446	0.0651403	0.0277523	0.00476064	0.0580751	0.0501021	0.00373435	0.055875	0.410128	0.533997
32	-34.2813	-52.47519	18.19388	0.0219296	0.0277523	0.0421878	0.00528861	0.0134574	0.00421871	0.0315056	0.420714	0.54778
33	-38.61388	-55.43895	16.82506	0.00590661	0.0361742	0.0421878	0.00528861	0.0562046	0.00421871	0.0198848	0.265535	0.71458
34	-38.50584	-53.33512	14.82928	0.0493201	0.0361742	0.0320106	0.00528861	0.0213979	0.0570334	0.0132924	0.404159	0.582549
35	-34.61531	-52.15565	17.54034	0.0364995	0.0361742	0.0117148	0.00981406	0.0111823	0.02623	0.00558579	0.033745	0.960669
36	-41.18585	-56.94133	15.75547	0.0364995	0.0211017	0.0742521	0.0200578	0.0111823	0.0143502	0.00454133	0.21442	0.781038
37	-41.9768	-54.53826	12.56145	0.0364995	0.0364915	0.0742521	0.00695469	0.061378	0.0438781	0.00995658	0.470103	0.51994
