Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-38.64926	-53.53813	14.88887	0.0829237	0.00670026	0.0254554	0.00469935	0.0529198	0.0269962	0.552454	0.290958	0.156588
1	-32.77721	-49.65511	16.8779	0.0128595	0.0228585	0.0254554	0.00753455	0.0529198	0.0269962	0.535805	0.115178	0.349017
2	-42.95913	-57.15173	14.1926	0.0128595	0.0311088	0.0131478	0.0805402	0.0529198	0.0269962	0.378638	0.0494203	0.571942
3	-30.75756	-49.94259	19.18502	0.0128595	0.0179226	0.0235989	0.00130466	0.0067039	0.0269962	0.263802	0.0151466	0.721051
4	-29.37669	-49.05304	19.67635	0.0128595	0.0179226	0.0191267	0.00134733	0.022382	0.00313224	0.326811	0.0636725	0.609517
5	-32.09741	-51.80454	19.70714	0.0128595	0.00646644	0.024466	0.00134733	0.022382	0.00845851	0.349855	0.0681623	0.581982
6	-38.36004	-54.84959	16.48954	0.0128595	0.0589191	0.0588576	0.000900941	0.022382	0.00467628	0.728364	0.0356542	0.235982
7	-30.50433	-48.95843	18.4541	0.0128595	0.0589191	0.00387744	0.000133448	0.00764666	0.024717	0.78907	0.0276861	0.183244
8	-39.22601	-54.86287	15.63687	0.00388219	0.0589191	0.107481	0.000133448	0.00764666	0.00242627	0.190934	0.764725	0.0443403
9	-27.11442	-47.92994	20.81552	0.0262356	0.00667034	0.00440838	0.000133448	0.00764666	0.00242627	0.258473	0.700888	0.0406389
10	-28.22706	-47.80219	19.57513	0.0389634	0.00607559	0.000754643	0.000133448	0.0174048	0.0160374	0.329779	0.654378	0.0158422
11	-42.98322	-56.39253	13.40932	0.0389634	0.00127068	0.000754643	0.00102482	0.0459264	0.149744	0.363949	0.618567	0.0174836
12	-28.59536	-47.49578	18.90042	0.0389634	0.0170359	0.00522919	0.0168112	0.0132533	0.00540032	0.363949	0.618567	0.0174836
13	-30.70054	-49.23631	18.53577	0.0389634	0.0170359	0.0145919	0.0168112	0.0132533	0.00540032	0.152082	0.824611	0.0233074
14	-33.82811	-50.84416	17.01604	0.00987536	0.0170359	0.000448208	0.028053	0.0221547	0.0675097	0.387645	0.590978	0.0213771
15	-34.53737	-52.15139	17.61402	0.00987536	0.0170359	0.015789	0.028053	0.0562725	0.0026974	0.824954	0.170591	0.00445564
16	-44.90371	-56.26445	11.36074	0.0886212	0.0170359	0.0343739	0.028053	0.0667676	0.0554321	0.187643	0.782656	0.029701
17	-42.52975	-56.58154	14.05179	0.0886212	0.00476234	0.0343739	0.00689687	0.0311012	0.0554321	0.42552	0.110825	0.463656
18	-44.10047	-61.86507	17.7646	0.0021406	0.00476234	0.00177314	0.0282963	0.00476764	0.0841168	0.765303	0.19932	0.0353774
19	-45.30405	-62.55696	17.25291	0.00288303	0.00476234	0.000247139	0.0282963	0.0186896	0.0841168	0.0392939	0.815893	0.144813
20	-34.87649	-54.65671	19.78023	0.00436859	0.00696319	0.00670688	0.00142218	0.0186896	0.0359528	0.396693	0.512367	0.0909402
21	-45.72494	-57.9818	12.25686	0.00436859	0.0280106	0.147497	0.00717971	0.00861018	0.0716086	0.544111	0.38717	0.068719
22	-40.51156	-56.01411	15.50254	0.00436859	0.0399899	0.120895	0.00717971	0.0108267	0.000678406	0.239676	0.455977	0.304347
23	-42.13101	-58.89637	16.76536	0.00436859	0.00368424	0.120895	0.00644876	0.0108267	0.00529068	0.0621835	0.858854	0.0789626
24	-41.32744	-55.73862	14.41118	0.040454	0.0338764	0.120895	0.00322397	0.00822008	0.00529068	0.0251518	0.527175	0.447673
25	-48.13232	-66.74219	18.60988	0.0014819	0.0338764	0.0130802	0.0406377	0.0097864	0.00529068	0.0565431	0.160082	0.783375
26	-43.70376	-56.73894	13.03518	0.00948681	0.0338764	0.0294049	0.0406377	0.127718	0.00616604	0.0599923	0.108846	0.831162
27	-43.46343	-57.80531	14.34188	0.00948681	0.0338764	0.054127	0.0406377	0.0611045	0.0145068	0.0213078	0.69894	0.279752
28	-41.00508	-58.12218	17.1171	0.00284102	0.0338764	0.00837712	0.0217763	0.0611045	0.0145068	0.0777331	0.175736	0.746531
29	-40.37455	-57.08151	16.70696	0.0124259	0.0338764	0.0605767	0.0217763	0.00985091	0.0145068	0.0833819	0.115837	0.800781
30	-32.64299	-51.61659	18.9736	0.0124259	0.0376031	0.0113344	0.01162	0.000888235	0.0209428	0.0833819	0.115837	0.800781
31	-37.79374	-55.65435	17.86061	0.0124259	0.0376031	0.0125035	0.0370404	0.00287598	0.0209428	0.0343669	0.635581	0.330052
32	-34.40993	-51.21675	16.80682	0.0463737	0.0307125	0.0125035	0.0370404	0.00287598	0.0209428	0.473222	0.46325	0.063528
33	-32.99814	-50.42092	17.42278	0.0520525	0.0307125	0.0125035	0.0197527	0.000490934	0.0191212	0.244427	0.72276	0.0328132
34	-32.52463	-50.34986	17.82523	0.0520525	0.0307125	0.0125035	0.0197527	0.000490934	0.00878789	0.241549	0.714249	0.0442024
35	-34.43177	-51.97919	17.54742	0.0520525	0.0307125	0.0196367	0.0197527	0.000490934	0.00878789	0.0844858	0.673262	0.242252
36	-43.38658	-57.81384	14.42726	0.0520525	0.0470827	0.0598404	0.0385237	0.00525986	0.00878789	0.278364	0.201409	0.520226
37	-30.67895	-48.44141	17.76246	0.0520525	0.0172015	0.0291119	0.00591143	0.0159389	0.00569547	0.741443	0.0677645	0.190793
38	-36.0971	-54.09913	18.00203	0.0520525	0.00168699	0.0203998	0.0226975	0.0159389	0.00698483	0.467397	0.0312767	0.501326
39	-54.04421	-68.41578	14.37158	0.00104451	0.127924	0.0203998	0.0226975	0.0159389	0.0249719	0.412558	0.144936	0.442506
40	-43.28092	-60.7894	17.50848	0.00097958	0.0397166	0.0203998	0.0226975	0.0236676	0.0249719	0.345608	0.161454	0.492938
41	-44.8601	-58.84363	13.98353	0.0468586	0.0982129	0.0203998	0.0226975	0.00979966	0.0249719	0.660979	0.0836444	0.255376
42	-44.1359	-61.04566	16.90976	0.00512001	0.0822621	0.0171666	0.0226975	0.00979966	0.0107601	0.462846	0.0530187	0.484135
43	-35.71978	-52.50372	16.78393	0.0172477	0.00364964	0.00471936	0.0226975	0.0916311	0.0110914	0.173879	0.0815406	0.74458
44	-34.6561	-50.43146	15.77536	0.016231	0.0240501	0.00471936	0.0226975	0.0916311	0.0176038	0.0345163	0.0952962	0.870188
45	-34.10911	-52.40629	18.29718	0.016231	0.0240501	0.00471936	0.0226975	0.0268805	0.0176038	0.010453	0.726018	0.263529
46	-32.35336	-52.07665	19.72329	0.016231	0.00660981	0.00471936	0.0196495	0.0268805	0.00147485	0.0727434	0.579774	0.347482
47	-29.01204	-48.18565	19.17361	0.0222975	0.0133514	0.00471936	0.0196495	0.0268805	0.0027807	0.335775	0.496464	0.167761
48	-28.70268	-48.00762	19.30494	0.0239466	0.0133514	0.00903258	0.010315	0.0268805	0.0027807	0.189991	0.134582	0.675427
49	-32.94001	-52.82752	19.88751	0.0239466	0.0133514	0.0156555	0.010315	0.00349305	0.00458697	0.00418875	0.102281	0.893531
50	-49.96052	-66.24616	16.28563	0.0239466	0.00362853	0.0156555	0.113994	0.00201985	0.00458697	0.00418875	0.102281	0.893531
