Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-31.65261	-47.47066	15.81805	0.0481528	0.0123829	0.0100366	0.000619602	0.0389464	0.0656985	0.781014	0.138414	0.0805719
1	-29.51388	-46.85959	17.34572	0.0161423	0.0186721	0.0100366	0.00560659	0.0389464	0.047208	0.853877	0.0520769	0.0940464
2	-26.94604	-45.85569	18.90965	0.0161423	0.0311603	0.00096214	0.00560659	0.0271663	0.0154187	0.853877	0.0520769	0.0940464
3	-26.59218	-46.82708	20.23489	0.0161423	0.00941209	0.00096214	0.00138877	0.0271663	0.00735745	0.556349	0.198765	0.244886
4	-27.13244	-46.32225	19.18981	0.0161423	0.0343913	0.00281666	0.00138877	0.0271663	0.00735745	0.504598	0.464292	0.0311097
5	-28.6246	-47.37867	18.75407	0.0328386	0.0105332	0.00877443	0.0100249	0.0271663	0.0111137	0.453686	0.518343	0.0279708
6	-34.59934	-51.64206	17.04272	0.0209589	0.0105332	0.00877443	0.0270599	0.0271663	0.0498992	0.0952207	0.501672	0.403108
7	-36.34993	-52.26481	15.91488	0.0156474	0.0448034	0.00877443	0.0270599	0.0271663	0.0498992	0.0738583	0.389124	0.537018
8	-41.21874	-54.12529	12.90656	0.0156474	0.0167368	0.024513	0.0270599	0.0258672	0.140769	0.064109	0.46976	0.466132
9	-34.13433	-49.72876	15.59443	0.0156474	0.0405733	0.00347182	0.0169575	0.0265337	0.078395	0.113147	0.829084	0.0577688
10	-31.96903	-47.99719	16.02815	0.0133773	0.0405733	0.00370617	0.00785672	0.0265337	0.078395	0.324062	0.631908	0.04403
11	-28.77494	-47.05383	18.27889	0.0346725	0.0405733	0.00370617	0.00785672	0.000111119	0.025732	0.63014	0.309495	0.0603645
12	-27.28709	-46.855	19.56791	0.0346725	0.00847574	0.00221094	0.0057057	0.00275782	0.025732	0.926491	0.0615117	0.0119973
13	-28.6939	-47.85339	19.15948	0.0346725	0.00833726	0.00251623	0.0116467	0.00713682	0.025732	0.547168	0.431158	0.0216739
14	-34.24396	-50.62092	16.37696	0.0364705	0.00576913	0.0146342	0.0239688	0.0549115	0.025732	0.547168	0.431158	0.0216739
15	-28.09159	-46.13558	18.04399	0.0150421	0.0180308	0.00223616	0.0027304	0.0549115	0.025732	0.611318	0.201605	0.187077
16	-30.30826	-47.79328	17.48502	0.0150421	0.0180308	0.00128998	0.018029	0.0549115	0.025732	0.596099	0.222104	0.181797
17	-27.1134	-45.5521	18.43869	0.0150421	0.0258744	0.00105329	0.00162183	0.0549115	0.0100454	0.687043	0.172094	0.140863
18	-33.84948	-50.45227	16.60279	0.0141963	0.0386056	0.0323173	0.00561151	0.0549115	0.0100454	0.526284	0.260495	0.213221
19	-33.4484	-49.68021	16.23182	0.0242254	0.0386056	0.0323173	0.0111803	0.0488389	0.0100454	0.526284	0.260495	0.213221
20	-30.55402	-49.5686	19.01458	0.0242254	0.0210294	0.0323173	0.00518719	0.000957364	0.0100454	0.224184	0.0053288	0.770487
21	-25.90079	-45.78157	19.88078	0.0352623	0.0210294	0.00325436	0.00518719	0.000957364	0.00583078	0.445863	0.0149897	0.539147
22	-26.2539	-45.66443	19.41052	0.0352623	0.0153443	0.00159553	0.00783093	0.0177319	0.00583078	0.549801	0.00442721	0.445772
23	-27.72194	-47.51414	19.7922	0.0174962	0.0283854	0.00159553	0.0177509	0.00273687	0.00583078	0.762739	0.00614187	0.231119
24	-26.76006	-45.24057	18.48051	0.0174962	0.0283854	0.00277971	0.00134246	0.0516405	0.00583078	0.746109	0.00672444	0.247166
25	-30.23344	-49.47037	19.23693	0.0174962	0.0148196	0.0206354	0.0141576	0.0151134	0.00583078	0.499813	0.0394225	0.460764
26	-35.55013	-51.70225	16.15211	0.0152417	0.0148196	0.0206354	0.0180946	0.0595395	0.0389286	0.131622	0.63811	0.230268
27	-28.71196	-49.05429	20.34233	0.0152417	0.0220024	0.0100872	0.00556976	0.0056223	0.00114709	0.114904	0.761925	0.123171
28	-30.48632	-46.69644	16.21012	0.0252995	0.0220024	0.0100872	0.00556976	0.0494925	0.0533184	0.414936	0.503646	0.0814184
29	-28.34919	-46.54698	18.19779	0.0252995	0.0138614	0.00567488	0.000198581	0.0494925	0.0202072	0.198728	0.434035	0.367237
30	-28.43895	-48.12237	19.68341	0.0176207	0.0138614	0.00567488	0.000198581	0.00280488	0.0364285	0.141096	0.213582	0.645322
31	-28.05829	-47.47869	19.4204	0.0209846	0.0138614	0.0072868	0.00197595	0.00280488	0.0364285	0.261619	0.183612	0.554769
