Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-33.27824	-49.89361	16.61537	0.0470729	0.0108363	0.023046	0.0153869	0.050702	0.00832062	0.328145	0.192952	0.478902
1	-32.2818	-50.50723	18.22542	0.0470729	0.00740304	0.023046	0.0153869	0.0198304	0.00128547	0.391032	0.174892	0.434076
2	-31.13884	-49.92553	18.78668	0.0180433	0.00843647	0.0141178	0.0153869	0.0168315	0.0267978	0.601065	0.114571	0.284363
3	-35.24852	-51.84313	16.59461	0.0180433	0.060851	0.0179872	0.0153869	0.0168315	0.0267978	0.515097	0.241211	0.243692
4	-34.40889	-51.75001	17.34113	0.0535968	0.00626669	0.0179872	0.0153869	0.0166946	0.0267978	0.267129	0.225776	0.507095
5	-30.92655	-49.10098	18.17444	0.0535968	0.00719296	0.000498728	0.010553	0.0166946	0.0267978	0.459538	0.459825	0.080637
6	-33.21856	-50.66481	17.44625	0.0535968	0.00719296	0.00980309	0.0199456	0.0166946	0.0267978	0.419424	0.454477	0.1261
7	-33.18051	-51.78677	18.60626	0.015695	0.00719296	0.00980309	0.0280629	0.0166946	0.0267978	0.521073	0.322266	0.156661
8	-30.85111	-48.87072	18.01961	0.0393103	0.0164196	0.0103106	0.0280629	0.0166946	0.00851111	0.521073	0.322266	0.156661
9	-30.91352	-49.06899	18.15547	0.0393103	0.0164196	0.0318397	0.00507881	0.02175	0.00142241	0.218574	0.448932	0.332494
10	-31.31324	-48.37985	17.06661	0.00915942	0.0339556	0.00336765	0.000333654	0.064524	0.0324383	0.218574	0.448932	0.332494
11	-29.96964	-48.12403	18.1544	0.00915942	0.0339556	0.00336765	0.000668021	0.0194298	0.0492679	0.33272	0.161149	0.506131
12	-33.37123	-51.51544	18.14421	0.0154981	0.0339556	0.0369092	0.000668021	0.0083649	0.0207141	0.121168	0.212239	0.666593
13	-31.30965	-49.27997	17.97032	0.0592668	0.00995706	0.0172967	0.00497518	0.0083649	0.0207141	0.763988	0.0821621	0.15385
14	-41.83973	-62.2488	20.40906	0.00113658	0.00995706	0.0172967	0.00497518	0.00387745	0.0207141	0.564334	0.151667	0.283999
15	-31.62128	-46.90357	15.28229	0.0320242	0.0205002	0.0172967	0.00730447	0.0935554	0.0189122	0.564334	0.151667	0.283999
16	-33.39457	-49.63082	16.23625	0.0139269	0.0205002	0.0172967	0.00730447	0.0935554	0.0125153	0.199586	0.699973	0.100441
17	-28.92518	-49.08672	20.16153	0.0135463	0.0147143	0.0117206	0.00291445	0.0151388	0.00627824	0.182708	0.640779	0.176512
18	-37.46615	-53.55053	16.08438	0.102896	0.0147143	0.0117206	0.00291445	0.0239376	0.0128161	0.541651	0.360358	0.0979906
19	-34.09034	-49.21558	15.12524	0.00891087	0.0430817	0.00967802	0.00291445	0.0649313	0.0641091	0.210172	0.139826	0.650002
20	-35.69318	-50.56401	14.87083	0.00324136	0.0174589	0.00967802	0.00291445	0.137132	0.0297333	0.211205	0.140514	0.648281
21	-38.95219	-57.05691	18.10473	0.00099661	0.0305001	0.00967802	0.0104354	0.0071707	0.0583429	0.109241	0.555449	0.335309
22	-42.83517	-61.49275	18.65758	0.00169941	0.00909196	0.0184188	0.00582867	0.0071707	0.0607188	0.0641334	0.326093	0.609774
23	-39.37034	-56.30191	16.93156	0.0180393	0.00909196	0.0184188	0.0560517	0.0071707	0.0384736	0.122759	0.730232	0.147009
24	-40.55341	-56.60107	16.04766	0.0247002	0.00185466	0.0184188	0.0445353	0.0071707	0.0732616	0.462063	0.447789	0.0901483
25	-39.46094	-56.77889	17.31794	0.0611351	0.00185466	0.0472757	0.0178227	0.0071707	0.0020664	0.386068	0.273059	0.340873
26	-43.13296	-59.94354	16.81058	0.0875033	0.00185466	0.0472757	0.00783842	0.0038139	0.0020664	0.213331	0.150886	0.635783
27	-37.55964	-55.78153	18.22189	0.0114113	0.032089	0.049637	0.0162415	0.00267009	0.0020664	0.14582	0.163974	0.690207
28	-39.27105	-56.9773	17.70626	0.0114113	0.032089	0.049637	0.0258608	0.00629026	0.0020664	0.029538	0.728747	0.241715
29	-34.03121	-53.66927	19.63806	0.0114113	0.0110512	0.018203	0.0258608	0.00629026	0.00493679	0.23962	0.178877	0.581503
30	-33.81978	-53.62891	19.80914	0.0073292	0.0210921	0.018203	0.0185567	0.00629026	0.00188963	0.415238	0.309975	0.274787
31	-46.07801	-58.59964	12.52163	0.0073292	0.0271825	0.018203	0.0576782	0.148196	0.00188785	0.0643806	0.192487	0.743132
32	-34.44934	-52.89817	18.44883	0.0073292	0.0271825	0.0274102	0.0117175	0.0272296	0.00741929	0.747534	0.0838963	0.16857
33	-32.24179	-50.99559	18.7538	0.00820212	0.0271825	0.0274102	0.00169462	0.0105508	0.0254177	0.658596	0.113451	0.227953
34	-37.78867	-56.20753	18.41886	0.00820212	0.00520609	0.0274102	0.0182718	0.0245499	0.0254177	0.573617	0.0176406	0.408743
35	-37.97477	-52.27351	14.29874	0.0569722	0.0128752	0.00268632	0.0586276	0.058268	0.0254177	0.573617	0.0176406	0.408743
36	-42.00042	-55.41989	13.41947	0.0569722	0.0160177	0.0409631	0.0638803	0.058268	0.00132202	0.726848	0.00878051	0.264371
37	-38.58988	-52.83865	14.24877	0.0569722	0.0160177	0.0409631	0.0389364	0.058268	0.00497265	0.80262	0.00969585	0.187684
38	-40.29076	-60.65827	20.36751	0.0100107	0.000805927	0.00195363	0.0389364	0.00234453	0.00497265	0.456073	0.0340436	0.509884
39	-43.03536	-62.16309	19.12773	0.0100107	0.00120008	0.00578382	0.0638905	0.0025637	0.00740802	0.456073	0.0340436	0.509884
40	-34.93766	-54.18378	19.24612	0.0100107	0.0339714	0.00578382	0.030034	0.000608998	0.00740802	0.0826609	0.604653	0.312687
41	-35.31974	-54.61444	19.29471	0.0100107	0.00731116	0.0167849	0.0198812	0.000724031	0.0318575	0.325243	0.444758	0.229999
42	-34.54238	-53.86642	19.32403	0.0100107	0.00731116	0.0167849	0.0133223	0.0065299	0.0318575	0.235572	0.503863	0.260565
43	-39.24123	-56.06824	16.82701	0.00388884	0.0676489	0.011205	0.0133223	0.0249745	0.0288909	0.348524	0.265975	0.385501
