Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-39.10615	-58.64173	19.53558	0.0162543	0.00070868	0.0059282	0.0133755	0.0050772	0.0390408	0.172316	0.222457	0.605227
1	-39.57372	-59.43167	19.85795	0.0162543	0.000725328	0.033076	0.0133755	0.00720252	0.00147383	0.460097	0.508943	0.03096
2	-46.37446	-66.80119	20.42673	0.00201491	0.000611484	0.033076	0.0133755	0.00695163	0.00147383	0.192646	0.725591	0.0817636
3	-35.67508	-55.70792	20.03283	0.00439638	0.0379265	0.00120136	0.0133755	0.00849768	0.00221974	0.140093	0.800448	0.0594589
4	-32.14887	-50.89565	18.74678	0.0197258	0.0379265	0.0169977	0.0133755	0.00849768	0.00411492	0.104251	0.595659	0.30009
5	-36.81308	-56.02862	19.21554	0.0197258	0.00143537	0.0169977	0.00933359	0.00849768	0.032612	0.28267	0.125018	0.592312
6	-40.47106	-59.15066	18.6796	0.0044332	0.0119326	0.0169977	0.0409869	0.00849768	0.0195151	0.434277	0.051755	0.513968
7	-35.67981	-56.44127	20.76146	0.0044332	0.00452553	0.000712892	0.00103147	0.0186906	0.0195151	0.136706	0.565768	0.297526
8	-28.09985	-47.69307	19.59322	0.0149296	0.00991974	0.00466925	0.00384649	0.0260246	0.0195151	0.591138	0.336287	0.0725755
9	-33.2771	-52.50444	19.22735	0.0149296	0.00325682	0.0160396	0.00853329	0.0260246	0.0195151	0.746839	0.208223	0.0449375
10	-47.64578	-61.41907	13.77329	0.0114469	0.112608	0.0445156	0.00853329	0.00509196	0.046143	0.390868	0.318492	0.29064
11	-36.1012	-50.51334	14.41214	0.0378574	0.0180257	0.0445156	0.0045744	0.00509196	0.10187	0.670962	0.125893	0.203145
12	-36.79343	-50.89254	14.09911	0.0378574	0.0200347	0.0445156	0.0045744	0.0111204	0.10187	0.376211	0.335934	0.287854
13	-46.67945	-59.59962	12.92017	0.00879385	0.0200347	0.0528612	0.0625935	0.00408992	0.10187	0.549064	0.242847	0.20809
14	-54.89403	-68.01938	13.12536	0.00564635	0.00236947	0.0528612	0.0781379	0.00408992	0.10187	0.620321	0.204472	0.175207
15	-44.97354	-61.32749	16.35395	0.00564635	0.0210188	0.0528612	0.0530786	0.00408992	0.0253821	0.30449	0.553596	0.141915
16	-35.99238	-53.86709	17.87471	0.00564635	0.034205	0.0528612	0.000845008	0.00408992	0.0253821	0.228707	0.415814	0.355479
17	-41.40186	-58.34108	16.93922	0.0103781	0.00280994	0.0528612	0.000808595	0.0637223	0.0164694	0.204357	0.643565	0.152078
18	-35.24223	-52.88299	17.64075	0.0103781	0.0482102	0.000252229	0.0249966	0.0017081	0.0434915	0.0848138	0.85207	0.0631163
19	-37.46892	-56.92334	19.45442	0.0103781	0.00110662	0.000587084	0.0249966	0.0312936	0.0141065	0.555231	0.0315794	0.413189
20	-38.13219	-54.54845	16.41626	0.0103781	0.0689144	0.0107879	0.0249966	0.0312936	0.0141065	0.743991	0.0423153	0.213693
21	-38.60984	-55.98389	17.37405	0.0103781	0.0689144	0.0159449	0.0249966	0.00154414	0.0141065	0.775899	0.0441302	0.179971
22	-39.69842	-54.8054	15.10698	0.0103781	0.0689144	0.00603094	0.0285523	0.0770387	0.00317996	0.38241	0.105008	0.512583
23	-37.14357	-54.67695	17.53338	0.0103781	0.0689144	0.00603094	0.022976	0.00391524	0.019579	0.50121	0.0498657	0.448924
24	-39.46629	-56.33944	16.87316	0.0103781	0.0744286	0.014278	0.022976	0.020467	0.00621791	0.721805	0.10076	0.177434
25	-40.85794	-57.26036	16.40241	0.0103781	0.0744286	0.0186315	0.022976	0.0282005	0.00621791	0.36483	0.176622	0.458549
26	-35.75613	-53.71597	17.95984	0.0103781	0.0387586	0.0186315	0.022976	0.0282005	0.00189901	0.231559	0.112102	0.656339
27	-35.62176	-56.8795	21.25774	0.00992172	0.00214643	0.0186315	0.00131488	0.0022526	0.00189901	0.397915	0.0878338	0.514251
28	-44.69	-64.02311	19.33311	0.00147119	0.0041107	0.0169697	0.00758921	0.00941686	0.0460257	0.459057	0.10133	0.439613
29	-44.18614	-61.75647	17.57033	0.00147119	0.0041107	0.0496794	0.020961	0.008597	0.0460257	0.405724	0.219694	0.374582
30	-32.1358	-49.59546	17.45965	0.0235649	0.0249311	0.0119822	0.020961	0.008597	0.0436505	0.182473	0.411582	0.405945
31	-33.0671	-51.30986	18.24275	0.0235649	0.0249311	0.00312771	0.0378989	0.008597	0.0154599	0.0883498	0.719505	0.192145
32	-42.60554	-57.47078	14.86524	0.0842032	0.0325286	0.0216137	0.0378989	0.008597	0.0154599	0.0883498	0.719505	0.192145
33	-38.32608	-55.21983	16.89375	0.0815544	0.00203285	0.00524563	0.0338758	0.0188844	0.00662375	0.485007	0.40645	0.108543
34	-37.61894	-54.7249	17.10596	0.0815544	0.00203285	0.00524563	0.0338758	0.0137304	0.00632918	0.91979	0.052576	0.027634
35	-38.88083	-58.02598	19.14515	0.0117643	0.00203285	0.0268771	0.0338758	0.0137304	0.00212903	0.91979	0.052576	0.027634
36	-37.51311	-54.6771	17.16399	0.0550103	0.00141281	0.0268771	0.0338758	0.0137304	0.0103719	0.91979	0.052576	0.027634
37	-37.41879	-55.64373	18.22495	0.0574783	0.00122682	0.00207037	0.036781	0.00157088	0.0149095	0.224696	0.508196	0.267108
38	-37.38597	-56.30766	18.92169	0.0425504	0.00122682	0.0287183	0.00151916	0.00722294	0.0149095	0.436234	0.216691	0.347075
39	-35.40005	-49.80778	14.40773	0.0565714	0.0484042	0.0287183	0.000594755	0.0628504	0.0149095	0.465167	0.164739	0.370094
40	-35.93754	-51.46198	15.52444	0.014434	0.0484042	0.0287183	0.0140592	0.0628504	0.0149095	0.595921	0.211046	0.193033
41	-37.33829	-52.71166	15.37337	0.014434	0.0484042	0.0287183	0.017484	0.0633045	0.0149095	0.250596	0.410895	0.338509
42	-37.25323	-52.6266	15.37337	0.014434	0.0484042	0.0287183	0.017484	0.0633045	0.0149095	0.273407	0.35727	0.369323
43	-50.87581	-63.81833	12.94252	0.014434	0.0703916	0.0287183	0.0834438	0.0377723	0.0149095	0.194471	0.50947	0.29606
44	-48.83626	-61.33042	12.49415	0.141001	0.0163237	0.0287183	0.0224574	0.0377723	0.0149095	0.34286	0.415618	0.241521
45	-40.80961	-57.47046	16.66085	0.00396572	0.0292473	0.0343631	0.0224574	0.0492538	0.0149095	0.535352	0.13138	0.333267
46	-36.60258	-55.06747	18.46489	0.00458708	0.0130718	0.00359642	0.0224574	0.0492538	0.0149095	0.316949	0.599196	0.0838549
47	-38.37501	-52.61772	14.24271	0.0115341	0.0130718	0.0236185	0.0224574	0.0492538	0.09635	0.545679	0.309951	0.14437
48	-38.91493	-56.64115	17.72622	0.00789708	0.0130718	0.0077217	0.0611039	0.0130463	0.0240015	0.69123	0.276397	0.0323728
49	-39.88085	-57.43463	17.55378	0.00789708	0.0339452	0.0077217	0.0611039	0.0161112	0.00449078	0.500941	0.446736	0.0523235
50	-41.19166	-56.2406	15.04893	0.00789708	0.0191672	0.0557511	0.0246099	0.0161112	0.0720484	0.484256	0.431857	0.0838869
51	-38.93571	-56.76205	17.82634	0.00789708	0.0191672	0.0534899	0.0246099	0.00478635	0.0143212	0.398044	0.533004	0.0689525
52	-32.1627	-50.12161	17.95891	0.0345276	0.0129842	0.00398017	0.0278987	0.00478635	0.0366906	0.155989	0.747332	0.0966793
53	-35.23732	-52.43179	17.19447	0.0345276	0.0129842	0.0499075	0.00164445	0.00474131	0.0366906	0.073423	0.453019	0.473558
