Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-40.95472	-57.81254	16.85782	0.00592297	0.0685478	0.052694	0.0106107	0.00077067	0.0105933	0.172854	0.58228	0.244865
1	-51.1664	-63.38145	12.21505	0.128396	0.0685478	0.0338947	0.00405842	0.0222677	0.0111831	0.183885	0.574515	0.2416
2	-34.59664	-52.13415	17.53751	0.0126629	0.0685478	0.00678975	0.0102365	0.0222677	0.0111831	0.623562	0.264999	0.111439
3	-43.41124	-55.9414	12.53015	0.0208202	0.0685478	0.0667944	0.0102365	0.0101413	0.0837173	0.346521	0.547196	0.106283
4	-55.68623	-66.75098	11.06476	0.150736	0.0685478	0.032272	0.0102365	0.0101413	0.02595	0.645554	0.0110468	0.343399
5	-35.66181	-54.59763	18.93582	0.0316056	0.00164387	0.032272	0.0102365	0.0101413	0.00988518	0.774926	0.013892	0.211182
6	-34.20043	-51.16094	16.96051	0.0316056	0.0487483	0.032272	0.0102365	0.0137552	0.00988518	0.347906	0.00623686	0.645858
7	-38.66965	-56.04482	17.37517	0.0110786	0.0487483	0.0398254	0.0125632	0.0137552	0.00988518	0.0220216	0.937097	0.0408813
8	-32.60863	-50.39313	17.7845	0.0571403	0.0487483	0.00850598	0.00115049	0.00273538	0.00706533	0.177487	0.305031	0.517483
9	-38.91982	-59.41012	20.4903	0.00590541	0.00543383	0.0351619	0.00115049	0.00115419	0.00706533	0.0154314	0.400688	0.583881
10	-42.60687	-62.5942	19.98733	0.00590541	0.00411371	0.0351619	0.0191881	0.00115419	0.00326231	0.0154314	0.400688	0.583881
11	-39.16435	-56.98481	17.82046	0.00590541	0.00411371	0.0269063	0.00721518	0.0558171	0.0244649	0.853513	0.131925	0.0145616
12	-37.66047	-55.49089	17.83042	0.00504993	0.0557207	0.0269063	0.00607367	0.00595126	0.0244649	0.498072	0.467996	0.0339314
13	-35.77198	-54.30044	18.52846	0.00504993	0.0557207	0.0145354	0.00607367	0.00595126	0.0189128	0.670774	0.30697	0.0222564
14	-32.79862	-50.60658	17.80796	0.027099	0.0557207	0.0195812	0.0114066	0.00568789	0.0052482	0.670774	0.30697	0.0222564
15	-32.25754	-52.75867	20.50113	0.027099	0.00295237	0.00271151	0.0114066	0.00568789	0.00573569	0.0745398	0.219705	0.705756
16	-33.59334	-51.62055	18.02722	0.027099	0.0576576	0.00230075	0.0204313	0.00588939	0.00573569	0.171759	0.136819	0.691422
17	-41.94939	-60.32791	18.37852	0.00378669	0.0616299	0.00230075	0.0299977	0.00430761	0.00807106	0.190304	0.0951152	0.714581
18	-42.42166	-60.30458	17.88291	0.00378669	0.0616299	0.00230075	0.0299977	0.01946	0.00564385	0.190304	0.0951152	0.714581
19	-32.17456	-52.05192	19.87736	0.0285808	0.0027182	0.0148708	0.000335484	0.01946	0.00564385	0.195937	0.0944535	0.70961
20	-38.66188	-53.36604	14.70415	0.0334668	0.0027182	0.0404954	0.000335484	0.102133	0.0252886	0.0496045	0.111643	0.838752
21	-40.8691	-55.81693	14.94783	0.0107678	0.00383418	0.0456612	0.00231733	0.102133	0.0334674	0.792018	0.0860168	0.121965
22	-38.5165	-56.39108	17.87458	0.00747237	0.0334625	0.0456612	0.0218161	0.00107558	0.0135452	0.525001	0.4516	0.0233992
23	-36.87702	-53.9871	17.11009	0.00747237	0.0334625	0.0371519	0.00885889	0.0421714	0.0135452	0.297695	0.666182	0.0361228
24	-36.65168	-54.9994	18.34772	0.00747237	0.0479105	0.00329745	0.034389	0.00426999	0.0135452	0.418759	0.557867	0.0233736
25	-46.68546	-62.59502	15.90956	0.00066571	0.0479105	0.0210535	0.034389	0.0559232	0.0135452	0.133573	0.836654	0.0297734
26	-34.26835	-50.19243	15.92408	0.03081	0.0479105	0.0210535	0.00796591	0.0402692	0.0251053	0.133573	0.836654	0.0297734
27	-36.88151	-54.35908	17.47757	0.0144899	0.00769997	0.0355186	0.00796591	0.0402692	0.027283	0.070617	0.442321	0.487062
28	-36.0025	-54.31683	18.31432	0.0144899	0.00495726	0.00892131	0.0308633	0.0401744	0.0123358	0.124327	0.0181592	0.857514
29	-39.19589	-58.52419	19.3283	0.0039508	0.00495726	0.00445425	0.0278039	0.0401744	0.00436629	0.77206	0.112767	0.115173
30	-39.41427	-57.21119	17.79692	0.0039508	0.0080808	0.00445425	0.0278039	0.0029569	0.0777803	0.752059	0.135751	0.11219
31	-37.27827	-53.611	16.33273	0.00415558	0.0562845	0.00445425	0.0172203	0.00272697	0.0777803	0.129565	0.664278	0.206157
32	-48.52812	-56.44596	7.917848	0.0671602	0.0562845	0.00445425	0.0552867	0.117718	0.0777803	0.0797915	0.40909	0.511119
33	-46.18233	-60.10552	13.92319	0.0671602	0.0562845	0.000274037	0.0672271	0.0128234	0.0207205	0.0797915	0.40909	0.511119
34	-38.49726	-55.89542	17.39816	0.0293135	0.00421492	0.000274037	0.0672271	0.0128234	0.0214127	0.0797915	0.40909	0.511119
35	-37.58726	-55.09104	17.50378	0.0293135	0.00652415	0.000274037	0.0672271	0.0162221	0.0129927	0.0797915	0.40909	0.511119
36	-39.00396	-55.11062	16.10666	0.0293135	0.00652415	0.000274037	0.0672271	0.0340737	0.0310139	0.0642375	0.44781	0.487952
37	-37.67745	-53.16516	15.48771	0.0462564	0.00652415	0.00193368	0.0672271	0.0313634	0.0310139	0.543437	0.296134	0.160429
38	-31.89467	-49.17806	17.28339	0.0462564	0.0155508	0.00193368	0.0275917	0.00143226	0.0454478	0.541671	0.298421	0.159908
