Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-34.97392	-52.20714	17.23322	0.0209812	0.00868225	0.0398207	0.0127561	0.0259038	0.0313567	0.410003	0.30702	0.282976
1	-36.61488	-53.21095	16.59608	0.0209812	0.0575545	0.0218552	0.0127561	0.0259038	0.0168091	0.06884	0.764361	0.166799
2	-31.42618	-48.16851	16.74232	0.0324898	0.0339848	0.0173665	0.0127561	0.0048039	0.0507038	0.736138	0.249961	0.0139013
3	-31.12858	-49.71733	18.58876	0.0109197	0.0186867	0.0173665	0.00221502	0.0048039	0.0507038	0.350891	0.648369	0.000739265
4	-34.49239	-52.28236	17.78997	0.0109197	0.0186867	0.0378763	0.00221502	0.0048039	0.0507038	0.243906	0.165451	0.590644
5	-37.07547	-55.34554	18.27007	0.0109197	0.0186867	0.0475388	0.0163589	0.0048039	0.0145703	0.0879437	0.699091	0.212965
6	-34.76051	-51.49455	16.73404	0.0365017	0.0186867	0.0475388	0.00954651	0.00236339	0.0376805	0.224126	0.678793	0.0970814
7	-40.30617	-57.03913	16.73296	0.00414191	0.00681842	0.0475388	0.00639163	0.0497741	0.0376805	0.249995	0.641719	0.108287
8	-37.75385	-53.72781	15.97396	0.0541677	0.00681842	0.0475388	0.00639163	0.0497741	0.00714306	0.100579	0.0584326	0.840989
9	-40.05842	-56.29174	16.23332	0.0541677	0.00681842	0.0569526	0.0286927	0.0113998	0.00714306	0.124832	0.0568569	0.818311
10	-35.52353	-54.64118	19.11765	0.00681102	0.0500659	0.00603159	0.00966408	0.0113998	0.00714306	0.0931732	0.0817099	0.825117
11	-35.83175	-55.42203	19.59028	0.00681102	0.0500659	0.0046348	0.00966408	0.005069	0.00273541	0.0592948	0.415606	0.525099
12	-38.14487	-56.75109	18.60622	0.0028902	0.0500659	0.00144623	0.0179189	0.0187828	0.0131432	0.428361	0.376607	0.195032
13	-43.18693	-55.78801	12.60108	9.78342e-05	0.0500659	0.0941656	0.0117641	0.00807109	0.094272	0.399744	0.485272	0.114984
14	-58.15181	-64.82987	6.678062	0.000354869	0.0802871	0.0941656	0.0824826	0.0589549	0.094272	0.265278	0.679946	0.0547755
15	-55.28974	-66.44322	11.15348	0.00139064	0.00556498	0.0941656	0.0824826	0.0177294	0.094272	0.0732599	0.191963	0.734777
16	-40.20028	-56.70098	16.5007	0.0312802	0.00556498	0.0941656	0.0021834	0.0177294	0.00738539	0.239695	0.339536	0.420769
17	-40.94531	-56.70998	15.76467	0.0299561	0.00556498	0.0941656	0.000248137	0.0398872	0.00738539	0.148412	0.414218	0.437371
18	-40.14495	-56.75851	16.61355	0.0299561	0.00556498	0.0894013	0.00519237	0.0179112	0.00738539	0.14329	0.399921	0.456789
