Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-32.45584	-49.21988	16.76404	0.036463	0.0457017	0.0180347	0.013833	0.0266089	0.010906	0.579346	0.281868	0.138786
1	-37.49748	-53.53388	16.0364	0.00422497	0.0556453	0.0180347	0.013833	0.022768	0.0557243	0.580233	0.262878	0.156889
2	-40.31472	-55.87438	15.55966	0.00256367	0.0556453	0.0180347	0.0277352	0.022768	0.0557243	0.726027	0.0764319	0.197541
3	-37.33797	-53.62208	16.28412	0.00256367	0.0556453	0.00335207	0.0238167	0.022768	0.0557243	0.88312	0.0929696	0.0239107
4	-43.05623	-60.42013	17.36391	0.00414029	0.0556453	0.027431	0.0238167	0.022768	0.00234374	0.461161	0.50039	0.0384483
5	-43.28325	-59.80749	16.52424	0.00414029	0.0556453	0.027431	0.0238167	0.0413158	0.00535543	0.274669	0.695934	0.029397
6	-31.23447	-50.73821	19.50374	0.00604191	0.0248676	0.00134599	0.00246392	0.0413158	0.00516706	0.274669	0.695934	0.029397
7	-32.5415	-50.47479	17.93329	0.00604191	0.034656	0.00134599	0.00410285	0.0413158	0.034063	0.167789	0.760347	0.071864
8	-33.67258	-53.25786	19.58528	0.00565173	0.034656	0.0113054	0.00529917	0.00597093	0.0162254	0.163635	0.741524	0.0948403
9	-46.23631	-59.37416	13.13786	0.0585894	0.034656	0.0580889	0.0677767	0.00931774	0.0162254	0.477184	0.47417	0.0486459
10	-37.24574	-54.22761	16.98187	0.020283	0.034656	0.0580889	0.012159	0.00454201	0.0162254	0.0462778	0.864982	0.08874
11	-34.5982	-51.87892	17.28072	0.020283	0.034656	0.0580889	0.00448574	0.00454201	0.0162254	0.610088	0.109409	0.280503
12	-40.60197	-57.19888	16.59691	0.0124707	0.0318572	0.0580889	0.0377189	0.00454201	0.0111609	0.822355	0.147475	0.0301703
13	-37.03895	-55.11172	18.07278	0.0124707	0.00447275	0.0117322	0.0377189	0.0154616	0.0360879	0.591426	0.106062	0.302512
14	-35.5356	-53.88568	18.35008	0.0124707	0.00832754	0.0117322	0.0377189	0.00448668	0.0360879	0.554438	0.115664	0.329898
15	-31.14579	-51.38597	20.24018	0.0124707	0.00832754	0.0117322	0.0161654	0.00210395	0.0114935	0.619731	0.083424	0.296845
16	-34.45115	-51.20154	16.75039	0.0622808	0.048902	0.000758321	0.0161654	0.012298	0.0114935	0.379073	0.399726	0.2212
17	-35.87809	-54.59906	18.72097	0.00517761	0.048902	0.00179635	0.0160683	0.0178631	0.0114935	0.259419	0.671367	0.0692133
18	-31.61404	-50.63305	19.01901	0.0108744	0.0238127	0.0135362	0.0160683	0.0178631	0.0114935	0.381184	0.428415	0.190401
