Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-32.42056	-51.35057	18.93001	0.00928833	0.0314457	0.0136386	0.0157438	0.0208621	0.00495493	0.537159	0.152627	0.310213
1	-37.85316	-54.92764	17.07448	0.00928833	0.0314457	0.0518199	0.016274	0.0208621	0.0138866	0.314344	0.577077	0.108579
2	-44.29547	-59.07149	14.77602	0.00191966	0.0851856	0.0296843	0.016274	0.0208621	0.0486667	0.611535	0.326948	0.0615162
3	-44.24792	-57.97706	13.72914	0.0378555	0.0705941	0.0790184	0.016274	0.0208621	0.00486802	0.611535	0.326948	0.0615162
4	-37.88355	-54.46154	16.57799	0.0336037	0.0102744	0.0790184	0.016274	0.0121048	0.00504921	0.611535	0.326948	0.0615162
5	-29.82778	-48.4287	18.60092	0.0483855	0.0102744	0.0106421	0.016274	0.0104921	0.00831519	0.837122	0.0786692	0.0842086
6	-29.43569	-49.12455	19.68886	0.0150402	0.0102744	0.00269523	0.0226375	0.0174867	0.00831519	0.837122	0.0786692	0.0842086
7	-29.75476	-50.02102	20.26626	0.0150402	0.0102744	0.00269523	0.0226375	0.00512932	0.00584715	0.442188	0.0303125	0.5275
8	-32.81658	-49.82467	17.00809	0.0150402	0.0102744	0.00269523	0.0226375	0.0202923	0.0743416	0.684348	0.0459957	0.269656
9	-44.2053	-58.56015	14.35485	0.11806	0.0426625	0.00269523	0.0226375	0.0202923	0.00705895	0.684348	0.0459957	0.269656
10	-33.63947	-50.90165	17.26218	0.0691813	0.0426625	0.00163609	0.0162237	0.00704985	0.00200368	0.64296	0.0520267	0.305013
11	-33.81277	-50.90057	17.0878	0.0691813	0.0426625	0.00103957	0.00537702	0.00704985	0.0179243	0.210825	0.114996	0.674179
12	-47.66195	-63.18724	15.52529	0.144461	0.0071262	0.00380549	0.00537702	0.00465932	0.0179243	0.210825	0.114996	0.674179
13	-35.82674	-55.02708	19.20034	0.00458324	0.0138994	0.0220709	0.0100116	0.0205032	0.0179243	0.577245	0.328305	0.0944499
14	-32.73802	-49.6213	16.88328	0.0578687	0.0115628	0.0220709	0.00407351	0.0349855	0.0179243	0.331056	0.0175441	0.6514
15	-34.6839	-54.04014	19.35624	0.0578687	0.00207223	0.00102964	0.00407351	0.00202127	0.0179243	0.331056	0.0175441	0.6514
16	-34.55095	-52.50293	17.95198	0.0379613	0.00351861	0.00112225	0.0509604	0.00955887	0.0179243	0.736158	0.100242	0.1636
