Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-34.51853	-51.10462	16.58608	0.0445891	0.0045651	0.00364149	0.0369657	0.0504113	0.0159438	0.538117	0.286189	0.175695
1	-34.4976	-53.71871	19.22111	0.0445891	0.000860421	0.00364149	0.0133548	0.0100695	0.0159438	0.696584	0.0759823	0.227434
2	-32.96707	-49.88382	16.91675	0.0583441	0.0294025	0.0145012	0.0193653	0.0100695	0.0159438	0.610746	0.0566558	0.332599
3	-36.87004	-54.43731	17.56727	0.0451917	0.000628705	0.0145012	0.0363702	0.0154244	0.0188073	0.839177	0.0506705	0.110152
4	-73.32771	-77.46634	4.138628	0.0451917	0.00971852	0.128679	0.210727	0.0154244	0.0659794	0.176093	0.424895	0.399013
5	-44.4159	-58.04367	13.62777	0.0451917	0.00971852	0.11114	0.0280634	0.0154244	0.0225368	0.769503	0.134468	0.0960292
6	-40.07358	-55.35985	15.28628	0.0451917	0.00696768	0.0539803	0.0280634	0.0364386	0.018849	0.141927	0.840361	0.0177116
7	-33.86403	-51.88187	18.01783	0.0135357	0.00696768	0.0022627	0.0298418	0.015239	0.0515078	0.599555	0.0362211	0.364224
8	-31.39068	-49.75233	18.36165	0.0225941	0.00696768	0.0022627	0.0119555	0.015239	0.0515078	0.213381	0.179833	0.606786
9	-40.9238	-58.8291	17.9053	0.0438015	0.000406877	0.0171631	0.0364705	0.015239	0.00916322	0.0140663	0.624972	0.360962
10	-34.86955	-53.66395	18.7944	0.0172526	0.017044	0.0171631	0.0307777	0.00801477	0.00916322	0.036286	0.610887	0.352827
11	-49.89921	-68.66894	18.76974	0.00112599	0.0127558	0.0171631	0.0499232	0.00991743	0.00916322	0.18356	0.358319	0.458121
12	-45.76476	-62.51725	16.75249	0.00626871	0.0616617	0.0171631	0.0499232	0.00730424	0.00952298	0.104003	0.494336	0.40166
13	-34.2349	-51.49559	17.26069	0.0690953	0.0288852	0.0171631	0.0068245	0.00730424	0.00952298	0.110107	0.518832	0.37106
