Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-28.32126	-48.48933	20.16807	0.0306596	0.0106879	0.00704355	0.00439578	0.00604731	0.00531065	0.0822263	0.769087	0.148687
1	-28.13322	-47.52896	19.39574	0.0306596	0.0106879	0.005573	0.0123927	0.0220677	0.00259439	0.324699	0.565897	0.109404
2	-31.3976	-48.91569	17.51809	0.033879	0.0106879	0.0217779	0.0123927	0.0432778	0.0101709	0.407534	0.443096	0.14937
3	-29.9719	-48.11219	18.14029	0.026571	0.0151427	0.0217779	0.00156897	0.043275	0.00787504	0.172585	0.536066	0.291349
4	-29.20207	-47.25104	18.04897	0.0194241	0.0247258	0.0217779	0.00156897	0.043275	0.00778333	0.554944	0.293269	0.151787
5	-30.00064	-48.10583	18.10519	0.0157435	0.0318487	0.0217779	0.00156897	0.043275	0.00289756	0.590468	0.248029	0.161503
6	-27.27639	-47.30521	20.02882	0.0157435	0.0357691	0.00855955	0.00156897	0.00318143	0.00289756	0.62764	0.341789	0.0305713
7	-27.83472	-47.10194	19.26722	0.0157435	0.0357691	0.00252824	0.00777852	0.0225583	0.00289756	0.654643	0.278584	0.0667724
8	-27.03724	-45.38581	18.34857	0.0372394	0.0227179	0.00252824	0.00777852	0.0357146	0.00488408	0.597572	0.324621	0.0778068
9	-30.14116	-47.31501	17.17385	0.0372394	0.0190765	0.00252824	0.0210805	0.0562162	0.00488408	0.371051	0.201568	0.427381
10	-30.10744	-47.28129	17.17385	0.0372394	0.0190765	0.00252824	0.0210805	0.0562162	0.00488408	0.383237	0.128107	0.488655
11	-34.55482	-51.60171	17.04689	0.0127952	0.0225933	0.0374595	0.0103366	0.0562162	0.00488408	0.471885	0.15774	0.370375
12	-31.55475	-48.44087	16.88612	0.0201252	0.0455901	0.0112606	0.0103366	0.0562162	0.00488408	0.471885	0.15774	0.370375
13	-28.76665	-48.01907	19.25242	0.0201252	0.052104	0.00100753	0.00308062	0.003379	0.007959	0.471885	0.15774	0.370375
14	-26.28706	-46.24001	19.95296	0.0201252	0.0340363	0.000880712	0.00308062	0.00358631	0.007959	0.409622	0.54783	0.042548
15	-24.5557	-45.33392	20.77822	0.0276416	0.0121279	0.000857695	0.00308062	0.000675631	0.00409496	0.814871	0.074759	0.11037
16	-26.23274	-46.20379	19.97105	0.0265535	0.0258697	0.000857695	0.00308062	0.000675631	0.0121666	0.195031	0.63989	0.165079
17	-27.4882	-47.23684	19.74863	0.0265535	0.0264608	0.000857695	0.018874	0.000675631	0.0014928	0.448141	0.438687	0.113172
18	-30.81863	-47.48346	16.66482	0.0265535	0.0264608	0.0116855	0.018874	0.0277247	0.0427965	0.863947	0.0503078	0.0857455
19	-33.92202	-49.61112	15.6891	0.0265535	0.00906942	0.0116855	0.018874	0.0505456	0.0624197	0.506144	0.105806	0.38805
20	-32.19178	-48.26424	16.07246	0.032985	0.00906942	0.0116855	0.00259939	0.0505456	0.0624197	0.438078	0.11707	0.444852
21	-31.85632	-49.23511	17.37879	0.032985	0.00906942	0.00410591	0.0181758	0.0405344	0.0308924	0.177512	0.0245328	0.797955
22	-33.35256	-49.1216	15.76904	0.0213521	0.0275678	0.0235596	0.0181758	0.0405344	0.0459054	0.644291	0.0585996	0.29711
23	-28.77259	-46.55827	17.78568	0.0213521	0.032228	0.0108524	0.00504231	0.0405344	0.0153063	0.55396	0.0802314	0.365809
24	-30.60704	-47.19787	16.59083	0.028242	0.032228	0.0191925	0.00133625	0.0405344	0.0344617	0.347777	0.153031	0.499192
25	-32.83166	-50.69447	17.86281	0.028242	0.0113639	0.0430634	0.000524179	0.0234826	0.0166591	0.178988	0.466286	0.354726
26	-27.48382	-46.7613	19.27748	0.0243104	0.0145808	0.00623165	0.00174715	0.0234826	0.0166591	0.191648	0.499268	0.309084
27	-26.49475	-45.40213	18.90738	0.0417185	0.0225398	0.00623165	0.00164022	0.00772541	0.0166591	0.783171	0.0964452	0.120383
28	-27.09461	-46.17785	19.08324	0.0157801	0.0225398	0.00286795	0.00164022	0.00678584	0.0423853	0.562906	0.0395035	0.397591
29	-26.97415	-46.35138	19.37723	0.0261519	0.0262403	0.00664174	0.000396128	0.00678584	0.0182348	0.210356	0.197664	0.591981
30	-32.00898	-50.37622	18.36724	0.0283105	0.0262403	0.044161	0.00116868	0.00678584	0.00371705	0.143844	0.214313	0.641843
31	-27.17697	-46.47537	19.2984	0.0283105	0.0152492	0.00201062	0.0177514	0.0203706	0.0027823	0.711293	0.072269	0.216438
32	-27.54191	-46.64482	19.10291	0.0283105	0.0181152	0.00201062	0.0225402	0.0203706	0.000146931	0.886919	0.0430669	0.0700143
33	-26.78895	-47.18702	20.39807	0.0119737	0.0181152	0.00690323	0.000729656	0.0203706	0.000146931	0.686012	0.0333113	0.280677
34	-28.92691	-48.39238	19.46546	0.0119737	0.0181152	0.00522904	0.0148011	0.0318208	0.000245324	0.897632	0.0108603	0.0915074
35	-28.53061	-47.95124	19.42064	0.0135309	0.0260866	0.00522904	0.0148011	0.0234957	0.000192751	0.897632	0.0108603	0.0915074
36	-28.8505	-47.90384	19.05334	0.0440155	0.00904671	0.00522904	0.0107871	0.0234957	0.000192751	0.365793	0.0944172	0.53979
37	-30.05769	-48.76307	18.70538	0.0440155	0.00857688	0.0127746	0.0098154	0.0234957	0.00302305	0.329706	0.623141	0.0471537
38	-33.03408	-49.7787	16.74461	0.036326	0.0575844	0.0127746	0.0098154	0.0234957	0.0120501	0.532071	0.315845	0.152083
39	-31.06747	-48.68078	17.61332	0.0262864	0.0575844	0.00207721	0.00278759	0.0234957	0.0175099	0.211296	0.698368	0.0903358
40	-28.71959	-48.77605	20.05646	0.0178361	0.0128693	0.00721919	0.00278759	0.0234957	0.00280274	0.0669413	0.826189	0.10687
41	-33.14749	-50.05235	16.90486	0.0576019	0.0219091	0.00721919	0.00872615	0.0233739	0.0291015	0.0669413	0.826189	0.10687
42	-31.41244	-49.44623	18.03379	0.0220532	0.0219091	0.0113074	0.00872615	0.0066294	0.0483198	0.0604868	0.669169	0.270344
43	-30.32442	-48.54311	18.21869	0.0412291	0.0190005	0.0113074	0.00814178	0.0270346	0.00748416	0.0795631	0.880211	0.0402261
44	-28.36316	-47.67646	19.3133	0.0412291	0.0190005	0.0113074	0.000167541	0.0135169	0.000870673	0.0795631	0.880211	0.0402261
45	-27.51936	-45.57587	18.05651	0.0412291	0.0190005	0.00776466	0.000167541	0.0307775	0.0194222	0.553179	0.436936	0.00988518
46	-26.91081	-45.8203	18.90949	0.026622	0.0190005	0.00776466	0.000492001	0.0307775	0.0118037	0.303698	0.690875	0.00542702
47	-28.76732	-46.74874	17.98142	0.0516146	0.0218086	0.00776466	0.00059758	0.0307775	0.00772695	0.303698	0.690875	0.00542702
48	-28.67456	-46.65785	17.98329	0.0295499	0.021106	0.00776466	0.0151271	0.0307775	0.0159164	0.649851	0.34742	0.00272909
49	-30.58502	-48.88376	18.29873	0.0324168	0.0162327	0.00776466	0.0151271	0.0307775	0.00982346	0.0767903	0.922887	0.000322485
50	-29.19238	-48.82025	19.62787	0.00885104	0.0162327	0.00264093	0.00610799	0.0343589	0.00982346	0.602277	0.39604	0.00168287
51	-33.44964	-50.78707	17.33743	0.00885104	0.0162327	0.0123144	0.00714046	0.0343589	0.0579273	0.239862	0.758766	0.00137177
52	-31.0743	-50.13244	19.05814	0.00885104	0.0162327	0.0123144	0.0109158	0.0343589	0.0099708	0.868659	0.126373	0.00496786
53	-33.26339	-50.33855	17.07516	0.00885104	0.0134272	0.00265357	0.0207601	0.0578006	0.0400665	0.868659	0.126373	0.00496786
54	-29.22627	-46.54728	17.321	0.0190838	0.0134272	0.00626384	0.000604864	0.0578006	0.0400665	0.514351	0.467465	0.0181836
55	-28.4652	-47.85436	19.38916	0.0190838	0.0230466	0.0180761	0.00310019	0.00685826	0.0139795	0.335964	0.652159	0.0118771
56	-30.71533	-48.93232	18.21699	0.0190838	0.0230466	0.0180761	0.00883306	0.00685826	0.0383434	0.247693	0.738851	0.013456
57	-29.77107	-48.18424	18.41318	0.0190838	0.0230466	0.00199727	0.0226183	0.00411453	0.0383434	0.489956	0.464336	0.045708
58	-29.95412	-49.90679	19.95267	0.00749074	0.0294466	0.00199727	0.00803569	0.00411453	0.0185906	0.489956	0.464336	0.045708
59	-31.02753	-50.77897	19.75143	0.00749074	0.0142862	0.00136028	0.0089295	0.0418244	0.000951321	0.320915	0.0431527	0.635933
60	-30.90687	-50.57289	19.66602	0.011191	0.00656189	0.000830367	0.0156766	0.0418244	0.000951321	0.625721	0.0473166	0.326963
61	-28.41312	-47.58851	19.17539	0.0106548	0.018924	0.00462974	0.00231952	0.0418244	0.0112806	0.590999	0.044691	0.36431
62	-26.40235	-45.28844	18.8861	0.024099	0.018924	0.0010914	0.00231952	0.0418244	0.00880277	0.338149	0.0255706	0.636281
63	-26.08782	-44.30162	18.21381	0.0305516	0.027658	0.00316663	0.00231952	0.0418244	0.00880277	0.975288	0.000739203	0.0239725
64	-32.32102	-49.33371	17.01269	0.0305516	0.0155509	0.0227806	0.023667	0.0418244	0.0107885	0.564825	0.0004281	0.434747
65	-32.54963	-50.00214	17.45251	0.0543657	0.0155509	0.0227806	0.023667	0.0167474	0.000758526	0.713422	0.000540727	0.286037
66	-30.41873	-48.97037	18.55164	0.0543657	0.00807895	0.000455536	0.023667	0.0167474	0.00233411	0.821812	0.00106155	0.177126
67	-31.16162	-48.87348	17.71186	0.0543657	0.0236125	0.000455536	0.023667	0.0167474	0.00836286	0.377692	0.540903	0.0814044
68	-32.50646	-48.87432	16.36787	0.0494246	0.023584	0.000455536	0.023667	0.0222383	0.0423502	0.329472	0.599517	0.0710114
69	-29.55995	-46.67884	17.11889	0.0494246	0.0277428	0.000879824	0.00135526	0.0222383	0.0407954	0.329472	0.599517	0.0710114
70	-27.21832	-45.86644	18.64812	0.0282462	0.0335802	0.00440002	0.00135526	0.0308826	0.00470719	0.296394	0.539327	0.164279
71	-39.24681	-55.29938	16.05257	0.0282462	0.0212783	0.0807311	0.0237183	0.00255677	0.0132846	0.452481	0.419684	0.127836
72	-37.87845	-55.03265	17.1542	0.0282462	0.00958832	0.0807311	0.00900952	0.00865479	0.00529977	0.199839	0.546795	0.253365
73	-28.3763	-47.28328	18.90698	0.0281766	0.0336118	0.0117563	0.00219146	0.0154888	0.00529977	0.197211	0.539604	0.263185
