Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-36.1983	-51.70695	15.50864	0.0325353	0.02299	0.0387146	0.01905	0.0260877	0.0444037	0.161665	0.177543	0.660793
1	-35.06591	-52.57113	17.50522	0.0169122	0.02299	0.0321244	0.01905	0.0260877	0.0153525	0.101426	0.111388	0.787186
2	-31.91147	-49.56904	17.65757	0.0169122	0.02299	0.0321244	0.00760647	0.0260877	0.0228841	0.535923	0.169796	0.294281
3	-35.29215	-53.64033	18.34818	0.00590966	0.02299	0.0243426	0.00865877	0.0260877	0.0228841	0.289159	0.552061	0.15878
4	-31.06414	-48.14363	17.0795	0.0279217	0.02299	0.0243426	0.00722842	0.0380809	0.0228841	0.328525	0.436729	0.234746
5	-26.6718	-45.55842	18.88662	0.0279217	0.0203755	0.00218749	0.00722842	0.0164504	0.0228841	0.561344	0.254113	0.184544
6	-27.03748	-47.15204	20.11456	0.018589	0.0141535	0.00794882	0.00722842	0.0164504	0.00114873	0.489154	0.221434	0.289412
7	-31.47936	-49.80362	18.32426	0.018589	0.0261162	0.0179127	0.0228667	0.0248534	0.00114873	0.489154	0.221434	0.289412
8	-35.79756	-55.56863	19.77107	0.00632229	0.009747	0.00940022	0.0228667	0.0248534	0.00114873	0.192592	0.293852	0.513556
9	-42.57561	-57.85794	15.28233	0.00632229	0.009747	0.0909582	0.0210259	0.0431725	0.0183663	0.611525	0.141384	0.247092
10	-41.74559	-55.84232	14.09673	0.0506565	0.009747	0.0909582	0.014039	0.0136311	0.0410022	0.594021	0.0739513	0.332028
11	-27.86734	-47.13031	19.26297	0.0506565	0.0107853	0.00543235	0.00156678	0.0073645	0.011579	0.594021	0.0739513	0.332028
12	-30.8945	-47.16397	16.26946	0.017369	0.0242781	0.00543235	0.0120409	0.0908592	0.0142667	0.479546	0.252412	0.268042
13	-28.50267	-47.60187	19.0992	0.017369	0.0242781	0.00543235	0.0120409	0.0176206	0.0148485	0.369065	0.19426	0.436674
14	-29.94356	-48.11271	18.16914	0.0336316	0.00911536	0.00543235	0.0120409	0.0176206	0.0376289	0.444268	0.390618	0.165114
15	-38.31506	-55.70242	17.38736	0.00782536	0.00669149	0.00543235	0.0395457	0.0363916	0.0396563	0.444268	0.390618	0.165114
16	-35.18172	-52.27459	17.09287	0.0243003	0.00669149	0.00976876	0.026296	0.0363916	0.0396563	0.0943973	0.636538	0.269065
17	-32.38984	-50.04272	17.65288	0.0243003	0.00669149	0.00268195	0.026296	0.0611446	0.00761109	0.286269	0.430043	0.283687
18	-32.97432	-47.97501	15.00068	0.033215	0.019868	0.00268195	0.010502	0.0611446	0.0694122	0.131695	0.737799	0.130507
19	-29.27358	-46.6043	17.33071	0.033215	0.019868	0.00924595	0.000863129	0.00439307	0.0694122	0.463972	0.463668	0.0723608
20	-49.27407	-62.89556	13.62149	0.139938	0.0235565	0.0502666	0.0117375	0.00439307	0.00234446	0.0588392	0.119981	0.82118
21	-47.91505	-61.83178	13.91673	0.139938	0.0209894	0.0216131	0.0117375	0.00439307	0.0259844	0.16785	0.342269	0.489881
22	-40.02201	-54.69858	14.67657	0.00398898	0.0259874	0.0832402	0.0151745	0.0753487	0.00140589	0.257336	0.594711	0.147954
23	-37.72917	-55.28879	17.55962	0.00240325	0.0259874	0.0832402	0.0151745	0.00333656	0.000977911	0.0340127	0.888151	0.0778368
