Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-31.99666	-49.90755	17.91089	0.0194616	0.0109811	0.0198375	0.0012616	0.056456	0.0141028	0.0779062	0.0967237	0.82537
1	-36.73534	-54.37276	17.63742	0.00301421	0.0239251	0.0198375	0.0012616	0.056456	0.024628	0.513443	0.369307	0.11725
2	-43.48241	-61.23487	17.75246	0.00301421	0.0558549	0.0053509	0.0367427	0.00057764	0.024628	0.0426886	0.726619	0.230692
3	-50.17122	-61.8204	11.64919	0.000445831	0.0558549	0.0552863	0.0579504	0.0887119	0.024628	0.742307	0.138831	0.118862
4	-44.81517	-58.66414	13.84897	0.0219754	0.00253681	0.0552863	0.0536794	0.0887119	0.00420555	0.687301	0.234776	0.0779232
5	-37.44851	-54.98601	17.5375	0.0190774	0.0136106	0.0308771	0.0536794	0.012409	0.00203443	0.52135	0.359373	0.119278
6	-47.06203	-57.91275	10.85072	0.0766591	0.0436976	0.0308771	0.0536794	0.024651	0.0738148	0.52135	0.359373	0.119278
7	-45.68963	-59.84734	14.1577	0.00452018	0.0436976	0.0308771	0.0536794	0.0118791	0.0738148	0.0913132	0.819722	0.0889651
8	-45.99803	-57.34562	11.34759	0.0460121	0.0436976	0.0308771	0.0793171	0.0169027	0.0738148	0.829551	0.153761	0.0166878
9	-40.87275	-53.89532	13.02257	0.0460121	0.0762949	0.0308771	0.00371259	0.0169027	0.0738148	0.483682	0.465768	0.0505502
10	-33.79962	-49.30874	15.50913	0.0460121	0.0290605	0.0308771	0.00280537	0.00119895	0.0738148	0.541862	0.409093	0.0490458
11	-32.58285	-49.15662	16.57377	0.019511	0.0290605	0.00921729	0.0236303	0.00119895	0.0738148	0.490646	0.454825	0.0545287
12	-27.70681	-46.72731	19.0205	0.019511	0.0341409	0.00921729	0.0018187	0.00119895	0.0277232	0.573322	0.362961	0.063717
13	-30.60945	-50.00508	19.39563	0.00816927	0.0341409	0.00921729	0.0018187	0.00290883	0.0277232	0.32389	0.542733	0.133376
14	-37.66428	-56.32736	18.66308	0.00341778	0.0341409	0.0265934	0.0080294	0.00288267	0.0277232	0.228927	0.618963	0.15211
15	-36.79165	-55.45472	18.66308	0.00341778	0.0341409	0.0265934	0.0080294	0.00288267	0.0277232	0.6615	0.165358	0.173141
16	-43.75515	-59.98454	16.22939	0.00341778	0.0643402	0.0460183	0.0208931	0.00288267	0.0277232	0.712127	0.0836367	0.204237
17	-42.86653	-58.60285	15.73633	0.00341778	0.0643402	0.0517823	0.0155039	0.0151677	0.0277232	0.683608	0.120335	0.196057
18	-41.91454	-59.1277	17.21316	0.00341778	0.0138738	0.0517823	0.0280509	0.0151677	0.0277232	0.830886	0.148927	0.0201867
19	-34.16556	-50.13996	15.9744	0.0224388	0.0246179	0.0211478	0.0280509	0.0151677	0.0603993	0.597478	0.374162	0.0283607
20	-32.35298	-48.71823	16.36525	0.0224388	0.0246179	0.00867474	0.0280509	0.0151677	0.0628368	0.708784	0.252785	0.0384303
21	-39.50161	-57.81144	18.30983	0.0224388	0.00041751	0.00867474	0.032396	0.0277584	0.0201719	0.094009	0.741461	0.16453
22	-32.72975	-52.47145	19.7417	0.0109762	0.0119577	0.000755767	0.0244097	0.0068211	0.0201719	0.094009	0.741461	0.16453
23	-30.86902	-50.56417	19.69514	0.0109762	0.0175704	0.00035353	0.0244097	0.00280598	0.0201719	0.347537	0.0442197	0.608243
24	-35.63306	-54.3963	18.76323	0.0403279	0.00173767	0.00991688	0.0244097	0.00365153	0.0201719	0.269725	0.047047	0.683228
25	-33.30518	-53.1116	19.80642	0.0279243	0.00173767	0.00991688	0.0100282	0.00365153	0.0201719	0.816973	0.0117912	0.171235
26	-29.3273	-46.69019	17.36289	0.0279243	0.0365345	0.00991688	0.0100282	0.0315954	0.0201719	0.816973	0.0117912	0.171235
27	-43.81812	-57.28349	13.46537	0.0256927	0.0365345	0.0478713	0.0637271	0.0315954	0.0308239	0.445517	0.00643007	0.548053
28	-39.60073	-56.39869	16.79796	0.0256927	0.00300402	0.0259538	0.0637271	0.0315954	0.000703512	0.631718	0.00911749	0.359165
29	-32.58768	-50.26888	17.68119	0.0256927	0.0586292	0.0257054	0.00408516	0.0131825	0.000703512	0.96279	0.035677	0.00153288
30	-48.34174	-61.07387	12.73213	0.0932942	0.001058	0.0257054	0.10524	0.0288419	0.000931476	0.96279	0.035677	0.00153288
31	-57.83933	-66.99636	9.157035	0.0678176	0.0279062	0.116985	0.10524	0.0288419	7.48797e-05	0.96279	0.035677	0.00153288
32	-50.68683	-63.18511	12.49828	0.0203501	0.0279062	0.116985	0.0586484	0.0291856	0.00800036	0.572772	0.0212245	0.406004
33	-27.99451	-46.33651	18.342	0.0203501	0.0279062	0.00740293	0.00654878	0.0291856	0.0196378	0.569984	0.0259885	0.404028
34	-35.6366	-53.3255	17.6889	0.0268028	0.00417712	0.00793366	0.0437777	0.0123764	0.0327329	0.383361	0.381604	0.235035
35	-39.31889	-57.18422	17.86533	0.0268028	0.000908576	0.0271536	0.0384111	0.0109218	0.0190726	0.41468	0.331083	0.254237
36	-34.34221	-52.4609	18.11869	0.0286994	0.00318774	0.0271536	0.00316722	0.0109218	0.0436352	0.748166	0.142448	0.109385
37	-36.13931	-51.93835	15.79904	0.0286994	0.0192369	0.0617061	0.00316722	0.0198799	0.0436352	0.260122	0.0390636	0.700814
38	-30.35264	-48.1799	17.82726	0.0286994	0.015126	0.00992665	0.00698087	0.0198799	0.0436352	0.145015	0.0217775	0.833207
39	-31.78147	-49.92093	18.13947	0.0286994	0.015126	0.00624048	0.0295594	0.0198799	0.0167265	0.145802	0.0164706	0.837727
40	-30.46515	-49.20535	18.7402	0.0510538	0.015126	0.00624048	0.00709097	0.0109179	0.0103779	0.0708348	0.522173	0.406992
41	-34.65729	-53.45399	18.7967	0.0532454	0.00325591	0.00624048	0.0192449	0.00699185	0.0103779	0.115027	0.847947	0.0370253
42	-43.28763	-56.58955	13.30193	0.0532454	0.00325591	0.0683662	0.0192449	0.0693753	0.0269536	0.495475	0.34504	0.159485
43	-59.09256	-71.04954	11.95697	0.00915142	0.0347756	0.0683662	0.131793	0.00393491	0.0269536	0.450639	0.404307	0.145053
44	-32.16021	-50.82295	18.66274	0.00813097	0.04175	0.00301205	0.0148697	0.00807985	0.0269536	0.498311	0.447078	0.0546113
45	-37.64011	-57.66677	20.02666	0.00813097	0.00485907	0.0354871	0.0148697	0.00361149	0.00081746	0.498311	0.447078	0.0546113
46	-34.74154	-54.69421	19.95267	0.00813097	0.00478048	0.00741525	0.0148697	0.0182593	0.0162197	0.273203	0.193188	0.533609
47	-34.47627	-53.05363	18.57736	0.00982401	0.00478048	0.00741525	0.0148697	0.051879	0.0162197	0.492199	0.414067	0.0937343
48	-32.53646	-50.95041	18.41395	0.0225496	0.00428363	0.0109979	0.00325407	0.051879	0.0162197	0.154001	0.620193	0.225805
49	-33.64673	-52.26647	18.61974	0.0243449	0.00189714	0.00776292	0.00179643	0.051879	0.0162197	0.378586	0.0663098	0.555104
50	-30.68187	-45.45582	14.77395	0.0243449	0.0181476	0.00665903	0.00179643	0.135478	0.0162197	0.739497	0.0599291	0.200574
51	-43.96032	-54.57427	10.61395	0.0243449	0.0326607	0.00126272	0.0746833	0.135478	0.0410292	0.0476915	0.712234	0.240075
52	-50.7563	-62.25905	11.50274	0.0243449	0.00412283	0.0792236	0.0746833	0.0842079	0.020055	0.130108	0.214938	0.654954
53	-32.94722	-51.88001	18.93279	0.0243449	0.00874857	0.03184	0.00650797	0.0043657	0.020055	0.115667	0.302077	0.582256
54	-41.47911	-58.38317	16.90406	0.0243449	0.00874857	0.03184	0.058598	0.0043657	0.020055	0.0363945	0.0950484	0.868557
55	-42.2419	-57.06754	14.82564	0.0243449	0.0865977	0.03184	0.00463012	0.0338505	0.020055	0.0363945	0.0950484	0.868557
56	-33.2105	-51.36264	18.15214	0.0243449	0.0549364	0.00756855	0.00461309	0.00438826	0.020055	0.0363945	0.0950484	0.868557
57	-33.81223	-51.27899	17.46677	0.0243449	0.0432903	0.00756855	0.0132529	0.0181298	0.0269176	0.0215042	0.465296	0.513199
58	-33.50552	-50.94242	17.4369	0.0243449	0.0432903	0.00756855	0.0108856	0.0212638	0.0269176	0.0215042	0.465296	0.513199
59	-35.1804	-52.96689	17.78649	0.0243449	0.0357643	0.0365045	0.0108856	0.0063315	0.011464	0.0375659	0.0659202	0.896514
60	-35.32823	-52.61974	17.29151	0.0243449	0.00590869	0.0123769	0.0228592	0.0675979	0.00491624	0.0375659	0.0659202	0.896514
61	-37.32213	-55.87848	18.55635	0.0243449	0.00196003	0.0246174	0.0228592	0.0268299	0.00491624	0.111353	0.174429	0.714218
62	-35.86926	-52.59081	16.72155	0.0243449	0.00508669	0.0246174	0.0228592	0.0268299	0.0489003	0.547085	0.112425	0.34049
63	-31.95768	-52.40942	20.45174	0.0113215	0.00654787	0.00352607	0.0228592	0.00339768	0.00920898	0.547085	0.112425	0.34049
64	-31.95451	-50.67747	18.72296	0.0173607	0.00654787	0.00227895	0.0151461	0.0507073	0.00920898	0.11631	0.146889	0.736801
65	-32.93946	-51.11313	18.17367	0.0173607	0.0543724	0.0109953	0.0189486	0.000955532	0.0127207	0.809772	0.0316202	0.158608
66	-33.9027	-52.99393	19.09123	0.00672684	0.0543724	0.0109953	0.00602316	0.000955532	0.0127207	0.809772	0.0316202	0.158608
67	-37.82497	-56.24754	18.42257	0.00672684	0.069669	0.0109953	0.00602316	0.000955532	0.0145928	0.185011	0.171213	0.643777
68	-40.49413	-58.37676	17.88263	0.00672684	0.069669	0.0132768	0.00602316	0.0185646	0.00856574	0.0276028	0.756805	0.215592
69	-37.0787	-54.47824	17.39954	0.0844491	0.00435062	0.0132768	0.00602316	0.0185646	0.00856574	0.327277	0.163089	0.509634
70	-46.36815	-60.17095	13.8028	0.0844491	0.0820759	0.0132768	0.0206487	0.0185646	0.00856574	0.288031	0.263448	0.44852
71	-39.90202	-57.50729	17.60527	0.00870065	0.00296232	0.0132768	0.0303424	0.028974	0.0456916	0.494351	0.452159	0.0534898
72	-40.04961	-56.40469	16.35508	0.00412591	0.0483631	0.0132768	0.0303424	0.0202482	0.0456916	0.160799	0.404827	0.434373
73	-40.23527	-54.84236	14.6071	0.0267331	0.0706375	0.0132768	0.0303424	0.0202482	0.0456916	0.140959	0.404225	0.454815
74	-31.85129	-48.83282	16.98153	0.0267331	0.0250219	0.00235266	0.0303424	0.0202482	0.041265	0.31802	0.00574903	0.676231
75	-35.82289	-53.62004	17.79715	0.0267331	0.0250219	0.0293622	0.0303424	0.00214237	0.0114191	0.0474483	0.851658	0.100893
76	-42.59521	-62.6762	20.08099	0.00457121	0.00249401	0.0293622	0.0129828	0.0143452	0.00262524	0.0664859	0.79214	0.141374
77	-41.93915	-62.00168	20.06253	0.00457121	0.00296807	0.0293622	0.0129828	0.0143452	0.00262524	0.129918	0.593827	0.276255
78	-48.20756	-64.26745	16.05989	0.00457121	0.00296807	0.00434717	0.0598674	0.0207765	0.0770969	0.136235	0.622701	0.241064
79	-41.42015	-56.31233	14.89218	0.0530262	0.0626784	0.00595899	0.04255	0.0207765	0.0146196	0.136235	0.622701	0.241064
80	-41.68569	-55.45875	13.77306	0.00384556	0.0404646	0.00595899	0.04255	0.0207765	0.114749	0.0551381	0.0850684	0.859793
81	-46.4189	-57.4901	11.07121	0.0259962	0.0135506	0.0116705	0.110975	0.0207765	0.114749	0.403564	0.392923	0.203513
82	-55.89865	-68.76688	12.86823	0.0259962	0.0590936	0.047792	0.102706	0.0137325	0.00225679	0.0113794	0.74092	0.247701
83	-37.41489	-53.83512	16.42023	0.0259962	0.0375819	0.047792	0.00800004	0.0387481	0.00225679	0.00700639	0.575027	0.417967
84	-39.1389	-53.77963	14.64073	0.0259962	0.0248061	0.0770179	0.00800004	0.0387481	0.0314975	0.00275347	0.832988	0.164259
85	-34.68803	-51.528	16.83997	0.0259962	0.0118998	0.00877222	0.0437304	0.0387481	0.0204511	0.236889	0.0542396	0.708871
86	-33.52534	-50.81779	17.29245	0.0259962	0.0148838	0.00877222	0.0437304	0.0241461	0.0204511	0.402319	0.578484	0.0191972
87	-36.98973	-54.42768	17.43795	0.0259962	0.0148838	0.00877222	0.0437304	0.0204103	0.0204511	0.011046	0.957189	0.0317647
88	-35.67751	-53.34677	17.66926	0.0158173	0.0148838	0.0420832	0.00213958	0.0334658	0.0199151	0.0113712	0.98537	0.00325852
89	-33.42578	-53.48002	20.05424	0.0158173	0.0063309	0.0116692	0.00213958	0.0111954	0.0199151	0.0113712	0.98537	0.00325852
90	-32.46203	-50.89826	18.43623	0.0262516	0.0270499	0.00312309	0.0127516	0.0195205	0.0199151	0.00527419	0.457032	0.537694
91	-27.84711	-46.66677	18.81966	0.0213679	0.0242832	0.000928563	0.0127516	0.0195205	0.0199151	0.38928	0.299531	0.311189
92	-34.2698	-52.66346	18.39366	0.00816404	0.0242832	0.000928563	0.0368935	0.0195205	0.0199151	0.427837	0.247954	0.324209
93	-35.95389	-52.58356	16.62967	0.0261682	0.0242832	0.0361693	0.0257044	0.0227573	0.0199151	0.119157	0.381724	0.499119
94	-28.74544	-48.50407	19.75864	0.0261682	0.00929114	0.00312743	0.00893175	0.0227573	0.00438172	0.101472	0.325072	0.573456
95	-28.04867	-47.14769	19.09902	0.0261682	0.0318376	0.00481994	0.00893175	0.00631712	0.0135193	0.279441	0.157984	0.562574
96	-35.07138	-53.71128	18.63989	0.00481186	0.0133105	0.0165491	0.00882003	0.00631712	0.0535739	0.730234	0.144539	0.125226
97	-40.90545	-59.443	18.53755	0.00354848	0.0142482	0.0165491	0.0368295	0.0170752	0.0177599	0.348225	0.481626	0.17015
98	-38.89875	-57.79519	18.89644	0.00354848	0.0142482	0.0165491	0.0276145	0.0170752	0.0177599	0.599582	0.329257	0.0711613
99	-31.30553	-49.33445	18.02892	0.0440002	0.0142482	0.00925965	0.0276145	0.0170752	0.00687228	0.38725	0.428853	0.183897
100	-34.97369	-53.13369	18.16001	0.0440002	0.00603845	0.0285282	0.0276145	0.00265069	0.00687228	0.324189	0.472989	0.202822
101	-32.77607	-48.48492	15.70885	0.0440002	0.0468828	0.0024218	0.00659643	0.0718671	0.00687228	0.104452	0.734092	0.161456
102	-42.73532	-58.50874	15.77342	0.0440002	0.0507377	0.0024218	0.0707419	0.00406292	0.00501825	0.0547872	0.052813	0.8924
103	-44.21208	-58.9723	14.76023	0.0398951	0.0340406	0.0626993	0.0602474	0.00406292	0.00205242	0.283336	0.273127	0.443537
104	-44.06689	-57.05759	12.9907	0.0398951	0.0340406	0.040556	0.0602474	0.0716409	0.00205242	0.0864377	0.809312	0.10425
105	-35.04116	-51.43344	16.39228	0.0157988	0.0211144	0.040556	0.00808873	0.0716409	0.00389401	0.260475	0.258144	0.481381
106	-38.69109	-52.47341	13.78232	0.0406485	0.0532323	0.040556	0.0181349	0.0716409	0.00389401	0.344638	0.0184415	0.63692
107	-37.26136	-52.63846	15.3771	0.0406485	0.0532323	0.040556	0.00969363	0.0282138	0.0148145	0.225885	0.0217832	0.752331
108	-45.4519	-52.76109	7.30919	0.0406485	0.0532323	0.040556	0.00969363	0.0267936	0.223388	0.597465	0.225643	0.176892
109	-35.26664	-52.819	17.55236	0.015289	0.0087752	0.040556	0.00969363	0.0267936	0.0301989	0.448671	0.190474	0.360855
110	-41.24181	-58.49749	17.25568	0.00116504	0.0087752	0.040556	0.00310411	0.0760265	0.0092971	0.448671	0.190474	0.360855
111	-43.83323	-63.09461	19.26137	0.00116504	0.0087752	0.040556	0.0261317	0.00150025	0.0092971	0.490468	0.11506	0.394472
112	-38.70686	-55.62516	16.91829	0.0798708	0.0114312	0.00150717	0.0480891	0.00150025	0.00518831	0.158442	0.190037	0.651521
