Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-33.06682	-48.01821	14.9514	0.0177517	0.04708	0.00568824	0.0112894	0.114999	0.00128112	0.429868	0.266518	0.303614
1	-33.50383	-52.07601	18.57218	0.0177517	0.0135879	0.0296789	0.0178236	0.0249981	0.00128112	0.144243	0.53175	0.324006
2	-33.30457	-50.85306	17.54849	0.0272853	0.0135879	0.0537944	0.000667623	0.0347894	0.00128112	0.260902	0.411655	0.327443
3	-28.62225	-48.41664	19.7944	0.0188929	0.0135879	0.00105892	0.000667623	0.0347894	0.00474259	0.028011	0.541368	0.430621
4	-33.28905	-50.62635	17.33729	0.0188929	0.073675	0.00166639	0.00306213	0.0347894	0.00474259	0.381494	0.344489	0.274017
5	-34.33828	-50.57424	16.23597	0.0451084	0.073675	0.00166639	0.00512455	0.0347894	0.00474259	0.549695	0.250806	0.199499
6	-42.88334	-57.12036	14.23702	0.0974707	0.073675	0.000629472	0.00512455	0.0347894	0.00474259	0.512866	0.234003	0.253131
7	-35.01664	-51.34243	16.32579	0.0472049	0.073675	0.00905909	0.00101711	0.0271012	0.00474259	0.431987	0.1971	0.370913
8	-37.43153	-51.30706	13.87553	0.0408079	0.073675	0.00905909	0.00101711	0.0271012	0.074053	0.301392	0.137514	0.561094
9	-41.02499	-55.19315	14.16817	0.0408079	0.073675	0.0284079	0.0207516	0.0480294	0.00652791	0.187642	0.159905	0.652453
10	-48.24617	-59.90335	11.65717	0.0408079	0.0776821	0.0888736	0.0207516	0.0480294	0.00652791	0.0907175	0.474516	0.434767
11	-41.09689	-55.75134	14.65445	0.0414669	0.0776821	0.00692449	0.0157137	0.0480294	0.0158971	0.014104	0.918302	0.0675938
12	-32.76558	-49.96262	17.19704	0.0414669	0.0117503	0.0184829	0.0157137	0.0371186	0.0158971	0.156534	0.093271	0.750195
13	-30.51806	-49.12603	18.60797	0.0117872	0.0105497	0.00566498	0.0112104	0.0490929	0.0158971	0.716884	0.119287	0.163829
14	-27.92171	-47.71871	19.797	0.0117872	0.0336348	0.00566498	0.00374807	0.00294042	0.0158971	0.80142	0.155447	0.0431328
15	-31.2566	-48.66406	17.40746	0.0117872	0.0336348	0.00566498	0.007965	0.0372193	0.0387557	0.247062	0.595576	0.157362
16	-30.45896	-48.38387	17.92491	0.0117872	0.0203953	0.00743997	0.00715311	0.035197	0.0397681	0.377944	0.381331	0.240725
17	-34.35115	-51.84717	17.49602	0.0117872	0.0203953	0.0142389	0.0172664	0.0637882	0.00527687	0.0959167	0.842991	0.0610926
18	-43.93572	-54.72149	10.78577	0.0758311	0.0203953	0.0698092	0.00615171	0.0637882	0.0690712	0.408205	0.461778	0.130017
19	-37.01276	-50.56978	13.55702	0.0758311	0.0203953	0.00936581	0.00615171	0.0676634	0.0544843	0.442895	0.331272	0.225832
20	-29.19953	-47.95013	18.7506	0.0385762	0.0223642	0.0250423	0.00615171	0.00437346	0.0040321	0.446461	0.333939	0.219599
21	-29.21706	-47.7626	18.54554	0.0385762	0.0154004	0.0250423	0.00615171	0.0166024	0.0040321	0.556887	0.21747	0.225643
22	-31.40212	-51.13304	19.73091	0.0137488	0.00979202	0.0250423	0.00615171	0.0166024	0.0040321	0.313617	0.0995611	0.586822
23	-30.80928	-50.54092	19.73164	0.0137488	0.00979202	0.0139264	0.0123012	0.0227163	0.00286597	0.313617	0.0995611	0.586822
24	-30.17392	-50.8283	20.65438	0.00791926	0.00979202	0.00311707	0.00505969	0.0227163	0.00305381	0.379263	0.120401	0.500336
25	-34.22302	-51.83728	17.61426	0.0196354	0.0711572	0.00486117	0.00523835	0.0227163	0.0061086	0.180526	0.158949	0.660525
26	-34.06364	-52.26503	18.20138	0.0118822	0.0711572	0.000171897	0.00523835	0.0227163	0.00347594	0.389189	0.479252	0.131559
