Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-28.78615	-47.07644	18.29029	0.0175083	0.0279836	0.00520129	0.00193585	0.013043	0.0466871	0.219245	0.473978	0.306778
1	-26.8921	-46.4458	19.5537	0.0175083	0.0279836	0.00383873	0.00172547	0.013043	0.0158205	0.325984	0.453543	0.220473
2	-28.4792	-47.6702	19.191	0.0185629	0.0279836	0.00817867	0.00418664	0.013043	0.0172775	0.176501	0.356624	0.466875
3	-27.13404	-46.29451	19.16046	0.0359594	0.0376889	0.000763299	0.00164883	0.013043	0.000912936	0.261748	0.674603	0.0636492
4	-27.32463	-46.22336	18.89873	0.0283023	0.0346296	0.00419288	0.00119673	0.0275021	0.000912936	0.218534	0.595325	0.186141
5	-27.30167	-45.9788	18.67713	0.0424054	0.0170468	0.00419288	0.00375527	0.0275021	0.00752391	0.387326	0.28276	0.329913
6	-30.21474	-48.03874	17.824	0.0424054	0.00756247	0.00419288	0.00375527	0.0588917	0.00752391	0.236117	0.149119	0.614764
7	-34.26896	-51.23126	16.96229	0.0205547	0.00631956	0.00322551	0.027124	0.0588917	0.0303415	0.216735	0.218967	0.564298
8	-28.89777	-48.21344	19.31567	0.0205547	0.0185674	0.00322551	0.0137304	0.0136222	0.0163311	0.142095	0.487941	0.369964
9	-27.73919	-46.71525	18.97606	0.0193615	0.0185674	0.000407557	0.0137304	0.00676026	0.035924	0.683671	0.142343	0.173986
10	-30.57272	-47.99029	17.41757	0.0522941	0.0312306	0.000407557	0.0137304	0.00118051	0.035924	0.657542	0.0806262	0.261832
11	-30.38098	-48.80359	18.42261	0.018881	0.0498037	0.000407557	0.00202735	0.00191798	0.035924	0.117803	0.376224	0.505973
12	-30.9303	-47.04992	16.11961	0.0130639	0.0498037	0.000232412	0.00202735	0.00231276	0.100654	0.756452	0.113975	0.129573
13	-31.00681	-48.77216	17.76534	0.0285253	0.0517207	0.000232412	0.0110692	0.00973831	0.0245519	0.27694	0.643209	0.0798512
14	-31.41711	-49.1971	17.78	0.0285253	0.0517207	0.000464167	0.00548055	0.014719	0.0245519	0.0852951	0.609367	0.305338
15	-28.20819	-47.05549	18.8473	0.0283609	0.0209752	0.000464167	0.00548055	0.0182244	0.0245519	0.0852951	0.609367	0.305338
16	-28.39716	-47.33421	18.93706	0.0283609	0.0371018	0.000464167	0.00751047	0.0182244	0.00409092	0.146824	0.571487	0.281689
