Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-52.95334	-64.18439	11.23105	0.0696259	0.123688	0.0320343	0.0136514	0.0333735	0.0212407	0.341046	0.458892	0.200061
1	-36.17552	-54.46112	18.28561	0.0172701	0.0056887	0.0320343	0.0203718	0.0158737	0.0212407	0.22498	0.404693	0.370328
2	-41.23389	-56.74312	15.50924	0.0935182	0.0056887	0.00289096	0.0310154	0.029412	0.0212407	0.105548	0.0773733	0.817079
3	-37.78289	-54.42737	16.64448	0.0935182	0.0056887	0.00532076	0.000724042	0.029412	0.0199535	0.359307	0.239437	0.401256
4	-34.72066	-54.07876	19.35811	0.00502687	0.0056887	0.00532076	0.000724042	0.0291774	0.0390039	0.498967	0.187244	0.313789
5	-39.45586	-56.91319	17.45733	0.00230088	0.00951556	0.0799175	0.00867536	0.0291774	0.00415966	0.819807	0.143411	0.0367816
6	-37.29065	-57.73888	20.44823	0.00230088	0.00951556	0.00529865	0.00649925	0.0291774	0.00415966	0.705663	0.115964	0.178374
7	-43.22708	-64.1602	20.93312	0.00230088	0.00287936	0.0249383	0.00649925	0.00779179	9.16302e-05	0.705663	0.115964	0.178374
8	-41.32443	-58.20354	16.87911	0.101345	0.00287936	0.0249383	0.0116263	0.00670628	0.00109751	0.439914	0.180129	0.379957
9	-50.31833	-65.83098	15.51264	0.00229396	0.00443472	0.0350872	0.0679826	0.0544159	0.0194641	0.388378	0.159027	0.452596
10	-44.12765	-61.66816	17.54051	0.00229396	0.0394132	0.0350872	0.0344129	0.000939242	0.0194641	0.467425	0.191394	0.341181
11	-45.41835	-63.02541	17.60706	0.00126973	0.0394132	0.0287033	0.0344129	0.00663863	0.0194641	0.625075	0.00183735	0.373087
12	-33.18173	-52.10867	18.92694	0.0422277	0.00376597	0.0287033	0.000908586	0.000942781	0.0194641	0.817835	0.000892716	0.181273
13	-34.91157	-55.21119	20.29961	0.0422277	0.00146667	0.0137358	0.00143832	0.000458597	0.00144023	0.387489	0.550114	0.062397
14	-36.79247	-56.65585	19.86338	0.0517005	0.00146667	0.0165387	0.00143832	8.48253e-05	0.000739115	0.244857	0.156449	0.598694
15	-37.55548	-58.50615	20.95067	0.0122576	0.00146667	0.0186094	0.00771046	0.00178527	0.00222112	0.21613	0.255416	0.528454
16	-34.20485	-53.48247	19.27762	0.0122576	0.0230616	0.0166732	0.0310094	0.00178527	0.00222112	0.170202	0.187079	0.642719
17	-31.23713	-50.7025	19.46537	0.0122576	0.0230616	0.0234016	0.00873789	0.0108471	0.00388168	0.308723	0.396926	0.294352
18	-32.66354	-52.47907	19.81553	0.00724959	0.0227574	0.0170566	0.00873789	0.0116634	0.00573199	0.295042	0.276977	0.427981
19	-37.59236	-54.98285	17.39049	0.00477737	0.0151411	0.0745159	0.00873789	0.030828	0.00146241	0.018741	0.385535	0.595724
20	-35.6358	-55.87668	20.24088	0.00477737	0.0382922	0.00140222	0.00216367	0.0145556	0.00108422	0.018741	0.385535	0.595724
21	-55.92061	-65.445	9.524392	0.10116	0.0382922	0.0108203	0.115164	0.0191879	0.0528095	0.459951	0.402527	0.137522
22	-50.81721	-67.85246	17.03525	0.00475416	0.0100832	0.0108203	0.115164	0.00309872	0.000663586	0.650938	0.147162	0.2019
23	-34.26851	-52.42817	18.15966	0.0231488	0.0387571	0.0108203	0.0236607	0.011351	0.00797537	0.0293178	0.798463	0.172219
24	-42.26517	-55.91457	13.64941	0.0231488	0.0206228	0.0233858	0.0681799	0.011351	0.0848312	0.139826	0.708217	0.151957
25	-40.11791	-56.70009	16.58218	0.0231488	0.0206228	0.0233858	0.0681799	0.011351	0.00952856	0.104759	0.461868	0.433373
26	-30.91805	-50.07976	19.16171	0.0231488	0.0206228	0.0233858	0.0114969	0.00180159	0.00952856	0.121099	0.533913	0.344987
27	-37.5704	-54.36595	16.79554	0.0231488	0.0453558	0.0616842	0.00921949	0.00180159	0.00952856	0.118216	0.822465	0.0593194
