Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-29.72647	-48.81683	19.09036	0.00743001	0.0236198	0.00177797	0.00276385	0.018648	0.0375767	0.427677	0.195453	0.376869
1	-29.89636	-48.04884	18.15248	0.0305695	0.043568	0.00533562	0.0129765	0.00148842	0.0219596	0.581491	0.172312	0.246197
2	-26.66139	-46.50799	19.8466	0.0305695	0.0180088	0.00533562	0.0129765	0.00148842	0.00402017	0.636253	0.0943645	0.269382
3	-30.00706	-46.67563	16.66857	0.0305695	0.0341426	0.00533562	0.0129765	0.033411	0.0375635	0.672575	0.0997514	0.227674
4	-27.0387	-46.45728	19.41858	0.0305695	0.0341426	0.00533562	0.00265124	0.0077385	0.00295145	0.28513	0.449931	0.264939
5	-31.38607	-48.11856	16.73249	0.0165377	0.0201474	0.00584574	0.0153607	0.0697512	0.0247147	0.358755	0.56611	0.0751352
6	-33.40603	-48.84559	15.43956	0.0395839	0.0303959	0.00574855	0.0153607	0.0697512	0.0247147	0.0704945	0.111239	0.818266
7	-33.93762	-50.02897	16.09135	0.00928586	0.0451132	0.0198129	0.000141675	0.0697512	0.0247147	0.446292	0.01281	0.540898
8	-27.34822	-47.61966	20.27144	0.0241485	0.00683954	0.00213205	0.000144719	0.00351118	0.0247147	0.499157	0.0143274	0.486515
9	-27.68922	-49.01387	21.32466	0.0161566	0.00683954	0.00213205	0.00217219	0.00126812	0.00587953	0.3245	0.377173	0.298327
10	-31.98465	-50.1076	18.12295	0.0299035	0.0344975	0.00852618	0.029927	0.010093	0.00370842	0.278092	0.323232	0.398677
11	-40.61817	-56.04862	15.43045	0.0422183	0.0305301	0.00852618	0.0843804	0.0164256	0.00370842	0.371937	0.0948482	0.533215
12	-40.02002	-54.55567	14.53565	0.0422183	0.00929019	0.00725811	0.0843804	0.0620625	0.00355454	0.533543	0.0704429	0.396014
13	-32.38221	-51.12185	18.73965	0.0229408	0.00929019	0.00725811	0.0369524	0.0242135	0.000166276	0.272978	0.0360408	0.690982
14	-31.93593	-50.10457	18.16864	0.0344799	0.0263769	0.00725811	0.0369524	0.0101602	0.000255206	0.327265	0.0333496	0.639385
15	-27.72066	-46.86069	19.14004	0.0335537	0.0263769	0.00770401	0.00926637	0.0101602	0.00347956	0.327265	0.0333496	0.639385
16	-27.23481	-46.77116	19.53636	0.0279459	0.0218088	0.00770401	0.00926637	0.0101602	0.00347956	0.327265	0.0333496	0.639385
17	-33.41676	-48.94998	15.53322	0.0279459	0.0260992	0.00770401	0.0360846	0.0792861	0.00603042	0.623714	0.0186537	0.357633
18	-30.75494	-48.20645	17.45151	0.0279459	0.0260992	0.00770401	0.0263967	0.0397196	0.00603042	0.501878	0.308517	0.189605
19	-37.3832	-53.91569	16.53249	0.0245135	0.0211114	0.0414606	0.0436961	0.0185381	0.00817304	0.501878	0.308517	0.189605
20	-35.39388	-50.8645	15.47062	0.0491638	0.0309678	0.0414606	0.0155591	0.0185381	0.0290682	0.689779	0.192139	0.118082
21	-34.80791	-50.46395	15.65604	0.0258635	0.0309678	0.0414606	0.0155591	0.0185381	0.0476075	0.750952	0.209179	0.0398694
22	-34.71091	-51.61257	16.90166	0.0258635	0.0195348	0.0414606	0.0155591	0.0280954	0.0175006	0.162046	0.821377	0.0165765
23	-29.22752	-47.67688	18.44935	0.0337053	0.026389	0.00242723	0.0155591	0.0126938	0.0175006	0.196421	0.783486	0.0200929
24	-27.46894	-47.04197	19.57303	0.0337053	0.011387	0.00350382	0.0112832	0.00204335	0.0175006	0.632472	0.344484	0.0230434
25	-30.26271	-48.0145	17.75179	0.0337053	0.0500867	0.00982807	0.00098824	0.0155464	0.0160311	0.356306	0.603335	0.0403586
26	-30.56346	-47.69585	17.13239	0.0337053	0.0500867	0.00982807	0.00840016	0.0368371	0.00323212	0.819281	0.112615	0.0681045
27	-28.92075	-47.14712	18.22638	0.0337053	0.0500867	0.00982807	0.000857308	0.0162905	0.00323212	0.819281	0.112615	0.0681045
28	-30.99554	-49.0366	18.04106	0.0155198	0.0500867	0.00650764	0.0112099	0.0162905	0.0191438	0.754848	0.182404	0.0627484
29	-33.18518	-50.7317	17.54652	0.016775	0.0264932	0.00650764	0.0112099	0.0162905	0.0541799	0.0189075	0.0128086	0.968284
30	-31.36168	-49.01922	17.65754	0.016775	0.0264932	0.00650764	0.0112099	0.0623441	0.00527577	0.0879253	0.847298	0.0647764
31	-30.26234	-46.66183	16.3995	0.0423498	0.0264932	0.0197911	0.0055457	0.0623441	0.00438354	0.777452	0.206742	0.0158056
32	-32.98917	-47.53317	14.544	0.0423498	0.0254762	0.0197911	0.0055457	0.0623441	0.0530426	0.629543	0.361352	0.00910534
33	-31.49736	-49.84528	18.34792	0.0158715	0.00977188	0.0197911	0.00462705	0.00777522	0.0530426	0.629543	0.361352	0.00910534
34	-36.07091	-51.26602	15.19511	0.0158715	0.0726175	0.0197911	0.00420814	0.0411897	0.0381537	0.629543	0.361352	0.00910534
35	-34.97319	-50.4774	15.50421	0.0685857	0.0453456	0.0149349	0.00285663	0.0140185	0.0381537	0.829713	0.0996854	0.0706014
36	-32.51743	-49.22168	16.70426	0.0640632	0.0238403	0.0101501	0.00285663	0.0140185	0.0381537	0.279075	0.331208	0.389716
37	-33.79395	-51.27096	17.47701	0.0640632	0.00832446	0.0299135	0.00285663	0.0150522	0.0130311	0.417664	0.267538	0.314798
38	-35.15937	-51.12782	15.96845	0.0640632	0.0584926	0.0019906	0.00227943	0.0150522	0.0300971	0.417664	0.267538	0.314798
39	-37.0264	-53.66311	16.63671	0.0640632	0.0584926	0.00582377	0.0202084	0.00312096	0.00310781	0.428372	0.262618	0.30901
40	-31.21591	-49.65413	18.43822	0.0291612	0.0475978	0.00582377	0.0202084	0.00312096	0.0026486	0.481561	0.257128	0.261311
41	-30.16988	-48.92436	18.75448	0.0428673	0.0207105	0.0239614	0.0077662	0.00248642	0.0026486	0.224668	0.288106	0.487226
42	-29.26371	-46.14027	16.87656	0.0428673	0.0207105	0.000486689	0.0077662	0.074078	0.0027496	0.281899	0.361498	0.356603
43	-31.47542	-48.93834	17.46292	0.0428673	0.00527248	0.000842208	0.00931588	0.074078	0.00122694	0.271877	0.366543	0.36158
44	-27.96657	-45.601	17.63442	0.0365466	0.0334357	0.000842208	0.00931588	0.0478319	0.00122694	0.657563	0.0683288	0.274108
45	-26.65192	-45.32358	18.67165	0.023268	0.0200974	0.000827039	0.00931588	0.0478319	0.00122694	0.690735	0.0449279	0.264338
46	-26.80705	-46.09256	19.28552	0.0485949	0.0223187	0.000827039	0.00931588	0.0045219	0.00122694	0.828971	0.122988	0.0480409
47	-35.11888	-51.32781	16.20893	0.0485949	0.0672322	0.000827039	0.00965756	0.00695204	0.0325367	0.545935	0.134905	0.319159
48	-34.00777	-47.83582	13.82805	0.0367556	0.0672322	0.000845514	0.00965756	0.099336	0.0131055	0.763596	0.0625956	0.173809
49	-36.6417	-54.41681	17.77511	0.017752	0.0173966	0.00469104	0.0682448	0.00439706	0.0131055	0.356175	0.564992	0.0788331
50	-33.42801	-51.70983	18.28182	0.0162054	0.0172548	0.0368535	0.0149858	0.0141716	0.0131055	0.367955	0.554654	0.0773907
51	-25.54665	-45.66013	20.11348	0.0219179	0.0172548	0.00449097	0.00181218	0.0069652	0.0131055	0.527694	0.345644	0.126662
52	-26.38605	-45.23482	18.84877	0.026008	0.0235026	0.00449097	0.000787233	0.0135232	0.0297073	0.527694	0.345644	0.126662
53	-29.13962	-47.11127	17.97165	0.026008	0.0330826	0.0208975	0.000787233	0.0258612	0.013904	0.469227	0.307347	0.223426
54	-29.288	-47.28083	17.99283	0.026008	0.0381748	0.0152616	0.000787233	0.0258612	0.013904	0.323832	0.658669	0.0174996
55	-28.25338	-46.58106	18.32767	0.026008	0.0253519	0.0152616	0.00501255	0.0258612	0.013904	0.531432	0.456441	0.0121268
56	-28.49729	-46.73375	18.23645	0.0294044	0.0253519	0.0151826	0.00501255	0.0258612	0.0129287	0.409412	0.267975	0.322612
57	-27.9779	-46.94259	18.96468	0.0294044	0.013613	0.00822336	0.00501255	0.0258612	0.0129287	0.250434	0.36064	0.388926
58	-32.26692	-50.02812	17.7612	0.0435509	0.013613	0.0171754	0.0195838	0.0218283	0.0101927	0.172093	0.398332	0.429574
59	-34.34284	-49.54445	15.20161	0.0688282	0.013613	0.0171754	0.000829739	0.0810256	0.0101927	0.360251	0.061928	0.577821
