Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-51.10957	-70.86679	19.75722	0.00302585	0.000236133	0.00389333	0.0459707	0.00986099	0.0117068	0.472602	0.258772	0.268626
1	-45.66248	-63.11496	17.45248	0.00865456	0.000511661	0.00757138	0.043797	0.0118729	0.0614634	0.318835	0.334219	0.346946
2	-42.06096	-59.06903	17.00807	0.0139703	0.00202754	0.0103445	0.0532344	0.0118729	0.0538318	0.200275	0.455679	0.344046
3	-42.26164	-59.28782	17.02618	0.0139703	0.0013482	0.010559	0.0532344	0.0118729	0.0538318	0.359005	0.351004	0.289991
4	-38.06052	-54.45941	16.39889	0.0139703	0.00642112	0.00366642	0.0532344	0.029799	0.0538318	0.485825	0.339203	0.174972
5	-37.51025	-52.82995	15.3197	0.0139703	0.028035	0.00366642	0.0532344	0.0573127	0.0324137	0.275343	0.62549	0.0991665
6	-53.46985	-65.53571	12.06587	0.010864	0.00536015	0.0183607	0.135214	0.0573127	0.0450672	0.501465	0.492301	0.00623343
7	-28.1314	-49.04992	20.91852	0.022537	0.00520473	0.00593879	0.00179715	0.00167774	0.00772076	0.499131	0.49001	0.0108593
8	-35.44686	-52.75026	17.30339	0.022537	0.00520473	0.00593879	0.0148673	0.00142395	0.0877271	0.159219	0.772426	0.0683549
9	-30.97289	-47.68135	16.70846	0.022537	0.0204805	0.00593879	0.0148673	0.00142395	0.0877271	0.634018	0.260239	0.105743
10	-35.55323	-53.79794	18.24471	0.0135054	0.00303817	0.00042511	0.00740966	0.00142395	0.0877271	0.634018	0.260239	0.105743
11	-32.48213	-49.07165	16.58952	0.0135054	0.0120268	0.00042511	0.0147551	0.00796157	0.107354	0.835718	0.116816	0.0474658
12	-29.80039	-49.84849	20.04811	0.0135054	0.0120268	0.0154951	0.00988151	0.00796157	0.00835472	0.485964	0.486435	0.027601
13	-32.66201	-49.83825	17.17623	0.0135054	0.0120268	0.0154951	0.000836281	0.0335869	0.0655134	0.226324	0.407036	0.36664
14	-32.28767	-47.9233	15.63564	0.0500356	0.0205517	0.00993814	0.000894937	0.0335869	0.0655134	0.281762	0.711347	0.00689163
15	-31.19319	-47.90523	16.71204	0.0500356	0.0205517	0.00520461	0.00515917	0.00513829	0.0667934	0.381048	0.614383	0.00456883
16	-28.96599	-47.35381	18.38782	0.0500356	0.0205517	0.00927723	0.00846199	0.00513829	0.0163901	0.600124	0.395222	0.00465403
17	-34.88568	-50.44711	15.56142	0.0468989	0.0515332	0.00927723	0.0245667	0.0394066	0.0107435	0.720119	0.276624	0.00325745
18	-34.18601	-48.52697	14.34096	0.0414126	0.0243906	0.00927723	0.0245667	0.103372	0.0107435	0.334313	0.447201	0.218486
19	-36.69266	-52.2644	15.57174	0.0414126	0.0243906	0.0130734	0.0373505	0.0299754	0.0359587	0.0696062	0.625028	0.305366
20	-36.12331	-52.96032	16.83701	0.0414126	0.0243906	0.0130734	0.0373505	0.0166782	0.0167685	0.0360438	0.410934	0.553022
