Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-30.62673	-49.11383	18.4871	0.0288821	0.0591783	0.00773534	0.000349315	0.00335364	0.00780712	0.377658	0.412617	0.209724
1	-32.29249	-50.10726	17.81477	0.0288821	0.0591783	0.0129525	4.10948e-05	0.00891662	0.014598	0.182554	0.487839	0.329607
2	-32.20134	-49.25591	17.05457	0.0288821	0.0591783	0.0115182	6.46818e-05	0.00325404	0.0411903	0.390152	0.456071	0.153777
3	-34.05721	-46.43144	12.37423	0.0288821	0.0591783	0.00057401	0.00226792	0.111089	0.0622701	0.504402	0.37063	0.124968
4	-29.49161	-48.65424	19.16263	0.0288821	0.0114661	0.0123562	0.0198645	0.0113385	0.00605316	0.504402	0.37063	0.124968
5	-29.89483	-47.74426	17.84942	0.0389554	0.0439108	0.0214267	0.00199433	0.0113385	0.00605316	0.969938	0.0115967	0.0184656
6	-30.58431	-47.08611	16.50179	0.0490419	0.0341371	0.00529679	0.00199433	0.0346539	0.033157	0.35891	0.301606	0.339484
7	-31.83291	-48.03086	16.19795	0.0468543	0.0381779	0.0188546	2.12155e-05	0.0346539	0.0275206	0.35891	0.301606	0.339484
8	-32.55075	-48.57631	16.02556	0.0512805	0.0381779	0.0188546	2.12155e-05	0.0346539	0.0275206	0.29465	0.255227	0.450123
9	-32.45517	-49.27497	16.8198	0.0288845	0.0381779	0.0188546	0.0151096	0.0331662	0.0159229	0.29465	0.255227	0.450123
10	-35.62276	-52.08614	16.46338	0.0288845	0.0381779	0.0280062	0.0151096	0.0331662	0.0159229	0.0410484	0.814347	0.144605
11	-31.64182	-49.27112	17.6293	0.0288845	0.0225222	0.0280062	0.0151096	0.0331662	0.00164214	0.322834	0.0697962	0.60737
12	-31.32639	-48.58294	17.25655	0.0288845	0.0127709	0.0280062	0.0045153	0.0643479	0.000376745	0.321773	0.0695668	0.60866
13	-32.41663	-51.92414	19.50751	0.0288845	0.00382481	0.00277994	0.0342186	0.0110209	0.000376745	0.324491	0.0617063	0.613803
14	-34.1043	-53.9231	19.8188	0.0400282	0.00230845	0.0012466	0.0147395	0.0110209	0.00376921	0.0322267	0.088404	0.879369
15	-35.38349	-49.75336	14.36986	0.0632603	0.007731	0.000546418	0.0147395	0.121769	0.00497504	0.101072	0.27726	0.621667
16	-33.66032	-52.00502	18.3447	0.0632603	0.00502606	0.00373846	0.0147395	0.0148856	0.00931211	0.195462	0.532661	0.271877
17	-30.55159	-48.25957	17.70798	0.0632603	0.0259952	0.00115345	0.012704	0.0148856	0.00931211	0.652725	0.0145683	0.332707
18	-28.43117	-47.03851	18.60735	0.0443377	0.0259952	0.0122892	0.00222696	0.0100571	0.00931211	0.308726	0.14608	0.545194
19	-32.00398	-51.66461	19.66064	0.00942259	0.0259952	0.0122892	0.0127545	0.00740017	0.00931211	0.182499	0.495217	0.322284
20	-30.58556	-48.4757	17.89014	0.0152637	0.0259952	0.00763956	0.00959919	0.0427537	0.021382	0.182499	0.495217	0.322284
21	-29.29307	-47.43543	18.14236	0.0144962	0.0259952	0.00193094	0.00959919	0.0427537	0.021382	0.324639	0.102067	0.573294
22	-28.58718	-47.65206	19.06488	0.0144962	0.0259952	0.00193094	0.016071	0.00388829	0.0300889	0.805078	0.0536078	0.141315
23	-28.72248	-48.09013	19.36765	0.0149045	0.0259952	0.00193094	0.0139177	0.013365	0.0145832	0.334272	0.0194459	0.646282
24	-28.42239	-48.44501	20.02262	0.0143786	0.0259952	0.00193094	0.00488152	0.00611012	0.0145832	0.0986155	0.0263295	0.875055
25	-27.66891	-45.90738	18.23847	0.0468906	0.015185	0.00218944	0.00488152	0.0299598	0.0145832	0.68131	0.181904	0.136786
26	-25.76556	-45.44795	19.68239	0.034458	0.0150709	0.00173454	0.00488152	0.00588707	0.0145832	0.682317	0.180694	0.136988
27	-31.10777	-48.50411	17.39634	0.034458	0.0261202	0.0149286	0.00488152	0.00633132	0.0485926	0.127828	0.152764	0.719408
28	-28.49986	-48.0159	19.51604	0.034458	0.0261202	0.00831131	0.00488152	0.00633132	0.000784122	0.0676419	0.371725	0.560633
29	-26.52517	-46.78266	20.25749	0.016544	0.0261202	0.00474321	0.00488152	0.00633132	0.00322861	0.46377	0.0034761	0.532754
30	-26.37462	-46.12766	19.75304	0.0271607	0.0261202	0.00474321	0.00157416	0.00633132	0.00887161	0.226093	0.00169464	0.772212
31	-27.7028	-45.20551	17.50272	0.0271607	0.0261202	0.00323552	0.00157416	0.0243008	0.0501897	0.591692	0.000866151	0.407442
32	-26.79034	-45.89841	19.10807	0.0271607	0.0261202	0.0120157	0.00157416	0.0243008	0.000190094	0.455056	0.001156	0.543788
33	-27.11267	-47.25582	20.14314	0.0161236	0.0261202	0.00854496	0.00182155	0.0116914	0.000483191	0.305323	0.00077802	0.693899
34	-27.06833	-47.01508	19.94675	0.0179706	0.0287161	0.00854496	0.00242113	0.0116914	0.000483191	0.3346	0.00113268	0.664267
35	-25.12881	-44.99707	19.86826	0.0252146	0.0251725	0.00854496	0.000543964	0.0116914	0.000675416	0.830811	0.00281245	0.166376
36	-28.40107	-47.00935	18.60829	0.0252146	0.0251725	0.0188656	0.00380378	0.0116914	0.0194463	0.532465	0.0077719	0.459763
37	-33.47653	-50.13947	16.66295	0.0293286	0.0251725	0.0533418	0.00380378	0.0230502	0.0194463	0.537759	0.0139921	0.448249
38	-32.88571	-49.5107	16.62499	0.0453178	0.0251725	0.0533418	0.00173844	0.0230502	0.00649718	0.773148	0.0201167	0.206735
39	-31.68703	-48.42322	16.73619	0.0247753	0.0251725	0.0398891	0.00173844	0.0376462	0.0230408	0.742209	0.0228604	0.234931
40	-28.81047	-47.05412	18.24365	0.029407	0.0251725	0.0263769	0.00137981	0.0081797	0.0230408	0.770815	0.051304	0.177881
41	-27.99763	-47.40357	19.40595	0.029407	0.0251725	0.00574178	0.00137981	0.0081797	0.0138325	0.0651223	0.209276	0.725601
42	-30.75546	-48.97999	18.22453	0.0695198	0.0144612	0.00574178	0.00231246	0.0081797	0.0138325	0.463991	0.119988	0.416021
43	-27.93558	-46.00601	18.07043	0.0241365	0.0257317	0.00574178	0.00359865	0.00877169	0.050024	0.528172	0.136585	0.335243
44	-26.52517	-45.39962	18.87445	0.0241365	0.0257317	0.00574178	0.000803956	0.0127262	0.0282201	0.554113	0.271541	0.174346
45	-35.14265	-50.37135	15.2287	0.0320073	0.0321616	0.0275094	0.0278353	0.0483351	0.0231206	0.572614	0.280608	0.146778
46	-36.7575	-53.37128	16.61378	0.0121726	0.00640973	0.00917301	0.0278353	0.0766944	0.0231206	0.308463	0.454042	0.237496
47	-32.22009	-53.27233	21.05224	0.00660028	0.00640973	0.00286853	0.00489658	0.0105617	0.010106	0.308463	0.454042	0.237496
48	-34.72919	-52.44653	17.71734	0.0246805	0.00640973	0.0176983	0.0356859	0.0207437	0.0218521	0.41645	0.383141	0.200409
49	-39.08098	-54.26644	15.18546	0.053986	0.0464667	0.0176983	0.0456396	0.0207437	0.0075451	0.532394	0.307016	0.160591
50	-40.47741	-53.73268	13.25527	0.0510626	0.0464667	0.0176983	0.0456396	0.0495972	0.0311748	0.398804	0.394726	0.206469
51	-31.4171	-49.51194	18.09484	0.0234433	0.0464667	0.0176983	0.0091379	0.00531153	0.0153198	0.434042	0.341245	0.224713
52	-32.01426	-49.19605	17.18178	0.0232752	0.00921732	0.0176983	0.0091379	0.0555933	0.0258992	0.380486	0.580561	0.0389537
53	-33.06698	-49.01437	15.94738	0.0427805	0.00921732	0.0106301	0.0091379	0.0555933	0.0451569	0.332754	0.324287	0.342959
54	-31.12112	-48.33644	17.21532	0.0184344	0.00921732	0.0106301	0.000928066	0.0555933	0.0451569	0.411153	0.400692	0.188156
55	-33.40791	-49.83073	16.42281	0.0344794	0.0159209	0.0106301	0.035712	0.0184095	0.0451569	0.561279	0.298535	0.140185
56	-30.72107	-48.85455	18.13348	0.0344794	0.0228985	0.0254184	0.00812776	0.0184095	0.00705192	0.18345	0.033005	0.783545
57	-35.35708	-49.68722	14.33014	0.0176772	0.0470729	0.0254184	0.00812776	0.0552315	0.060513	0.40999	0.0737624	0.516248
58	-27.29724	-47.52735	20.23011	0.0253581	0.00793797	0.00419379	0.0089393	0.0136089	0.0025139	0.508008	0.091397	0.400595
59	-29.73808	-49.17025	19.43217	0.0220547	0.0175445	0.000904674	0.0340578	0.00824389	0.000234358	0.425189	0.106782	0.468029
60	-30.44681	-49.01569	18.56888	0.0220547	0.0301442	0.000904674	0.0340578	0.0175918	0.00045281	0.595513	0.149558	0.254929
61	-29.21918	-47.08827	17.86908	0.0220547	0.0209198	0.000904674	0.00603648	0.0730314	0.000227049	0.078202	0.340305	0.581493
62	-28.53849	-46.26191	17.72342	0.0394157	0.0209198	0.00284571	0.00603648	0.0402895	0.017407	0.269692	0.246996	0.483311
