Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-43.37041	-58.06106	14.69065	0.0560991	0.0404779	0.0192443	0.0681231	0.0179775	0.00286243	0.120137	0.41876	0.461103
1	-42.51731	-58.03554	15.51822	0.0560991	0.00671908	0.0192443	0.0681231	0.0179775	0.0153722	0.0312215	0.50812	0.460658
2	-67.51019	-79.40772	11.89753	0.00469333	0.159412	0.0109231	0.0681231	0.0179775	0.0153722	0.035393	0.4424	0.522207
3	-46.96275	-64.45316	17.49041	0.00902859	0.00279947	0.0195961	0.0681231	0.0179775	0.0153722	0.0329087	0.48154	0.485551
4	-37.41792	-55.66629	18.24837	0.051112	0.000818621	0.0195961	0.0221862	0.00435044	0.0153722	0.537826	0.422284	0.0398894
5	-41.78	-57.87756	16.09756	0.012427	0.0108718	0.103452	0.0221862	0.00435044	0.0153722	0.519806	0.408136	0.0720585
6	-44.04751	-59.98043	15.93292	0.0235015	0.00393205	0.103452	0.0258547	0.000774762	0.0153722	0.400734	0.509339	0.0899265
7	-49.87676	-64.56257	14.6858	0.0235015	0.135035	0.00209446	0.0258547	0.00305064	0.0153722	0.334672	0.322125	0.343203
8	-39.95481	-56.05332	16.09851	0.0235015	0.0903188	0.00209446	0.0258547	0.00305064	0.0238158	0.465079	0.447643	0.0872783
9	-40.34207	-56.27383	15.93176	0.0235015	0.0903188	0.00209446	0.0225501	0.0106365	0.0238158	0.176622	0.439382	0.383995
10	-36.02613	-51.57441	15.54828	0.050589	0.0425744	0.0296847	0.014608	0.0214915	0.0238158	0.294667	0.222464	0.482869
11	-35.26296	-51.83716	16.57419	0.050589	0.0406675	0.0296847	0.014608	0.00923263	0.0116401	0.219023	0.70695	0.0740271
12	-46.62618	-57.72561	11.09944	0.0967572	0.0115901	0.0135063	0.0129023	0.0486442	0.113593	0.0785842	0.894855	0.0265606
13	-39.93108	-55.34423	15.41315	0.00271484	0.0115901	0.0135063	0.00612429	0.0486442	0.103653	0.49315	0.492239	0.0146104
14	-42.71323	-54.04411	11.33088	0.00271484	0.0434898	0.0864238	0.00612429	0.0486442	0.103653	0.0189471	0.688969	0.292084
15	-42.19644	-54.03339	11.83695	0.0172874	0.0434898	0.0588574	0.00612429	0.0486442	0.103653	0.0189471	0.688969	0.292084
16	-42.48426	-55.68398	13.19972	0.00768516	0.0434898	0.0588574	0.0212357	0.00814413	0.103653	0.357835	0.450977	0.191189
17	-39.36907	-54.21687	14.84779	0.0835561	0.0264027	0.0266872	0.0212357	0.00814413	0.0347234	0.39874	0.50253	0.0987297
18	-40.76565	-57.274	16.50836	0.0835561	0.00196114	0.0176463	0.0113368	0.00888864	0.0347234	0.385471	0.51362	0.100909
19	-37.53505	-55.33921	17.80416	0.0754917	0.00196114	0.00766345	0.0102615	0.00324949	0.0262139	0.854669	0.0337362	0.111595
20	-38.93198	-53.82597	14.89399	0.0754917	0.0362658	0.0504851	0.0102615	0.0227997	0.00425938	0.351414	0.0138713	0.634715
21	-31.45184	-49.5012	18.04936	0.0301858	0.013482	0.0298495	0.0102615	0.0141967	0.0205698	0.357488	0.297614	0.344898
22	-40.47979	-57.33052	16.85072	0.00535526	0.0110479	0.0298495	0.0102615	0.0354324	0.0573752	0.045597	0.496795	0.457608
23	-44.63106	-55.84922	11.21815	0.0819338	0.0110479	0.0153625	0.0465536	0.0816717	0.0573752	0.212302	0.0249257	0.762772
24	-43.88117	-57.19224	13.31107	0.0168646	0.00340694	0.0366548	0.0442333	0.0816717	0.0573752	0.956297	0.00756958	0.0361338
25	-43.09176	-56.48479	13.39303	0.0119599	0.0898556	0.0459633	0.00284349	0.0301047	0.0573752	0.278952	0.62919	0.0918578
