Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]	rf[1]	rf[2]	rf[3]	rf[4]
3910	-33.83064	-70.83342	37.00278	0.0211824	0.0358656	0.0143195	0.0573185	0.0220069	0.0206016	0.00908635	0.001692	0.00230615	0.0284292	0.00320215	0.00827808	0.279427	0.17022	0.385709	0.164643
3911	-35.20217	-70.87899	35.67682	0.0451514	0.0358656	0.0143195	0.0420152	0.0396135	0.0106999	0.00908635	0.0120847	0.00100001	0.0284292	0.000707087	0.0193616	0.33712	0.104646	0.465346	0.0928872
3912	-33.36525	-70.00779	36.64253	0.0272235	0.0358656	0.0143195	0.00468165	0.0353886	0.0725588	0.00298434	0.0120847	0.000591395	0.0019208	0.000707087	0.0252123	0.600303	0.0712863	0.265134	0.0632758
3913	-39.30258	-71.39291	32.09033	0.0600016	0.0613801	0.0143195	0.040865	0.0223009	0.0725588	0.00320057	0.0120847	0.0176105	0.0132082	0.00961687	0.0232747	0.654825	0.0606777	0.215475	0.0690227
3914	-34.01061	-69.68054	35.66994	0.0538036	0.0277924	0.00388715	0.039753	0.00582983	0.0725588	0.0141613	0.00492931	0.00182356	0.00108025	0.00961687	0.0232747	0.451331	0.200695	0.280752	0.0672209
3915	-34.89045	-72.15816	37.26771	0.053968	0.0277924	0.00388715	0.0232121	0.00582983	0.0403526	0.0145889	0.00379564	0.00151136	0.000371347	0.0189019	0.0232747	0.0799972	0.321861	0.0857509	0.512391
3916	-35.89062	-71.12233	35.2317	0.053968	0.0329804	0.00635582	0.0232121	0.0648545	0.0178679	0.0155182	0.00379564	0.00799329	0.0010405	0.0189019	0.0232747	0.533202	0.112837	0.0507447	0.303217
3917	-32.68398	-68.30664	35.62267	0.053968	0.0329804	0.0204203	0.0232121	0.0648545	0.00349477	0.00113197	0.00379564	0.00799329	0.0056969	0.0189019	0.0232747	0.572188	0.112613	0.054455	0.260744
3918	-37.74097	-70.52073	32.77976	0.063056	0.0582492	0.0105077	0.0232121	0.0158433	0.0604097	0.014038	0.00379564	0.00799329	0.0334382	0.0189019	0.0232747	0.572188	0.112613	0.054455	0.260744
3919	-48.08088	-70.91661	22.83573	0.0720335	0.0582492	0.016841	0.118363	0.0142084	0.0604097	0.014038	0.0152443	0.00973476	0.0909089	0.0959309	0.022083	0.765851	0.0616351	0.0298041	0.142709
3920	-41.5743	-69.61231	28.03801	0.0650983	0.0295708	0.016841	0.0341684	0.0142084	0.0801281	0.00413131	0.00585691	0.00973476	0.0909089	0.0400478	0.0637753	0.476979	0.0565245	0.377616	0.0888806
3921	-36.74128	-69.00682	32.26554	0.0798981	0.0295708	0.016841	0.0341684	0.0142084	0.0801281	0.00413131	0.00585691	0.00176615	0.0062198	0.00935878	0.0637753	0.486022	0.0386368	0.384776	0.0905657
3922	-36.9412	-68.92137	31.98018	0.0798981	0.0295708	0.016841	0.0341684	0.0142084	0.0801281	0.0111497	0.00585691	0.00178618	0.00500301	0.0639911	0.0106482	0.688625	0.0217352	0.216457	0.0731833
3923	-36.13908	-68.4636	32.32452	0.0636215	0.0295708	0.016841	0.0271491	0.0242133	0.0801281	0.0111497	0.00585691	0.00178618	0.00500301	0.0639911	0.0150978	0.580822	0.0327648	0.0691175	0.317295
3924	-38.87412	-70.52518	31.65106	0.0636215	0.0244524	0.0371286	0.00162938	0.0356072	0.0801281	0.0111497	0.00585691	0.00787671	0.0042306	0.0639911	0.0260279	0.508845	0.224711	0.0605522	0.205892
3925	-35.52516	-72.80654	37.28138	0.0103302	0.0244524	0.0371286	0.000185521	0.0356072	0.0180186	0.00717799	0.00555302	0.0108151	0.00653263	0.0527347	0.00859922	0.468781	0.243041	0.0654915	0.222687
3926	-37.24993	-70.65978	33.40984	0.0640654	0.036239	0.0371286	0.0133046	0.0356072	0.006425	0.00717799	0.00555302	0.0108151	0.0454044	0.0527347	0.00208638	0.179764	0.337039	0.0908211	0.392375
3927	-32.37307	-68.57687	36.2038	0.0640654	0.036239	0.0285704	0.0133046	0.0356072	0.0222095	0.00717799	0.00564157	0.00137846	0.0020014	0.0273026	0.00130514	0.37896	0.147924	0.160775	0.312341
3928	-34.9896	-70.00336	35.01375	0.0640654	0.0119243	0.023189	0.0159731	0.0356072	0.0222095	0.00717799	0.00237655	0.00279381	0.0298569	0.0588803	0.00130514	0.315714	0.123236	0.133943	0.427106
3929	-35.52704	-70.15954	34.6325	0.0640654	0.0119243	0.023189	0.0578716	0.0356072	0.0216997	0.00397975	0.00498826	0.00753221	0.0272738	0.0257119	0.00130514	0.352293	0.446545	0.149461	0.0517006
3930	-36.33194	-68.45782	32.12588	0.0640654	0.0297943	0.0256176	0.104129	0.0356072	0.0138415	0.00211718	0.00917066	0.00126559	0.0272738	0.008093	0.0285339	0.603163	0.0862538	0.255894	0.0546891
3931	-33.0683	-67.77493	34.70663	0.0640654	0.0297943	0.0177911	0.104129	0.00228192	0.00351851	0.00643011	0.000363532	0.00126559	0.00154318	0.0235288	0.0285339	0.603163	0.0862538	0.255894	0.0546891
3932	-34.63215	-68.12419	33.49204	0.0387184	0.0297943	0.037453	0.104129	0.00202954	0.00351851	0.00643011	0.000363532	0.00126559	0.0384013	0.0237943	0.0285339	0.740492	0.0564049	0.16734	0.0357634
3933	-38.32124	-68.37622	30.05497	0.0387184	0.0297943	0.037453	0.104129	0.0428191	0.000396472	0.010793	0.00095421	0.00082808	0.0384013	0.0698614	0.0285339	0.575125	0.0314218	0.365677	0.0277767
3934	-36.43188	-68.42739	31.99551	0.0526903	0.0183872	0.037453	0.00305449	0.0428191	0.000396472	0.010793	0.00095421	0.00189904	0.0384013	0.0698614	0.0761466	0.784884	0.0639741	0.0645586	0.0865833
3935	-38.67827	-68.93469	30.25642	0.0510533	0.0183872	0.037453	0.00305449	0.0307763	0.0859429	0.00562753	0.00195695	0.00206928	0.0384013	0.0698614	0.0529258	0.455322	0.0371123	0.457337	0.0502282
3936	-40.36738	-68.98295	28.61557	0.0510533	0.0419227	0.037453	0.0186737	0.0307763	0.0859429	0.00562753	0.00195695	0.00159549	0.0418513	0.0698614	0.0529258	0.47093	0.0411223	0.432292	0.0556555
3937	-34.33454	-69.28117	34.94662	0.0510533	0.0419227	0.037453	0.0186737	0.0307763	0.0118891	0.00562753	0.00503627	0.00387977	0.0418513	0.0194265	0.00949344	0.306091	0.0206829	0.217425	0.4558
3938	-36.12832	-70.31445	34.18613	0.0510533	0.0419227	0.0307448	0.0186737	0.0307763	0.0242901	0.00530509	0.0127809	0.00134845	0.0418513	0.0120019	0.0258609	0.205926	0.0236684	0.248811	0.521595
3939	-39.84331	-72.34562	32.50232	0.016447	0.0419227	0.00929888	0.00336252	0.0307763	0.045666	0.00963067	0.0127809	4.0862e-05	0.0873515	0.0567051	0.0258609	0.29731	0.255862	0.359224	0.0876044
3940	-39.27242	-71.57649	32.30407	0.0499611	0.0419227	0.00929888	0.00336252	0.0307763	0.06741	0.0102392	0.0167939	4.0862e-05	0.0325621	0.0567051	0.0258609	0.126288	0.314835	0.451081	0.107796
3941	-36.77978	-69.49211	32.71233	0.0499611	0.0339345	0.0118081	0.00336252	0.0307763	0.06741	0.0102392	0.00410864	1.27375e-05	0.0325621	0.0880113	0.00226443	0.167311	0.417103	0.145532	0.270054
3942	-37.38166	-69.3222	31.94054	0.048537	0.0339345	0.0181937	0.0820738	0.0307763	0.06741	0.0102392	0.00410864	1.27375e-05	0.00814662	0.0395347	0.0113005	0.106607	0.342008	0.0927299	0.458656
3943	-34.17333	-71.37837	37.20504	0.0193438	0.0270898	0.0165211	0.0820738	0.00264736	0.0143497	0.0102392	0.00410864	1.27375e-05	0.0033779	0.0127546	0.0265766	0.228144	0.462245	0.224343	0.0852683
3944	-33.44904	-71.26212	37.81308	0.0193438	0.0270898	0.0165211	0.0317268	0.0373822	0.0143497	0.0102392	0.00410864	1.27375e-05	0.0033779	0.0127546	0.0265766	0.228144	0.462245	0.224343	0.0852683
3945	-34.89558	-70.51124	35.61567	0.0552472	0.0270898	0.056805	0.00546427	0.0373822	0.0171709	0.00607202	0.00410864	6.36807e-05	0.0142573	0.0127546	0.0234885	0.30217	0.455806	0.129089	0.112935
3946	-43.58477	-70.18288	26.59811	0.0368146	0.0270898	0.056805	0.0790377	0.0373822	0.0371956	0.0092758	0.00410864	0.00277071	0.163193	0.0142795	0.0234885	0.258678	0.390202	0.110509	0.240611
3947	-35.21276	-68.69397	33.48121	0.0368146	0.0435613	0.0381714	0.0790377	0.00150721	0.0112876	0.0092758	0.00410864	0.00277071	0.015443	0.0323831	0.0403479	0.786288	0.0995434	0.0281916	0.0859775
3948	-31.133	-68.15665	37.02364	0.0205206	0.0360876	0.0212077	0.00508045	4.95559e-05	0.0112876	0.0092758	0.00410864	0.000409778	0.015443	0.0889931	0.0112888	0.896788	0.0236302	0.00669228	0.0728898
3949	-30.53764	-70.10522	39.56758	0.0155381	0.0360876	0.0221071	0.00508045	0.000653644	0.0112876	0.0092758	0.00114465	0.00447281	0.015443	0.025513	0.0118302	0.806959	0.0212632	0.00602193	0.165756
3950	-34.9292	-69.65723	34.72803	0.0649991	0.0360876	0.0236307	0.0444349	0.0364214	0.0112876	0.00173456	0.0161489	0.00447281	0.015443	0.0162045	0.0118302	0.390283	0.026465	0.0204468	0.562805
3951	-31.71018	-68.82181	37.11163	0.0649991	0.0360876	0.0236307	0.0300541	0.00289062	0.0195289	0.00173456	0.00362345	0.00447281	0.015443	0.00719839	0.0118302	0.374357	0.0661925	0.0196124	0.539839
3952	-32.77433	-69.58328	36.80895	0.0649991	0.0360876	0.0213744	0.0300541	0.0197796	0.0195289	0.00173456	0.00362345	0.00982625	0.015443	0.00445975	0.00235455	0.267853	0.196918	0.0277027	0.507527
3953	-34.0997	-68.58282	34.48311	0.0405148	0.0394451	0.0213744	0.0983368	0.0197796	0.0195289	0.00173456	0.00362345	0.00257368	0.015443	0.00445975	0.0221699	0.407329	0.089188	0.042128	0.461355
3954	-36.44508	-70.81727	34.37219	0.0386209	0.0394451	0.0213744	0.0164595	0.0197796	0.0195289	0.000426138	0.0039324	0.0127141	0.0671683	0.00787757	0.0445052	0.159646	0.387833	0.0378639	0.414657
3955	-39.51021	-71.64538	32.13517	0.0386209	0.0394451	0.0185911	0.0579753	0.0041779	0.011489	0.0160442	0.0039324	0.0127141	0.0671683	0.0190485	0.0600635	0.425594	0.12026	0.032222	0.421924
3956	-39.44414	-72.21463	32.77049	0.0386209	0.0210558	0.0190293	0.0579753	0.0041779	0.0131275	0.0160442	0.0039324	0.0127141	0.0671683	0.0190485	0.0600635	0.430216	0.121566	0.0217107	0.426507
3957	-31.94145	-70.88813	38.94668	0.0386209	0.0254765	0.0109704	0.0021012	0.00287824	0.00960591	0.0160442	0.00600683	0.0127141	0.00935275	0.0190485	0.0215572	0.878531	0.0738263	0.0290222	0.0186207
3958	-32.89661	-71.32582	38.4292	0.042407	0.0254765	0.0109704	0.00434373	0.00033617	0.00490982	0.0160442	0.00600683	0.00745111	0.0405145	0.00764594	0.0215572	0.878531	0.0738263	0.0290222	0.0186207
3959	-36.47464	-72.50936	36.03472	0.042407	0.0407026	0.00847845	0.00180764	0.00180271	0.0818616	0.0200425	0.00600683	0.00745111	0.00150406	0.015523	0.0215572	0.067466	0.547337	0.160445	0.224752
3960	-34.46626	-69.64586	35.1796	0.042407	0.0506366	0.00245276	0.000604903	0.00180271	0.0818616	0.00544782	0.00600683	0.00178044	0.00105125	0.015523	0.0615259	0.853484	0.0859956	0.0252086	0.0353122
3961	-40.88686	-70.09395	29.20709	0.042407	0.0506366	0.00292292	0.072563	0.012642	0.0818616	0.00439662	0.0019657	0.00756896	0.0800374	0.00592444	0.0615259	0.382494	0.362436	0.106244	0.148826
3962	-44.83037	-72.37743	27.54705	0.042407	0.0422331	0.00578391	0.072563	0.00115894	0.0818616	0.000477119	0.0164977	0.0224941	0.0800374	0.0400359	0.0615259	0.170262	0.487002	0.142759	0.199977
3963	-35.98274	-70.73313	34.75039	0.042407	0.0422331	0.0230783	0.00807322	0.00115894	0.0818616	0.0155252	0.0164977	0.0012137	0.00771414	0.0400359	0.00232253	0.293885	0.156843	0.440078	0.109194
3964	-30.5136	-67.14271	36.62911	0.042407	0.0422331	0.0230783	0.0575041	0.00742044	0.00731543	0.00136116	0.000698068	0.000348849	0.00915806	0.0400359	0.00232253	0.278197	0.14847	0.416585	0.156748
3965	-35.74752	-69.93621	34.18869	0.042407	0.0482393	0.0230783	0.0575041	0.0217448	0.00731543	0.020374	0.00912219	0.000348849	0.00915806	0.0549291	0.00232253	0.278197	0.14847	0.416585	0.156748
3966	-33.66859	-71.64081	37.97222	0.042407	0.019593	0.00842466	0.00822587	0.0217448	0.012104	0.00890901	0.00196036	0.0096186	0.00915806	0.0549291	0.00232253	0.131891	0.110023	0.308707	0.449378
3967	-30.08681	-68.71858	38.63176	0.042407	0.019593	0.00842466	0.00822587	0.0219785	0.0413618	0.00247538	0.00196036	0.00559704	0.00128821	0.0128492	0.0163014	0.605728	0.0260805	0.222007	0.146184
3968	-34.63455	-71.18409	36.54955	0.0377	0.019593	0.00745859	0.00822587	0.0030656	0.0413618	0.000216292	0.00823467	0.00559704	0.0300045	0.0128492	0.0616193	0.340717	0.034477	0.354659	0.270148
3969	-39.68508	-72.99485	33.30976	0.0377	0.00329654	0.0259046	0.0374895	0.0833858	0.0231297	0.000216292	0.00823467	0.00559704	0.0377896	0.0128492	0.0435183	0.242777	0.0821743	0.383178	0.291871
3970	-34.2141	-69.29157	35.07747	0.0514651	0.00952617	0.0259046	0.0018634	0.0833858	0.0312923	0.000216292	0.00632706	0.00170477	0.0377896	0.0128492	0.0113989	0.65531	0.0196276	0.152771	0.172291
3971	-32.51173	-67.48015	34.96841	0.0514651	0.0270703	0.0172809	0.0302288	0.0833858	0.0312923	0.000216292	0.00290256	0.00170477	0.00144864	0.0128492	0.0166786	0.69355	0.0207729	0.103332	0.182345
3972	-37.20712	-69.5579	32.35077	0.0514651	0.0439248	0.0424608	0.0543055	0.0833858	0.0312923	0.000879526	0.00290256	0.00214161	0.00144864	0.0128492	0.0166786	0.696943	0.0208746	0.0989454	0.183237
3973	-34.59647	-70.86299	36.26653	0.0467853	0.0439248	0.0424608	0.0126164	0.0345555	0.0218289	0.011712	0.00290256	0.000276104	0.00225993	0.00719177	0.0166786	0.168847	0.0572498	0.271364	0.502539
3974	-35.79252	-69.80248	34.00996	0.0467853	0.0439248	0.0294464	0.0126164	0.0133747	0.0309416	0.011712	0.000426427	0.00614228	0.00225993	0.0827332	0.0207696	0.132189	0.26193	0.212448	0.393433
3975	-38.9133	-71.79074	32.87744	0.0249916	0.0422758	0.0235929	0.0192739	0.0145089	0.0309416	0.011712	0.0142072	0.00614228	0.00286519	0.0932205	0.0464797	0.16072	0.318464	0.0424673	0.478349
3976	-39.12664	-69.1085	29.98186	0.0249916	0.0422758	0.0237196	0.00331955	0.0145089	0.0659554	0.00406355	0.00351761	0.00614228	0.0533837	0.126124	0.0365575	0.494816	0.12009	0.130746	0.254348
3977	-41.54145	-71.47119	29.92974	0.0249916	0.0422758	0.0238028	0.0339989	0.0393423	0.0799631	0.00406355	0.0166772	0.0076439	0.0533837	0.0431973	0.0365575	0.481843	0.123174	0.134104	0.26088
3978	-37.06876	-70.93322	33.86446	0.0249916	0.0184603	0.0238028	0.0631289	0.0393423	0.0716661	0.00211022	0.00484633	0.0076439	0.00349476	0.00882407	0.0365575	0.465356	0.118959	0.129515	0.28617
3979	-41.98261	-72.69051	30.7079	0.0881841	0.0184603	0.0324822	0.0631289	0.0393423	0.0813316	0.0215767	0.00484633	0.0076439	0.0176468	0.00882407	0.00244987	0.442896	0.113218	0.123264	0.320622
3980	-36.23504	-70.21922	33.98418	0.0881841	0.0184603	0.00641844	0.0631289	0.0393423	0.0150305	0.00288557	0.00257921	0.00366931	0.0198234	0.0201108	0.0221618	0.728894	0.122155	0.132995	0.0159556
3981	-32.92234	-67.7173	34.79497	0.0600468	0.0208393	0.0299252	0.0631289	0.0393423	0.0150305	0.00541832	0.00218843	0.000823929	0.00196043	0.0201108	0.0221618	0.603279	0.178755	0.194618	0.0233485
3982	-39.67385	-70.27753	30.60368	0.0600468	0.0208393	0.0301017	0.0631289	0.0456706	0.000895375	0.00365023	0.0179058	0.000823929	0.0511335	0.0201108	0.0742862	0.536669	0.269432	0.173129	0.0207705
3983	-35.7173	-71.31123	35.59393	0.0723432	0.00944616	0.0301017	0.00244488	0.0291925	0.000731428	0.00691325	0.00572912	0.00723212	0.00193119	0.0201108	0.0742862	0.533029	0.251188	0.196419	0.0193641
3984	-35.26383	-71.30954	36.04571	0.0328431	0.0328304	0.0153695	0.00244488	0.039307	0.00491003	0.0124609	0.00803662	0.00723212	0.000917053	0.0182245	0.0742862	0.303511	0.438286	0.236965	0.0212384
3985	-37.91379	-73.69834	35.78456	0.0197318	0.0328304	0.0153695	0.021642	0.0205639	0.00491003	0.0124609	0.0197187	0.00723212	0.00676157	0.0200607	0.0742862	0.344997	0.498195	0.132667	0.0241415
3986	-32.60944	-70.27316	37.66372	0.0378435	0.0328304	0.0153695	0.021642	0.012123	0.00173292	0.0124609	0.00187826	0.00723212	0.00682805	0.0524675	0.00491013	0.0964852	0.530182	0.185152	0.188181
3987	-35.54224	-71.58839	36.04614	0.0378435	0.0325	0.0101646	0.0132338	0.012123	0.0010761	0.0124609	0.00187826	0.0110444	0.00311854	0.108498	0.00491013	0.132416	0.727621	0.0951108	0.0448523
3988	-31.19487	-70.5485	39.35363	0.0378435	0.0325	0.04174	0.0132338	0.00429252	0.0010761	0.000559492	0.00187826	0.0110444	0.00311854	0.0108458	0.0057952	0.110765	0.608649	0.0795594	0.201027
3989	-31.49358	-69.86396	38.37038	0.0378435	0.0325	0.0103464	0.0132338	0.00429252	0.00845451	0.00163064	0.00187826	0.00280074	0.0358626	0.0345356	0.0057952	0.110765	0.608649	0.0795594	0.201027
3990	-32.65814	-68.23968	35.58153	0.0435454	0.0325	0.0242716	0.00149622	0.0010617	0.00151426	0.000891725	0.00187826	0.00280074	0.0933918	0.0516339	0.0057952	0.187496	0.337545	0.134673	0.340286
3991	-38.73268	-71.89009	33.15741	0.0358061	0.0622405	0.0486611	0.00149622	0.000120218	0.00926337	0.00347881	0.0145139	0.00675166	0.0933918	0.0377693	0.00952997	0.118528	0.366197	0.146105	0.369171
3992	-35.45579	-72.48654	37.03074	0.0470375	0.0622405	0.0486611	0.00069261	0.0049046	0.00926337	0.00347881	0.0145139	0.00300308	0.00207863	0.0175054	0.010191	0.149137	0.460764	0.183835	0.206264
3993	-36.54185	-73.59869	37.05685	0.0243632	0.0622405	0.0486611	6.06474e-05	0.011695	0.0200997	0.00347881	0.0145139	0.00513346	0.00495748	0.0175054	0.010191	0.136569	0.421934	0.168343	0.273155
3994	-35.41263	-72.76883	37.35619	0.019739	0.0622405	0.0486611	2.03577e-05	0.00744369	0.0200997	0.000583529	0.0145139	0.00513346	0.0187587	0.0175054	0.000514834	0.375276	0.297188	0.124889	0.202647
3995	-29.79021	-70.92575	41.13553	0.019739	0.0166562	0.0214947	9.16997e-06	0.00744369	0.0056444	0.00368751	0.00149673	0.00513346	0.0117939	0.0245615	0.000514834	0.305672	0.312923	0.168029	0.213376
3996	-30.18064	-69.24394	39.0633	0.0222729	0.0507453	0.0214947	9.16997e-06	0.00737846	0.00780553	0.00368751	0.00237463	0.00513346	0.0117939	0.0373928	0.00129384	0.305672	0.312923	0.168029	0.213376
3997	-31.15884	-70.23484	39.076	0.0540849	0.0314675	0.00938828	9.16997e-06	0.00737846	0.00780553	0.00368751	0.00177441	0.00513346	0.0344577	0.0145752	0.00129384	0.182708	0.334731	0.210805	0.271756
3998	-34.05281	-70.95567	36.90286	0.0540849	0.0314675	0.00320781	0.000285881	0.00737846	0.0283745	0.00368751	0.00527532	0.000976165	0.0344577	0.0145752	0.0430831	0.509726	0.215018	0.135413	0.139842
3999	-45.36854	-77.6971	32.32855	0.0540849	0.0590722	0.00160173	0.0216535	0.00737846	0.0350628	0.0265175	0.0338545	0.0129633	0.0344577	0.0145752	0.0430831	0.405873	0.17121	0.107086	0.315831
4000	-35.25571	-71.39129	36.13558	0.0540849	0.0336535	0.00132616	0.0260119	0.00737846	0.0350628	0.000843401	0.000680775	0.0129633	0.0255539	0.0145752	0.0344208	0.405873	0.17121	0.107086	0.315831
4001	-42.58614	-73.48631	30.90018	0.0540849	0.0387014	0.00421965	0.0355841	0.0121778	0.0350628	0.0335469	0.00152321	0.013788	0.103295	0.0145752	0.0344208	0.518904	0.0678383	0.165416	0.247842
4002	-40.01408	-71.5602	31.54612	0.0924777	0.0274178	0.00421965	0.0285852	0.0121778	0.0350628	0.00123583	0.000500913	0.013788	0.103295	0.0141072	0.0315264	0.553222	0.00618995	0.176355	0.264233
4003	-44.41083	-70.93771	26.52688	0.0924777	0.0274178	0.0234004	0.171273	0.00134572	0.0360618	0.0129022	6.43659e-05	0.00773933	0.103295	0.010659	0.00663349	0.136821	0.011959	0.34072	0.5105
4004	-46.99999	-71.47976	24.47978	0.0924777	0.0274178	0.0442113	0.171273	0.0104731	0.0239291	0.00951275	0.00603877	0.00805868	0.103295	0.00804324	0.0411012	0.145658	0.016517	0.132757	0.705068
4005	-38.20154	-71.28199	33.08045	0.0638715	0.0281453	0.0283091	0.0436452	0.00495319	0.0239291	0.00951275	0.00603877	0.0098524	0.0616586	0.0252104	0.0198727	0.145658	0.016517	0.132757	0.705068
4006	-36.55822	-70.6645	34.10628	0.0300657	0.0281453	0.0283091	0.0232012	0.000268791	0.0336662	0.00461394	0.00186816	0.0098524	0.0826505	0.0252104	0.0308079	0.131818	0.109967	0.120143	0.638072
4007	-37.38737	-69.68864	32.30128	0.0636108	0.0281453	0.0422454	0.0232012	0.000344369	0.0336662	0.00461394	0.000619352	0.0098524	0.0826505	0.025217	0.0308388	0.47844	0.0377143	0.340056	0.14379
4008	-39.03449	-72.15293	33.11844	0.0636108	0.0255685	0.0416489	0.0353522	0.0624411	0.0108792	0.00256277	0.000290189	0.0131946	0.0124196	0.025217	0.0308388	0.036302	0.0997413	0.607205	0.256752
4009	-37.81104	-73.03785	35.22681	0.0251153	0.0255685	0.0416489	0.0353522	0.00649788	0.0513381	0.000464957	0.00517656	0.0131946	0.009476	0.025217	0.0308388	0.0550189	0.151166	0.404686	0.389129
4010	-35.81883	-70.07147	34.25265	0.0251153	0.0261554	0.0416489	0.0353522	0.0471307	0.0513381	0.000464957	0.00517656	0.00344282	0.009476	0.025217	0.0243836	0.42571	0.131511	0.35082	0.0919589
4011	-36.11591	-69.54346	33.42755	0.0264858	0.0261554	0.0298138	0.0353522	0.0471307	0.0715342	0.00240137	0.00517656	0.00344282	0.00279412	0.0414162	0.0243836	0.416708	0.119183	0.343403	0.120706
4012	-37.46393	-68.53643	31.07251	0.0443038	0.0261554	0.0298138	0.0343264	0.0471307	0.0715342	0.00294497	0.00517656	0.00344282	0.00279412	0.0792511	0.0296814	0.367335	0.449027	0.0724911	0.111147
4013	-35.12962	-70.95836	35.82874	0.0354603	0.0521888	0.0298138	0.0142753	0.0445727	0.0291001	0.00448966	0.0129062	0.00344282	0.00279412	0.00996817	0.0154213	0.255325	0.628585	0.0388343	0.0772552
4014	-33.71618	-69.80059	36.08441	0.0354603	0.0521888	0.00615491	0.0142753	0.0371295	0.0291001	0.00448966	0.000899743	0.00344282	0.0101157	0.035645	0.0189669	0.631525	0.0813375	0.0960534	0.191084
4015	-30.42617	-69.14699	38.72081	0.0354603	0.020565	0.00615491	0.0165413	0.0371295	0.0291001	0.00366179	0.00100129	0.000639534	0.00252169	0.00843353	0.0189669	0.559258	0.0720298	0.199495	0.169218
4016	-33.45631	-70.75176	37.29545	0.0452483	0.023871	0.00615491	0.0165413	0.0371295	0.0291001	0.00799537	0.0137341	0.000744481	0.00885439	0.00843353	0.0189669	0.409918	0.0701219	0.415848	0.104112
4017	-32.6493	-70.09111	37.44181	0.0341709	0.0251483	0.0252969	0.0165413	0.0371295	0.000322185	0.00799537	0.0137341	0.00977692	0.00885439	0.0320722	0.0019739	0.379128	0.130916	0.393664	0.096292
4018	-37.6244	-72.74114	35.11674	0.0485571	0.0251483	0.0252969	0.027231	0.0787631	0.00506015	0.014322	0.0137341	0.022215	0.00104265	0.00968788	0.0016567	0.40005	0.13814	0.415388	0.0464223
4019	-32.596	-70.70069	38.10469	0.0485571	0.0142557	0.0252969	0.000821848	0.00393308	0.00506015	0.0019588	0.0137341	0.00513167	0.00104265	0.0401428	0.0360607	0.298887	0.103208	0.310346	0.287559
4020	-34.46421	-70.65948	36.19527	0.0575713	0.0209922	0.0252969	0.000821848	0.0117326	0.022295	0.00444206	0.0201404	0.00513167	0.000394832	0.0401428	0.0360607	0.396976	0.123376	0.123406	0.356242
4021	-36.47871	-71.53935	35.06064	0.0504876	0.0149314	0.0252969	0.0269251	0.0341114	0.022295	0.00444206	0.0169357	0.00513167	0.0297421	0.00779578	0.0360607	0.251788	0.172033	0.131985	0.444193
4022	-35.39589	-69.60751	34.21163	0.0528741	0.0164281	0.0308301	0.0205054	0.0558869	0.0340962	0.0104257	0.000852678	0.00368001	0.0121043	0.0222105	0.0360607	0.314447	0.157626	0.120932	0.406994
4023	-33.6227	-70.47076	36.84806	0.0528741	0.0465713	0.0132028	0.00695188	0.0205434	0.0005727	0.0104257	0.00306376	0.00368001	0.0121043	0.0222105	0.0360607	0.189336	0.134655	0.072816	0.603193
4024	-35.20733	-72.95813	37.75081	0.0417305	0.0159261	0.0107268	0.00695188	0.00852768	0.0005727	0.0104257	0.00155869	0.0195216	0.0121043	0.0508011	0.0262349	0.212037	0.160902	0.0815466	0.545514
4025	-28.20913	-66.31788	38.10875	0.0310786	0.027474	0.0274727	0.00695188	0.00852768	0.00161642	0.000478688	0.00155869	0.00159233	0.0121043	0.0508011	0.0262349	0.808414	0.0391219	0.0198273	0.132637
4026	-37.74964	-69.68957	31.93993	0.0310786	0.027474	0.0274727	0.0689403	0.0100162	0.01366	0.00311685	0.00155869	0.0137298	0.080271	0.0507302	0.0262349	0.387028	0.295664	0.101369	0.215939
4027	-34.58723	-70.36836	35.78113	0.0310786	0.027474	0.0274025	0.0109449	0.0100162	0.0367588	0.00311685	0.00624874	0.0137298	0.0326172	0.0300332	0.0262349	0.267572	0.104757	0.280752	0.346919
4028	-33.92475	-70.00014	36.07539	0.0391001	0.0359869	0.0246801	0.00924614	0.0100162	0.0367588	0.0018836	0.0116369	0.0109675	0.0160949	0.0254943	0.0262349	0.267572	0.104757	0.280752	0.346919
4029	-35.50979	-70.02005	34.51025	0.0391001	0.0359869	0.0246801	0.00924614	0.0219405	0.0467264	0.0018836	0.0116369	0.0109675	0.0540356	0.0254943	0.00658924	0.303128	0.118677	0.185176	0.393019
4030	-39.252	-72.56688	33.31488	0.0399412	0.0667954	0.012692	0.0541776	0.0219405	0.0467264	0.00100464	0.0167168	0.0109675	0.030333	0.00187091	0.0158139	0.204633	0.462781	0.0451058	0.28748
4031	-41.2517	-72.6417	31.39	0.0704746	0.0534393	0.0385048	0.0541776	0.0117387	0.0427793	0.00266619	0.00245335	0.0154182	0.0108583	0.00187091	0.0640222	0.196604	0.444623	0.043336	0.315437
4032	-40.31433	-71.69825	31.38392	0.0704746	0.0534393	0.0284863	0.076145	0.015232	0.0427793	0.0122329	0.000273074	0.0154182	0.0108583	0.00596018	0.0372605	0.274802	0.223725	0.0605726	0.4409
