Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-50.61347	-70.48088	19.86741	0.000523316	0.0071924	0.0117619	0.028074	0.0110148	0.0132983	0.216784	0.188935	0.594281
1	-37.25456	-53.73967	16.48511	0.0174254	0.0345977	0.0117619	0.0492306	0.0110148	0.0346789	0.177919	0.334341	0.48774
2	-37.97528	-54.42995	16.45467	0.0175673	0.00656349	0.0117619	0.0492306	0.0396886	0.0346789	0.280893	0.584994	0.134113
3	-35.46202	-54.57361	19.11159	0.0175673	0.00656349	0.0208809	0.0365016	0.00311238	0.00664569	0.292483	0.609131	0.0983867
4	-35.86497	-53.03934	17.17436	0.0175673	0.0445559	0.0208809	0.0205511	0.030811	0.00664569	0.0795266	0.792473	0.128
5	-35.66663	-53.95419	18.28756	0.0331203	0.0017111	0.0208809	0.0205511	0.030811	0.00535476	0.330811	0.215558	0.45363
6	-45.27936	-59.48368	14.20432	0.0721655	0.0017111	0.0208809	0.100331	0.0111007	0.011082	0.680141	0.155884	0.163974
7	-43.39752	-62.17129	18.77378	0.00582313	0.0017111	0.0440378	0.0171417	0.0217155	0.00951582	0.152962	0.308204	0.538834
8	-37.79707	-55.27368	17.47661	0.0497817	0.0017111	0.0260961	0.0171417	0.0217155	0.0168053	0.197135	0.39721	0.405655
9	-36.00584	-51.99133	15.98549	0.0497817	0.037368	0.0329878	0.0225687	0.013693	0.0151384	0.404341	0.148713	0.446945
10	-38.19417	-54.79235	16.59817	0.0497817	0.0119618	0.0329878	0.0573061	0.00245739	0.00131137	0.592792	0.334125	0.0730835
11	-28.54095	-47.01504	18.47409	0.0308197	0.0131397	0.00706152	0.0149301	0.0405052	0.00118365	0.526099	0.296534	0.177367
12	-28.59919	-48.40877	19.80958	0.0308197	0.0131397	0.00706152	0.0154987	0.00597859	0.000851335	0.190397	0.0638997	0.745703
13	-30.83097	-50.57751	19.74653	0.011028	0.0131397	0.00706152	0.00245391	0.0269126	0.0143726	0.058469	0.183294	0.758237
14	-38.83856	-57.35146	18.5129	0.011028	0.00608186	0.00706152	0.0411868	0.0269126	0.0143726	0.0304502	0.350821	0.618729
15	-36.08352	-53.79296	17.70944	0.011028	0.0217542	0.0120189	0.0411868	0.0269126	0.0143726	0.232637	0.512684	0.25468
16	-35.06299	-53.54115	18.47816	0.011028	0.0217542	0.00853574	0.0411868	0.0241524	0.000878173	0.268929	0.592664	0.138407
17	-32.26427	-51.11753	18.85326	0.011028	0.0303441	0.0251693	0.00496205	0.0241524	0.0022483	0.285	0.594376	0.120624
18	-38.47778	-56.17123	17.69345	0.011028	0.00875934	0.0251693	0.0388572	0.0241524	0.0197174	0.256007	0.183311	0.560681
