Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-40.73248	-55.8943	15.16182	0.0429092	0.0158746	0.100055	0.0155449	0.00252486	0.0157775	0.41145	0.408594	0.179956
1	-31.03439	-49.22681	18.19243	0.0429092	0.0244262	0.0134368	0.0155449	0.00277735	0.0157775	0.188079	0.491085	0.320836
2	-37.27871	-53.24376	15.96505	0.0429092	0.0212204	0.0487752	0.0322756	0.0111045	0.0157775	0.403744	0.360642	0.235614
3	-36.69325	-53.92724	17.23399	0.0224299	0.0212204	0.0487752	0.0322756	0.0111045	0.00367539	0.375067	0.335026	0.289907
4	-33.17626	-51.02989	17.85364	0.0255115	0.0455848	0.0130298	0.0240447	0.00281994	0.0125799	0.32219	0.448904	0.228907
5	-33.31208	-51.2664	17.95432	0.0214018	0.0471094	0.0130298	0.0240447	0.00281994	0.0125799	0.394201	0.401212	0.204587
6	-31.60522	-49.6227	18.01748	0.0379122	0.0471094	0.0109786	0.00796371	0.00281994	0.0125799	0.199383	0.340511	0.460106
7	-31.74047	-49.91303	18.17256	0.0379122	0.0471094	0.00964043	0.00796371	0.000176329	0.0125799	0.141161	0.533088	0.325751
8	-31.7713	-49.82154	18.05024	0.0379122	0.0471094	0.00964043	0.00796371	0.00331701	0.0125799	0.142818	0.403989	0.453193
9	-41.41239	-56.06472	14.65233	0.0379122	0.0471094	0.0156847	0.0606932	0.00331701	0.0410515	0.196071	0.181752	0.622177
10	-40.6384	-57.27101	16.63261	0.0379122	0.00318706	0.0401258	0.0293283	0.00331701	0.0410515	0.0848046	0.672715	0.24248
11	-31.96538	-50.77393	18.80855	0.0379122	0.00952006	0.0150358	0.00439592	0.00331701	0.0288712	0.0441108	0.740935	0.214954
12	-36.29688	-53.44503	17.14815	0.0098789	0.0285284	0.0284692	0.0173646	0.0285726	0.0288712	0.148632	0.218473	0.632895
13	-31.40527	-50.99537	19.5901	0.00986044	0.01821	0.0021225	0.0173646	0.0285726	0.0028548	0.148632	0.218473	0.632895
14	-30.25946	-49.076	18.81654	0.0396536	0.01821	0.00860438	0.0173646	0.0121598	0.0028548	0.10615	0.156029	0.737821
15	-32.10689	-48.35067	16.24378	0.0396536	0.01821	0.00860438	0.0173646	0.05505	0.0260233	0.227176	0.333925	0.438899
16	-32.75051	-49.76356	17.01305	0.024301	0.01821	0.00860438	0.0352659	0.05505	0.0037225	0.354323	0.38071	0.264967
17	-41.2779	-55.67639	14.39849	0.024301	0.0798299	0.0141164	0.0352659	0.05505	0.0037225	0.384466	0.413098	0.202437
18	-37.22035	-57.38174	20.16139	0.00406933	0.01794	0.0174069	0.0123006	0.00887718	0.0037225	0.109096	0.117221	0.773683
19	-33.39358	-53.20586	19.81229	0.00779318	0.0135228	0.0242973	0.00458289	0.00887718	0.0142067	0.220826	0.10252	0.676654
20	-38.7663	-54.40153	15.63523	0.0087745	0.0135228	0.0453439	0.00398909	0.0576229	0.0512779	0.193487	0.231895	0.574618
21	-35.82288	-51.02701	15.20412	0.0200341	0.0352218	0.0355458	0.0101686	0.0576229	0.033007	0.168456	0.693736	0.137809
22	-41.4648	-55.17869	13.71389	0.012143	0.0394249	0.00758108	0.0526237	0.0859329	0.032158	0.0683576	0.875721	0.0559214
23	-35.38296	-51.01392	15.63097	0.012143	0.0394249	0.00278002	0.0212197	0.0536138	0.0514591	0.0683576	0.875721	0.0559214
24	-32.7465	-48.99051	16.24401	0.069794	0.0238819	0.00278002	0.00225547	0.0147294	0.0514591	0.507877	0.476858	0.015265
25	-39.37829	-56.37097	16.99268	0.0061448	0.00757714	0.0649943	0.000772124	0.0147294	0.0514591	0.641416	0.347461	0.0111228
26	-43.28398	-64.69286	21.40889	0.000595568	0.0206554	0.0040428	0.000772124	0.00458137	0.00163816	0.6164	0.377754	0.00584589
27	-50.82516	-70.45778	19.63261	0.000595568	0.00516044	0.00387313	0.0116884	0.0549376	0.00163816	0.123602	0.272608	0.60379
28	-44.48346	-64.03775	19.55429	0.000595568	0.0177008	0.00387313	0.0116884	0.0367348	0.00931153	0.254523	0.0612678	0.684209
29	-33.54947	-54.20051	20.65105	0.00414953	0.0177008	0.00387313	0.0116884	0.00502046	0.00931153	0.387807	0.0607714	0.551422
