Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-33.88246	-50.25588	16.37342	0.00806193	0.0469232	0.00216177	0.0044078	0.063833	0.0361893	0.0997443	0.20426	0.695996
1	-34.11119	-52.08427	17.97308	0.0195346	0.0102742	0.00216177	0.0372683	0.0150756	0.0361893	0.110326	0.11984	0.769834
2	-31.18186	-48.63123	17.44938	0.0171312	0.0102742	0.0021084	0.0106347	0.0896922	0.00410991	0.213559	0.33288	0.453561
3	-33.1957	-53.19945	20.00375	0.00472692	0.0102742	0.0021084	0.0106347	0.0365099	0.00410991	0.851698	0.144347	0.00395431
4	-34.37779	-54.80948	20.43169	0.00472692	0.00891901	0.00105638	0.0106347	0.00326907	0.0287699	0.280009	0.692295	0.0276954
5	-34.53263	-52.35794	17.82531	0.0208026	0.0233852	0.0193757	0.0286954	0.00326907	0.0287699	0.0764927	0.887983	0.0355239
6	-36.97376	-55.81615	18.84239	0.0208026	0.0028188	0.0210887	0.0161959	0.00850725	0.0287699	0.0764927	0.887983	0.0355239
7	-29.46402	-48.00729	18.54328	0.0208026	0.0157097	0.000643808	0.0161959	0.0237414	0.0287699	0.203065	0.489399	0.307536
8	-36.08138	-53.38541	17.30404	0.0208026	0.0157097	0.00286359	0.0656098	0.0237414	0.00895532	0.295551	0.0566339	0.647815
9	-28.62988	-47.47437	18.84449	0.020955	0.0134802	0.00286359	0.0055003	0.00478489	0.0505455	0.295551	0.0566339	0.647815
10	-31.44231	-50.91565	19.47334	0.0158542	0.00955273	0.00742174	0.0258297	0.00652384	0.0168007	0.435464	0.0783139	0.486222
11	-29.35288	-48.39804	19.04516	0.0158542	0.0382084	0.00742174	0.00816799	0.00652384	0.0168007	0.406756	0.139077	0.454167
12	-33.99002	-52.68545	18.69543	0.00843106	0.0410424	0.0164732	0.0126854	0.00652384	0.0168007	0.331233	0.0481301	0.620637
13	-30.1297	-48.67625	18.54655	0.0223812	0.0410424	0.0164732	0.00255805	0.00652384	0.0168007	0.235346	0.29633	0.468323
14	-33.72446	-50.84971	17.12525	0.0858924	0.0178199	0.00389904	0.00176916	0.0160916	0.0168007	0.403295	0.507799	0.0889054
15	-40.35614	-55.3337	14.97756	0.00356869	0.0178199	0.0877371	0.0213722	0.0622656	0.00465383	0.0225391	0.902146	0.0753154
16	-47.3536	-60.50328	13.14968	0.069735	0.0178199	0.0877371	0.0411284	0.0232761	0.00465383	0.00990374	0.396405	0.593692
17	-46.00008	-60.10694	14.10687	0.011606	0.0464378	0.0877371	0.0411284	0.00725903	0.0256052	0.0123419	0.493994	0.493664
18	-50.86084	-64.94055	14.07972	0.0117767	0.00322406	0.0877371	0.0668545	0.025273	0.0256052	0.022553	0.168967	0.80848
19	-40.71828	-55.98728	15.269	0.0117767	0.0306363	0.0877371	0.00890616	0.025273	0.0256052	0.288856	0.03412	0.677024
20	-29.86655	-49.20654	19.33999	0.0117767	0.0306363	0.0053946	0.00890616	0.025273	0.0034199	0.254325	0.0598846	0.685791
21	-33.28722	-51.76831	18.48109	0.0223381	0.00744027	0.0053946	0.0392155	0.025273	0.00779855	0.254325	0.0598846	0.685791
22	-30.87088	-49.17992	18.30904	0.0223381	0.00744027	0.00453262	0.0100445	0.00888115	0.0586411	0.43903	0.0450511	0.515919
23	-34.60476	-53.91502	19.31026	0.0223381	0.00181671	0.00330069	0.0303912	0.00694368	0.0213799	0.573868	0.0588875	0.367244
24	-38.2091	-57.52397	19.31487	0.0223381	0.00181671	0.0230686	0.0303912	0.00694368	0.00149353	0.0798962	0.825223	0.0948804
25	-46.99765	-66.33454	19.3369	0.00296424	0.00181671	0.0239129	0.0303912	0.0217583	0.0046429	0.436342	0.0454824	0.518176
26	-51.40918	-69.06803	17.65885	0.000175174	0.00597841	0.00769361	0.0303912	0.0147313	0.0696023	0.374883	0.106525	0.518592
27	-41.3999	-60.74747	19.34757	0.00396916	0.00597841	0.0133643	0.0303912	0.0147313	0.0167778	0.183407	0.0521161	0.764477
28	-42.66133	-60.15406	17.49273	0.00396916	0.0806927	0.000645992	0.0289655	0.00178622	0.0167778	0.464121	0.0342006	0.501678
29	-45.07643	-60.85082	15.77439	0.00396916	0.0806927	0.000923545	0.0289655	0.0597875	0.00261933	0.46093	0.145835	0.393235
30	-44.94544	-62.9041	17.95866	0.00396916	0.0024341	0.0272992	0.0247649	0.0597875	0.00261933	0.440619	0.0743221	0.485059
31	-36.8401	-53.72047	16.88037	0.0294716	0.0024341	0.0289432	0.0247649	0.0597875	0.00315925	0.565018	0.0953054	0.339676
32	-37.41674	-54.44129	17.02455	0.0294716	0.0024341	0.0289432	0.0129489	0.0597875	0.0112732	0.172187	0.770311	0.0575029
33	-34.97923	-53.34174	18.36251	0.0162749	0.0021952	0.00154865	0.0129489	0.0597875	0.0177495	0.200668	0.135147	0.664185
34	-40.57738	-54.51957	13.94218	0.0162749	0.00937898	0.0331193	0.0335225	0.0204518	0.111255	0.59177	0.225344	0.182886
35	-41.00003	-58.51716	17.51713	0.0162749	0.00937898	0.0377542	0.0661787	0.00132578	0.0012984	0.59177	0.225344	0.182886
