Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-41.32289	-59.51277	18.18988	0.0254782	0.000199712	0.0185562	0.0113755	0.0255347	0.0337929	0.176855	0.525976	0.297169
1	-47.7693	-62.28805	14.51875	0.0254782	0.000199712	0.119358	0.0250521	0.0255347	0.0135755	0.725685	0.248872	0.0254431
2	-46.49776	-60.79009	14.29234	0.0226723	0.00177732	0.119358	0.0320939	0.0255347	0.0135755	0.0944713	0.817764	0.0877645
3	-52.67856	-64.31256	11.63401	0.0226723	0.055469	0.119358	0.0547747	0.00355461	0.0274389	0.298447	0.424294	0.277259
4	-43.12957	-57.11645	13.98688	0.0130944	0.055469	0.119358	0.00393967	0.00355461	0.0274389	0.224008	0.192835	0.583158
5	-27.48477	-47.23039	19.74561	0.0130944	0.0268077	0.00394498	0.000151304	0.00355461	0.0274389	0.329693	0.283813	0.386494
6	-35.31822	-51.80546	16.48725	0.0321675	0.0268077	0.0662077	0.00020313	0.00582959	0.0274389	0.236222	0.479398	0.28438
7	-35.7628	-51.82764	16.06483	0.0321675	0.0268077	0.0662077	0.00020313	0.0166756	0.0274389	0.19955	0.446839	0.353611
8	-34.85659	-54.17616	19.31957	0.0186649	0.00207675	0.0166595	0.00441536	0.0166756	0.0274389	0.31849	0.487006	0.194504
9	-45.03884	-60.01755	14.97871	0.112326	0.00207675	0.0166595	0.0222108	0.0166756	0.0274389	0.316759	0.48436	0.198881
10	-48.31114	-61.61879	13.30766	0.111465	0.0648338	0.0220081	0.0222108	0.0166756	0.0031004	0.399642	0.349439	0.250919
11	-56.26775	-68.06522	11.79747	0.111465	0.0999259	0.0220081	0.0258944	0.0166756	0.0031004	0.255144	0.42199	0.322866
12	-53.63741	-66.08958	12.45217	0.0164143	0.0999259	0.0447381	0.058335	0.0359859	0.0068607	0.321688	0.532048	0.146265
13	-45.44928	-58.65429	13.20501	0.0281258	0.0999259	0.00815386	0.039802	0.0252246	0.0416976	0.321688	0.532048	0.146265
14	-49.25468	-61.54776	12.29308	0.0281258	0.0999259	0.036826	0.0345446	0.0252246	0.0416976	0.125061	0.697218	0.17772
15	-44.10173	-57.9417	13.83997	0.0189619	0.0999259	0.000667801	0.0345446	0.0308287	0.0416976	0.132939	0.224979	0.642082
16	-39.75174	-54.9071	15.15536	0.0189619	0.0661518	0.000667801	0.0345446	0.0308287	0.0416976	0.0317875	0.0871728	0.88104
17	-28.66173	-48.57507	19.91334	0.0164558	0.0123813	0.000667801	0.00597256	0.0308287	0.00437932	0.0766489	0.210199	0.713152
18	-47.63817	-60.91455	13.27638	0.0441313	0.0123813	0.000667801	0.148709	0.0308287	0.00437932	0.551924	0.300386	0.14769
19	-39.82241	-56.18648	16.36407	0.0441313	0.0249617	0.000389808	0.0805674	0.00738767	0.00437932	0.0861286	0.0468757	0.866996
20	-66.3251	-76.62257	10.29747	0.0441313	0.1485	0.0220219	0.0805674	0.00738767	0.0149759	0.166144	0.376437	0.457419
21	-42.60327	-57.20158	14.59831	0.00428537	0.0332035	0.0408425	0.0216292	0.00738767	0.0998069	0.0547377	0.219993	0.725269
22	-39.00405	-56.37247	17.36842	0.00920209	0.0332035	0.0609844	0.0216292	0.00738767	0.00362231	0.0295085	0.579506	0.390985
23	-31.12151	-50.67366	19.55214	0.00920209	0.0332035	0.0154615	0.00624267	0.0122274	0.00362231	0.537144	0.0758662	0.38699
24	-34.13902	-49.65085	15.51183	0.00920209	0.0332035	0.0231861	0.00624267	0.0122274	0.0996376	0.833045	0.0273654	0.13959
25	-34.91308	-49.40447	14.49139	0.0117027	0.0332035	0.0231861	0.0076554	0.0345152	0.0996376	0.592216	0.0789014	0.328882
26	-34.67445	-51.96333	17.28888	0.0117027	0.0332035	0.0394628	0.00863524	0.0345152	0.0105521	0.629894	0.0484214	0.321684
27	-35.83263	-53.3792	17.54658	0.00941905	0.0332035	0.0394628	0.00430218	0.0345152	0.0105521	0.201439	0.169209	0.629353
28	-45.01962	-61.14398	16.12436	0.00941905	0.0394723	0.0034684	0.0943428	0.0107173	0.0105521	0.246171	0.690737	0.0630929
29	-45.38562	-62.41634	17.03071	0.00699578	0.0151196	0.0034684	0.0943428	0.0142215	0.0105521	0.134877	0.378454	0.48667
30	-53.26021	-67.48735	14.22713	0.00699578	0.031732	0.0648711	0.0943428	0.0142215	0.00452224	0.257579	0.541872	0.200549
31	-41.82959	-57.05002	15.22043	0.0152803	0.031732	0.0648711	0.0326325	0.00647311	0.0401924	0.188058	0.39562	0.416322
32	-28.10273	-46.80998	18.70725	0.0180651	0.031732	0.00444313	0.00521014	0.0414095	0.000793301	0.337166	0.203302	0.459532
33	-39.33149	-57.58654	18.25504	0.0180651	0.00364213	0.075554	0.00521014	0.00518943	0.0056033	0.521211	0.369361	0.109428
34	-44.08786	-57.59605	13.50818	0.116478	0.0271106	0.075554	0.00521014	0.00518943	0.0056033	0.874309	0.10557	0.0201207
35	-30.38922	-47.87352	17.4843	0.0391255	0.0271106	0.0316935	0.00521014	0.0146285	0.0152857	0.874309	0.10557	0.0201207
36	-39.64281	-58.95291	19.3101	0.00111419	0.0271106	0.0316935	0.00783572	0.00313464	0.0152857	0.809271	0.160197	0.030532
37	-48.95548	-66.2056	17.25012	0.00223282	0.0271106	0.0316935	0.0658025	0.00139087	0.0108366	0.760193	0.211127	0.0286804
38	-49.47625	-64.84737	15.37112	0.00190547	0.0351858	0.0316935	0.0658025	0.0360391	0.0166859	0.760193	0.211127	0.0286804
39	-49.35582	-64.72145	15.36562	0.00190547	0.0351858	0.0123744	0.0658025	0.0479654	0.0242199	0.0594753	0.82804	0.112485
40	-46.71096	-62.05058	15.33963	0.00257299	0.0351858	0.0123744	0.0658025	0.0479654	0.0242199	0.33591	0.607376	0.0567138
41	-46.87788	-63.71081	16.83293	0.00280443	0.0202826	0.0123744	0.0658025	0.0479654	0.000549201	0.753048	0.119811	0.127142
42	-28.41224	-46.12917	17.71693	0.0363374	0.0197941	0.0123744	0.0100603	0.0479654	0.000549201	0.852711	0.0310316	0.116258
43	-28.83363	-46.05484	17.22121	0.0363374	0.0420834	0.0123744	0.000616449	0.0479654	0.000431844	0.852711	0.0310316	0.116258
44	-56.44265	-67.68301	11.24036	0.173116	0.0649526	0.0012962	0.00447881	0.0479654	0.00156523	0.84792	0.0320408	0.120039
45	-62.85371	-71.75114	8.897426	0.173116	0.0649526	0.00102083	0.0392349	0.0479654	0.0272421	0.563001	0.253319	0.183679
46	-39.96429	-55.28431	15.32002	0.0173738	0.0649526	0.00881782	0.0392349	0.0310031	0.0272421	0.132847	0.85224	0.0149131
47	-40.98415	-56.34153	15.35739	0.0173738	0.0649526	0.041145	0.0159426	0.0210088	0.0272421	0.0764812	0.907636	0.0158825
48	-40.45052	-58.28367	17.83315	0.0173738	0.00138442	0.041145	0.0159426	0.0210088	0.0272421	0.438937	0.469911	0.0911518
49	-40.36584	-54.48846	14.12263	0.0173738	0.0703056	0.041145	0.0159426	0.0210088	0.0535929	0.663582	0.279155	0.0572633
50	-40.6254	-54.84498	14.21958	0.0148844	0.0703056	0.041145	0.0159426	0.0210088	0.0535929	0.588351	0.386333	0.025316
51	-38.13473	-54.73674	16.60201	0.0393189	0.0703056	0.020233	0.0159426	0.00867692	0.00123058	0.173736	0.77545	0.0508145
52	-37.00058	-52.29387	15.29329	0.0393189	0.0703056	0.00969811	0.0159426	0.0528148	0.00123058	0.197294	0.219862	0.582844
53	-34.93414	-53.6491	18.71496	0.00691686	0.0116873	0.00517634	0.0236294	0.0528148	0.00123058	0.359402	0.400514	0.240084
54	-34.96792	-53.73882	18.7709	0.00691686	0.0116873	0.0121656	0.0236294	0.0443891	0.00123058	0.730764	0.232577	0.0366591
55	-36.07906	-56.86302	20.78396	0.00691686	0.00523486	0.0110804	0.0236294	0.00139876	7.07654e-05	0.462757	0.464093	0.0731507
56	-32.47391	-52.48828	20.01437	0.00987449	0.00895407	0.00977181	0.0236294	0.0150997	0.00076176	0.612879	0.29024	0.0968815
57	-35.99511	-53.76727	17.77216	0.00987449	0.00978483	0.020512	0.0236294	0.0611002	0.00076176	0.418046	0.202797	0.379156
58	-32.47352	-48.57395	16.10043	0.0255294	0.0463262	0.020512	0.0104248	0.0611002	0.00469381	0.701235	0.113439	0.185326
59	-60.52008	-69.77304	9.252955	0.198909	0.0463262	0.020512	0.0104248	0.0611002	0.00713151	0.643171	0.101874	0.254955
60	-29.05852	-47.6861	18.62759	0.0285054	0.0244921	0.020512	0.0104248	0.0126328	0.00713151	0.553107	0.217166	0.229726
61	-39.90903	-54.25766	14.34863	0.0433083	0.0244921	0.107883	0.000230715	0.0316317	0.00602013	0.164874	0.585951	0.249175
62	-37.94308	-54.00416	16.06108	0.0202175	0.0272788	0.107883	0.00174868	0.0064485	0.00602013	0.129044	0.560507	0.310448
63	-30.06348	-49.10706	19.04358	0.0202175	0.040176	0.00824302	0.00795047	0.00846646	0.00796395	0.142981	0.62104	0.235979
64	-27.0155	-46.72762	19.71212	0.0202175	0.040176	0.000280912	0.000431747	0.00678183	0.00796395	0.271947	0.527585	0.200468
65	-35.55444	-50.94609	15.39165	0.0202175	0.0104531	0.000280912	0.000431747	0.00678183	0.14862	0.0430331	0.705411	0.251556
66	-39.49865	-57.26757	17.76892	0.0202175	0.0104531	0.0014918	0.0758845	0.00455201	0.013147	0.0430331	0.705411	0.251556
67	-30.65861	-49.49154	18.83293	0.0202175	0.0104531	0.0105913	0.0235237	0.0268744	0.00676613	0.516802	0.356181	0.127017
68	-35.04495	-52.4337	17.38875	0.00820075	0.0104531	0.0105913	0.0195421	0.0268744	0.0598457	0.623753	0.367124	0.00912255
69	-38.80865	-56.49383	17.68518	0.00899283	0.00538535	0.0365284	0.0195421	0.0268744	0.030573	0.758458	0.230449	0.0110926
70	-36.13919	-54.29982	18.16063	0.00899283	0.00771019	0.031149	0.010389	0.0268744	0.030573	0.500006	0.492681	0.00731272
71	-45.55992	-64.42632	18.86641	0.000872801	0.00771019	0.031149	0.0347229	0.007436	0.0156757	0.490957	0.483764	0.025279
72	-43.0394	-61.61659	18.57719	0.00409593	0.0119132	0.031149	0.0347229	0.007436	0.0156757	0.122959	0.183897	0.693144
73	-37.81979	-53.1198	15.30001	0.0471566	0.0142297	0.031149	0.0347229	0.007436	0.0544441	0.262111	0.129857	0.608032
74	-36.35746	-52.15918	15.80172	0.0826801	0.0201258	0.00729706	0.0114439	0.007436	0.0472734	0.39151	0.0850861	0.523404
75	-35.33862	-51.43005	16.09144	0.0817027	0.0201258	0.00711529	0.00819892	0.00440123	0.0472734	0.559869	0.0615442	0.378587
76	-35.3896	-52.06487	16.67526	0.0817027	0.0189336	0.0298799	0.00819892	0.00440123	0.0107106	0.628515	0.219874	0.151611
77	-42.22294	-59.67291	17.44998	0.0817027	0.000667217	0.0298799	0.00819892	0.00277588	0.0107106	0.672636	0.235309	0.0920548
78	-33.96422	-51.52741	17.56319	0.034307	0.0694537	0.00556648	0.00819892	0.00279147	0.0107106	0.353682	0.573663	0.0726553
79	-36.01552	-51.54609	15.53057	0.034307	0.0694537	0.0172897	0.00819892	0.0341624	0.0198065	0.36348	0.150235	0.486285
80	-41.89342	-56.08495	14.19153	0.00625156	0.0940457	0.00756111	0.00819892	0.0817359	0.0198065	0.160971	0.209298	0.62973
81	-33.77601	-52.72892	18.9529	0.0104456	0.00648919	0.00532709	0.00819892	0.0102082	0.0546767	0.160971	0.209298	0.62973
82	-45.37328	-65.88592	20.51263	0.0018912	0.00648919	0.0212986	0.00819892	0.0130704	0.00434937	0.0160774	0.000346118	0.983576
83	-33.35295	-51.39941	18.04647	0.0254602	0.0352934	0.0348563	0.00819892	0.0130704	0.00174035	0.0910909	0.00031973	0.908589
