Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-32.06075	-48.53494	16.47419	0.0472458	0.0514099	0.0106715	0.0051155	0.0261137	0.0184332	0.760663	0.130626	0.108711
1	-32.41604	-49.07616	16.66011	0.0472458	0.0559575	0.00848246	0.00396589	0.020131	0.0184332	0.632029	0.108536	0.259435
2	-32.2176	-48.78913	16.57153	0.0261593	0.0517066	0.0198513	0.00396589	0.0195954	0.0352119	0.637502	0.109476	0.253023
3	-29.35746	-48.16246	18.805	0.0261593	0.0127088	0.0198513	0.00216706	0.00304487	0.0352119	0.410375	0.0604726	0.529153
4	-35.16113	-50.09629	14.93516	0.0261593	0.0351701	0.0198513	0.0180449	0.0640686	0.0352119	0.130016	0.0652449	0.804739
5	-33.63169	-49.63288	16.00119	0.0521057	0.012405	0.00316469	0.00417855	0.0640686	0.0352119	0.0503606	0.637931	0.311709
6	-29.363	-47.35156	17.98856	0.0286999	0.0190301	0.00415476	0.00175283	0.0312569	0.0352119	0.0678125	0.858999	0.0731883
7	-28.33653	-46.80972	18.47318	0.0286999	0.0190301	0.0159676	0.0080334	0.0312569	0.00467516	0.536211	0.427376	0.0364133
8	-29.74927	-47.62428	17.87501	0.0282051	0.0190301	0.0159676	0.0170859	0.0312569	0.0114761	0.717619	0.153795	0.128586
9	-31.73683	-49.04065	17.30382	0.0298001	0.0484398	0.0159676	0.000747404	0.0312569	0.0114761	0.132981	0.30499	0.562029
10	-30.32284	-49.45089	19.12805	0.0298001	0.0484398	0.00159785	0.000747404	0.00639251	0.00387094	0.0353281	0.754318	0.210354
11	-29.41279	-50.74349	21.3307	0.00935371	0.0208261	0.000989713	0.000747404	0.00220459	0.000171333	0.0353281	0.754318	0.210354
12	-31.52272	-50.86206	19.33934	0.00935371	0.0215913	0.00645446	8.48942e-05	0.0477678	0.000171333	0.0392088	0.70733	0.253461
13	-32.15509	-48.4194	16.26431	0.0122972	0.0215913	0.00645446	5.11176e-05	0.123634	0.000350128	0.107271	0.199285	0.693444
14	-31.03574	-47.02904	15.9933	0.0394456	0.00663029	0.00122549	5.11176e-05	0.123634	0.000350128	0.356434	0.143664	0.499902
15	-27.31452	-48.00725	20.69273	0.0215991	0.00663029	0.00122549	0.00113595	0.0197327	0.000350128	0.199351	0.68464	0.116009
16	-33.20325	-48.75671	15.55346	0.0466801	0.00663029	0.00255452	0.00113595	0.0843344	0.0412952	0.406321	0.545862	0.047817
17	-28.67622	-45.31096	16.63474	0.0409501	0.0199798	0.00389454	0.000534031	0.0843344	0.00517459	0.406321	0.545862	0.047817
18	-26.77792	-45.69193	18.91401	0.0435235	0.021968	0.00389454	0.000534031	0.0163642	0.01006	0.38035	0.255689	0.363962
19	-26.21942	-45.90544	19.68602	0.0217763	0.0266018	0.00892235	0.000530847	0.0163642	0.00232656	0.446663	0.300268	0.25307
20	-32.59096	-48.27189	15.68093	0.0217763	0.0120261	0.00892235	0.0129421	0.100332	0.0233589	0.411732	0.276786	0.311482
21	-36.55441	-49.58683	13.03242	0.0657724	0.0345048	0.00892235	0.013752	0.100332	0.0240778	0.411732	0.276786	0.311482
22	-36.86911	-49.72267	12.85356	0.0657724	0.0166558	0.00892235	0.0084059	0.100332	0.0518655	0.451327	0.303403	0.245271
23	-29.84862	-46.81808	16.96945	0.02141	0.0166558	0.00892235	0.0084059	0.0712486	0.0196304	0.537534	0.0655304	0.396936
24	-28.94521	-44.74324	15.79804	0.0253862	0.0300028	0.000955695	0.00350922	0.0968664	0.0196304	0.642135	0.0782822	0.279583
25	-38.49493	-52.44374	13.94881	0.0253862	0.0121513	0.0469938	0.0228038	0.0968664	0.0196304	0.587472	0.401472	0.0110566
26	-26.73543	-45.86678	19.13136	0.0282242	0.0121513	0.00195894	0.00816036	0.0365379	0.00373105	0.587818	0.401119	0.0110631
27	-27.8115	-47.16004	19.34854	0.0282242	0.00786297	0.00195894	0.00816036	0.0365379	0.0024429	0.412364	0.571863	0.0157724
28	-34.15854	-48.58421	14.42567	0.0459536	0.0195704	0.0332561	0.00395626	0.106409	0.0024429	0.412364	0.571863	0.0157724
29	-27.24485	-46.06156	18.81671	0.0459536	0.0195704	0.000469392	0.00395626	0.011809	0.017084	0.412364	0.571863	0.0157724
30	-32.26092	-48.79424	16.53332	0.071058	0.0252027	0.000469392	0.00395626	0.0464838	0.0103012	0.272438	0.23064	0.496922
31	-29.95518	-47.18325	17.22806	0.0489468	0.0252027	0.000469392	0.00822913	0.0464838	0.0103012	0.189358	0.115955	0.694687
32	-29.1697	-46.40486	17.23515	0.0489468	0.0252027	0.00028728	0.00822913	0.0464838	0.0103012	0.414956	0.254102	0.330942
33	-28.37707	-45.3047	16.92763	0.0325339	0.0252027	0.00158118	0.00822913	0.0464838	0.0333164	0.736631	0.153527	0.109842
34	-28.78313	-47.90388	19.12074	0.0308635	0.00788552	0.0074841	0.00731763	0.0041691	0.0333164	0.787697	0.123759	0.0885441
35	-28.7974	-49.35442	20.55702	0.0222378	0.00570971	0.0074841	0.00229001	0.0041691	0.0122673	0.309427	0.340441	0.350131
36	-28.58609	-46.62505	18.03895	0.044479	0.0290737	0.0074841	0.00362857	0.0041691	0.029978	0.594137	0.200084	0.205779
37	-32.83287	-46.88597	14.0531	0.044479	0.0290737	0.00848357	0.00362857	0.0824483	0.0530408	0.425853	0.155466	0.418681
38	-30.59771	-46.89002	16.29231	0.0420989	0.0290737	0.00848357	0.00362857	0.0273339	0.0530408	0.425853	0.155466	0.418681
39	-32.11332	-49.50298	17.38967	0.0420989	0.00718054	0.00220093	0.00362857	0.0273339	0.0530408	0.130057	0.572442	0.297501
40	-33.44665	-48.83696	15.3903	0.0471185	0.0259562	0.0103718	0.00362857	0.0273339	0.0724107	0.129728	0.507425	0.362847
41	-36.86618	-51.22599	14.35981	0.0312612	0.0353549	0.0402077	0.00671056	0.0273339	0.0724107	0.135822	0.484285	0.379892
42	-29.25165	-47.37337	18.12172	0.033712	0.0367888	0.00429289	0.00671056	0.0124011	0.0227821	0.225144	0.43423	0.340627
43	-34.296	-49.70447	15.40847	0.0309182	0.0367888	0.0237634	0.0142295	0.00848561	0.0721679	0.409947	0.132713	0.45734
44	-35.04868	-50.02639	14.97771	0.0543674	0.0367888	0.0113744	0.0142295	0.00848561	0.0721679	0.496892	0.16086	0.342248
45	-31.17765	-49.0219	17.84425	0.0543674	0.0408126	0.00666618	0.0101316	0.00789944	0.0039345	0.45686	0.333627	0.209513
46	-29.64582	-47.84772	18.20191	0.0543674	0.0206837	0.00944573	0.0101316	0.0160656	0.0039345	0.454299	0.337362	0.208339
47	-29.38597	-47.59527	18.20929	0.0543674	0.025483	0.00445671	0.0101316	0.0160656	0.0039345	0.42724	0.393723	0.179037
48	-30.23237	-45.33232	15.09994	0.024482	0.0225658	0.00493971	0.00307448	0.0997225	0.0394906	0.708837	0.200149	0.0910135
49	-29.66696	-46.15296	16.486	0.0319382	0.0225658	0.00493971	0.00669546	0.0685674	0.0239798	0.325128	0.642089	0.0327829
50	-31.87031	-46.53884	14.66853	0.0279251	0.0252916	0.00304635	0.00420911	0.0685674	0.0763125	0.253079	0.213516	0.533405
51	-31.37509	-47.12358	15.7485	0.0279251	0.0252916	0.0111345	0.00841434	0.0821748	0.0226824	0.251141	0.103662	0.645197
52	-29.16407	-46.72862	17.56455	0.0279251	0.0252916	0.00809741	0.0154442	0.0400979	0.0141372	0.648558	0.232043	0.119399
53	-30.38154	-46.90516	16.52362	0.0386888	0.0252916	0.0129775	0.00902899	0.0342818	0.0374518	0.648558	0.232043	0.119399
