Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-31.96789	-50.41767	18.44977	0.0185343	0.032762	0.00937635	0.0301734	0.00597761	0.0114405	0.44237	0.294041	0.263589
1	-34.70064	-52.29321	17.59257	0.0185343	0.032762	0.00937635	0.0220406	0.00597761	0.0415831	0.0210957	0.560073	0.418831
2	-32.26553	-51.42011	19.15458	0.0205583	0.0164225	0.0191199	0.0220406	0.00597761	0.00604861	0.0973199	0.744818	0.157862
3	-32.05147	-50.75501	18.70354	0.0321392	0.0164225	0.0191199	0.0220406	0.00597761	0.00604861	0.0973199	0.744818	0.157862
4	-39.36957	-59.28397	19.9144	0.00477201	0.0164225	0.0191199	0.0220406	0.00597761	0.00232558	0.0324981	0.0950121	0.87249
5	-35.55141	-53.52354	17.97212	0.0065079	0.0164225	0.0191199	0.0220406	0.0197086	0.0367289	0.739091	0.211212	0.0496968
6	-29.83827	-48.55184	18.71357	0.0163572	0.0164225	0.0191199	0.00197382	0.00277343	0.0448439	0.449087	0.52497	0.0259423
7	-38.09645	-57.738	19.64156	0.00498202	0.0068337	0.0162567	0.00197382	0.00277343	0.0448439	0.063438	0.205493	0.731069
8	-34.00882	-49.99243	15.98361	0.033012	0.052267	0.0162567	0.00197382	0.0556189	0.0124575	0.0568681	0.287775	0.655357
9	-35.44223	-50.5575	15.11527	0.033012	0.052267	0.00491495	0.00530419	0.0385929	0.0597906	0.0235	0.0336589	0.942841
10	-33.1427	-52.03477	18.89208	0.00667675	0.052267	0.00491495	0.00530419	0.0141786	0.0135659	0.532919	0.0983128	0.368768
11	-51.82746	-61.28938	9.461921	0.0041034	0.052267	0.166395	0.0161294	0.0865775	0.0135659	0.14029	0.242483	0.617227
12	-39.41035	-55.07835	15.66801	0.0041034	0.0284564	0.0446048	0.00817891	0.0807799	0.0135659	0.207597	0.358817	0.433586
