Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-35.57159	-52.35086	16.77928	0.0136688	0.0244773	0.00800727	0.0177222	0.0015894	0.0856912	0.0204787	0.569263	0.410258
1	-48.17791	-60.35815	12.18024	0.0136688	0.0623762	0.0643737	0.0415427	0.0015894	0.0856912	0.0878867	0.28664	0.625473
2	-36.8489	-51.97601	15.12711	0.0506781	0.0191793	0.0148624	0.0415427	0.0120193	0.0552958	0.391348	0.250219	0.358432
3	-35.46776	-51.14258	15.67482	0.0506781	0.0202545	0.0148624	0.0415427	0.0457962	0.00638054	0.460387	0.221837	0.317776
4	-37.46017	-55.16916	17.709	0.0238103	0.011266	0.0427932	0.0415427	0.00149176	0.00638054	0.328551	0.507015	0.164435
5	-32.40902	-50.67542	18.2664	0.0246618	0.011266	0.00391919	0.0415427	0.0296139	0.00196879	0.302987	0.622836	0.0741768
6	-43.14731	-56.68447	13.53716	0.00669374	0.0031037	0.00391919	0.0415427	0.102719	0.0764235	0.498517	0.379437	0.122046
7	-37.18647	-56.05321	18.86674	0.00669374	0.0031037	0.00283638	0.00406452	0.00443632	0.0764235	0.634384	0.210307	0.155309
8	-35.37492	-55.85121	20.47628	0.0107053	0.0031037	0.0176091	0.00905249	0.00327959	0.0124809	0.325536	0.55064	0.123825
9	-32.68245	-47.28065	14.59821	0.0277657	0.037009	0.00558334	0.0139188	0.1104	0.0124809	0.282656	0.609829	0.107514
10	-32.31188	-46.15313	13.84125	0.0277657	0.0301087	0.00382413	0.0110516	0.1104	0.0434434	0.573442	0.376561	0.0499969
11	-34.18483	-51.06042	16.87559	0.0196881	0.0301087	0.033571	0.0110516	0.0108203	0.0434434	0.183676	0.468191	0.348133
12	-31.91046	-49.33317	17.42271	0.0196881	0.031795	0.033571	0.00282996	0.00330791	0.0434434	0.494555	0.128265	0.37718
13	-32.76394	-48.75875	15.9948	0.0216356	0.031795	0.033571	0.00261808	0.0382354	0.0434434	0.494555	0.128265	0.37718
14	-31.14396	-49.89841	18.75444	0.0121322	0.00870841	0.00490609	0.0065157	0.0247355	0.0434434	0.33691	0.538075	0.125015
15	-38.68175	-55.55905	16.8773	0.0121322	0.00957538	0.0328103	0.0259424	0.0247355	0.0434434	0.146361	0.570005	0.283633
16	-35.05687	-52.69718	17.64031	0.0123283	0.0244012	0.0190388	0.0348734	0.0247355	0.013671	0.470709	0.334545	0.194747
17	-35.19798	-51.2532	16.05522	0.0530273	0.0244012	0.0190388	0.0348734	0.0247355	0.013671	0.470709	0.334545	0.194747
18	-29.62382	-46.94498	17.32116	0.0453801	0.0244012	0.00435465	0.00412961	0.0453062	0.013671	0.17284	0.755651	0.0715092
19	-37.74377	-53.85575	16.11199	0.0453801	0.0244012	0.000173562	0.0667441	0.0169278	0.0146629	0.149982	0.776533	0.0734853
20	-34.21531	-51.40368	17.18837	0.0541851	0.00730725	0.002351	0.0338264	0.0283196	0.0146629	0.240687	0.693669	0.0656437
21	-31.14168	-48.77882	17.63714	0.0541851	0.0207118	0.000557742	0.0106923	0.0283196	0.0146629	0.0942475	0.827449	0.0783036
22	-32.17643	-50.70771	18.53128	0.0479058	0.00489012	0.0115237	0.0106923	0.0164965	0.0146629	0.326652	0.401956	0.271392
23	-30.88992	-48.89062	18.0007	0.0479058	0.0175109	0.0115237	0.0106923	0.00630209	0.0258598	0.203712	0.250675	0.545613
24	-38.84749	-51.19993	12.35244	0.0479058	0.0175109	0.0231183	0.0131055	0.0520454	0.111135	0.203712	0.250675	0.545613
25	-38.03323	-52.5259	14.49267	0.0479058	0.0175109	0.0280059	0.0453254	0.0520454	0.0190743	0.481015	0.285952	0.233033
26	-39.87377	-54.12176	14.24799	0.0479058	0.0175109	0.0342882	0.0453254	0.0520454	0.0190743	0.160851	0.184203	0.654946
27	-39.12025	-55.58881	16.46856	0.0479058	0.00973833	0.0342882	0.0453254	0.00280212	0.0190743	0.111928	0.194942	0.69313
28	-41.14797	-57.03958	15.89161	0.0479058	0.00973833	0.088531	0.00589647	0.00280212	0.0190743	0.0395466	0.210831	0.749623
29	-38.46324	-54.74915	16.28591	0.0407713	0.0199579	0.088531	0.00589647	0.00280212	0.00586522	0.0749575	0.399613	0.525429
30	-27.47596	-47.55183	20.07587	0.028136	0.0199579	0.00497003	0.00589647	0.00168659	0.00586522	0.0919987	0.604326	0.303675
31	-27.65587	-47.73802	20.08215	0.0273297	0.0199579	0.00497003	0.00589647	0.00233152	0.00586522	0.0766485	0.508048	0.415304
32	-36.17054	-55.80227	19.63173	0.00143363	0.0199579	0.0479272	0.0015235	0.00238894	0.00468481	0.152481	0.370322	0.477197
33	-40.26674	-57.49645	17.22971	7.59038e-05	0.00846235	0.0479272	0.00219815	0.0138673	0.0670599	0.283604	0.522423	0.193974
34	-43.80245	-64.56738	20.76492	0.000438363	0.00493004	0.0236453	0.000692073	0.0156473	0.00346677	0.121194	0.22325	0.655556
35	-51.64202	-68.36439	16.72238	0.00214736	0.00158829	0.0236453	0.0110403	0.0164004	0.0977955	0.0545389	0.0352754	0.910186
36	-36.35833	-51.27107	14.91273	0.0230623	0.0215601	0.0236453	0.0110403	0.0219784	0.0977955	0.0545389	0.0352754	0.910186
37	-26.41211	-46.00957	19.59746	0.0230623	0.0215601	0.0067226	0.00649973	0.0136132	0.00733803	0.567048	0.385247	0.0477054
38	-31.8864	-48.72034	16.83394	0.0230623	0.0215601	0.0067226	0.0333634	0.0577062	0.00733803	0.701057	0.221354	0.0775889
39	-36.27408	-54.04822	17.77414	0.00697999	0.0146841	0.0013141	0.0375894	0.0577062	0.00733803	0.453418	0.143163	0.403419
40	-29.81541	-50.7229	20.90749	0.00697999	0.0146841	0.0013141	0.0122875	0.00751648	0.00237714	0.860589	0.0365152	0.102896
41	-34.17149	-55.17789	21.00639	0.00444052	0.0146841	0.0013141	0.0122875	0.00751648	0.00237714	0.126877	0.646044	0.22708
42	-34.39702	-55.25942	20.86241	0.00444052	0.0146841	0.00182574	0.0122875	0.0106593	0.00241968	0.11732	0.597383	0.285296
43	-39.34679	-53.4872	14.14041	0.0049026	0.0146841	0.00182574	0.0122875	0.182793	0.00241968	0.261784	0.0898998	0.648316
44	-42.80341	-57.44533	14.64192	0.00120344	0.0074457	0.103593	0.0122875	0.07424	0.00726551	0.205341	0.286127	0.508532
45	-39.37501	-57.71593	18.34091	0.0122504	0.000484728	0.00453124	0.0122875	0.07424	0.00726551	0.155135	0.558906	0.285958
46	-44.3057	-59.11375	14.80806	0.0122504	0.000513656	0.0805064	0.0122875	0.07424	0.0219716	0.155135	0.558906	0.285958
47	-38.02955	-57.99052	19.96097	0.0122504	0.00100621	0.00687538	0.00113629	0.00689213	0.041302	0.277054	0.212258	0.510688
48	-34.47717	-53.92303	19.44586	0.0122504	0.00392944	0.0127705	0.0149287	0.0165479	0.0222615	0.325323	0.198086	0.476591
49	-32.58879	-53.05399	20.4652	0.0122504	0.00413042	0.0127705	0.0157486	0.0092636	0.00235195	0.750869	0.110738	0.138394
50	-38.71258	-58.18609	19.4735	0.0122504	0.00178485	0.0388743	0.0157486	0.0109685	0.00235195	0.877476	0.0217956	0.100729
51	-35.76113	-55.32143	19.5603	0.0122504	0.00818962	0.0388743	0.0157486	0.00233527	0.00235195	0.238302	0.135497	0.626201
52	-33.57536	-52.4617	18.88634	0.0287307	0.00488478	0.0289483	0.0157486	0.0130998	0.00564254	0.284428	0.509689	0.205883
53	-38.83653	-53.51738	14.68085	0.0291633	0.00488478	0.0289483	0.0157486	0.0143142	0.111977	0.543927	0.283963	0.17211
54	-41.65614	-55.16652	13.51038	0.00728255	0.0286774	0.0465821	0.0262562	0.0143142	0.111977	0.473212	0.247046	0.279742
55	-40.17704	-56.32444	16.1474	0.00728255	0.00543754	0.0221711	0.00619829	0.0143142	0.111977	0.364889	0.419405	0.215706
56	-31.15698	-51.33715	20.18016	0.00728255	0.0177034	0.0152858	0.00329782	0.0143142	0.00595054	0.413551	0.475338	0.111111
57	-36.52081	-52.58241	16.06161	0.0396788	0.0412394	0.0152858	0.0350076	0.0324211	0.00595054	0.12263	0.237901	0.639469
58	-34.66259	-50.72419	16.06161	0.0396788	0.0412394	0.0152858	0.0350076	0.0324211	0.00595054	0.801237	0.0867754	0.111988
59	-35.70352	-52.10282	16.3993	0.0396788	0.0412394	0.00661512	0.0350076	0.0324211	0.00595054	0.0904076	0.825088	0.0845047
60	-41.62711	-56.12581	14.4987	0.0396788	0.0412394	0.0655709	0.024852	0.0324211	0.00595054	0.0668444	0.610043	0.323113
61	-42.86221	-59.16679	16.30458	0.0396788	0.00241468	0.0655709	0.024852	0.00309129	0.0277369	0.118037	0.311398	0.570566
62	-39.4865	-56.15148	16.66498	0.00395914	0.0195505	0.0655709	0.024852	0.0362204	0.00393817	0.0783578	0.744439	0.177203
63	-38.96669	-57.91424	18.94755	0.00395914	0.0195505	0.00696296	0.024852	0.0362204	0.00393817	0.0764243	0.686643	0.236933
64	-31.61152	-48.71871	17.10719	0.0344478	0.0195505	0.00696296	0.024852	0.0362204	0.0207031	0.239308	0.625993	0.1347
65	-31.61304	-48.45224	16.8392	0.0344478	0.0195505	0.00817598	0.024852	0.0362204	0.0263709	0.370224	0.518258	0.111518
66	-38.50278	-53.07522	14.57244	0.0344478	0.0195505	0.0395301	0.024852	0.0880096	0.00142935	0.0324352	0.446486	0.521078
67	-29.4551	-47.82838	18.37328	0.0304988	0.0195505	0.00133966	0.024852	0.00315007	0.0308371	0.51399	0.224271	0.261739
68	-33.29509	-50.61766	17.32257	0.0304988	0.0195505	0.0526601	0.00590636	0.0245606	0.00403013	0.324989	0.558799	0.116211
69	-36.02762	-53.13806	17.11044	0.00990638	0.0195505	0.0526601	0.00590636	0.0245606	0.0300693	0.763682	0.0428831	0.193435
70	-32.63513	-50.83475	18.19962	0.00990638	0.0161603	0.0280842	0.00590636	0.0245606	0.0300693	0.787281	0.0692978	0.143421
71	-39.41787	-55.82902	16.41115	0.00990638	0.0818049	0.0280842	0.00590636	0.00483707	0.0300693	0.767145	0.0931019	0.139753
72	-45.89007	-58.81748	12.92742	0.00990638	0.0818049	0.0521411	0.0240285	0.0516879	0.0304885	0.443712	0.278432	0.277856
73	-41.72889	-56.09008	14.36119	0.0296688	0.0818049	0.0521411	0.000885644	0.0182545	0.0304885	0.269205	0.149924	0.580871
74	-44.26157	-56.70318	12.44161	0.0296688	0.00527163	0.0521411	0.0486846	0.0901995	0.0365653	0.497706	0.27718	0.225114
75	-40.74979	-56.69356	15.94377	0.0296688	0.0631038	0.0117802	0.0486846	0.00940868	0.00996259	0.155854	0.163276	0.68087
76	-46.05004	-57.98449	11.93445	0.0296688	0.0631038	0.0111274	0.0780386	0.0689125	0.0247019	0.185737	0.166573	0.64769
77	-43.3585	-57.85412	14.49562	0.0570761	0.00429218	0.0846918	0.0230292	0.0160007	0.0247019	0.394279	0.3536	0.25212
78	-42.46831	-58.00908	15.54077	0.00926108	0.0366211	0.0846918	0.0205103	0.00716997	0.0247019	0.240968	0.0582701	0.700762
79	-32.39243	-51.20086	18.80843	0.00926108	0.0188506	0.00283297	0.0205103	0.00660251	0.0409978	0.225762	0.117697	0.656541
80	-42.41763	-58.75932	16.34168	0.00926108	0.0188506	0.0597003	0.0268009	0.00678127	0.0409978	0.0228285	0.0916436	0.885528
81	-34.50144	-54.87364	20.37219	0.0144482	0.00509676	0.00735496	0.0268009	0.0010657	0.00413726	0.0964919	0.38736	0.516148
82	-36.99332	-55.29988	18.30656	0.0144482	0.0195525	0.0554728	0.016964	0.00136649	0.00413726	0.0964919	0.38736	0.516148
83	-37.74193	-56.80476	19.06283	0.0024609	0.0195525	0.0554728	0.0112412	0.00129369	0.002502	0.052478	0.270733	0.676789
84	-42.57539	-57.79958	15.22419	0.0831865	0.0195525	0.0554728	0.0200848	0.00129369	0.0114948	0.0294627	0.590568	0.379969
85	-42.09965	-56.59616	14.49651	0.100291	0.0195525	0.0554728	0.00686639	0.0160919	0.0114948	0.150538	0.461378	0.388084
86	-38.57841	-54.17797	15.59956	0.100291	0.0429184	0.00878779	0.00370417	0.0160919	0.009654	0.643422	0.193672	0.162906
87	-43.18065	-57.81796	14.63732	0.100291	0.0067084	0.00878779	0.059625	0.0160919	0.0146499	0.696923	0.164614	0.138463
88	-40.62114	-58.59694	17.9758	0.00472951	0.047936	0.00878779	0.0432506	0.00108041	0.0146499	0.479182	0.11502	0.405798
89	-41.94448	-59.79313	17.84866	0.00472951	0.047936	0.00974157	0.0455613	0.00108041	0.0146499	0.214959	0.225912	0.55913
90	-35.4697	-52.07225	16.60255	0.0268805	0.047936	0.00974157	0.0383661	0.0181199	0.0146499	0.400591	0.00778096	0.591628
91	-32.98313	-50.17076	17.18763	0.0268805	0.047936	0.0206869	0.00592076	0.00358014	0.035667	0.200993	0.0575033	0.741503
