Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-40.85751	-54.68792	13.83041	0.0478171	0.0050368	0.00286311	0.0485994	0.00864583	0.11391	0.152207	0.295226	0.552566
1	-41.44952	-54.81719	13.36767	0.0478171	0.0050368	0.0112937	0.0485994	0.0120967	0.11391	0.23166	0.132427	0.635913
2	-36.15848	-51.83244	15.67396	0.0478171	0.0311053	0.00331718	0.0485994	0.0250063	0.0236912	0.323062	0.184676	0.492262
3	-29.99109	-47.0724	17.08132	0.0582929	0.0311053	0.00331718	0.00231904	0.0246752	0.0236912	0.652733	0.157206	0.19006
4	-41.52988	-57.33496	15.80508	0.0510892	0.00304111	0.0713541	0.00231904	0.0246752	0.0236912	0.235779	0.161506	0.602715
5	-40.78732	-55.02866	14.24134	0.0581408	0.00304111	0.0161626	0.00231904	0.0156263	0.121031	0.494422	0.398689	0.106889
6	-36.83715	-53.23984	16.40269	0.010113	0.00618581	0.0161626	0.00231904	0.00501419	0.121031	0.770184	0.0633095	0.166506
7	-37.99797	-57.0532	19.05523	0.00570649	0.00882202	0.0336838	0.0178683	0.0146242	0.0120136	0.791055	0.0575601	0.151385
8	-28.83688	-48.7459	19.90902	0.0202774	0.0076363	0.00374974	0.0178683	0.00925093	0.0120136	0.791055	0.0575601	0.151385
9	-39.61873	-55.5511	15.93237	0.0550611	0.0128653	0.00328954	0.0804209	0.00925093	0.0120136	0.27021	0.0504209	0.679369
10	-40.24826	-55.93843	15.69017	0.0742295	0.0128653	0.00509856	0.0656625	0.00925093	0.0120136	0.281924	0.0496115	0.668464
11	-40.95481	-56.81502	15.86021	0.0742295	0.0128653	0.0161053	0.0656625	0.0039482	0.00194344	0.281924	0.0496115	0.668464
12	-46.63035	-63.18348	16.55312	0.0101842	0.0128653	0.0161053	0.10674	0.00912494	0.00194344	0.281924	0.0496115	0.668464
13	-47.90025	-64.57075	16.67049	0.00781253	0.0128653	0.00227242	0.10674	0.0239591	0.000300238	0.0483945	0.0804119	0.871194
14	-40.69613	-60.2822	19.58607	0.00642495	0.00243628	0.0559884	0.00447129	0.00561695	0.00415056	0.469534	0.33943	0.191037
15	-31.42955	-48.51577	17.08622	0.0244379	0.0483681	0.0107527	0.00447129	0.00561695	0.0496282	0.342529	0.351617	0.305854
16	-34.54882	-50.2589	15.71008	0.0244379	0.0483681	0.0107527	0.0262622	0.00855412	0.0602342	0.620056	0.0220024	0.357941
17	-32.15172	-50.82293	18.67121	0.00619993	0.0182373	0.00259415	0.0119537	0.00335939	0.0602342	0.620056	0.0220024	0.357941
