Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-36.0451	-50.60166	14.55656	0.0241668	0.0154097	0.0408479	0.00254813	0.0511544	0.0741001	0.300666	0.664762	0.0345723
1	-38.99578	-52.56801	13.57223	0.023578	0.0154097	0.0408479	0.0284109	0.0511544	0.0741001	0.536655	0.181028	0.282317
2	-31.48357	-48.32804	16.84447	0.0589541	0.0435071	0.00105416	0.00106497	0.0135508	0.0313512	0.536655	0.181028	0.282317
3	-33.50867	-51.33236	17.82369	0.0684431	0.00887528	0.00105416	0.00106497	0.0135508	0.0313512	0.0890052	0.44382	0.467175
4	-41.60651	-57.17828	15.57176	0.0684431	0.0803747	0.0007959	0.00106497	0.000130558	0.0313512	0.0620642	0.235508	0.702427
5	-39.37718	-55.14037	15.76319	0.0160763	0.0456676	0.00114151	0.0529922	0.000728325	0.0606394	0.0492501	0.186884	0.763866
6	-34.82471	-51.48739	16.66269	0.0184697	0.0456676	0.000962892	0.0276818	0.000728325	0.0606394	0.0933197	0.35411	0.55257
7	-33.83846	-51.10836	17.26991	0.0184697	0.0263569	0.00468255	0.0276818	0.000728325	0.0606394	0.0723194	0.274423	0.653258
8	-41.2313	-60.8444	19.6131	0.00208088	0.0278092	0.00468255	0.0276818	0.000944282	0.0151958	0.0723194	0.274423	0.653258
9	-33.74919	-50.91494	17.16575	0.0438726	0.0254434	0.0247117	0.0276818	0.00432774	0.0151958	0.389944	0.211549	0.398507
10	-34.09183	-51.22577	17.13394	0.0555571	0.0254434	0.0247117	0.0106776	0.0104641	0.0151958	0.0840369	0.78352	0.132443
11	-36.64639	-53.4446	16.79821	0.00776971	0.0115261	0.0276415	0.0106776	0.0605111	0.032544	0.538026	0.105562	0.356413
12	-43.86752	-59.03322	15.1657	0.00244057	0.0341334	0.0155591	0.0473985	0.0605111	0.032544	0.538026	0.105562	0.356413
13	-34.46991	-48.80785	14.33794	0.0342922	0.0341334	0.00213409	0.0289087	0.0605111	0.053861	0.328909	0.0618619	0.609229
14	-30.62788	-49.33481	18.70692	0.0219929	0.0320202	0.00464047	0.0289087	0.00473911	0.0093601	0.45468	0.344923	0.200397
15	-32.14041	-50.69285	18.55244	0.0219929	0.014576	4.63811e-05	0.0451209	0.00473911	0.0191528	0.413644	0.370879	0.215477
16	-34.1245	-54.61485	20.49035	0.0219929	0.0010648	0.000628098	0.00829224	0.00473911	0.0191528	0.445564	0.387318	0.167118
17	-37.97606	-57.26875	19.29269	0.0219929	0.000269664	0.000869011	0.00829224	0.0360445	0.0191528	0.298902	0.259828	0.44127
18	-37.36858	-55.86669	18.49811	0.0463813	0.000269664	0.000869011	0.00829224	0.032058	0.0191528	0.450317	0.309565	0.240118
19	-46.23866	-64.90507	18.66641	0.00601347	0.000269664	0.000869011	0.0596096	0.032058	0.00388198	0.597532	0.252265	0.150203
20	-48.60862	-67.35313	18.74451	0.00168316	0.0128652	0.0124578	0.0596096	0.0117895	0.00229124	0.403056	0.495628	0.101317
21	-36.88609	-54.91294	18.02685	0.0184955	0.0137797	0.0131576	0.0596096	0.0117895	0.00229124	0.188061	0.234258	0.577681
22	-27.40476	-46.33034	18.92558	0.0184955	0.0204595	0.00165085	0.00748344	0.0117895	0.0361684	0.529217	0.343334	0.12745
23	-32.63989	-53.12511	20.48522	0.00874514	0.00682715	0.00165085	0.00850807	0.0117895	0.018481	0.0928539	0.661565	0.245581
24	-39.10465	-56.36505	17.26041	0.0259046	0.00682715	0.0542705	0.00850807	0.0117895	0.0315027	0.0239603	0.0397685	0.936271
25	-39.56003	-57.6195	18.05947	0.0143753	0.00682715	0.0542705	0.00850807	0.00280184	0.0315027	0.052729	0.0385963	0.908675
26	-46.51098	-59.59946	13.08848	0.0593854	0.0108194	0.0762562	0.0574472	0.00280184	0.0392119	0.235051	0.0107097	0.75424
27	-34.55252	-51.91243	17.35991	0.0593854	0.0108194	0.000730682	0.0371251	0.0050421	0.0231449	0.26167	0.0744413	0.663889
28	-35.22245	-52.68125	17.4588	0.0593854	0.00865207	0.00413629	0.0371251	0.00126491	0.0231449	0.26167	0.0744413	0.663889
29	-40.6408	-55.1919	14.5511	0.0593854	0.0441964	0.0783179	0.00205782	0.00126491	0.0231449	0.220333	0.243992	0.535676
30	-39.90152	-57.60092	17.69939	0.00576058	0.0572211	0.00780301	0.0300809	0.00697438	0.019691	0.13984	0.520178	0.339982
31	-36.91623	-56.74894	19.83271	0.00576058	0.00872544	0.00317122	0.0300809	0.00532652	0.019691	0.177604	0.390601	0.431794
32	-52.52094	-64.06178	11.54084	0.0709733	0.00500909	0.123951	0.0649178	0.00208662	0.0187219	0.223257	0.597138	0.179605
33	-46.37552	-59.64682	13.27129	0.0964855	0.00500909	0.0314497	0.0649178	0.00426308	0.0391028	0.527367	0.332851	0.139782
34	-39.91288	-55.52285	15.60996	0.0778787	0.00500909	0.0410028	0.0037241	0.00985849	0.0437066	0.474118	0.299242	0.22664
35	-67.04575	-76.52871	9.482958	0.00704824	0.0949838	0.0410028	0.151492	0.000264326	0.0437066	0.393864	0.179658	0.426478
36	-71.1358	-81.75952	10.62372	0.00704824	0.0949838	0.0253468	0.173677	0.000264326	0.00788774	0.856693	0.0424762	0.100831
37	-39.71868	-59.39189	19.67321	0.00201435	0.00668632	0.00772316	0.0124251	0.0204527	0.0275495	0.856693	0.0424762	0.100831
38	-36.51447	-51.45653	14.94206	0.0332333	0.0793935	0.00772316	0.00868456	0.0204527	0.0488418	0.825708	0.0771073	0.0971844
39	-35.41157	-52.57768	17.16611	0.0332333	0.0595303	0.00773098	0.0144908	0.0135093	0.012729	0.0531585	0.267354	0.679488
40	-31.88891	-51.55457	19.66566	0.0332333	0.00396628	0.00773098	0.00587592	0.0135093	0.012729	0.0768721	0.791391	0.131737
41	-35.4223	-52.5767	17.1544	0.0332333	0.0223871	0.0358593	0.0238065	0.0135093	0.012729	0.0768721	0.791391	0.131737
42	-40.3125	-57.96562	17.65312	0.0332333	0.0022544	0.0358593	0.0238065	0.00131045	0.0322553	0.0607473	0.625387	0.313865
43	-36.43498	-52.44833	16.01335	0.0332333	0.0558722	0.0243447	0.0238065	0.00131045	0.0322553	0.664898	0.26825	0.0668518
44	-31.80359	-49.75442	17.95083	0.0332333	0.0168874	0.00539188	0.0319968	0.00131045	0.0322553	0.290997	0.375155	0.333848
45	-32.81539	-49.95525	17.13986	0.0332333	0.0305874	0.0125145	0.0319968	0.00131045	0.0322553	0.550045	0.238085	0.21187
46	-39.51314	-55.41572	15.90257	0.0630359	0.0145295	0.0301485	0.0319968	0.0017006	0.0322553	0.0525853	0.0829402	0.864474
47	-43.76484	-61.19749	17.43265	0.00268229	0.0309053	0.0301485	0.0319968	0.00639178	0.0322553	0.0688024	0.108519	0.822679
48	-38.14756	-57.1477	19.00014	0.00268229	0.0309053	0.0301485	0.00483381	0.000205516	0.0253575	0.342851	0.0460989	0.61105
49	-35.2397	-54.43965	19.19994	0.00268229	0.0309053	0.0122293	0.00483381	0.0129945	0.0253575	0.586734	0.394957	0.0183093
50	-40.44401	-58.66112	18.2171	0.00167561	0.0604074	0.0122293	0.00157394	0.0129945	0.0253575	0.0781315	0.172787	0.749081
51	-32.40285	-49.87577	17.47292	0.0155052	0.0604074	0.0116872	0.00137674	0.0129945	0.031375	0.467078	0.0209298	0.511992
52	-42.78442	-59.17242	16.388	0.00513179	0.0604074	0.0142592	0.0398926	0.0217588	0.0197529	0.282817	0.120747	0.596436
53	-41.27423	-56.72974	15.45551	0.00455667	0.0604074	0.0142592	0.0323835	0.0217588	0.05178	0.186125	0.639499	0.174376
54	-31.47811	-49.44083	17.96271	0.0452076	0.0177608	0.00107736	0.0323835	0.0217588	0.00258192	0.234748	0.615617	0.149635
55	-38.08683	-51.3035	13.21667	0.0452076	0.0177608	0.0131183	0.0323835	0.0217588	0.112401	0.327337	0.656597	0.0160663
56	-32.47234	-49.8816	17.40926	0.0476866	0.0177608	0.00746566	0.0323835	0.0217588	0.00792536	0.327337	0.656597	0.0160663
57	-45.88423	-57.10703	11.2228	0.0476866	0.0177608	0.0515609	0.0587165	0.0217588	0.0963419	0.194922	0.785849	0.019229
58	-48.68827	-60.52089	11.83263	0.00565909	0.0177608	0.0782032	0.0584436	0.0217588	0.0963419	0.248816	0.638259	0.112924
59	-46.87494	-61.17023	14.29529	0.057085	0.0177608	0.0782032	0.0584436	0.000804764	0.00263831	0.0267962	0.8133	0.159904
60	-39.52749	-58.12738	18.59989	0.0375614	0.000829456	0.00632179	0.0584436	0.000804764	0.000448703	0.078433	0.453527	0.46804
61	-48.70925	-61.94612	13.23687	0.0375614	0.000845418	0.0150767	0.114999	0.000804764	0.0728244	0.0908432	0.36706	0.542097
