Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-31.8003	-49.89239	18.09209	0.0209495	0.0380429	0.0263135	0.00614143	0.0167205	0.00928033	0.22695	0.413069	0.359981
1	-48.03711	-62.93496	14.89785	0.00700796	0.0419533	0.0852156	0.0520417	0.00396523	0.00928033	0.783188	0.115851	0.100961
2	-43.83179	-56.21876	12.38697	0.0457512	0.0543717	0.0852156	0.0127587	0.00396523	0.0618713	0.748784	0.154689	0.0965263
3	-33.10458	-53.60391	20.49933	0.00627199	0.0142715	0.00137829	0.0127587	0.00396523	0.0169936	0.0854331	0.396537	0.51803
4	-45.08647	-61.33336	16.24689	0.00627199	0.0543782	0.0482203	0.0349964	0.00396523	0.0169936	0.0708446	0.206378	0.722778
5	-36.84107	-54.70703	17.86596	0.0107975	0.0543782	0.0018393	0.0349964	0.00424936	0.0169936	0.206633	0.718392	0.0749754
6	-47.50398	-58.945	11.44102	0.0189351	0.0543782	0.0800572	0.0437471	0.0741112	0.0169936	0.413362	0.436652	0.149986
7	-41.0863	-56.39908	15.31278	0.0287101	0.00318859	0.0601361	0.00567079	0.0741112	0.0169936	0.141387	0.0454919	0.813121
8	-36.84769	-52.47199	15.62431	0.0287101	0.0493073	0.0601361	0.00306872	0.0225957	0.0169936	0.505546	0.0261977	0.468257
9	-43.36122	-55.37403	12.01281	0.0135073	0.0493073	0.0601361	0.02953	0.00252635	0.118534	0.83095	0.0109137	0.158136
10	-42.4483	-58.65837	16.21007	0.0135073	0.0016951	0.0150741	0.0140323	0.00292859	0.118534	0.356304	0.0415564	0.60214
11	-42.60679	-58.4119	15.80512	0.0135073	0.0149908	0.0150741	0.0887127	0.01731	0.026574	0.411055	0.0380217	0.550923
12	-46.70028	-60.67174	13.97146	0.0135073	0.0499811	0.0150741	0.100804	0.01731	0.026574	0.842655	0.0779437	0.0794011
13	-52.38286	-65.14915	12.76629	0.0079324	0.0769449	0.0150741	0.100804	0.01731	0.0361294	0.496879	0.420332	0.0827884
