Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-33.07583	-50.38464	17.30881	0.0283865	0.00543788	0.00252885	0.023459	0.0491487	0.0285988	0.263051	0.0821504	0.654799
1	-28.32012	-45.90261	17.58249	0.0283865	0.031842	0.00406217	0.00145237	0.0491487	0.015641	0.23265	0.188228	0.579123
2	-34.84716	-51.45907	16.61191	0.0367553	0.00551567	0.00406217	0.0443306	0.0491487	0.015641	0.432236	0.349706	0.218058
3	-44.30039	-57.94119	13.6408	0.0367553	0.00551567	0.105197	0.0172046	0.0491487	0.0179188	0.24586	0.464502	0.289638
4	-39.16034	-58.02433	18.86399	0.00410644	0.0143155	0.00324197	0.0431362	0.0211409	0.0116877	0.364616	0.368259	0.267125
5	-40.16218	-54.70506	14.54288	0.0208373	0.0143155	0.0430025	0.0431362	0.0418023	0.0454845	0.418414	0.275048	0.306538
6	-31.99722	-49.89858	17.90136	0.0208373	0.0143155	0.0366916	0.00551821	0.0418023	0.00318041	0.36066	0.375113	0.264227
7	-37.77522	-54.77854	17.00332	0.0208373	0.0143155	0.0512484	0.0140197	0.0418023	0.00318041	0.0027927	0.697555	0.299652
8	-39.22925	-56.31669	17.08744	0.0106228	0.015832	0.0191392	0.0140197	0.00169245	0.0819375	0.0031151	0.778082	0.218803
9	-44.15268	-58.82236	14.66968	0.0106228	0.015832	0.0191392	0.0584873	0.0193039	0.0819375	0.0199274	0.490248	0.489825
10	-45.82651	-59.17649	13.34998	0.0106228	0.015832	0.0512914	0.0584873	0.0864723	0.0165018	0.0740671	0.576302	0.349631
11	-41.41704	-57.32165	15.90461	0.0875145	0.015832	0.0512914	0.0146786	0.00252666	0.00177113	0.0342556	0.651262	0.314483
12	-44.24026	-57.55748	13.31721	0.0875145	0.0323558	0.0573144	0.0146786	0.0464144	0.00177113	0.0213339	0.469898	0.508768
13	-43.54668	-57.14641	13.59973	0.0875145	0.048921	0.0646807	0.0146786	0.0167789	0.000221158	0.629557	0.138858	0.231585
14	-48.9459	-59.52645	10.58055	0.118531	0.0198111	0.0295904	0.0146786	0.0238723	0.103833	0.265336	0.0652915	0.669372
15	-52.91956	-62.01259	9.093029	0.118531	0.0620236	0.0255717	0.0146786	0.0238723	0.103833	0.526877	0.0329973	0.440125
16	-52.1724	-62.53985	10.36745	0.118531	0.0527799	0.0180823	0.0182775	0.0042842	0.103833	0.205287	0.0247153	0.769998
