Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-34.53231	-51.57265	17.04034	0.0351542	0.0344039	0.0126721	0.0389811	0.00828223	0.0149596	0.292358	0.229271	0.478371
1	-30.51517	-48.47065	17.95548	0.0360776	0.0344039	0.0126721	0.0145603	0.00828223	0.0149596	0.379571	0.297664	0.322765
2	-32.34536	-49.37949	17.03412	0.0442228	0.0344039	0.0126721	0.0145603	0.00828223	0.0304713	0.257038	0.383325	0.359636
3	-34.56762	-50.5627	15.99507	0.0442228	0.0305586	0.0241148	0.0145603	0.000404859	0.0574302	0.238546	0.355747	0.405707
4	-34.41445	-51.4042	16.98975	0.0270786	0.00843744	0.0241148	0.0145603	0.0141307	0.0574302	0.238546	0.355747	0.405707
5	-34.2996	-51.28935	16.98975	0.0270786	0.00843744	0.0241148	0.0145603	0.0141307	0.0574302	0.267648	0.399147	0.333205
6	-33.39228	-49.54828	16.156	0.0206139	0.0553653	0.00505911	0.0145603	0.0141307	0.0574302	0.394481	0.264607	0.340912
7	-34.74178	-50.00026	15.25848	0.0206139	0.0553653	0.00794208	0.0145603	0.0342927	0.0574302	0.225202	0.218239	0.556558
8	-42.57376	-51.86899	9.295222	0.0440074	0.0553653	0.0249012	0.0145603	0.0342927	0.170191	0.658773	0.190046	0.151181
9	-41.16004	-51.39986	10.23982	0.0440074	0.0184116	0.0249012	0.0080556	0.0534974	0.170191	0.265435	0.0672725	0.667293
10	-39.10643	-51.02961	11.92318	0.0440074	0.0184116	0.0249012	0.0080556	0.010275	0.170191	0.361992	0.23621	0.401799
11	-30.54251	-50.23739	19.69488	0.00724705	0.0184116	0.00390878	0.00990029	0.0320045	0.00482221	0.679877	0.197995	0.122128
12	-32.77447	-52.77372	19.99925	0.00724705	0.00755415	0.00695137	0.00990029	0.0320045	0.00482221	0.430953	0.491634	0.0774132
