Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-32.45808	-49.89259	17.43452	0.029154	0.0156591	0.00226097	0.041131	0.0183234	0.0278036	0.372472	0.40959	0.217938
1	-34.97023	-52.90586	17.93563	0.029154	0.0156591	0.00140469	0.0522822	0.0183234	0.00464212	0.0520939	0.201135	0.746771
2	-34.8928	-52.88242	17.98963	0.029154	0.0142726	0.00140469	0.0522822	0.0183234	0.00464212	0.0569824	0.12617	0.816848
3	-34.76325	-52.01955	17.2563	0.0328511	0.0292756	0.049672	0.00414379	0.0183234	0.00464212	0.0569824	0.12617	0.816848
4	-32.49978	-53.15243	20.65265	0.0293047	0.00335744	0.00782594	0.00790059	0.00172652	0.00158751	0.0533842	0.849425	0.0971903
5	-26.36982	-46.59113	20.22131	0.0293047	0.0159367	0.00782594	0.00790059	0.000222386	0.00158751	0.479315	0.478255	0.0424295
6	-28.49298	-47.34705	18.85407	0.0293047	0.0159367	0.00782594	0.00936065	0.000222386	0.035233	0.405239	0.558889	0.0358722
7	-27.02961	-46.72851	19.6989	0.0293047	0.0159367	0.000203773	0.00936065	0.000178058	0.0212075	0.297096	0.66051	0.0423947
8	-26.78176	-46.59144	19.80967	0.0266012	0.0159367	0.00019838	0.00755581	8.62895e-05	0.0229687	0.297096	0.66051	0.0423947
9	-26.78538	-45.687	18.90162	0.0266012	0.0159367	0.000613865	0.000623114	0.000236315	0.0526512	0.540283	0.222046	0.237672
10	-33.73656	-50.43096	16.6944	0.0238884	0.0313728	0.0355885	0.00960239	0.000232076	0.0526512	0.33431	0.0800067	0.585683
11	-27.27957	-46.11287	18.8333	0.0238884	0.0149172	0.00287223	0.0038555	0.000232076	0.0526512	0.767805	0.0950155	0.13718
12	-30.30625	-46.93512	16.62887	0.0447459	0.0259032	0.00287223	0.0038555	0.00137983	0.0762615	0.548629	0.184704	0.266668
13	-31.33916	-51.90982	20.57066	0.011947	0.00743311	0.0136837	0.0150188	0.000625947	0.00509916	0.70424	0.121027	0.174733
14	-38.19947	-55.09334	16.89386	0.0673319	0.0061853	0.0136837	0.0549251	0.000988859	0.00509916	0.55468	0.38742	0.0578999
15	-29.05954	-49.03632	19.97679	0.0393219	0.0061853	0.00689901	0.00224194	0.00107798	0.0133301	0.33235	0.537214	0.130435
16	-27.45789	-46.78727	19.32938	0.0380121	0.0415191	0.00163522	0.00224194	0.00107798	0.001193	0.380601	0.49839	0.121009
17	-29.71248	-49.86031	20.14783	0.0116408	0.0264338	0.000781514	0.0227415	0.00187383	0.001193	0.531489	0.299529	0.168982
18	-26.46197	-46.06276	19.60078	0.0245297	0.0264338	0.000781514	0.0113988	0.0143737	0.001193	0.505178	0.347386	0.147436
19	-28.59145	-46.80493	18.21349	0.0245297	0.0264338	0.00219486	0.0049489	0.0371085	0.0191153	0.116725	0.620097	0.263179
20	-26.87763	-46.11904	19.2414	0.0335826	0.0264338	0.00219486	0.0049489	0.00973447	0.0110434	0.261926	0.428292	0.309782
21	-28.87781	-46.85634	17.97853	0.0403639	0.0343126	0.00219486	0.0049489	0.00973447	0.0288093	0.317696	0.0967001	0.585604
22	-30.17027	-46.99509	16.82483	0.017123	0.0343126	0.00372117	0.00675173	0.0753021	0.012776	0.32145	0.357236	0.321314
23	-35.98218	-51.72476	15.74258	0.00894421	0.0343126	0.0242496	0.00674153	0.0907506	0.012776	0.275191	0.38159	0.343219
24	-34.01826	-51.75	17.73174	0.00894421	0.0343126	0.0242496	0.00674153	0.00744402	0.0450085	0.248647	0.256467	0.494886
25	-35.18668	-52.82092	17.63424	0.00894421	0.0196252	0.0242496	0.0239403	0.00743604	0.0450085	0.730908	0.0918521	0.17724
26	-38.42905	-54.26425	15.83521	0.0213648	0.00518998	0.0242496	0.0310634	0.0399024	0.0536261	0.259588	0.739658	0.000754131
