Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-30.25842	-49.46155	19.20313	0.0183452	0.0140381	0.00444807	0.0303337	0.0174758	0.00428012	0.522241	0.333927	0.143832
1	-31.9229	-49.32655	17.40365	0.0183452	0.0289645	0.00678433	0.0303337	0.0174758	0.0332211	0.608739	0.33983	0.0514314
2	-34.05548	-53.20837	19.15288	0.0096093	0.00814026	0.00678433	0.0149802	0.0174758	0.0332211	0.116314	0.861489	0.0221968
3	-38.57293	-56.23517	17.66224	0.0096093	0.00340352	0.00678433	0.0328871	0.0493884	0.0264124	0.350303	0.633988	0.0157083
4	-36.20569	-54.07245	17.86676	0.0163271	0.00340352	0.0102689	0.0328871	0.0493884	0.0109587	0.350303	0.633988	0.0157083
5	-34.96042	-51.7854	16.82498	0.0163271	0.0202257	0.0456107	0.0074721	0.0493884	0.0109587	0.23649	0.757998	0.00551241
6	-35.12919	-51.29195	16.16276	0.0277341	0.0757043	0.0107135	0.0074721	0.0130122	0.0323499	0.817809	0.163128	0.0190626
7	-30.04511	-48.23502	18.18991	0.0277341	0.0146866	0.0102016	0.0199134	0.0130122	0.0293885	0.536007	0.301405	0.162588
8	-33.95385	-51.32313	17.36929	0.0717928	0.0146866	0.0145203	0.0199134	0.0101005	0.00499347	0.46131	0.452152	0.0865372
9	-40.32899	-56.08448	15.75549	0.103366	0.0146866	0.0145203	0.0297762	0.0101005	0.00499347	0.537662	0.204554	0.257785
10	-36.72581	-55.512	18.78619	0.0355264	0.00110033	0.0145203	0.0297762	0.00165681	0.0170461	0.452965	0.242026	0.305009
11	-35.97477	-52.5418	16.56703	0.0654965	0.0136584	0.026187	0.0297762	0.00444151	0.0170461	0.594618	0.317714	0.0876681
12	-36.59544	-52.76352	16.16808	0.0136663	0.0136584	0.026187	0.0297762	0.0665152	0.0170461	0.50301	0.207697	0.289293
13	-37.74486	-53.35622	15.61136	0.0136663	0.0100148	0.026187	0.0297762	0.0976219	0.00387776	0.54537	0.0823558	0.372274
14	-36.99699	-53.07316	16.07617	0.0136269	0.00593326	0.0111726	0.022434	0.0222309	0.0938116	0.54537	0.0823558	0.372274
15	-32.54648	-52.99641	20.44993	0.0136269	0.00593326	0.0111726	0.0151805	0.00216412	0.00883045	0.200665	0.662359	0.136976
