Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-37.47409	-52.1736	14.69951	0.0385794	0.00535874	0.0316277	0.0204455	0.0977768	0.0107684	0.430156	0.432052	0.137792
1	-36.96271	-55.75008	18.78738	0.0180434	0.00535874	0.0372036	0.0204455	0.00777604	0.0107684	0.12104	0.416085	0.462874
2	-30.3988	-49.29582	18.89702	0.0180434	0.0259352	0.00223062	0.0204455	0.0193575	0.0107684	0.121524	0.755184	0.123292
3	-36.78798	-53.57953	16.79156	0.0904437	0.0259352	0.000752067	0.00358398	0.0193575	0.0107684	0.0451607	0.814169	0.140671
4	-33.64055	-52.85971	19.21916	0.00478217	0.0271798	0.000752067	0.00358398	0.0193575	0.0328537	0.0421035	0.759052	0.198844
5	-34.78972	-51.74006	16.95034	0.0243454	0.00340011	0.000129986	0.0267624	0.0427788	0.0493473	0.39278	0.168353	0.438867
6	-29.18629	-46.12259	16.9363	0.0243454	0.0195684	0.00298871	0.00809591	0.0427788	0.0493473	0.510042	0.409343	0.080615
7	-30.38929	-47.06146	16.67217	0.052664	0.0195684	0.00298871	0.00870438	0.0216254	0.0483554	0.833206	0.144854	0.0219396
8	-29.66084	-48.17724	18.5164	0.0178565	0.00930879	0.000703014	0.00870438	0.0216254	0.0483554	0.408942	0.58029	0.0107681
9	-31.11191	-49.17597	18.06406	0.0178565	0.0474173	0.0159145	0.00870438	0.0216254	0.00664962	0.778482	0.20102	0.0204986
10	-28.03064	-47.86407	19.83343	0.0178565	0.0153949	0.0159145	0.00870438	0.00821714	0.00664962	0.778482	0.20102	0.0204986
11	-33.19145	-50.7776	17.58616	0.0556824	0.0153949	0.0141582	0.00870438	0.0119746	0.024524	0.0605572	0.926138	0.0133046
12	-32.78306	-49.74248	16.95942	0.0556824	0.0133064	0.0148336	0.0204035	0.0177808	0.024524	0.619617	0.176064	0.204319
13	-33.88747	-52.36916	18.48169	0.00445427	0.0133064	0.00324188	0.00363881	0.0373595	0.0454438	0.316971	0.316147	0.366882
14	-39.03264	-56.32638	17.29374	0.00366319	0.0149294	0.00520917	0.0313417	0.0373595	0.0454438	0.287562	0.329759	0.382679
15	-31.29871	-48.91036	17.61165	0.0128659	0.0149294	0.00604587	0.0131394	0.0373595	0.0454438	0.453378	0.455843	0.0907793
16	-34.44467	-52.3216	17.87693	0.0128659	0.0149294	0.00604587	0.0462661	0.0373595	0.00550572	0.677043	0.0457146	0.277242
17	-31.22515	-49.92279	18.69765	0.0128659	0.0149294	0.00604587	0.0251933	0.0373595	0.00550572	0.627345	0.114036	0.258619
18	-36.91257	-52.01488	15.10231	0.0658915	0.0375956	0.00604587	0.0193363	0.0058877	0.0594574	0.283328	0.336122	0.38055
19	-36.71156	-51.44955	14.73799	0.0658915	0.0291878	0.00604587	0.0193363	0.0236498	0.0594574	0.209885	0.207861	0.582253
20	-32.54703	-50.59326	18.04623	0.00986003	0.0291878	0.00604587	0.0154597	0.0443228	0.0137495	0.209885	0.207861	0.582253
21	-32.78591	-49.75847	16.97256	0.01137	0.0291878	0.00894437	0.0154597	0.0201724	0.0610592	0.279029	0.276338	0.444632
22	-28.32025	-47.84179	19.52155	0.0322081	0.0291878	0.00320334	0.0103859	0.00146126	0.00429863	0.120256	0.337194	0.54255
23	-33.55995	-48.58559	15.02564	0.0322081	0.0291878	0.00320334	0.0125829	0.02375	0.0952508	0.120256	0.337194	0.54255
24	-36.83999	-51.98345	15.14346	0.0161855	0.0291878	0.0390169	0.0125829	0.02375	0.0724347	0.196986	0.520553	0.282461
25	-31.47061	-50.56194	19.09133	0.0161855	0.0291878	0.0267038	0.00296399	0.00597135	0.0107788	0.106599	0.281699	0.611702
26	-36.10977	-52.7829	16.67313	0.0528275	0.0291878	0.0584766	0.00207556	0.000535147	0.0107788	0.106599	0.281699	0.611702
27	-45.64568	-63.23671	17.59103	0.010455	0.00402406	0.0584766	0.0450569	0.00152204	0.0107788	0.126039	0.150709	0.723252
28	-39.57353	-55.94781	16.37427	0.0286312	0.0170895	0.0584766	0.0450569	0.00152204	0.0107788	0.420312	0.425359	0.154329
29	-33.78563	-52.35707	18.57144	0.0241391	0.00935058	0.0584766	0.000873081	0.00152204	0.0107788	0.474439	0.385642	0.139919
30	-41.20408	-54.88692	13.68284	0.0241391	0.0735399	0.0584766	0.000873081	0.0134989	0.0601334	0.454348	0.0851306	0.460521
31	-33.6965	-49.21994	15.52344	0.0241391	0.0735399	0.00464469	0.00275019	0.0552054	0.023122	0.524682	0.260521	0.214797
32	-35.55713	-52.40001	16.84288	0.0300206	0.0274962	0.0360027	0.031634	0.00124759	0.023122	0.37149	0.344485	0.284025
33	-36.02232	-52.2868	16.26448	0.0300206	0.0274962	0.0360027	0.031634	0.0160986	0.023122	0.321469	0.585876	0.0926545
34	-41.32684	-55.84065	14.51381	0.00863692	0.0603507	0.0360027	0.0191163	0.0620961	0.023122	0.29301	0.622538	0.084452
35	-36.03406	-52.36681	16.33275	0.0310278	0.0603507	0.0360027	0.00513358	0.00698444	0.023122	0.366257	0.0876016	0.546141
36	-33.751	-50.86479	17.11379	0.0310278	0.0537322	0.010209	0.0174918	0.00698444	0.023122	0.270766	0.325484	0.40375
37	-37.04602	-53.14701	16.10099	0.0269067	0.0537322	0.0391351	0.0174918	0.0188432	0.0124631	0.401809	0.241345	0.356847
