Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-32.94497	-51.63982	18.69485	0.0255094	0.0043934	0.0147138	0.00450351	0.0146922	0.0381592	0.166501	0.106547	0.726952
1	-31.24708	-49.24346	17.99637	0.0399292	0.00790786	0.0147138	0.00450351	0.0146922	0.0381592	0.319266	0.107527	0.573207
2	-32.48579	-48.96487	16.47908	0.0399292	0.0353319	0.0147138	0.00450351	0.000950755	0.0634349	0.191675	0.0645553	0.743769
3	-33.78288	-49.85879	16.07591	0.0485867	0.0300471	0.0126638	0.00450351	0.00997997	0.0634349	0.0810661	0.755985	0.162949
4	-32.77759	-49.12438	16.34679	0.0485867	0.0300471	0.0281579	0.00450351	0.0245739	0.0263917	0.318817	0.0403364	0.640846
5	-35.18478	-51.62807	16.44328	0.0485867	0.0300471	0.020574	0.0270858	0.0245739	0.00891575	0.145737	0.449071	0.405192
6	-33.81142	-51.16016	17.34874	0.0485867	0.0300471	0.020574	0.0270858	0.00132511	0.00891575	0.352205	0.371372	0.276423
7	-42.69577	-57.78138	15.08561	0.0130919	0.00650276	0.0852897	0.017729	0.0318457	0.040184	0.268249	0.282847	0.448904
8	-37.27966	-56.48034	19.20068	0.0130919	0.00189562	0.0252039	0.00594101	0.0318457	0.0110057	0.270791	0.276052	0.453157
9	-33.22317	-52.41307	19.1899	0.0354492	0.00189562	0.00290361	0.00594101	0.0318457	0.0112254	0.159701	0.453702	0.386597
10	-36.28726	-57.63125	21.344	0.00261926	0.00880383	0.00290361	0.000375426	0.00933686	0.00991253	0.159701	0.453702	0.386597
11	-42.38574	-59.59041	17.20468	0.00768327	0.00131069	0.00290361	0.0161979	0.0484851	0.063653	0.159701	0.453702	0.386597
12	-48.22239	-59.67496	11.45258	0.0801371	0.000553827	0.0256389	0.0207986	0.0484851	0.112312	0.299932	0.334124	0.365944
13	-41.52491	-57.17459	15.64968	0.0491807	0.000888638	0.0256389	0.00465494	0.0484851	0.0513115	0.410333	0.124379	0.465288
14	-37.53902	-52.29419	14.75516	0.0491807	0.00656398	0.0256389	0.0219475	0.0484851	0.0513115	0.410333	0.124379	0.465288
15	-45.84751	-60.59623	14.74872	0.00989275	0.0947445	0.0256389	0.0219475	0.0484851	0.00258434	0.385059	0.303498	0.311444
