Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-38.66316	-56.53867	17.87551	0.0149352	0.0120719	0.0315775	0.0315579	0.00682846	0.0260381	0.0289024	0.375091	0.596006
1	-30.60734	-50.09004	19.48271	0.0149352	0.0120719	0.00315773	0.0315579	0.0101817	0.00983797	0.795964	0.18659	0.0174463
2	-35.38125	-54.27394	18.89269	0.0149352	0.00439044	0.00315773	0.0315579	0.0101817	0.0326688	0.175007	0.709073	0.11592
3	-31.00163	-50.22166	19.22003	0.0149352	0.0125542	0.00315773	0.0315579	0.0101817	0.0161001	0.657573	0.311846	0.0305811
4	-31.72454	-50.30011	18.57556	0.0149352	0.0291018	0.00315773	0.0315579	0.0101817	0.0161001	0.403344	0.199415	0.397241
5	-33.9697	-53.84183	19.87213	0.0149352	0.00405266	0.00195714	0.0315579	0.00345039	0.0157903	0.391027	0.223862	0.385111
6	-39.22741	-58.18428	18.95687	0.0205116	0.00151886	0.0327144	0.0212582	0.00345039	0.0157903	0.214297	0.206713	0.57899
7	-38.42512	-56.10946	17.68433	0.0589808	0.000571407	0.0188606	0.0212582	0.0124565	0.0157903	0.38752	0.22912	0.383359
8	-31.92017	-48.34127	16.4211	0.0589808	0.014996	0.00226249	0.00190254	0.00424142	0.0779696	0.667339	0.215006	0.117655
9	-36.72136	-53.40811	16.68674	0.0117506	0.014996	0.0446275	0.000858212	0.00333026	0.0779696	0.166523	0.634748	0.198729
10	-28.62056	-48.01447	19.39391	0.0137664	0.0234071	0.0125386	0.000858212	0.0157284	0.0177236	0.291816	0.269046	0.439139
11	-38.6546	-54.60869	15.95409	0.0925837	0.0492455	0.00766341	0.000858212	0.0057521	0.0162409	0.273415	0.276036	0.450549
12	-36.0659	-52.30573	16.23983	0.0925837	0.0227549	0.021623	0.000858212	0.023855	0.00333237	0.369033	0.0664533	0.564514
13	-29.74309	-48.32914	18.58605	0.016913	0.0227549	0.021623	0.000858212	0.023855	0.018761	0.274881	0.31411	0.411009
14	-32.16432	-48.94081	16.77649	0.016913	0.0227549	0.021623	0.00153514	0.0299256	0.0584761	0.187726	0.214516	0.597758
15	-31.71244	-48.45985	16.74741	0.0176598	0.0227549	0.021623	0.00153514	0.0299256	0.0584761	0.276475	0.191078	0.532447
16	-31.31444	-48.74244	17.42801	0.0303884	0.0119716	0.021623	0.00526664	0.0299256	0.0353239	0.276475	0.191078	0.532447
17	-33.92456	-49.47805	15.55349	0.0303884	0.0119716	0.021623	0.00352253	0.0374228	0.0777014	0.229463	0.369401	0.401136
18	-33.70849	-49.52623	15.81773	0.0303884	0.0119716	0.021623	0.00352253	0.0374228	0.0709167	0.192759	0.297343	0.509898
19	-34.83829	-51.745	16.90671	0.00860372	0.0119716	0.014772	0.00419755	0.0374228	0.0709167	0.223336	0.185884	0.590781
20	-32.95278	-52.06289	19.11011	0.00860372	0.0119716	0.014118	0.00419755	0.0374228	0.0149954	0.129665	0.527337	0.342998
21	-43.11959	-61.31306	18.19347	0.000686594	0.0119716	0.014118	0.00419755	0.0374228	0.0464485	0.123302	0.458459	0.418239
