Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-33.50851	-52.05	18.5415	0.0289444	0.00292662	0.00429111	0.0161643	0.0127009	0.0408818	0.300741	0.0550714	0.644187
1	-45.3693	-59.42054	14.05125	0.0289444	0.00585003	0.0594584	0.0624131	0.0246226	0.0399132	0.217098	0.230807	0.552095
2	-40.22105	-55.30693	15.08588	0.0289444	0.00939389	0.0567444	0.0350177	0.0246226	0.0399132	0.388959	0.148755	0.462285
3	-40.95671	-54.78431	13.8276	0.049199	0.0292064	0.0567444	0.0350177	0.0168632	0.0399132	0.388959	0.148755	0.462285
4	-39.03984	-52.86719	13.82735	0.0509009	0.0152387	0.0567444	0.00437485	0.00790937	0.0917822	0.339076	0.160899	0.500025
5	-41.57847	-54.13711	12.55865	0.0509009	0.038421	0.0567444	0.017728	0.00394938	0.0917822	0.384843	0.149757	0.4654
6	-37.52363	-54.24889	16.72526	0.0229206	0.038421	0.0567444	0.017728	0.0159319	0.000797174	0.229441	0.222271	0.548288
7	-36.74566	-52.29663	15.55097	0.0229206	0.038421	0.0567444	0.00159113	0.0159319	0.0470855	0.16327	0.444477	0.392253
8	-33.45051	-51.11819	17.66768	0.0229206	0.0137795	0.0567444	0.00368298	0.0159319	0.0152859	0.695729	0.121949	0.182322
9	-38.25478	-55.88797	17.63319	0.0115101	0.0137795	0.0567444	0.022611	0.0159319	0.00865404	0.392018	0.423911	0.184071
10	-43.0639	-57.54973	14.48583	0.0275952	0.0527919	0.0876085	0.022611	0.0159319	0.00350481	0.421679	0.422568	0.155753
11	-31.33575	-49.77599	18.44024	0.017488	0.0284884	0.0020609	0.022611	0.0159319	0.0219286	0.112719	0.648319	0.238962
12	-30.84204	-49.44591	18.60387	0.017488	0.0284884	0.00535808	0.028885	0.00215932	0.0219286	0.594365	0.29639	0.109246
13	-27.57899	-45.74396	18.16497	0.017488	0.0284884	0.00535808	0.00285911	0.0394546	0.0219286	0.729974	0.266552	0.00347455
14	-26.9589	-45.26943	18.31052	0.0261778	0.0160614	0.00535808	0.00285911	0.0394546	0.0219286	0.724774	0.264024	0.0112019
15	-30.61809	-48.25999	17.64189	0.0261778	0.0160614	0.00794092	0.0193793	0.0394546	0.0199935	0.280799	0.102291	0.616911
16	-37.70589	-54.35294	16.64705	0.0261778	0.0160614	0.0722971	0.0193793	0.000642123	0.0199935	0.538035	0.366617	0.0953487
17	-41.20493	-57.44885	16.24392	0.0125173	0.0160614	0.0576508	0.0357135	0.000642123	0.0423169	0.301126	0.596815	0.102059
18	-38.90837	-57.54615	18.63777	0.0125173	0.00632876	0.0576508	0.0170423	0.000642123	0.00925585	0.247244	0.642828	0.109928
19	-38.63626	-55.55931	16.92305	0.0125173	0.0264512	0.00736768	0.0661003	0.000257008	0.0347712	0.303342	0.264777	0.431881
20	-30.64196	-50.02027	19.37831	0.00730894	0.0264512	0.00736768	0.00826686	0.000257008	0.0347712	0.7039	0.183013	0.113086
21	-33.13865	-49.82952	16.69087	0.0738626	0.024996	0.00736768	0.00685712	0.00557158	0.0347712	0.706707	0.183743	0.10955
